algo,seed,evaluation,timestamp,t_env_ms,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,phase,generation,valid,rank,crowding_distance
GA,772,1,1757820526.1896021,5510.703915962949,4.323108067498717,0.28968672491476,1.529807872052764,1.3818294448280983,1.0151707150915548,1.692742,7.34,9.01,16.71,-4.998742,init,0,False,2.0,0.2194939113140984
GA,772,2,1757820531.695758,5505.703957984224,3.0731080674987177,0.22302005824809334,1.1018857941306859,0.917543730542384,0.6651707150915547,1.429346,16.63,23.99,45.61,-10.052346,init,0,False,2.0,inf
GA,772,3,1757820537.171276,5475.122416042723,4.948108067498717,0.3415385767666119,2.2122754045202964,1.8461151591138125,1.3651707150915549,1.933937,3.75,5.24,9.8,-3.812937,init,0,False,2.0,0.5056883824690854
GA,772,4,1757820542.658856,5487.303334055468,3.6981080674987172,0.27487191009994516,2.517470209715102,2.2604008733995276,2.065170715091555,2.259326,3.43,4.1,4.85,-3.497326,init,0,False,2.0,0.2151551269508245
GA,772,5,1757820548.135853,5476.611708058044,4.869983067498717,0.20820524343327854,2.4324052746501668,2.1389723019709557,1.715170715091555,0.055111,1.93,2.2,2.75,-0.7431110000000001,init,0,False,7.0,inf
GA,772,6,1757820553.6423428,5505.989041994326,3.6199830674987172,0.3859830212110564,1.194872807117699,1.0832580162566698,0.9451707150915547,1.269306,30.53,37.13,48.76,-12.911306,init,0,False,2.0,0.47465315854204115
GA,772,7,1757820559.203385,5560.602250043303,5.494983067498717,0.3193163545443897,1.1335555529433017,0.9128498529913636,0.5951707150915547,1.581622,10.07,15.54,36.54,-7.796622,init,0,False,2.0,3.109735111747617
GA,772,8,1757820564.696494,5492.837583995424,4.244983067498717,0.25264968787772296,2.072516591904341,1.669992710134221,1.2951707150915548,2.097149,3.29,4.76,8.09,-3.711149,init,0,False,2.0,0.2928311618516946
GA,772,9,1757820570.180875,5484.011083026417,4.557483067498717,0.3637607989888341,2.6945945139822634,2.2557069958485068,1.995170715091555,2.13278,3.45,4.69,6.04,-3.55078,init,0,False,2.0,0.2706850466047833
GA,772,10,1757820575.760511,5579.076665919274,3.3074830674987177,0.2970941323221674,2.4739923888346835,2.1342784244199353,1.645170715091555,1.7484,4.94,6.74,11.43,-4.0594,init,0,False,6.0,0.4629871371126438
GA,772,11,1757820581.2505322,5489.629917079583,5.182483067498717,0.23042746565550074,1.5637326485749432,1.0785641387056495,0.8751707150915548,2.231521,3.24,6.45,9.89,-4.189521,init,0,False,2.0,1.278997150790334
GA,772,12,1757820586.756959,5506.083833985031,3.9324830674987172,0.34894598417401934,1.1150313498736442,0.9571355672770778,0.5251707150915547,1.279581,24.28,32.95,109.38,-17.940581,init,0,False,6.0,0.3486182078026323
GA,772,13,1757820592.242634,5485.369083005935,4.713733067498717,0.2822793175073526,1.5656807005229951,1.3714212815627924,1.2251707150915547,1.9106,5.49,7.29,9.16,-4.1046000000000005,init,0,False,2.0,0.13312032512613675
GA,772,14,1757820597.726293,5483.283667010255,3.4637330674987177,0.21561265084068593,2.594437657851381,2.2183600570729967,1.925170715091555,2.391144,2.64,3.18,3.98,-3.371144,init,0,False,2.0,inf
GA,772,15,1757820603.223318,5496.647500083782,5.338733067498717,0.3933904286184638,2.192489605903329,1.9255029142158537,1.575170715091555,1.943911,4.26,5.49,8.39,-3.757911,init,0,False,2.0,0.7206671964531558
GA,772,16,1757820608.779219,5555.602333974093,4.088733067498717,0.3267237619517971,1.6245675279812508,1.321217199930139,1.0851707150915546,1.561123,9.27,14.02,20.79,-5.969123000000001,init,0,False,1.0,1.1189612714320236
GA,772,17,1757820614.281066,5501.3828329974785,4.401233067498717,0.2600570952851304,1.3213207747344975,1.1997886285015675,0.7351707150915547,1.677571,7.66,9.3,24.77,-5.850571,init,0,False,1.0,0.46225171855530295
GA,772,18,1757820619.7812421,5499.760583043098,3.1512330674987177,0.37116820639624154,1.8446973981111214,1.6140743427872823,1.435170715091555,1.390648,15.63,20.42,25.83,-7.578648000000001,init,0,False,6.0,0.9809093231073479
GA,772,19,1757820625.284205,5502.672583912499,5.026233067498717,0.3045015397295749,2.9550870085007315,2.5426457713587105,2.135170715091555,1.923066,2.26,2.62,3.23,-2.734066,init,0,False,2.0,0.07386024822999886
GA,772,20,1757820630.7586188,5474.110250012018,3.7762330674987172,0.23783487306290815,2.3557363591500824,1.9069314856444253,1.785170715091555,2.351898,2.98,4.13,4.67,-3.5298979999999998,init,0,False,2.0,0.22919164798986794
GA,772,21,1757820636.3215759,5560.956542030908,3.891599991959419,0.22091271667684897,1.4777729907572077,1.3346508118899059,0.9744485848234474,1.847311,5.54,6.9,13.01,-4.392311,generation,1,False,,
GA,772,22,1757820641.856262,5534.2125840252265,4.8652109845967875,0.2868974180744956,2.450643904251535,2.1572042555084234,1.7335470274622298,2.463122,2.65,3.07,4.36,-3.471122,generation,1,False,,
GA,772,23,1757820647.3380978,5481.539417058229,4.869983067498717,0.20820524343327854,2.456265566616608,2.1590698398295527,1.735268252950152,-0.331045,1.91,2.18,2.71,-10.0,generation,1,False,6.0,inf
GA,772,24,1757820652.8051388,5466.74120798707,3.6199830674987172,0.3859830212110564,1.194872807117699,1.0832580162566698,0.9451707150915547,1.269306,30.53,37.13,48.76,-12.911306,generation,1,False,6.0,0.5530063991950194
GA,772,25,1757820658.296423,5490.980083006434,3.595686373465697,0.31725026312502613,0.8463869896398323,0.7348160344432393,0.5962543863304939,1.248924,41.64,55.22,83.87,-19.321924000000003,generation,1,False,2.0,inf
GA,772,26,1757820663.798775,5501.970041077584,5.411201850205991,0.38699030093262954,1.4857162871002634,1.2676815296816328,0.9504506719252724,1.598694,8.88,12.2,21.71,-5.877694,generation,1,False,4.0,0.23695503601109497
GA,772,27,1757820669.298271,5499.108750023879,4.030502479164191,0.35416638457069727,1.0956360614161729,0.9571355672770778,0.5251707150915547,1.283013,24.66,32.31,107.26,-17.706013000000002,generation,1,False,2.0,0.7927482809966974
GA,772,28,1757820674.792799,5494.17862505652,3.9324830674987172,0.34894598417401934,1.1204744113403817,0.9625786287438154,0.5251707150915547,1.280733,24.05,32.58,109.38,-17.881733,generation,1,False,2.0,0.25681432637506674
GA,772,29,1757820680.276202,5483.061958104372,4.713733067498717,0.2822793175073526,1.6693430221678813,1.4750836032076786,1.3288330367364412,2.010445,4.82,6.23,7.78,-3.893445,generation,1,False,,
GA,772,30,1757820685.762704,5485.960208927281,4.713733067498717,0.2822793175073526,1.5399062611235927,1.34564684216339,1.210012946394556,1.893917,5.68,7.58,9.39,-4.158917000000001,generation,1,False,4.0,0.21734621846052718
GA,772,31,1757820691.3015199,5538.232208928093,4.088733067498717,0.3267237619517971,1.6245675279812508,1.321217199930139,1.0851707150915546,1.561123,9.27,14.02,20.79,-5.969123000000001,generation,1,False,,
GA,772,32,1757820696.799872,5498.066375032067,4.088733067498717,0.3267237619517971,1.6168341960912276,1.321217199930139,1.0851707150915546,1.560345,9.36,14.02,20.79,-5.977345000000001,generation,1,False,4.0,0.2055415200380386
GA,772,33,1757820702.331671,5531.30529099144,4.401233067498717,0.2600570952851304,1.3213207747344975,1.1997886285015675,0.7351707150915547,1.677571,7.66,9.3,24.77,-5.850571,generation,1,False,,
