algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std
AL,772,1,1757877556.892544,5549.05583395157,5.555407417006791,5.0,0.2,1.45,0.975,0.875,2.454236,3.11,6.38,8.01,1.0,1,inf,1.0,init,0,random,,
AL,772,2,1757877562.581892,5686.210499959998,5.689257709076628,3.75,0.2,1.325,0.85,0.75,1.753332,6.12,15.1,19.39,1.0,1,inf,1.0,init,0,random,,
AL,772,3,1757877568.1980102,5612.408292014152,5.61604183295276,4.0,0.3,1.5750000000000002,1.35,1.0,1.589889,8.69,11.83,21.57,1.0,1,inf,1.0,init,0,random,,
AL,772,4,1757877573.835625,5635.16283291392,5.637536666006781,4.25,0.2,2.95,2.6,2.125,-6.515532,1.75,1.99,2.44,1.0,1,inf,1.0,init,0,random,,
AL,772,5,1757877579.448617,5609.333915985189,5.612893957993947,4.0,0.4,1.2,0.975,0.75,1.265529,26.63,40.31,68.09,0.4080114370304701,2,0.0,0.0,init,0,random,,
AL,772,6,1757877585.243501,5791.843999992125,5.7947857500985265,5.5,0.2,1.4500000000000002,1.1,0.75,2.520722,2.76,4.14,9.01,0.4080114370304701,2,0.0,0.0,init,0,random,,
AL,772,7,1757877590.772746,5525.344750029035,5.529142834013328,3.25,0.2,1.8250000000000002,1.6,1.5,2.122679,4.29,5.55,6.38,0.4080114370304701,2,0.0,0.0,init,0,random,,
AL,772,8,1757877596.317636,5541.644625016488,5.544799958006479,3.25,0.3,2.2,1.85,1.5,1.630882,6.7,9.54,14.52,0.4080114370304701,2,0.0,0.0,init,0,random,,
AL,772,9,1757877601.9315891,5610.199042013846,5.613871708046645,3.25,0.2,2.2,2.1,1.875,2.34692,3.17,3.39,4.09,0.4080114370304701,2,0.0,0.0,init,0,random,,
AL,772,10,1757877607.506309,5570.659250020981,5.574623249936849,3.5,0.3,1.7000000000000002,1.6,1.5,1.630316,9.74,11.0,12.52,0.4080114370304701,2,0.0,0.0,init,0,random,,
AL,772,11,1757877613.180759,5670.718541950919,5.674352333997376,3.5,0.2,2.45,2.225,1.75,2.483395,2.57,2.84,4.05,0.4080114370304701,2,0.0,0.0,init,0,random,,
AL,772,12,1757877618.842255,5658.17904099822,5.6613745839567855,4.75,0.2,1.2000000000000002,1.1,1.0,2.412016,4.62,5.5,6.75,0.27200762468698003,3,0.0,0.0,init,0,random,,
AL,772,13,1757877624.412867,5566.919332952239,5.5704860830446705,5.5,0.3,2.325,2.225,1.875,2.097922,2.58,2.7,3.35,0.4080114370304701,2,0.0,0.0,init,0,random,,
AL,772,14,1757877630.043176,5626.371041988023,5.630197957972996,5.25,0.4,1.9500000000000002,1.6,1.125,1.676355,5.74,8.69,17.59,0.4080114370304701,2,0.0,0.0,init,0,random,,
AL,772,15,1757877635.5757818,5528.936916962266,5.532521457993425,5.5,0.2,1.8250000000000002,1.475,1.125,2.955027,2.19,2.71,3.98,0.4080114370304701,2,0.0,0.0,init,0,random,,
AL,772,16,1757877641.212468,5632.672665989958,5.6366287500131875,5.0,0.4,1.5750000000000002,1.475,1.0,1.548166,9.89,11.28,24.54,0.4080114370304701,2,0.0,0.0,init,0,random,,
AL,772,17,1757877646.7443562,5529.246666003019,5.531823375029489,4.5,0.2,2.2,1.85,1.5,2.509784,2.22,2.64,3.45,0.4080114370304701,2,0.0,0.0,init,0,random,,
AL,772,18,1757877652.228072,5478.787417057902,5.48365141695831,3.0,0.4,2.825,2.35,2.125,1.520164,8.54,12.34,15.1,0.4080114370304701,2,0.0,0.0,init,0,random,,
AL,772,19,1757877657.738084,5505.991291953251,5.509925874997862,4.5,0.4,1.2,0.725,0.625,1.289055,21.04,57.58,77.47,0.4080114370304701,2,0.0,0.0,init,0,random,,
AL,772,20,1757877663.377672,5635.72712498717,5.639526042039506,3.25,0.3,1.5750000000000002,1.35,1.25,1.484241,13.17,17.93,20.91,0.4080114370304701,2,0.0,0.0,init,0,random,,
AL,772,21,1757877668.9631538,5580.044875037856,5.585384792066179,3.75,0.4,2.95,2.475,2.25,1.795255,4.9,7.09,8.61,0.4080114370304701,2,0.0,0.0,init,0,random,,
AL,772,22,1757877675.018646,6050.435333978385,6.055377166019753,4.75,0.2,2.95,2.6,2.25,-34.352006,1.57,1.78,2.06,1.0,1,inf,1.0,init,0,random,,
AL,772,23,1757877680.631535,5608.437707996927,5.612771957996301,3.25,0.3,2.575,2.1,2.0,1.847247,4.81,7.39,8.16,0.27200762468698003,3,0.0,0.0,init,0,random,,
AL,772,24,1757877686.198112,5562.010124907829,5.5664378750370815,3.25,0.2,2.075,1.725,1.25,2.017716,3.45,4.77,9.29,0.27200762468698003,3,0.0,0.0,init,0,random,,
AL,772,25,1757877691.843312,5618.767000036314,5.64485987497028,5.0,0.4,2.825,2.475,2.0,2.170505,3.22,3.98,6.03,0.20400571851523505,4,0.0,0.0,init,0,random,,
AL,772,26,1757877697.515877,5666.632125037722,5.671827333979309,4.25,0.2,2.95,2.475,2.25,-12.789194,1.75,2.09,2.3,0.4080114370304701,2,0.0,0.0,init,0,random,,
AL,772,27,1757877703.139582,5618.926041992381,5.623606166918762,3.5,0.4,2.45,2.225,2.125,1.614259,8.34,10.11,11.09,0.27200762468698003,3,0.0,0.0,init,0,random,,
AL,772,28,1757877708.740455,5595.491165993735,5.600761458976194,5.25,0.3,1.7000000000000002,1.6,1.125,1.986883,4.26,4.78,9.89,0.27200762468698003,3,0.0,0.0,init,0,random,,
