algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std
AL,584,1,1757876778.372333,5535.801750025712,5.538808292010799,4.0,0.3,1.5750000000000002,1.35,1.0,1.589889,8.69,11.83,21.57,1.0,1,inf,1.0,init,0,random,,
AL,584,2,1757876783.9311218,5555.706207989715,5.558765916968696,4.75,0.3,2.075,1.975,1.875,2.308686,3.6,3.91,4.28,1.0,1,inf,1.0,init,0,random,,
AL,584,3,1757876789.64411,5709.189458051696,5.712926708976738,5.0,0.4,2.825,2.475,2.125,2.227313,3.22,3.98,5.31,1.0,1,inf,1.0,init,0,random,,
AL,584,4,1757876795.173695,5526.334750000387,5.529525624937378,5.5,0.3,2.45,2.35,2.125,0.25331,2.45,2.56,2.84,1.0,1,inf,1.0,init,0,random,,
AL,584,5,1757876800.905322,5728.696290985681,5.7315642080502585,3.75,0.2,1.3250000000000002,1.1,0.625,1.741895,6.12,9.01,27.92,0.4080114370304701,2,0.0,0.0,init,0,random,,
AL,584,6,1757876806.458786,5552.139041945338,5.55342649994418,5.0,0.3,2.575,2.35,2.0,2.218825,2.56,2.82,3.52,0.4080114370304701,2,0.0,0.0,init,0,random,,
AL,584,7,1757876812.014702,5552.58912499994,5.555859458050691,3.25,0.3,2.075,1.6,1.5,1.598572,7.58,12.76,14.52,0.4080114370304701,2,0.0,0.0,init,0,random,,
AL,584,8,1757876817.5518641,5533.9690000982955,5.53708362497855,5.25,0.2,2.575,2.225,2.125,-47.947425,1.63,1.88,1.97,1.0,1,inf,1.0,init,0,random,,
AL,584,9,1757876823.0517042,5497.8918340057135,5.4998084580292925,4.5,0.2,2.95,2.475,2.0,-6.040752,1.66,1.98,2.45,0.4080114370304701,2,0.0,0.0,init,0,random,,
AL,584,10,1757876828.710001,5654.508957988583,5.658263916964643,5.5,0.4,1.2000000000000002,1.1,1.0,1.549851,14.08,16.76,20.28,0.20400571851523505,4,0.0,0.0,init,0,random,,
AL,584,11,1757876834.2384498,5526.844166102819,5.5284171249950305,4.75,0.4,1.3250000000000002,1.1,0.75,1.392327,15.49,22.47,48.3,0.20400571851523505,4,0.0,0.0,init,0,random,,
AL,584,12,1757876839.743285,5502.738625044003,5.50480870809406,3.0,0.2,1.075,0.85,0.625,1.466921,14.75,23.59,43.6,0.20400571851523505,4,0.0,0.0,init,0,random,,
AL,584,13,1757876845.332155,5585.708750062622,5.588823874946684,3.0,0.3,0.95,0.85,0.75,1.232679,42.46,53.02,68.09,0.20400571851523505,4,0.0,0.0,init,0,random,,
AL,584,14,1757876850.860998,5526.8672920065,5.528820667066611,4.0,0.3,2.575,2.225,2.125,2.263146,3.36,4.29,4.67,0.16320457481218806,5,0.0,0.0,init,0,random,,
AL,584,15,1757876856.345757,5481.239374959841,5.484732583048753,4.75,0.3,1.2,0.725,0.5,1.472232,10.62,29.1,61.11,0.20400571851523505,4,0.0,0.0,init,0,random,,
AL,584,16,1757876861.931322,5583.072499954142,5.585521540953778,3.25,0.3,1.45,0.975,0.625,1.315536,15.54,34.36,83.55,0.20400571851523505,4,0.0,0.0,init,0,random,,
AL,584,17,1757876867.4277089,5493.321875110269,5.4963735829805955,4.25,0.3,1.2,0.975,0.625,1.455689,13.27,20.1,48.87,0.20400571851523505,4,0.0,0.0,init,0,random,,
AL,584,18,1757876872.9361331,5504.309292067774,5.508389999973588,4.75,0.4,0.95,0.85,0.625,1.299443,30.12,37.62,69.53,0.20400571851523505,4,0.0,0.0,init,0,random,,
AL,584,19,1757876878.9546208,6013.799291918986,6.0184200829826295,4.5,0.3,1.7000000000000002,1.225,1.0,1.697896,5.78,11.35,17.04,0.20400571851523505,4,0.0,0.0,init,0,random,,
AL,584,20,1757876884.4850938,5527.818916947581,5.530443999916315,4.0,0.2,2.7,2.6,2.25,-6.573277,2.04,2.12,2.45,0.4080114370304701,2,0.0,0.0,init,0,random,,
AL,584,21,1757876890.07884,5588.521208032034,5.593705999897793,4.75,0.4,2.45,1.975,1.875,1.912357,4.44,6.93,7.73,0.20400571851523505,4,0.0,0.0,init,0,random,,
AL,584,22,1757876895.661168,5577.159499982372,5.582244792021811,3.25,0.2,1.075,0.725,0.625,1.511569,12.56,27.62,37.16,0.20400571851523505,4,0.0,0.0,init,0,random,,
AL,584,23,1757876901.1967611,5532.268291921355,5.535552000044845,4.75,0.4,2.575,2.225,1.75,1.895998,4.06,5.37,8.87,0.20400571851523505,4,0.0,0.0,init,0,random,,
AL,584,24,1757876907.0253298,5823.912417050451,5.828486250014976,4.25,0.3,1.2,0.85,0.625,1.44224,13.27,26.44,48.87,0.20400571851523505,4,0.0,0.0,init,0,random,,
AL,584,25,1757876912.5990431,5570.53204101976,5.573442874941975,4.5,0.2,1.5750000000000002,1.35,1.125,2.513783,3.21,4.11,5.88,0.16320457481218806,5,0.0,0.0,init,0,random,,
AL,584,26,1757876918.1377459,5534.181957948022,5.538673250004649,4.75,0.4,2.575,2.1,1.75,1.882044,4.06,6.07,8.87,0.20400571851523505,4,0.0,0.0,init,0,random,,
AL,584,27,1757876923.7335732,5590.231250040233,5.595393458032049,4.25,0.3,2.2,1.725,1.625,2.022386,3.93,6.34,7.21,0.20400571851523505,4,0.0,0.0,init,0,random,,
AL,584,28,1757876929.341221,5602.888333029114,5.607582791009918,5.5,0.3,2.2,1.725,1.375,2.367718,2.73,3.83,5.93,0.16320457481218806,5,0.0,0.0,init,0,random,,
AL,584,29,1757876934.8957381,5549.0472499514,5.554453250020742,5.25,0.2,2.95,2.475,2.0,-29.78354,1.42,1.69,2.1,1.0,1,inf,1.0,init,0,random,,
AL,584,30,1757876945.0038881,5584.602667018771,5.58994887501467,4.0,0.3,2.95,2.6,2.25,2.339644,2.8,3.31,4.2,0.16320457481218806,5,0.0,0.0,cycle,1,explore,0.3758858605875332,0.14903216638650593
AL,584,31,1757876950.6550899,5645.1071669580415,5.651076917070895,5.0,0.3,2.575,2.1,1.75,2.458692,2.56,3.27,4.42,0.16320457481218806,5,0.0,0.0,cycle,1,explore,0.5194299507536978,0.04571070524341499
AL,584,32,1757876956.375565,5714.575084042735,5.720331000047736,5.5,0.2,2.45,2.35,2.25,-101.166645,1.63,1.7,1.78,1.0,1,inf,1.0,cycle,1,exploit,1.0866233340329483,0.1390448736314535
AL,584,33,1757876962.0382788,5656.492666923441,5.662561457953416,5.5,0.2,2.95,2.475,2.25,-101.589152,1.35,1.62,1.78,1.0,1,inf,1.0,cycle,1,exploit,1.0871811303427181,0.04545478254805907
AL,584,34,1757876967.755074,5709.6120830392465,5.716656666947529,5.5,0.2,3.075,2.6,2.25,-102.698553,1.3,1.54,1.78,1.0,1,inf,1.0,cycle,1,exploit,1.0889259328994354,0.03059975001364607
AL,584,35,1757876973.343603,5580.8134590042755,5.5883764589671046,5.5,0.3,1.3250000000000002,1.1,0.75,1.759636,6.43,9.42,20.28,0.11657469629442002,7,0.0,0.0,cycle,1,explore,0.10955299157418434,0.05614024641303517
AL,584,36,1757876981.8532019,5553.164707962424,5.560278709046543,3.5,0.2,0.95,0.85,0.625,1.574694,13.87,17.33,32.05,0.11657469629442002,7,0.0,0.0,cycle,2,explore,0.24744492247524316,0.0511543390523368
AL,584,37,1757876987.440651,5580.490624997765,5.587344833998941,3.75,0.3,1.7000000000000002,1.6,1.5,1.700463,8.49,9.58,10.9,0.11657469629442002,7,0.0,0.0,cycle,2,explore,0.2505922390390578,0.09376161001630046
AL,584,38,1757876993.020577,5573.020791984163,5.579835124895908,5.25,0.4,2.075,1.85,1.375,1.786439,5.05,6.43,11.77,0.11657469629442002,7,0.0,0.0,cycle,2,explore,0.1455966294088545,0.044373216735164825
AL,584,39,1757876998.603765,5576.066332985647,5.583075708011165,5.5,0.2,2.575,2.35,2.25,-101.078567,1.55,1.7,1.78,0.27200762468698003,3,0.0,0.0,cycle,2,exploit,1.0427303194287791,0.019044959831114056
AL,584,40,1757877004.1343071,5522.59204199072,5.530453416984528,5.5,0.2,2.7,2.35,2.25,-101.007907,1.48,1.7,1.78,0.27200762468698003,3,0.0,0.0,cycle,2,exploit,1.0411738899700953,0.015402732002745423
AL,584,41,1757877009.683307,5540.696874959394,5.548879083013162,5.5,0.3,2.45,2.35,2.25,-1.699885,2.45,2.56,2.67,0.13600381234349002,6,0.0,0.0,cycle,2,exploit,1.0902528786454135,0.07030039505838943
AL,584,42,1757877018.747216,5535.5105409398675,5.544544624979608,4.0,0.4,2.575,2.475,2.125,1.810898,5.67,6.17,8.49,0.10200285925761753,8,0.0,0.0,cycle,3,explore,0.40585961904900253,0.0680305567709451
AL,584,43,1757877024.2998772,5543.381374911405,5.552543416037224,4.5,0.4,1.5750000000000002,1.475,1.125,1.495393,12.21,13.92,23.94,0.10200285925761753,8,0.0,0.0,cycle,3,explore,0.365377456400731,0.11873417332295874
AL,584,44,1757877029.8756301,5567.753832903691,5.575678125023842,5.5,0.2,3.075,2.6,2.125,-69.528915,1.3,1.54,1.88,0.4080114370304701,2,0.0,0.0,cycle,3,exploit,0.9591084158138744,0.023071346919645512
AL,584,45,1757877035.41256,5528.8149589905515,5.53689587500412,5.5,0.2,3.075,2.725,2.25,-104.187563,1.3,1.47,1.78,1.0,1,inf,1.0,cycle,3,exploit,0.9428618653182025,0.04369689571143793
AL,584,46,1757877041.04915,5626.51629105676,5.636474292026833,5.5,0.2,3.2,2.725,2.25,-104.45588,1.25,1.47,1.78,1.0,1,inf,1.0,cycle,3,exploit,0.9583070224655312,0.02679182412588996
AL,584,47,1757877046.579929,5522.202208056115,5.530725707998499,5.5,0.3,1.2,0.85,0.5,1.613686,7.92,15.79,45.6,0.07418389764190365,11,0.0,0.0,cycle,3,explore,0.014234653892511995,0.03910712936619482
AL,584,48,1757877055.785941,5580.246458062902,5.590361000038683,3.25,0.3,1.4500000000000002,1.35,1.0,1.418067,15.54,17.93,32.66,0.08160228740609403,10,0.0,0.0,cycle,4,explore,0.4021644066953462,0.08865947181873345
AL,584,49,1757877061.380476,5583.291332935914,5.594408917007968,3.5,0.3,1.075,0.975,0.75,1.340942,24.38,29.63,50.04,0.08160228740609403,10,0.0,0.0,cycle,4,explore,0.41358990109419996,0.0521173285045673
AL,584,50,1757877067.0332959,5634.208249975927,5.652614708989859,5.0,0.3,1.325,0.85,0.5,1.543102,7.86,19.11,55.16,0.08160228740609403,10,0.0,0.0,cycle,4,explore,0.14043599326492204,0.021774948744679213
