algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std
AL,145,1,1757875222.9109619,5654.364999965765,5.658119542058557,3.0,0.2,1.075,0.975,0.875,1.556467,14.75,17.93,22.26,1.0,1,inf,1.0,init,0,random,,
AL,145,2,1757875228.5281038,5615.4587919590995,5.617072666995227,4.75,0.4,1.7000000000000002,1.6,1.5,1.647219,9.4,10.62,12.08,1.0,1,inf,1.0,init,0,random,,
AL,145,3,1757875234.200042,5665.232624975033,5.671740374993533,4.5,0.2,2.95,2.475,2.125,-12.527936,1.66,1.98,2.3,1.0,1,inf,1.0,init,0,random,,
AL,145,4,1757875240.206555,6002.144542057067,6.0061542090261355,4.75,0.3,2.075,1.6,1.125,1.902807,3.6,5.87,12.08,0.4080114370304701,2,0.0,0.0,init,0,random,,
AL,145,5,1757875247.084032,6874.014583067037,6.877363749896176,4.25,0.3,2.325,2.1,1.875,2.2284,3.58,4.26,5.31,0.4080114370304701,2,0.0,0.0,init,0,random,,
AL,145,6,1757875252.716043,5629.293916979805,5.631916292011738,3.5,0.4,1.075,0.975,0.625,1.168345,43.31,52.63,128.17,0.4080114370304701,2,0.0,0.0,init,0,random,,
AL,145,7,1757875258.836876,6117.511208052747,6.120739124948159,5.25,0.4,1.4500000000000002,1.1,0.875,1.505811,10.58,18.4,29.07,0.4080114370304701,2,0.0,0.0,init,0,random,,
AL,145,8,1757875264.4201632,5581.203749985434,5.583205249975435,4.75,0.2,2.075,1.725,1.5,2.117197,2.23,2.69,3.18,0.4080114370304701,2,0.0,0.0,init,0,random,,
AL,145,9,1757875270.006689,5582.8764999751,5.586438083089888,3.0,0.4,1.325,0.975,0.625,1.113477,38.81,71.62,173.8,0.4080114370304701,2,0.0,0.0,init,0,random,,
AL,145,10,1757875275.708624,5697.019332903437,5.701827374985442,4.75,0.2,0.95,0.6,0.5,1.932334,7.52,18.88,27.19,0.27200762468698003,3,0.0,0.0,init,0,random,,
AL,145,11,1757875281.411538,5699.383249972016,5.7028093750122935,4.5,0.4,2.075,1.975,1.75,1.737537,7.0,7.76,9.89,0.4080114370304701,2,0.0,0.0,init,0,random,,
AL,145,12,1757875287.059774,5644.725000020117,5.648145332932472,3.75,0.4,2.45,1.975,1.625,1.561415,7.25,11.18,16.52,0.4080114370304701,2,0.0,0.0,init,0,random,,
AL,145,13,1757875292.721209,5658.5006669629365,5.661351541988552,4.75,0.4,1.4500000000000002,1.1,1.0,1.462755,12.93,22.47,27.19,0.4080114370304701,2,0.0,0.0,init,0,random,,
AL,145,14,1757875298.324287,5600.921583012678,5.60302516608499,4.0,0.3,2.7,2.475,2.25,2.295307,3.14,3.57,4.2,0.27200762468698003,3,0.0,0.0,init,0,random,,
AL,145,15,1757875304.022197,5693.502250011079,5.697810832993127,3.25,0.4,1.4500000000000002,1.225,0.875,1.222134,27.62,38.69,75.77,0.4080114370304701,2,0.0,0.0,init,0,random,,
AL,145,16,1757875309.661796,5637.402000022121,5.6395133750047535,4.5,0.4,2.075,1.6,1.125,1.551663,7.0,11.83,23.94,0.4080114370304701,2,0.0,0.0,init,0,random,,
AL,145,17,1757875315.3019671,5636.502458015457,5.640098708914593,3.5,0.2,1.2000000000000002,1.1,1.0,1.771195,8.69,10.34,12.52,0.27200762468698003,3,0.0,0.0,init,0,random,,
