algo,seed,evaluation,timestamp,wall_time_s,t_env_ms,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,loss_critic,loss_actor,alpha,update_time_ms,loss_critic1,loss_critic2
SAC,772,1,1757741230.196342,5.518169875023887,5514.236874994822,3.6668687173345975,0.2962498552263325,2.403234885796216,2.232074104944173,1.828599959505961,1.983916,4.27,4.91,7.47,1.0,1,inf,1.0,interaction,,,,,,
SAC,772,2,1757741235.6860921,5.489742000005208,5486.148957978003,3.566595565459694,0.2901822752618611,1.0347493327815975,0.8826125775901553,0.7531199611821091,1.361172,23.71,32.57,44.72,1.0,1,inf,1.0,interaction,,,,,,
SAC,772,3,1757741241.156859,5.470758791081607,5466.760457959026,3.2790814985107257,0.3285513817841107,2.295465711460165,1.8858239366160499,1.5494807516433373,1.580168,7.28,10.82,16.03,0.9999999999999383,1,3.9999999999982796,0.99999999999975,interaction,,,,,,
SAC,772,4,1757741246.9369988,5.780114292050712,5772.580375079997,3.277691409422479,0.2821400151806726,2.440807684142446,2.0365740015428835,1.8114571320712756,1.852524,4.67,6.8,8.65,0.8369955740299239,1,1.2466370296345186,0.33982872096314326,interaction,,,,,,
SAC,772,5,1757741252.441443,5.504426082945429,5500.436958973296,3.7475845489029886,0.37293478556552756,2.5720895539288318,2.3255780606620458,2.096603897920061,1.793014,5.62,6.99,8.63,0.8056430085017836,1,0.748621589455393,0.2128501854870645,interaction,,,,,,
SAC,772,6,1757741257.9481442,5.506695125019178,5502.278042025864,4.093786953880729,0.3872725160561886,2.567541144892751,2.4659472161327454,2.15589785514638,1.911665,5.08,5.52,7.37,1.0,1,inf,1.0,interaction,,,,,,
SAC,772,7,1757741263.43898,5.490824249922298,5487.053417018615,3.220665086524079,0.236955216406417,1.795075850752978,1.4750950072314297,0.9961726194589485,1.644252,6.36,9.54,20.92,0.8843890482418657,1,1.3337845860625426,0.5317732666544466,interaction,,,,,,
SAC,772,8,1757741268.9148438,5.475857082987204,5471.405999967828,3.323624271605909,0.32805687426137464,2.1504818206166147,1.9056240210146305,1.5835074763948396,1.588261,8.07,10.28,14.9,0.9603941188506745,1,1.1919370305866572,0.839595366444026,interaction,,,,,,
SAC,772,9,1757741274.4022589,5.487402957980521,5482.828375068493,3.88708750486804,0.3873218573756154,2.3886219278655187,2.151589928653045,2.0294999770043547,1.734289,6.61,8.22,9.24,0.8488714828563714,1,0.5457334695023307,0.3879263960601388,interaction,,,,,,
SAC,772,10,1757741279.930916,5.528650291962549,5523.681542021222,4.7203411288742405,0.2793072459460443,2.20413641323614,2.0610419298865206,1.7622497881825427,2.401197,2.99,3.29,4.26,1.0,1,inf,1.0,interaction,,,,,,
SAC,772,11,1757741285.460441,5.52951620798558,5472.3319170298055,3.0488844169678524,0.3374493933033923,2.298177705567073,2.1796810028981746,1.9963619950054903,1.601955,8.89,9.88,11.78,0.953651048481204,1,0.9738269353482087,0.8122857927072609,interaction,,,,,,
SAC,772,12,1757741290.962681,5.502234291983768,5475.866209017113,3.0134207494016496,0.38621379876398304,2.823376642136812,2.323378812884269,2.221099973499593,1.56302,7.9,11.66,12.76,0.999999999999769,1,1.0686364953920477,0.9999999999990642,interaction,,,,,,
SAC,772,13,1757741296.4726279,5.509919708012603,5476.360750035383,3.0752677377051585,0.39242453125637367,3.239027301965423,2.739080652212989,2.239080755501608,1.624284,5.84,8.32,12.45,0.813153515198655,1,0.2559365372252405,0.24326789214000322,interaction,,,,,,
SAC,772,14,1757741302.0621078,5.589473208063282,5556.135417078622,3.0191188503032214,0.3711111723671754,2.8306902757123287,2.7301772973883525,2.230809196886992,1.628391,7.21,7.77,11.64,0.8100924756949653,1,0.242893652332045,0.2308706191683837,interaction,,,,,,
SAC,772,15,1757741307.595325,5.53320874995552,5502.6015000185,3.494560730901738,0.36095634339545235,3.168165066024322,2.668287467950637,2.2121992081076494,1.868436,4.04,5.63,8.36,0.7979199139360486,1,0.19102717962383814,0.18157149359117733,interaction,,,,,,
SAC,772,16,1757741313.170027,5.574695707997307,5483.34762500599,3.6497523199260327,0.3113047598168751,2.648244389792376,2.288843696897814,2.185987424361376,2.099377,3.95,5.2,5.72,0.8820728301746145,1,0.5495971355500264,0.5223925358252957,interaction,126.17997328353971,11.25219286279091,1.000120577615269,63.97383299190551,81.44547347595064,170.9144730911288
SAC,772,17,1757741318.703077,5.533043666975573,5467.14449999854,5.134491406665683,0.37118098387497883,3.002524230144579,2.655611645008778,2.156076474820975,2.390764,2.65,3.05,4.25,1.0,1,inf,1.0,interaction,120.19702336263117,10.512809775760555,1.0002390205263483,40.20483291242272,76.74305746342135,163.650989261841
