algo,seed,evaluation,timestamp,wall_time_s,t_env_ms,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,loss_critic,loss_actor,alpha,update_time_ms,loss_critic1,loss_critic2
SAC,833,1,1757741787.170636,5.532076915958896,5528.466584044509,5.02026656344769,0.36969245823744806,2.2829789571939205,2.0760225071733096,1.8944646828894909,2.154368,3.96,4.72,5.68,1.0,1,inf,1.0,interaction,,,,,,
SAC,833,2,1757741792.758971,5.5883194169728085,5583.596458076499,3.6869863582987294,0.2080195754664486,1.7790070306917596,1.2802548048000841,1.0902719783706556,1.950779,3.85,7.43,10.26,1.0,1,inf,1.0,interaction,,,,,,
SAC,833,3,1757741798.239307,5.481288542039692,5476.416833000258,4.521596336831873,0.33337971921501175,1.4327211479115922,1.276940639696214,0.8995913248460626,1.554278,10.15,12.78,25.76,1.0,1,inf,1.0,interaction,,,,,,
SAC,833,4,1757741803.7321348,5.503990625031292,5500.027250032872,3.024753067315314,0.2939656774111276,2.0366535544691127,1.5563793843454623,1.0734692113400501,1.462721,8.73,14.95,31.42,1.0,1,inf,1.0,interaction,,,,,,
SAC,833,5,1757741809.210298,5.485968749970198,5482.258374919184,3.6518650989106267,0.3300726417211157,2.626117297054215,2.44891172580403,2.16322816170892,1.999024,4.45,5.1,6.64,0.9999999999998348,1,1.494337082700114,0.9999999999993308,interaction,,,,,,
SAC,833,6,1757741814.698935,5.494142874958925,5490.2689579175785,3.418747270849014,0.22589324299063263,2.011410692795956,1.6379461647263511,1.3348846716127483,1.926673,4.09,6.15,9.39,0.9445371835339795,1,1.0194471623001604,0.775374452150883,interaction,,,,,,
SAC,833,7,1757741820.1741672,5.479092042078264,5474.470375105739,4.1840035315824915,0.2265603562378597,1.9755387746223916,1.871026787758822,1.6306463755217526,2.429192,3.08,3.33,4.17,1.0,1,inf,1.0,interaction,,,,,,
SAC,833,8,1757741825.655678,5.484238374978304,5480.333541985601,4.636365816304366,0.33526467612738653,1.85873107556495,1.7057074406152632,1.5151807745516022,1.870268,5.69,6.85,8.73,0.9795312034822858,1,1.2017613595296677,0.9171009529524972,interaction,,,,,,
SAC,833,9,1757741831.310165,5.656446167035028,5647.920624935068,4.43107390083304,0.3550078660365506,2.532737424520144,2.392190027262867,1.9994123041769478,2.121809,3.83,4.24,6.06,0.8401192878421119,1,0.42449481567676545,0.3524798261737211,interaction,,,,,,
SAC,833,10,1757741836.813869,5.5050597079098225,5501.038707909174,4.4879162684892595,0.2544537484661787,2.2470722891710357,1.920700050708394,1.4750887856682597,2.38597,2.78,3.43,5.54,1.0,1,inf,1.0,interaction,,,,,,
SAC,833,11,1757741842.351296,5.538394832983613,5487.26441594772,3.3671156159678732,0.21777921526470495,2.3088222237629807,1.8945546384499472,1.7529845124009253,2.294956,3.17,4.39,5.1,0.8419149818056507,1,0.4329840082444589,0.3597524236729192,interaction,,,,,,
SAC,833,12,1757741847.8867352,5.536126084043644,5507.504542008974,4.492337821203763,0.25918968662078046,1.2646183337937107,0.9155688937873514,0.7500960600227213,1.662132,7.98,15.23,22.69,1.0,1,inf,1.0,interaction,,,,,,
SAC,833,13,1757741853.39309,5.5068482080241665,5478.691625059582,3.0969121749288626,0.21239370602754798,0.8047624157121729,0.6245354105555907,0.5244204941839358,1.357282,27.85,46.2,65.5,1.0,1,inf,1.0,interaction,,,,,,
SAC,833,14,1757741858.9177642,5.525025667040609,5496.577250072733,3.000275548849814,0.20143289730284722,1.1000218882446537,0.6000234843170231,0.5000234843151352,1.404979,14.28,47.97,69.05,1.0,1,inf,1.0,interaction,,,,,,
SAC,833,15,1757741864.418804,5.501301083015278,5471.062958007678,3.004435492349567,0.20393397604055857,1.0985622217466662,0.6001753921416194,0.5001753915912949,1.398061,14.64,49.0,70.53,1.0,1,inf,1.0,interaction,,,,,,
SAC,833,16,1757741869.995782,5.577181458007544,5484.753416967578,3.0035930379926583,0.2032648001803738,1.1001147744774182,0.6001148210610214,0.5001148207156365,1.400085,14.51,48.72,70.13,0.7652435972081257,1,0.06566938286518191,0.04923173851945703,interaction,343.48340153956747,13.17519512372622,1.0001205776861315,64.13183303084224,341.3155212551212,345.6512818240137
SAC,833,17,1757741875.54129,5.545661582960747,5478.299707989208,3.006068953334263,0.20219495414341532,0.7002051748557108,0.6002051748286582,0.5002051742214031,1.344494,35.37,48.11,69.25,1.0,1,inf,1.0,interaction,388.8173241289811,14.439279943566817,1.0002413314150433,41.64733295328915,384.84452341831604,392.7901248396462
SAC,833,18,1757741881.094236,5.553045250009745,5478.089499985799,3.0001819062781836,0.20214805432333338,0.7668390805391121,0.6000334065365686,0.5000334065364156,1.353511,29.6,48.31,69.54,0.7903384242226338,1,0.2691527739931136,0.15086630426074396,interaction,338.33054055392756,14.557686428666294,1.000362155016405,45.62795802485198,331.9188027725224,344.7422783353327
SAC,833,19,1757741886.711244,5.6171079169726,5547.81187500339,3.000627730552085,0.20163760919414733,0.8758872986075275,0.6000567900234861,0.5000567900223895,1.373335,22.57,48.05,69.16,0.8261260367388213,1,0.4490131904795921,0.29580687129064864,interaction,275.67242026425447,11.63504883960125,1.0004798439103633,38.977624964900315,268.87365622931566,282.4711842991933
SAC,833,20,1757741892.2592661,5.54810474999249,5478.7341670598835,3.0058645945934455,0.20630127612550095,0.9715331410760086,0.6003200640281645,0.5003200639926403,1.374692,19.14,50.07,72.07,1.0,1,inf,1.0,interaction,354.6213009828913,18.917027491283207,1.000598958638017,38.60058297868818,342.00137937814617,367.24122258763634
SAC,833,21,1757741897.812222,5.55302858306095,5485.671375063248,3.0202302073596123,0.21377294965378496,0.7097571770204156,0.6005146577675116,0.5005146575851922,1.317087,38.12,53.22,76.59,1.0,1,inf,1.0,interaction,451.81004858047436,19.53550772478647,1.0007194096184313,40.36575008649379,433.6605370015543,469.95956015939447
SAC,833,22,1757741903.343998,5.531839457922615,5466.411208966747,3.0003803204538357,0.20203645755020677,0.7536871478790805,0.6000768098259743,0.5000768098259363,1.351773,30.6,48.24,69.44,0.7848944556326402,1,0.17939236635132044,0.12881811946021376,interaction,372.14110044908927,22.3262722118915,1.0008410637553427,38.08504203334451,351.93632948172876,392.34587141644977
SAC,833,23,1757741908.870411,5.526467916904949,5457.69750000909,3.0027372789518547,0.20341032234166684,1.100099437277031,0.6002638987730529,0.5002638987693289,1.399515,14.54,48.79,70.23,0.7560369667061002,1,0.016634206510526106,0.011944695557459797,interaction,297.6593284325089,16.601074786937893,1.0009613547141416,40.58529203757644,281.0082310849652,314.3104257800526
SAC,833,24,1757741914.457919,5.587562625063583,5521.084500011057,3.118776137060866,0.2028261922606503,1.100467312943565,0.6060644608651589,0.5060644527856867,1.42748,13.39,44.12,63.25,0.999999999999804,1,1.2601400186481244,0.9999999999992064,interaction,301.21383231736644,22.42186697031501,1.0010829704486153,38.831333979032934,277.7257394807531,324.7019251539798
SAC,833,25,1757741920.0042508,5.54638391698245,5481.852833065204,3.247607841929825,0.38577484340083024,0.8175839166764345,0.619389611948567,0.5193895534181585,1.11567,80.85,141.02,197.12,1.0,1,inf,1.0,interaction,263.6597935616089,27.359419993458104,1.0012062541638056,38.32120809238404,236.03843488408702,291.28115223913085
