algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std
AL,584,1,1757862176.020266,5691.128666978329,5.696789833018556,4.0,0.3,1.5750000000000002,1.35,1.0,1.589889,8.69,11.83,21.57,1.0,1,inf,1.0,init,0,random,,
AL,584,2,1757862181.5916748,5566.872042021714,5.570891500101425,4.75,0.3,2.075,1.975,1.875,2.308686,3.6,3.91,4.28,1.0,1,inf,1.0,init,0,random,,
AL,584,3,1757862187.169922,5575.041666976176,5.577751416014507,5.0,0.4,2.825,2.475,2.125,2.227313,3.22,3.98,5.31,1.0,1,inf,1.0,init,0,random,,
AL,584,4,1757862192.674921,5503.386792028323,5.5048472080379725,5.5,0.3,2.45,2.35,2.125,0.25331,2.45,2.56,2.84,1.0,1,inf,1.0,init,0,random,,
AL,584,5,1757862198.5375848,5859.798290999606,5.862474291003309,3.75,0.2,1.3250000000000002,1.1,0.625,1.741895,6.12,9.01,27.92,0.4281054433347034,2,0.0,0.0,init,0,random,,
AL,584,6,1757862204.069613,5530.542792053893,5.531854291097261,5.0,0.3,2.575,2.35,2.0,2.218825,2.56,2.82,3.52,0.4281054433347034,2,0.0,0.0,init,0,random,,
AL,584,7,1757862209.5766988,5503.740249900147,5.506912667071447,3.25,0.3,2.075,1.6,1.5,1.598572,7.58,12.76,14.52,0.4281054433347034,2,0.0,0.0,init,0,random,,
AL,584,8,1757862215.1083908,5529.5722499722615,5.531520582968369,5.25,0.2,2.575,2.225,2.125,-47.947425,1.63,1.88,1.97,1.0,1,inf,1.0,init,0,random,,
AL,584,9,1757862220.6772768,5566.697624977678,5.568718166090548,4.5,0.2,2.95,2.475,2.0,-6.040752,1.66,1.98,2.45,0.4281054433347034,2,0.0,0.0,init,0,random,,
AL,584,10,1757862226.210258,5528.575417003594,5.532795083010569,5.5,0.4,1.2000000000000002,1.1,1.0,1.549851,14.08,16.76,20.28,0.2140527216673517,4,0.0,0.0,init,0,random,,
AL,584,11,1757862231.772247,5560.103208059445,5.561811583000235,4.75,0.4,1.3250000000000002,1.1,0.75,1.392327,15.49,22.47,48.3,0.2140527216673517,4,0.0,0.0,init,0,random,,
AL,584,12,1757862237.2939038,5517.485874937847,5.521479708026163,3.0,0.2,1.075,0.85,0.625,1.466921,14.75,23.59,43.6,0.2140527216673517,4,0.0,0.0,init,0,random,,
AL,584,13,1757862242.87708,5579.383958945982,5.582770999986678,3.0,0.3,0.95,0.85,0.75,1.232679,42.46,53.02,68.09,0.2140527216673517,4,0.0,0.0,init,0,random,,
AL,584,14,1757862248.428948,5549.850957933813,5.551696542068385,4.0,0.3,2.575,2.225,2.125,2.263146,3.36,4.29,4.67,0.17124217733388136,5,0.0,0.0,init,0,random,,
AL,584,15,1757862253.952383,5519.532958976924,5.523254624917172,4.75,0.3,1.2,0.725,0.5,1.472232,10.62,29.1,61.11,0.2140527216673517,4,0.0,0.0,init,0,random,,
AL,584,16,1757862259.5441961,5587.3648329870775,5.591586582944728,3.25,0.3,1.45,0.975,0.625,1.315536,15.54,34.36,83.55,0.2140527216673517,4,0.0,0.0,init,0,random,,
AL,584,17,1757862265.064374,5517.029707902111,5.519434749963693,4.25,0.3,1.2,0.975,0.625,1.455689,13.27,20.1,48.87,0.2140527216673517,4,0.0,0.0,init,0,random,,
AL,584,18,1757862270.6517031,5582.808292005211,5.587127625010908,4.75,0.4,0.95,0.85,0.625,1.299443,30.12,37.62,69.53,0.2140527216673517,4,0.0,0.0,init,0,random,,
AL,584,19,1757862276.184247,5528.492374927737,5.5323112909682095,4.5,0.3,1.7000000000000002,1.225,1.0,1.697896,5.78,11.35,17.04,0.2140527216673517,4,0.0,0.0,init,0,random,,
AL,584,20,1757862281.755848,5568.368291947991,5.571222500060685,4.0,0.2,2.7,2.6,2.25,-6.573277,2.04,2.12,2.45,0.4281054433347034,2,0.0,0.0,init,0,random,,
AL,584,21,1757862287.272563,5513.439332949929,5.516551750013605,4.75,0.4,2.45,1.975,1.875,1.912357,4.44,6.93,7.73,0.2140527216673517,4,0.0,0.0,init,0,random,,
AL,584,22,1757862292.8087192,5532.914333045483,5.53598249994684,3.25,0.2,1.075,0.725,0.625,1.511569,12.56,27.62,37.16,0.2140527216673517,4,0.0,0.0,init,0,random,,
AL,584,23,1757862298.3426151,5530.671832966618,5.53373841708526,4.75,0.4,2.575,2.225,1.75,1.895998,4.06,5.37,8.87,0.2140527216673517,4,0.0,0.0,init,0,random,,
AL,584,24,1757862304.031741,5684.572500060312,5.688953332952224,4.25,0.3,1.2,0.85,0.625,1.44224,13.27,26.44,48.87,0.2140527216673517,4,0.0,0.0,init,0,random,,
AL,584,25,1757862309.546512,5511.045875027776,5.514608042081818,4.5,0.2,1.5750000000000002,1.35,1.125,2.513783,3.21,4.11,5.88,0.17124217733388136,5,0.0,0.0,init,0,random,,
AL,584,26,1757862315.129228,5576.621790998615,5.582526791957207,4.75,0.4,2.575,2.1,1.75,1.882044,4.06,6.07,8.87,0.2140527216673517,4,0.0,0.0,init,0,random,,
AL,584,27,1757862320.913874,5778.530000010505,5.784420917043462,4.25,0.3,2.2,1.725,1.625,2.022386,3.93,6.34,7.21,0.2140527216673517,4,0.0,0.0,init,0,random,,
AL,584,28,1757862328.2390919,5636.204625014216,5.641117666964419,4.0,0.3,2.95,2.6,2.25,2.339644,2.8,3.31,4.2,0.17124217733388136,5,0.0,0.0,cycle,1,explore,0.39342429117779587,0.0
AL,584,29,1757862333.972609,5730.042916024104,5.735297290957533,4.0,0.4,3.075,2.6,2.25,1.92188,4.02,5.55,7.56,0.2140527216673517,4,0.0,0.0,cycle,1,explore,0.4518463227207241,0.0
AL,584,30,1757862339.608423,5632.433042046614,5.637855499982834,5.0,0.3,2.575,2.1,1.75,2.458692,2.56,3.27,4.42,0.17124217733388136,5,0.0,0.0,cycle,1,explore,0.5742661395345496,0.0
AL,584,31,1757862345.1636548,5550.8857920067385,5.556563708931208,5.5,0.2,2.7,2.6,2.25,-102.56547,1.48,1.54,1.78,1.0,1,inf,1.0,cycle,1,exploit,1.11584177373218,0.0
AL,584,32,1757862350.899641,5731.157624977641,5.736870165914297,5.5,0.2,2.825,2.6,2.25,-102.533327,1.41,1.54,1.78,1.0,1,inf,1.0,cycle,1,exploit,1.1048961433579723,0.0
AL,584,33,1757862356.44294,5536.76645795349,5.543827541987412,5.5,0.2,2.825,2.725,2.25,-104.022337,1.41,1.47,1.78,1.0,1,inf,1.0,cycle,1,exploit,1.1263485202936638,0.0
AL,584,34,1757862362.059969,5610.610833042301,5.617321458994411,5.5,0.2,2.95,2.725,2.25,-104.055774,1.35,1.47,1.78,1.0,1,inf,1.0,cycle,1,exploit,1.1118693841659337,0.0
AL,584,35,1757862367.6640651,5598.901874967851,5.604297167039476,5.5,0.2,3.075,2.725,2.25,-104.187563,1.3,1.47,1.78,1.0,1,inf,1.0,cycle,1,exploit,1.0977743655287668,0.0
AL,584,36,1757862373.229287,5550.0692499335855,5.565230290987529,5.5,0.3,1.4500000000000002,1.1,0.75,1.780537,5.3,9.42,20.28,0.10702636083367585,8,0.0,0.0,cycle,1,explore,0.2514440670074231,0.0
AL,584,37,1757862380.6562681,5545.676208101213,5.552419750019908,3.5,0.2,0.95,0.85,0.625,1.574694,13.87,17.33,32.05,0.10702636083367585,8,0.0,0.0,cycle,2,explore,0.3322720338779261,0.0
AL,584,38,1757862386.202972,5541.089417063631,5.546635582926683,3.75,0.2,1.075,0.975,0.5,1.636706,9.43,11.47,43.6,0.10702636083367585,8,0.0,0.0,cycle,2,explore,0.37587932129889623,0.0
AL,584,39,1757862391.739629,5529.033500002697,5.536480666953139,3.75,0.3,1.7000000000000002,1.6,1.5,1.700463,8.49,9.58,10.9,0.10702636083367585,8,0.0,0.0,cycle,2,explore,0.2425566231168091,0.0
AL,584,40,1757862397.375892,5627.530207973905,5.636061708093621,4.75,0.3,1.5750000000000002,1.475,1.375,1.934638,6.07,7.0,8.09,0.09513454296326741,9,0.0,0.0,cycle,2,explore,0.36290544757204973,0.0
AL,584,41,1757862402.986503,5603.121250052936,5.610409041051753,5.5,0.2,2.325,2.225,2.125,-67.804526,1.72,1.8,1.88,0.17124217733388136,5,0.0,0.0,cycle,2,exploit,1.112652695162419,0.0
AL,584,42,1757862408.935539,5940.100583946332,5.948811250040308,5.5,0.2,2.45,2.35,2.125,-67.997008,1.63,1.7,1.88,0.17124217733388136,5,0.0,0.0,cycle,2,exploit,1.0786647007861785,0.0
AL,584,43,1757862414.5603771,5616.810707957484,5.62461254093796,5.5,0.2,2.45,2.35,2.25,-101.166645,1.63,1.7,1.78,0.17124217733388136,5,0.0,0.0,cycle,2,exploit,1.1394373376883922,0.0
AL,584,44,1757862420.216301,5646.9202500302345,5.655641042045318,5.5,0.2,2.575,2.35,2.25,-101.078567,1.55,1.7,1.78,0.17124217733388136,5,0.0,0.0,cycle,2,exploit,1.0961895149828031,0.0
AL,584,45,1757862426.092664,5866.344708018005,5.876110916025937,5.5,0.2,2.575,2.475,2.25,-101.658518,1.55,1.62,1.78,0.17124217733388136,5,0.0,0.0,cycle,2,exploit,1.0933385992197113,0.0
AL,584,46,1757862433.071506,5642.2289160545915,5.651716749998741,4.75,0.2,1.5750000000000002,1.475,1.0,2.573189,2.98,3.26,6.75,0.07135090722245056,12,0.0,0.0,cycle,3,explore,0.10181052137080433,0.0
AL,584,47,1757862438.98075,5898.897458100691,5.908991458942182,4.75,0.4,2.45,2.225,2.125,2.064125,4.44,5.37,5.91,0.07783735333358244,11,0.0,0.0,cycle,3,explore,0.6818414340273075,0.0
AL,584,48,1757862444.578434,5582.913334015757,5.597357125021517,5.0,0.3,1.7000000000000002,1.475,1.0,1.844467,4.67,6.26,13.8,0.07783735333358244,11,0.0,0.0,cycle,3,explore,0.1823417605831129,0.0
AL,584,49,1757862450.1590688,5570.622875005938,5.580346958013251,5.5,0.3,1.2,0.725,0.5,1.59669,7.92,21.71,45.6,0.07783735333358244,11,0.0,0.0,cycle,3,explore,0.01333341093346729,0.0
AL,584,50,1757862455.8255942,5655.793791986071,5.666304041980766,5.5,0.4,2.45,2.35,2.25,2.24046,3.46,3.7,3.98,0.07135090722245056,12,0.0,0.0,cycle,3,exploit,1.171783219220947,0.0
AL,584,51,1757862461.405586,5570.016707992181,5.57980445807334,5.5,0.4,2.575,2.35,2.25,2.258063,3.21,3.7,3.98,0.07135090722245056,12,0.0,0.0,cycle,3,exploit,1.0908606382078665,0.0
AL,584,52,1757862466.92803,5510.9228329965845,5.522216333076358,5.5,0.4,2.575,2.475,2.25,2.270078,3.21,3.41,3.98,0.07135090722245056,12,0.0,0.0,cycle,3,exploit,1.1574575214158414,0.0
AL,584,53,1757862472.4950762,5556.216416996904,5.56682212499436,5.5,0.4,2.7,2.6,2.25,2.29965,3.01,3.17,3.98,0.07135090722245056,12,0.0,0.0,cycle,3,exploit,1.1318847307356927,0.0
AL,584,54,1757862478.030015,5523.416582960635,5.534695124952123,5.5,0.4,2.825,2.725,2.25,2.33123,2.84,2.97,3.98,0.07135090722245056,12,0.0,0.0,cycle,3,exploit,1.1152903049844973,0.0
AL,584,55,1757862484.842992,5559.953790972941,5.572414416936226,3.75,0.3,2.7,2.475,2.125,2.211307,3.45,3.98,5.31,0.07783735333358244,11,0.0,0.0,cycle,4,explore,0.14891894622042634,0.0
AL,584,56,1757862490.4049459,5549.400667077862,5.561727209016681,4.25,0.2,2.45,2.35,2.0,-2.681931,2.11,2.2,2.59,0.08562108866694068,10,0.0,0.0,cycle,4,explore,0.5492840722406024,0.0
AL,584,57,1757862495.9464571,5528.356917086057,5.541271458030678,4.5,0.4,1.9500000000000002,1.6,1.125,1.539553,7.96,11.83,23.94,0.07135090722245056,12,0.0,0.0,cycle,4,explore,0.23571496575351553,0.0
AL,584,58,1757862501.563536,5603.708041016944,5.616829000064172,4.75,0.3,2.325,1.85,1.375,2.106581,3.04,4.39,8.09,0.07135090722245056,12,0.0,0.0,cycle,4,explore,0.3226548986464657,0.0
AL,584,59,1757862507.141645,5566.51791697368,5.57791079103481,5.5,0.2,2.95,2.6,2.125,-69.397127,1.35,1.54,1.88,0.28540362888980225,3,0.0,0.0,cycle,4,exploit,0.9710951475683759,0.0
AL,584,60,1757862512.6523561,5495.161792030558,5.5104610830312595,5.5,0.2,3.075,2.6,2.125,-69.528915,1.3,1.54,1.88,0.4281054433347034,2,0.0,0.0,cycle,4,exploit,0.9564161010602621,0.0
AL,584,61,1757862518.2145548,5549.783084075898,5.562017499934882,5.5,0.2,2.95,2.6,2.25,-102.566764,1.35,1.54,1.78,0.28540362888980225,3,0.0,0.0,cycle,4,exploit,0.9679139372771141,0.0
AL,584,62,1757862523.741633,5511.187250027433,5.526852124952711,5.5,0.2,3.075,2.6,2.25,-102.698553,1.3,1.54,1.78,0.4281054433347034,2,0.0,0.0,cycle,4,exploit,0.9594194107840759,0.0
AL,584,63,1757862530.133271,6376.106332987547,6.39139166707173,5.5,0.2,3.2,2.725,2.25,-104.45588,1.25,1.47,1.78,1.0,1,inf,1.0,cycle,4,exploit,0.9748247961372638,0.0
AL,584,64,1757862536.8796108,5517.8816670086235,5.532463915995322,4.25,0.3,2.075,1.725,1.5,1.931791,4.36,6.34,8.49,0.0611579204763862,14,0.0,0.0,cycle,5,explore,0.30796777518291285,0.0
AL,584,65,1757862542.404126,5508.777665905654,5.524302582954988,4.75,0.3,1.5750000000000002,1.225,0.875,1.696361,6.07,10.19,19.98,0.06586237589764668,13,0.0,0.0,cycle,5,explore,0.2666746042114432,0.0
AL,584,66,1757862547.9404259,5521.10762509983,5.5361166249495,5.25,0.2,2.7,2.475,2.0,-29.884362,1.55,1.69,2.1,0.1223158409527724,7,0.0,0.0,cycle,5,explore,0.6721958220371032,0.0
AL,584,67,1757862553.4981902,5540.323332999833,5.557560458080843,5.25,0.2,2.825,2.725,2.25,-74.744798,1.48,1.54,1.86,0.14270181444490113,6,0.0,0.0,cycle,5,exploit,0.7652084100644136,0.0
AL,584,68,1757862559.2772522,5761.703249998391,5.778815249912441,5.25,0.3,2.075,1.725,1.25,2.15304,3.1,4.15,8.01,0.06586237589764668,13,0.0,0.0,cycle,5,explore,0.04385050401971516,0.0
AL,584,69,1757862564.85694,5562.620999990031,5.579497333965264,5.25,0.3,2.325,2.225,2.125,1.105668,2.71,2.84,3.0,0.06586237589764668,13,0.0,0.0,cycle,5,exploit,0.7799917748172489,0.0
AL,584,70,1757862570.383702,5508.221667027101,5.526533916010521,5.25,0.3,2.45,2.35,2.25,-0.130726,2.57,2.68,2.8,0.07135090722245056,12,0.0,0.0,cycle,5,exploit,0.7660749273488547,0.0
AL,584,71,1757862575.987135,5585.527500021271,5.603236792027019,5.5,0.3,2.325,2.225,2.125,0.180164,2.58,2.7,2.84,0.06586237589764668,13,0.0,0.0,cycle,5,exploit,0.7592666256330921,0.0
AL,584,72,1757862581.8078442,5800.3600829979405,5.820462583098561,5.5,0.3,2.45,2.35,2.25,-1.699885,2.45,2.56,2.67,0.07135090722245056,12,0.0,0.0,cycle,5,exploit,0.814636128342557,0.0
AL,584,73,1757862588.612421,5560.601125005633,5.579771833028644,3.0,0.2,2.325,2.1,1.875,2.315174,3.28,3.86,4.74,0.050365346274670986,17,0.0,0.0,cycle,6,explore,0.39908367233973696,0.0
AL,584,74,1757862594.171478,5539.602332981303,5.558868624968454,3.5,0.2,1.2000000000000002,1.1,0.625,1.641769,8.69,10.34,32.05,0.053513180416837926,16,0.0,0.0,cycle,6,explore,0.302307829411515,0.0
AL,584,75,1757862600.469579,6277.850084006786,6.297769416938536,3.75,0.3,1.2000000000000002,1.1,0.625,1.386135,17.04,20.28,62.75,0.053513180416837926,16,0.0,0.0,cycle,6,exploit,0.6318402160210767,0.0
AL,584,76,1757862606.050658,5559.881083085202,5.580810416024178,3.75,0.3,1.3250000000000002,1.1,0.625,1.39931,13.98,20.28,62.75,0.053513180416837926,16,0.0,0.0,cycle,6,exploit,0.6384018066205646,0.0
AL,584,77,1757862611.777397,5692.690916941501,5.7264951668912545,3.75,0.3,1.3250000000000002,1.225,0.75,1.437589,13.98,16.35,43.6,0.053513180416837926,16,0.0,0.0,cycle,6,exploit,0.633344609535738,0.0
AL,584,78,1757862617.7525508,5952.412499929778,5.974852166022174,3.75,0.3,2.2,1.85,1.5,1.78295,4.95,7.14,10.9,0.053513180416837926,16,0.0,0.0,cycle,6,explore,0.30965646780051054,0.0
AL,584,79,1757862623.3235252,5548.986625042744,5.570715834037401,4.5,0.2,1.8250000000000002,1.35,0.875,2.3449,2.68,4.11,9.89,0.05708072577796045,15,0.0,0.0,cycle,6,explore,0.36814972059824,0.0
AL,584,80,1757862628.859224,5513.979417039081,5.535511499969289,5.25,0.2,2.825,2.6,2.25,-73.798232,1.48,1.61,1.86,0.1223158409527724,7,0.0,0.0,cycle,6,exploit,0.62745205213559,0.0
AL,584,81,1757862635.457241,6574.105707928538,6.597779082949273,5.5,0.2,2.825,2.6,2.125,-69.36369,1.41,1.54,1.88,0.14270181444490113,6,0.0,0.0,cycle,6,exploit,0.6323890449367555,0.0
AL,584,82,1757862642.335356,5520.498999976553,5.542430124944076,3.0,0.4,1.5750000000000002,1.475,1.25,1.259444,27.48,31.33,43.6,0.053513180416837926,16,0.0,0.0,cycle,7,explore,-0.02135168214505259,0.0
AL,584,83,1757862647.899172,5539.896375034004,5.563585042022169,3.75,0.2,2.7,2.475,2.0,1.292485,2.17,2.37,2.97,0.07135090722245056,12,0.0,0.0,cycle,7,explore,0.22880777115540002,0.0
AL,584,84,1757862653.478098,5554.438375052996,5.57869470899459,5.0,0.4,2.95,2.6,2.25,2.29072,3.03,3.66,4.74,0.053513180416837926,16,0.0,0.0,cycle,7,exploit,0.6579688653884609,0.0
AL,584,85,1757862659.075809,5573.519041994587,5.597514583030716,5.0,0.4,2.95,2.725,2.25,2.301605,3.03,3.4,4.74,0.050365346274670986,17,0.0,0.0,cycle,7,exploit,0.6595431736019394,0.0
AL,584,86,1757862664.825814,5723.854208015837,5.749791749985889,5.0,0.4,3.075,2.725,2.25,2.316985,2.88,3.4,4.74,0.053513180416837926,16,0.0,0.0,cycle,7,exploit,0.6590371598581687,0.0
AL,584,87,1757862670.4517848,5599.796707974747,5.625701874960214,5.0,0.4,3.2,2.725,2.25,2.331986,2.75,3.4,4.74,0.053513180416837926,16,0.0,0.0,cycle,7,exploit,0.6568243159354784,0.0
AL,584,88,1757862676.0323148,5554.300541989505,5.580280749942176,5.25,0.2,2.325,2.225,1.875,-16.712568,1.8,1.88,2.24,0.08562108866694068,10,0.0,0.0,cycle,7,explore,0.22544036433763093,0.0
AL,584,89,1757862681.663553,5603.266875026748,5.630994624923915,5.25,0.4,3.2,2.725,2.25,2.377451,2.62,3.16,4.32,0.053513180416837926,16,0.0,0.0,cycle,7,exploit,0.6940763113897324,0.0
AL,584,90,1757862687.2251751,5534.260165994056,5.561446917010471,5.5,0.2,1.2000000000000002,1.1,0.75,2.452071,3.57,4.14,9.01,0.04281054433347034,20,0.0,0.0,cycle,7,explore,-0.24663383171828707,0.0
