algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std
AL,619,1,1757862751.426517,5588.064040988684,5.593950874987058,5.0,0.2,1.7000000000000002,1.475,1.0,2.747619,2.59,3.03,6.03,1.0,1,inf,1.0,init,0,random,,
AL,619,2,1757862757.520567,6090.51858400926,6.093729249900207,3.25,0.2,0.825,0.6,0.5,1.4235,21.34,40.31,58.02,1.0,1,inf,1.0,init,0,random,,
AL,619,3,1757862763.078916,5556.407000054605,5.558143415953964,5.25,0.3,1.8250000000000002,1.475,1.375,2.16155,3.77,5.64,6.56,0.999999999999964,1,3.9999999999991447,0.99999999999975,init,0,random,,
AL,619,4,1757862768.702734,5620.608082972467,5.623644124949351,3.25,0.3,1.5750000000000002,1.35,1.125,1.457064,13.17,17.93,25.81,0.9999999999999579,1,3.4142511482683107,0.9999999999997071,init,0,random,,
AL,619,5,1757862774.271442,5567.1005410840735,5.5685437499778345,3.75,0.4,2.825,2.6,2.125,1.752862,5.34,6.38,9.66,0.9409142335187305,1,1.7333055319657165,0.589080389240441,init,0,random,,
AL,619,6,1757862779.802617,5528.102415963076,5.531008874997497,3.0,0.3,1.5750000000000002,1.225,0.875,1.342917,15.46,25.55,50.04,1.0,1,inf,1.0,init,0,random,,
AL,619,7,1757862785.447986,5641.919458052143,5.645196250057779,3.25,0.4,1.8250000000000002,1.35,1.25,1.314575,17.44,31.86,37.16,1.0,1,inf,1.0,init,0,random,,
AL,619,8,1757862791.073747,5622.559249983169,5.625577541068196,5.25,0.3,2.95,2.6,2.125,1.382242,2.13,2.42,3.0,1.0,1,inf,1.0,init,0,random,,
AL,619,9,1757862796.599173,5522.177375038154,5.525228124926798,3.0,0.2,1.2000000000000002,1.1,0.75,1.546855,11.83,14.08,30.29,0.4281054433347034,2,0.0,0.0,init,0,random,,
AL,619,10,1757862802.163011,5562.137417029589,5.563678208971396,5.25,0.4,1.2000000000000002,1.1,1.0,1.513265,15.46,18.4,22.26,0.4281054433347034,2,0.0,0.0,init,0,random,,
AL,619,11,1757862807.657758,5492.970083956607,5.494617166928947,3.25,0.3,2.325,1.975,1.625,1.682175,5.94,8.37,12.37,0.4281054433347034,2,0.0,0.0,init,0,random,,
AL,619,12,1757862813.272325,5611.08337494079,5.614405000000261,5.5,0.2,2.075,1.975,1.875,-25.676175,1.93,2.03,2.13,1.0,1,inf,1.0,init,0,random,,
AL,619,13,1757862818.791975,5517.260832944885,5.519485125085339,4.75,0.4,2.075,1.725,1.25,1.638241,6.23,9.13,17.4,0.28540362888980225,3,0.0,0.0,init,0,random,,
AL,619,14,1757862824.309122,5513.841082924046,5.51700808305759,3.5,0.4,1.325,0.975,0.5,1.147489,28.52,52.63,196.91,0.4281054433347034,2,0.0,0.0,init,0,random,,
AL,619,15,1757862830.0265,5713.814749964513,5.717207791050896,4.25,0.2,0.825,0.6,0.5,1.714064,12.47,23.59,33.96,0.2140527216673517,4,0.0,0.0,init,0,random,,
AL,619,16,1757862835.5579789,5529.2580829700455,5.53131824999582,3.25,0.2,1.075,0.85,0.625,1.527015,12.56,20.1,37.16,0.28540362888980225,3,0.0,0.0,init,0,random,,
AL,619,17,1757862841.569639,6006.637083017267,6.011452874983661,3.0,0.3,1.8250000000000002,1.475,1.25,1.455679,11.51,17.63,24.54,0.28540362888980225,3,0.0,0.0,init,0,random,,
AL,619,18,1757862847.140277,5565.919250017032,5.570421333075501,5.0,0.2,2.075,1.725,1.25,2.990863,2.12,2.55,3.91,0.4281054433347034,2,0.0,0.0,init,0,random,,
AL,619,19,1757862852.675183,5531.610458972864,5.534732208005153,4.75,0.4,2.575,2.1,1.875,1.940933,4.06,6.07,7.73,0.28540362888980225,3,0.0,0.0,init,0,random,,
AL,619,20,1757862858.203501,5523.837084067054,5.528151124948636,5.0,0.2,1.9500000000000002,1.725,1.625,-0.709399,2.26,2.55,2.71,0.4281054433347034,2,0.0,0.0,init,0,random,,
AL,619,21,1757862863.720574,5514.391249977052,5.516923874965869,4.75,0.2,2.575,2.225,1.875,-5.332011,1.8,2.08,2.47,1.0,1,inf,1.0,init,0,random,,
AL,619,22,1757862869.230258,5506.612041965127,5.509545708075166,4.75,0.3,2.575,2.225,1.875,2.4155,2.7,3.23,4.28,0.28540362888980225,3,0.0,0.0,init,0,random,,
AL,619,23,1757862874.9495838,5714.3007919657975,5.719155833008699,3.5,0.2,2.575,2.35,2.125,1.182612,2.44,2.68,3.0,0.28540362888980225,3,0.0,0.0,init,0,random,,
