algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std
AL,145,1,1757859852.277295,7559.731209068559,7.563793666078709,3.0,0.2,1.075,0.975,0.875,1.556467,14.75,17.93,22.26,1.0,1,inf,1.0,init,0,random,,
AL,145,2,1757859857.849542,5569.423874956556,5.572129042004235,4.75,0.4,1.7000000000000002,1.6,1.5,1.647219,9.4,10.62,12.08,1.0,1,inf,1.0,init,0,random,,
AL,145,3,1757859863.374516,5522.370083956048,5.5248639159835875,4.5,0.2,2.95,2.475,2.125,-12.527936,1.66,1.98,2.3,1.0,1,inf,1.0,init,0,random,,
AL,145,4,1757859869.04214,5665.531834005378,5.667533916071989,4.75,0.3,2.075,1.6,1.125,1.902807,3.6,5.87,12.08,0.4281054433347034,2,0.0,0.0,init,0,random,,
AL,145,5,1757859874.538652,5494.955291971564,5.496431625098921,4.25,0.3,2.325,2.1,1.875,2.2284,3.58,4.26,5.31,0.4281054433347034,2,0.0,0.0,init,0,random,,
AL,145,6,1757859880.0946,5552.621458075009,5.55583258299157,3.5,0.4,1.075,0.975,0.625,1.168345,43.31,52.63,128.17,0.4281054433347034,2,0.0,0.0,init,0,random,,
AL,145,7,1757859885.593011,5497.036042041145,5.498323916923255,5.25,0.4,1.4500000000000002,1.1,0.875,1.505811,10.58,18.4,29.07,0.4281054433347034,2,0.0,0.0,init,0,random,,
AL,145,8,1757859891.113667,5516.976707964204,5.52057762502227,4.75,0.2,2.075,1.725,1.5,2.117197,2.23,2.69,3.18,0.4281054433347034,2,0.0,0.0,init,0,random,,
AL,145,9,1757859896.8517382,5734.412833000533,5.737920832936652,3.0,0.4,1.325,0.975,0.625,1.113477,38.81,71.62,173.8,0.4281054433347034,2,0.0,0.0,init,0,random,,
AL,145,10,1757859902.365659,5512.31179095339,5.513836791971698,4.75,0.2,0.95,0.6,0.5,1.932334,7.52,18.88,27.19,0.28540362888980225,3,0.0,0.0,init,0,random,,
AL,145,11,1757859907.945705,5576.207041973248,5.579942166921683,4.5,0.4,2.075,1.975,1.75,1.737537,7.0,7.76,9.89,0.4281054433347034,2,0.0,0.0,init,0,random,,
AL,145,12,1757859913.496146,5548.1655419571325,5.550312416977249,3.75,0.4,2.45,1.975,1.625,1.561415,7.25,11.18,16.52,0.4281054433347034,2,0.0,0.0,init,0,random,,
AL,145,13,1757859918.997408,5498.812583973631,5.501198958023451,4.75,0.4,1.4500000000000002,1.1,1.0,1.462755,12.93,22.47,27.19,0.4281054433347034,2,0.0,0.0,init,0,random,,
AL,145,14,1757859924.635972,5634.959292015992,5.638469749945216,4.0,0.3,2.7,2.475,2.25,2.295307,3.14,3.57,4.2,0.28540362888980225,3,0.0,0.0,init,0,random,,
AL,145,15,1757859930.16116,5523.269375087693,5.525105334003456,3.25,0.4,1.4500000000000002,1.225,0.875,1.222134,27.62,38.69,75.77,0.4281054433347034,2,0.0,0.0,init,0,random,,
AL,145,16,1757859935.6488872,5485.8705420047045,5.487666334025562,4.5,0.4,2.075,1.6,1.125,1.551663,7.0,11.83,23.94,0.4281054433347034,2,0.0,0.0,init,0,random,,
AL,145,17,1757859941.461217,5808.5173750296235,5.812202416011132,3.5,0.2,1.2000000000000002,1.1,1.0,1.771195,8.69,10.34,12.52,0.28540362888980225,3,0.0,0.0,init,0,random,,
AL,145,18,1757859946.9910889,5527.664666995406,5.5297672499436885,3.0,0.2,2.7,2.35,1.875,2.397098,2.72,3.23,4.74,0.28540362888980225,3,0.0,0.0,init,0,random,,
AL,145,19,1757859952.504724,5510.273916064762,5.513552540913224,3.75,0.3,2.575,2.475,2.125,2.195283,3.72,3.98,5.31,0.28540362888980225,3,0.0,0.0,init,0,random,,
AL,145,20,1757859958.026478,5519.350375048816,5.521675124997273,4.0,0.4,2.575,2.225,2.0,1.742564,5.67,7.74,9.58,0.4281054433347034,2,0.0,0.0,init,0,random,,
AL,145,21,1757859963.5318131,5502.610582974739,5.5052720829844475,3.75,0.4,1.3250000000000002,1.1,1.0,1.2932,24.85,36.04,43.6,0.4281054433347034,2,0.0,0.0,init,0,random,,
AL,145,22,1757859969.057367,5521.549291908741,5.525439207907766,5.5,0.3,2.45,1.975,1.5,2.51853,2.45,3.11,4.95,0.28540362888980225,3,0.0,0.0,init,0,random,,
AL,145,23,1757859974.559923,5499.728290946223,5.502469124970958,5.25,0.4,1.7000000000000002,1.225,0.75,1.511437,7.69,14.83,39.55,0.4281054433347034,2,0.0,0.0,init,0,random,,
AL,145,24,1757859980.064954,5501.148084062152,5.5049579159822315,4.0,0.2,1.9500000000000002,1.6,1.375,2.49753,2.83,3.76,4.95,0.2140527216673517,4,0.0,0.0,init,0,random,,
AL,145,25,1757859985.697715,5628.301625023596,5.632667208905332,3.5,0.4,2.325,2.225,2.0,1.579003,9.26,10.11,12.52,0.4281054433347034,2,0.0,0.0,init,0,random,,
AL,145,26,1757859991.20673,5505.8594580041245,5.508935707970522,4.0,0.4,1.2000000000000002,1.1,0.75,1.275164,26.63,31.68,68.09,0.4281054433347034,2,0.0,0.0,init,0,random,,
AL,145,27,1757859996.751764,5540.117749944329,5.544936542049982,4.75,0.2,2.075,1.6,1.125,2.833628,2.23,2.92,5.25,0.28540362888980225,3,0.0,0.0,init,0,random,,
AL,145,28,1757860004.2381282,5643.663749913685,5.648673125077039,4.0,0.2,2.075,1.725,1.375,2.538862,2.65,3.34,4.95,0.2140527216673517,4,0.0,0.0,cycle,1,explore,0.31274998358318445,0.0
AL,145,29,1757860009.739212,5497.406207956374,5.500965124927461,4.25,0.2,1.9500000000000002,1.475,1.0,2.341333,2.66,3.89,8.49,0.28540362888980225,3,0.0,0.0,cycle,1,explore,0.27617292528505755,0.0
AL,145,30,1757860015.252985,5508.6877919966355,5.513641415978782,5.0,0.2,2.825,2.725,2.25,-51.989107,1.56,1.61,1.96,1.0,1,inf,1.0,cycle,1,exploit,0.9278426269351607,0.0
AL,145,31,1757860020.837999,5578.881834051572,5.58485720900353,5.0,0.2,3.075,2.725,2.25,-51.884565,1.43,1.61,1.96,1.0,1,inf,1.0,cycle,1,exploit,0.9194223258509684,0.0
AL,145,32,1757860026.508338,5665.518666966818,5.6701957089826465,5.25,0.2,2.825,2.725,2.25,-74.744798,1.48,1.54,1.86,1.0,1,inf,1.0,cycle,1,exploit,0.9308885829938802,0.0
AL,145,33,1757860032.313451,5797.482750029303,5.804965624934994,5.5,0.2,2.825,2.725,2.25,-104.022337,1.41,1.47,1.78,1.0,1,inf,1.0,cycle,1,exploit,0.9319359807731813,0.0
AL,145,34,1757860037.820472,5501.980834058486,5.50691433402244,5.5,0.2,2.95,2.725,2.25,-104.055774,1.35,1.47,1.78,1.0,1,inf,1.0,cycle,1,exploit,0.9205488110897263,0.0
AL,145,35,1757860043.3444,5516.913541010581,5.523713208036497,5.5,0.2,3.2,2.725,2.25,-104.45588,1.25,1.47,1.78,1.0,1,inf,1.0,cycle,1,explore,0.8983935405377081,0.0
AL,145,36,1757860048.9118989,5562.203707988374,5.567340915906243,5.5,0.3,1.2,0.975,0.5,1.630604,7.92,12.0,45.6,0.10702636083367585,8,0.0,0.0,cycle,1,explore,0.4371580738714419,0.0
AL,145,37,1757860055.618892,5535.128499963321,5.542799249989912,3.0,0.3,2.7,2.225,2.125,1.799737,5.14,7.74,8.49,0.1223158409527724,7,0.0,0.0,cycle,2,explore,0.14192265274705632,0.0
AL,145,38,1757860061.62562,5990.341290947981,6.00657508301083,3.0,0.4,1.5750000000000002,1.1,1.0,1.205736,27.48,56.28,68.09,0.1223158409527724,7,0.0,0.0,cycle,2,explore,0.43552206546177546,0.0
AL,145,39,1757860067.273621,5640.571833006106,5.647840832942165,4.0,0.2,1.4500000000000002,1.225,0.75,1.931452,4.47,6.31,17.04,0.10702636083367585,8,0.0,0.0,cycle,2,explore,0.27333320074117456,0.0
AL,145,40,1757860072.943197,5657.383000012487,5.669396707904525,4.5,0.2,3.2,2.725,2.25,-21.68086,1.53,1.79,2.17,0.17124217733388136,5,0.0,0.0,cycle,2,exploit,1.0405584801105985,0.0
AL,145,41,1757860078.633468,5682.114833034575,5.690100625040941,4.75,0.2,2.95,2.725,2.25,-34.616634,1.57,1.7,2.06,0.14270181444490113,6,0.0,0.0,cycle,2,exploit,1.0414334774684282,0.0
AL,145,42,1757860084.153793,5513.744959025644,5.520212500006892,4.75,0.2,3.075,2.725,2.25,-34.549489,1.51,1.7,2.06,0.17124217733388136,5,0.0,0.0,cycle,2,exploit,1.0619877477571593,0.0
AL,145,43,1757860089.755393,5593.2607089634985,5.601469041081145,4.75,0.2,3.2,2.725,2.25,-34.504883,1.45,1.7,2.06,0.17124217733388136,5,0.0,0.0,cycle,2,exploit,1.0799884251690084,0.0
AL,145,44,1757860095.2803059,5517.078832956031,5.52479208400473,4.75,0.4,1.8250000000000002,1.6,1.375,1.628151,8.16,10.62,14.38,0.10702636083367585,8,0.0,0.0,cycle,2,explore,0.6964093763128227,0.0
AL,145,45,1757860100.776735,5488.796791993082,5.496292709023692,5.0,0.2,3.2,2.725,2.25,-51.895161,1.37,1.61,1.96,0.28540362888980225,3,0.0,0.0,cycle,2,exploit,1.062680387523409,0.0
AL,145,46,1757860107.969664,5667.366125038825,5.676824791938998,3.0,0.4,1.8250000000000002,1.35,1.125,1.25625,20.47,37.39,53.81,0.10702636083367585,8,0.0,0.0,cycle,3,explore,0.22423825986323723,0.0
AL,145,47,1757860113.514258,5536.1675840104,5.54446362494491,3.75,0.2,0.825,0.725,0.5,1.564699,16.02,20.75,43.6,0.09513454296326741,9,0.0,0.0,cycle,3,explore,0.44020864180738206,0.0
AL,145,48,1757860119.122348,5598.559041973203,5.607955083018169,4.25,0.3,2.45,2.225,2.0,2.29897,3.31,3.85,4.67,0.08562108866694068,10,0.0,0.0,cycle,3,explore,0.34423202693682453,0.0
AL,145,49,1757860124.706303,5572.66912504565,5.583784917020239,4.75,0.4,1.4500000000000002,1.35,1.0,1.48479,12.93,14.92,27.19,0.10702636083367585,8,0.0,0.0,cycle,3,explore,0.3994969791253465,0.0
