run_id,run_index,experiment,algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std,budget,executable_name,start_ts,end_ts
e927e8b4-3f92-4a19-8c02-c1c82c45a97e,10,default_experiment,AL,833,1,1757943533.9103649,5592.621332965791,592.2832760410383,3.25,0.2,2.325,1.975,1.875,2.352942,2.94,3.74,4.09,1.0,1,inf,1.0,init,0,random,,,100,ConsumptionCar.exe,1757943533.9103649,1757944120.589299
e927e8b4-3f92-4a19-8c02-c1c82c45a97e,10,default_experiment,AL,833,2,1757943539.532306,5613.093332969584,592.2832760410383,3.0,0.3,2.575,2.1,1.75,1.66358,5.67,8.69,12.52,1.0,1,inf,1.0,init,0,random,,,100,ConsumptionCar.exe,1757943533.9103649,1757944120.589299
e927e8b4-3f92-4a19-8c02-c1c82c45a97e,10,default_experiment,AL,833,3,1757943547.150272,7599.4465838884935,592.2832760410383,4.0,0.3,1.5750000000000002,1.1,0.875,1.531427,8.69,17.83,28.17,1.0,1,inf,1.0,init,0,random,,,100,ConsumptionCar.exe,1757943533.9103649,1757944120.589299
e927e8b4-3f92-4a19-8c02-c1c82c45a97e,10,default_experiment,AL,833,4,1757943552.902859,5749.754917109385,592.2832760410383,3.0,0.4,2.95,2.6,2.125,1.542023,7.83,10.08,15.1,0.9446181182934754,1,1.9846863341400445,0.7230905914673771,init,0,random,,,100,ConsumptionCar.exe,1757943533.9103649,1757944120.589299
e927e8b4-3f92-4a19-8c02-c1c82c45a97e,10,default_experiment,AL,833,5,1757943558.575283,5670.043624937534,592.2832760410383,3.5,0.4,2.575,2.475,2.25,1.673129,7.54,8.17,9.89,0.9999999999998956,1,1.9161832310758604,0.9999999999994781,init,0,random,,,100,ConsumptionCar.exe,1757943533.9103649,1757944120.589299
e927e8b4-3f92-4a19-8c02-c1c82c45a97e,10,default_experiment,AL,833,6,1757943564.134131,5545.146291027777,592.2832760410383,3.25,0.4,2.325,1.975,1.5,1.427483,10.74,14.89,25.81,1.0,1,inf,1.0,init,0,random,,,100,ConsumptionCar.exe,1757943533.9103649,1757944120.589299
e927e8b4-3f92-4a19-8c02-c1c82c45a97e,10,default_experiment,AL,833,7,1757943569.733325,5582.996582961641,592.2832760410383,4.25,0.4,1.2000000000000002,1.1,0.75,1.309951,23.59,28.07,60.32,1.0,1,inf,1.0,init,0,random,,,100,ConsumptionCar.exe,1757943533.9103649,1757944120.589299
e927e8b4-3f92-4a19-8c02-c1c82c45a97e,10,default_experiment,AL,833,8,1757943575.6145542,5876.919875037856,592.2832760410383,5.5,0.2,1.8250000000000002,1.6,1.375,1.384708,2.19,2.5,2.94,1.0,1,inf,1.0,init,0,random,,,100,ConsumptionCar.exe,1757943533.9103649,1757944120.589299
e927e8b4-3f92-4a19-8c02-c1c82c45a97e,10,default_experiment,AL,833,9,1757943581.169971,5553.397916024551,592.2832760410383,4.75,0.2,2.45,2.35,2.0,-11.810081,1.89,1.97,2.32,1.0,1,inf,1.0,init,0,random,,,100,ConsumptionCar.exe,1757943533.9103649,1757944120.589299
e927e8b4-3f92-4a19-8c02-c1c82c45a97e,10,default_experiment,AL,833,10,1757943586.6768131,5503.791832947172,592.2832760410383,4.75,0.4,2.325,1.85,1.625,1.775898,4.91,7.94,10.29,0.26666666666666666,3,0.0,0.0,init,0,random,,,100,ConsumptionCar.exe,1757943533.9103649,1757944120.589299
e927e8b4-3f92-4a19-8c02-c1c82c45a97e,10,default_experiment,AL,833,11,1757943592.189503,5509.133084095083,592.2832760410383,4.75,0.4,2.2,1.975,1.625,1.775086,5.5,6.93,10.29,0.26666666666666666,3,0.0,0.0,init,0,random,,,100,ConsumptionCar.exe,1757943533.9103649,1757944120.589299
e927e8b4-3f92-4a19-8c02-c1c82c45a97e,10,default_experiment,AL,833,12,1757943597.691547,5500.197958084755,592.2832760410383,4.25,0.4,1.7000000000000002,1.35,1.25,1.480401,11.75,18.64,21.74,0.26666666666666666,3,0.0,0.0,init,0,random,,,100,ConsumptionCar.exe,1757943533.9103649,1757944120.589299
e927e8b4-3f92-4a19-8c02-c1c82c45a97e,10,default_experiment,AL,833,13,1757943603.3151512,5620.387167087756,592.2832760410383,4.0,0.4,2.825,2.35,2.125,1.822944,4.7,6.9,8.49,0.26666666666666666,3,0.0,0.0,init,0,random,,,100,ConsumptionCar.exe,1757943533.9103649,1757944120.589299
e927e8b4-3f92-4a19-8c02-c1c82c45a97e,10,default_experiment,AL,833,14,1757943608.9578738,5639.568250044249,592.2832760410383,4.0,0.4,2.075,1.85,1.625,1.574718,8.9,11.2,14.52,0.26666666666666666,3,0.0,0.0,init,0,random,,,100,ConsumptionCar.exe,1757943533.9103649,1757944120.589299
e927e8b4-3f92-4a19-8c02-c1c82c45a97e,10,default_experiment,AL,833,15,1757943614.580678,5620.697416947223,592.2832760410383,3.75,0.3,1.075,0.725,0.5,1.30908,21.24,46.65,98.07,0.4,2,0.0,0.0,init,0,random,,,100,ConsumptionCar.exe,1757943533.9103649,1757944120.589299
e927e8b4-3f92-4a19-8c02-c1c82c45a97e,10,default_experiment,AL,833,16,1757943620.181786,5597.400083090179,592.2832760410383,5.5,0.2,1.075,0.975,0.625,2.290222,4.31,5.21,12.98,0.26666666666666666,3,0.0,0.0,init,0,random,,,100,ConsumptionCar.exe,1757943533.9103649,1757944120.589299
e927e8b4-3f92-4a19-8c02-c1c82c45a97e,10,default_experiment,AL,833,17,1757943625.825541,5639.730166993104,592.2832760410383,5.0,0.2,2.2,1.85,1.5,1.671356,2.0,2.38,2.97,0.4,2,0.0,0.0,init,0,random,,,100,ConsumptionCar.exe,1757943533.9103649,1757944120.589299
e927e8b4-3f92-4a19-8c02-c1c82c45a97e,10,default_experiment,AL,833,18,1757943631.3732119,5544.052958022803,592.2832760410383,3.75,0.3,1.3250000000000002,1.1,1.0,1.488961,13.98,20.28,24.54,0.2,4,0.0,0.0,init,0,random,,,100,ConsumptionCar.exe,1757943533.9103649,1757944120.589299
