run_id,run_index,experiment,algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std,budget,executable_name,start_ts,end_ts
602b2530-02df-494a-a9a6-bf42764c51a9,4,default_experiment,AL,295,1,1757939998.551744,5637.032332946546,592.4490089579485,4.25,0.4,1.2,0.975,0.875,1.322474,23.59,35.72,44.33,1.0,1,inf,1.0,init,0,random,,,100,ConsumptionCar.exe,1757939998.551744,1757940585.3410282
602b2530-02df-494a-a9a6-bf42764c51a9,4,default_experiment,AL,295,2,1757940005.277813,6723.104125005193,592.4490089579485,5.25,0.2,1.7000000000000002,1.475,1.125,2.915667,2.47,2.86,4.32,1.0,1,inf,1.0,init,0,random,,,100,ConsumptionCar.exe,1757939998.551744,1757940585.3410282
602b2530-02df-494a-a9a6-bf42764c51a9,4,default_experiment,AL,295,3,1757940010.801503,5521.551416022703,592.4490089579485,5.0,0.3,1.5750000000000002,1.475,1.375,2.024356,5.44,6.26,7.28,0.99999999999995,1,3.999999999999269,0.99999999999975,init,0,random,,,100,ConsumptionCar.exe,1757939998.551744,1757940585.3410282
602b2530-02df-494a-a9a6-bf42764c51a9,4,default_experiment,AL,295,4,1757940016.40226,5596.93666594103,592.4490089579485,4.5,0.4,2.45,1.975,1.5,1.704805,4.93,7.76,13.46,0.9999999999999167,1,2.4037247489397355,0.9999999999995839,init,0,random,,,100,ConsumptionCar.exe,1757939998.551744,1757940585.3410282
602b2530-02df-494a-a9a6-bf42764c51a9,4,default_experiment,AL,295,5,1757940022.048,5642.752666957676,592.4490089579485,3.25,0.4,2.075,1.6,1.375,1.367893,13.49,22.69,30.72,0.9999999999999265,1,2.7217924733592396,0.9999999999996325,init,0,random,,,100,ConsumptionCar.exe,1757939998.551744,1757940585.3410282
602b2530-02df-494a-a9a6-bf42764c51a9,4,default_experiment,AL,295,6,1757940027.713741,5663.770082988776,592.4490089579485,4.5,0.3,2.2,2.1,2.0,2.288087,3.57,3.86,4.2,1.0,1,inf,1.0,init,0,random,,,100,ConsumptionCar.exe,1757939998.551744,1757940585.3410282
602b2530-02df-494a-a9a6-bf42764c51a9,4,default_experiment,AL,295,7,1757940033.234247,5518.700959044509,592.4490089579485,3.25,0.3,2.45,2.35,2.125,1.915781,5.32,5.8,7.21,0.8820395159852277,1,1.117856956912096,0.4101975799261382,init,0,random,,,100,ConsumptionCar.exe,1757939998.551744,1757940585.3410282
602b2530-02df-494a-a9a6-bf42764c51a9,4,default_experiment,AL,295,8,1757940038.859064,5621.587625006214,592.4490089579485,4.0,0.4,1.8250000000000002,1.475,1.375,1.48053,11.51,17.63,20.28,0.9628515878806195,1,1.482760755944902,0.8142579394030975,init,0,random,,,100,ConsumptionCar.exe,1757939998.551744,1757940585.3410282
602b2530-02df-494a-a9a6-bf42764c51a9,4,default_experiment,AL,295,9,1757940044.56906,5707.127916975878,592.4490089579485,3.5,0.3,1.7000000000000002,1.35,0.875,1.464605,9.74,15.46,36.78,0.9236456178098318,1,1.003298981248876,0.618228089049159,init,0,random,,,100,ConsumptionCar.exe,1757939998.551744,1757940585.3410282
602b2530-02df-494a-a9a6-bf42764c51a9,4,default_experiment,AL,295,10,1757940050.279579,5707.536500063725,592.4490089579485,3.25,0.2,1.7000000000000002,1.225,1.0,1.779101,4.91,9.67,14.52,0.8740780637098549,1,0.6010924379648892,0.37039031854927434,init,0,random,,,100,ConsumptionCar.exe,1757939998.551744,1757940585.3410282
602b2530-02df-494a-a9a6-bf42764c51a9,4,default_experiment,AL,295,11,1757940055.7770822,5495.887832948938,592.4490089579485,4.75,0.3,2.45,2.35,2.125,2.088741,2.85,3.0,3.47,1.0,1,inf,1.0,init,0,random,,,100,ConsumptionCar.exe,1757939998.551744,1757940585.3410282
602b2530-02df-494a-a9a6-bf42764c51a9,4,default_experiment,AL,295,12,1757940061.275758,5495.288167032413,592.4490089579485,4.25,0.2,1.45,0.975,0.5,1.892072,4.01,8.93,33.96,0.850406012751523,1,0.38976454884903,0.2520300637576151,init,0,random,,,100,ConsumptionCar.exe,1757939998.551744,1757940585.3410282
