run_id,run_index,experiment,algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std,budget,executable_name,start_ts,end_ts
59b7ed15-a4c6-46e0-90ef-f16e332f535d,5,default_experiment,AL,346,1,1757940591.162106,5534.139416995458,587.5765335829929,3.25,0.4,2.45,2.1,2.0,1.520959,9.67,13.17,14.52,1.0,1,inf,1.0,init,0,random,,,100,ConsumptionCar.exe,1757940591.162106,1757941173.172214
59b7ed15-a4c6-46e0-90ef-f16e332f535d,5,default_experiment,AL,346,2,1757940596.808497,5651.122624985874,587.5765335829929,5.0,0.2,1.4500000000000002,1.35,1.25,2.69617,3.11,3.45,3.91,1.0,1,inf,1.0,init,0,random,,,100,ConsumptionCar.exe,1757940591.162106,1757941173.172214
59b7ed15-a4c6-46e0-90ef-f16e332f535d,5,default_experiment,AL,346,3,1757940602.353996,5545.350834028795,587.5765335829929,3.25,0.4,1.2000000000000002,1.1,0.625,1.150823,40.31,47.96,148.71,1.0,1,inf,1.0,init,0,random,,,100,ConsumptionCar.exe,1757940591.162106,1757941173.172214
59b7ed15-a4c6-46e0-90ef-f16e332f535d,5,default_experiment,AL,346,4,1757940608.052049,5697.843667003326,587.5765335829929,3.0,0.2,2.075,1.85,1.625,2.127173,3.94,4.86,6.38,0.8690011053065165,1,1.2284790270606638,0.34500552653258265,init,0,random,,,100,ConsumptionCar.exe,1757940591.162106,1757941173.172214
59b7ed15-a4c6-46e0-90ef-f16e332f535d,5,default_experiment,AL,346,5,1757940613.561763,5510.276624932885,587.5765335829929,4.25,0.3,2.325,1.85,1.375,1.921968,3.58,5.46,10.1,0.8388049971342197,1,0.6575103315910569,0.1940249856710988,init,0,random,,,100,ConsumptionCar.exe,1757940591.162106,1757941173.172214
59b7ed15-a4c6-46e0-90ef-f16e332f535d,5,default_experiment,AL,346,6,1757940619.130734,5567.755292053334,587.5765335829929,3.5,0.2,1.8250000000000002,1.475,1.125,1.988746,3.77,5.64,9.89,0.8201714557108446,1,0.34137647475603417,0.10085727855422263,init,0,random,,,100,ConsumptionCar.exe,1757940591.162106,1757941173.172214
59b7ed15-a4c6-46e0-90ef-f16e332f535d,5,default_experiment,AL,346,7,1757940624.704716,5572.663167025894,587.5765335829929,4.25,0.3,1.075,0.725,0.625,1.414012,16.53,36.33,48.87,0.9999999999999278,1,2.7715209729386325,0.9999999999996392,init,0,random,,,100,ConsumptionCar.exe,1757940591.162106,1757941173.172214
59b7ed15-a4c6-46e0-90ef-f16e332f535d,5,default_experiment,AL,346,8,1757940630.333515,5626.385416951962,587.5765335829929,5.0,0.2,0.95,0.85,0.625,2.127736,6.75,8.49,15.71,0.4,2,0.0,0.0,init,0,random,,,100,ConsumptionCar.exe,1757940591.162106,1757941173.172214
59b7ed15-a4c6-46e0-90ef-f16e332f535d,5,default_experiment,AL,346,9,1757940636.071029,5733.7653749855235,587.5765335829929,4.75,0.2,0.825,0.725,0.5,1.929867,9.98,12.93,27.19,0.4,2,0.0,0.0,init,0,random,,,100,ConsumptionCar.exe,1757940591.162106,1757941173.172214
59b7ed15-a4c6-46e0-90ef-f16e332f535d,5,default_experiment,AL,346,10,1757940641.728765,5656.256582937203,587.5765335829929,4.5,0.4,2.075,1.975,1.625,1.697793,7.0,7.76,11.47,0.8442520234661369,1,0.6132270556570756,0.22126011733068435,init,0,random,,,100,ConsumptionCar.exe,1757940591.162106,1757941173.172214
