run_id,run_index,experiment,algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std,budget,executable_name,start_ts,end_ts
50db9864-b13b-4bc9-b127-8afeeca738e3,7,default_experiment,AL,584,1,1757941765.4806101,5561.573917046189,588.3688167079818,4.0,0.3,1.5750000000000002,1.35,1.0,1.589889,8.69,11.83,21.57,1.0,1,inf,1.0,init,0,random,,,100,ConsumptionCar.exe,1757941765.4806101,1757942348.328943
50db9864-b13b-4bc9-b127-8afeeca738e3,7,default_experiment,AL,584,2,1757941771.1136131,5630.366166005842,588.3688167079818,4.75,0.3,2.075,1.975,1.875,2.308686,3.6,3.91,4.28,1.0,1,inf,1.0,init,0,random,,,100,ConsumptionCar.exe,1757941765.4806101,1757942348.328943
50db9864-b13b-4bc9-b127-8afeeca738e3,7,default_experiment,AL,584,3,1757941776.660749,5545.355999958701,588.3688167079818,5.0,0.4,2.825,2.475,2.125,2.227313,3.22,3.98,5.31,1.0,1,inf,1.0,init,0,random,,,100,ConsumptionCar.exe,1757941765.4806101,1757942348.328943
50db9864-b13b-4bc9-b127-8afeeca738e3,7,default_experiment,AL,584,4,1757941782.333612,5670.30258406885,588.3688167079818,5.5,0.3,2.45,2.35,2.125,0.25331,2.45,2.56,2.84,1.0,1,inf,1.0,init,0,random,,,100,ConsumptionCar.exe,1757941765.4806101,1757942348.328943
50db9864-b13b-4bc9-b127-8afeeca738e3,7,default_experiment,AL,584,5,1757941787.874707,5539.637500070967,588.3688167079818,3.75,0.2,1.3250000000000002,1.1,0.625,1.741895,6.12,9.01,27.92,0.4,2,0.0,0.0,init,0,random,,,100,ConsumptionCar.exe,1757941765.4806101,1757942348.328943
50db9864-b13b-4bc9-b127-8afeeca738e3,7,default_experiment,AL,584,6,1757941793.413385,5535.7994170626625,588.3688167079818,5.0,0.3,2.575,2.35,2.0,2.218825,2.56,2.82,3.52,0.4,2,0.0,0.0,init,0,random,,,100,ConsumptionCar.exe,1757941765.4806101,1757942348.328943
50db9864-b13b-4bc9-b127-8afeeca738e3,7,default_experiment,AL,584,7,1757941799.096844,5681.624333024956,588.3688167079818,3.25,0.3,2.075,1.6,1.5,1.598572,7.58,12.76,14.52,0.4,2,0.0,0.0,init,0,random,,,100,ConsumptionCar.exe,1757941765.4806101,1757942348.328943
50db9864-b13b-4bc9-b127-8afeeca738e3,7,default_experiment,AL,584,8,1757941804.6517289,5552.63587506488,588.3688167079818,5.25,0.2,2.575,2.225,2.125,-47.947425,1.63,1.88,1.97,1.0,1,inf,1.0,init,0,random,,,100,ConsumptionCar.exe,1757941765.4806101,1757942348.328943
50db9864-b13b-4bc9-b127-8afeeca738e3,7,default_experiment,AL,584,9,1757941810.220536,5565.577416913584,588.3688167079818,4.5,0.2,2.95,2.475,2.0,-6.040752,1.66,1.98,2.45,0.4,2,0.0,0.0,init,0,random,,,100,ConsumptionCar.exe,1757941765.4806101,1757942348.328943
50db9864-b13b-4bc9-b127-8afeeca738e3,7,default_experiment,AL,584,10,1757941815.819757,5596.390082966536,588.3688167079818,5.5,0.4,1.2000000000000002,1.1,1.0,1.549851,14.08,16.76,20.28,0.2,4,0.0,0.0,init,0,random,,,100,ConsumptionCar.exe,1757941765.4806101,1757942348.328943
50db9864-b13b-4bc9-b127-8afeeca738e3,7,default_experiment,AL,584,11,1757941821.365126,5543.556333053857,588.3688167079818,4.75,0.4,1.3250000000000002,1.1,0.75,1.392327,15.49,22.47,48.3,0.2,4,0.0,0.0,init,0,random,,,100,ConsumptionCar.exe,1757941765.4806101,1757942348.328943
50db9864-b13b-4bc9-b127-8afeeca738e3,7,default_experiment,AL,584,12,1757941826.910957,5543.623334029689,588.3688167079818,3.0,0.2,1.075,0.85,0.625,1.466921,14.75,23.59,43.6,0.2,4,0.0,0.0,init,0,random,,,100,ConsumptionCar.exe,1757941765.4806101,1757942348.328943
50db9864-b13b-4bc9-b127-8afeeca738e3,7,default_experiment,AL,584,13,1757941832.464488,5551.777167012915,588.3688167079818,3.0,0.3,0.95,0.85,0.75,1.232679,42.46,53.02,68.09,0.2,4,0.0,0.0,init,0,random,,,100,ConsumptionCar.exe,1757941765.4806101,1757942348.328943
50db9864-b13b-4bc9-b127-8afeeca738e3,7,default_experiment,AL,584,14,1757941838.056909,5589.151249965653,588.3688167079818,4.0,0.3,2.575,2.225,2.125,2.263146,3.36,4.29,4.67,0.16000000000000003,5,0.0,0.0,init,0,random,,,100,ConsumptionCar.exe,1757941765.4806101,1757942348.328943
50db9864-b13b-4bc9-b127-8afeeca738e3,7,default_experiment,AL,584,15,1757941843.621736,5560.985999996774,588.3688167079818,4.75,0.3,1.2,0.725,0.5,1.472232,10.62,29.1,61.11,0.2,4,0.0,0.0,init,0,random,,,100,ConsumptionCar.exe,1757941765.4806101,1757942348.328943
50db9864-b13b-4bc9-b127-8afeeca738e3,7,default_experiment,AL,584,16,1757941849.1214771,5497.765499982052,588.3688167079818,3.25,0.3,1.45,0.975,0.625,1.315536,15.54,34.36,83.55,0.2,4,0.0,0.0,init,0,random,,,100,ConsumptionCar.exe,1757941765.4806101,1757942348.328943
50db9864-b13b-4bc9-b127-8afeeca738e3,7,default_experiment,AL,584,17,1757941854.606358,5481.288791052066,588.3688167079818,4.25,0.3,1.2,0.975,0.625,1.455689,13.27,20.1,48.87,0.2,4,0.0,0.0,init,0,random,,,100,ConsumptionCar.exe,1757941765.4806101,1757942348.328943
50db9864-b13b-4bc9-b127-8afeeca738e3,7,default_experiment,AL,584,18,1757941860.136018,5525.255999993533,588.3688167079818,4.75,0.4,0.95,0.85,0.625,1.299443,30.12,37.62,69.53,0.2,4,0.0,0.0,init,0,random,,,100,ConsumptionCar.exe,1757941765.4806101,1757942348.328943
