algo,seed,evaluation,timestamp,t_env_ms,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,phase,generation,valid,rank,crowding_distance
GA,295,1,1757812410.7175949,5480.689041898586,4.624069884415236,0.28994479269042694,2.2814851654288653,1.7918103039177096,1.4553910966856802,2.158842,3.09,4.6,7.09,-3.6368419999999997,init,0,False,2.0,1.531507787423881
GA,295,2,1757812416.201479,5483.692415989935,3.3740698844152353,0.35661145935709365,2.7477189316626314,2.5489531610605667,2.15539109668568,1.763876,5.55,6.53,9.22,-3.8938760000000006,init,0,False,1.0,0.11119986880073157
GA,295,3,1757812421.6883898,5486.678999965079,5.249069884415235,0.2232781260237603,1.3548027569282746,0.9775245896319952,0.75539109668568,2.19132,3.79,7.24,12.16,-4.51032,init,0,False,3.0,inf
GA,295,4,1757812427.177154,5488.643541000783,3.9990698844152357,0.3121670149126492,1.3522981187093506,1.2295654059585257,1.10539109668568,1.549163,12.77,15.45,19.12,-6.283163000000001,init,0,False,1.0,0.6285694051133436
GA,295,5,1757812432.6752481,5497.978332918137,4.311569884415236,0.37883368157931585,2.41099941741065,1.9609939773870977,1.6653910966856804,1.756744,4.97,7.69,10.67,-4.089744,init,0,False,1.0,0.35282307088509407
GA,295,6,1757812438.139235,5463.870375067927,3.0615698844152353,0.24550034824598252,2.1960643524755845,1.7824225488156684,1.3153910966856799,1.720111,4.99,7.75,14.25,-4.419111,init,0,False,1.0,0.22897936157143783
GA,295,7,1757812443.612837,5473.321249941364,4.936569884415236,0.2825373852830195,2.464895521306753,2.196708263101383,2.01539109668568,1.836062,2.56,2.88,3.24,-2.704062,init,0,False,1.0,inf
GA,295,8,1757812449.152193,5538.072958006524,3.6865698844152357,0.34920405194968623,1.1999604563716884,0.9681368345299544,0.61539109668568,1.272548,23.89,36.69,90.75,-16.405548,init,0,False,1.0,0.04400428547755225
GA,295,9,1757812454.63151,5479.211666970514,4.858444884415236,0.2158707186163529,1.5343760407872726,1.3752796916728114,0.9653910966856798,2.360302,3.33,3.98,8.12,-3.903302,init,0,False,3.0,inf
GA,295,10,1757812460.131225,5499.60566603113,3.6084448844152357,0.3047596075052418,2.174765651176884,1.8338511202442405,1.5953910966856804,1.743798,5.67,8.13,10.74,-4.197798000000001,init,0,False,1.0,0.2833986877582512
GA,295,11,1757812465.622541,5491.137332981452,5.483444884415235,0.37142627417190843,1.6904428311397772,1.3858919365707705,1.2453910966856798,1.774064,6.06,9.16,11.34,-4.430064,init,0,False,2.0,inf
GA,295,12,1757812471.134392,5511.671209009364,4.233444884415236,0.2380929408385751,2.743689584386531,2.257320507999342,1.9453910966856802,2.086849,2.26,2.74,3.32,-2.918849,init,0,False,1.0,inf
GA,295,13,1757812476.6195111,5484.995750011876,4.545944884415236,0.32698182972746404,1.2242090649060111,1.0287490794279135,0.54539109668568,1.432865,13.23,18.75,66.61,-11.291865000000001,init,0,False,1.0,0.29763434719497206
