algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std
AL,584,1,1757856285.0241091,5550.5331250606105,5.5534540000371635,4.0,0.3,1.5750000000000002,1.35,1.0,1.589889,8.69,11.83,21.57,1.0,1,inf,1.0,init,0,random,,
AL,584,2,1757856290.55108,5525.8361250162125,5.527031000005081,4.75,0.3,2.075,1.975,1.875,2.308686,3.6,3.91,4.28,1.0,1,inf,1.0,init,0,random,,
AL,584,3,1757856296.036648,5483.743082964793,5.485629624919966,5.0,0.4,2.825,2.475,2.125,2.227313,3.22,3.98,5.31,1.0,1,inf,1.0,init,0,random,,
AL,584,4,1757856301.664757,5625.3247919958085,5.628153083031066,5.5,0.3,2.45,2.35,2.125,0.25331,2.45,2.56,2.84,1.0,1,inf,1.0,init,0,random,,
AL,584,5,1757856307.267988,5601.312541984953,5.603269582963549,3.75,0.2,1.3250000000000002,1.1,0.625,1.741895,6.12,9.01,27.92,0.4,2,0.0,0.0,init,0,random,,
AL,584,6,1757856312.801205,5531.976458965801,5.53328249999322,5.0,0.3,2.575,2.35,2.0,2.218825,2.56,2.82,3.52,0.4,2,0.0,0.0,init,0,random,,
AL,584,7,1757856318.496141,5691.82120799087,5.694982624961995,3.25,0.3,2.075,1.6,1.5,1.598572,7.58,12.76,14.52,0.4,2,0.0,0.0,init,0,random,,
AL,584,8,1757856324.1821032,5684.554249979556,5.686017874977551,5.25,0.2,2.575,2.225,2.125,-47.947425,1.63,1.88,1.97,1.0,1,inf,1.0,init,0,random,,
AL,584,9,1757856329.7222779,5537.413291982375,5.540224041091278,4.5,0.2,2.95,2.475,2.0,-6.040752,1.66,1.98,2.45,0.4,2,0.0,0.0,init,0,random,,
AL,584,10,1757856335.2837691,5558.290834072977,5.561511499923654,5.5,0.4,1.2000000000000002,1.1,1.0,1.549851,14.08,16.76,20.28,0.2,4,0.0,0.0,init,0,random,,
AL,584,11,1757856340.986078,5699.216958950274,5.7023248330224305,4.75,0.4,1.3250000000000002,1.1,0.75,1.392327,15.49,22.47,48.3,0.2,4,0.0,0.0,init,0,random,,
AL,584,12,1757856346.603563,5614.426958956756,5.617510834010318,3.0,0.2,1.075,0.85,0.625,1.466921,14.75,23.59,43.6,0.2,4,0.0,0.0,init,0,random,,
AL,584,13,1757856352.203874,5598.668457940221,5.600369459018111,3.0,0.3,0.95,0.85,0.75,1.232679,42.46,53.02,68.09,0.2,4,0.0,0.0,init,0,random,,
AL,584,14,1757856357.748218,5542.383916093968,5.544410250033252,4.0,0.3,2.575,2.225,2.125,2.263146,3.36,4.29,4.67,0.16000000000000003,5,0.0,0.0,init,0,random,,
AL,584,15,1757856364.441891,6690.049708005972,6.693735417095013,4.75,0.3,1.2,0.725,0.5,1.472232,10.62,29.1,61.11,0.2,4,0.0,0.0,init,0,random,,
AL,584,16,1757856369.975531,5531.581833958626,5.533682917011902,3.25,0.3,1.45,0.975,0.625,1.315536,15.54,34.36,83.55,0.2,4,0.0,0.0,init,0,random,,
AL,584,17,1757856375.856128,5864.525584038347,5.880408750032075,4.25,0.3,1.2,0.975,0.625,1.455689,13.27,20.1,48.87,0.2,4,0.0,0.0,init,0,random,,
