algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std
AL,833,1,1757858084.4991722,5503.767875023186,5.508206208003685,3.25,0.2,2.325,1.975,1.875,2.352942,2.94,3.74,4.09,1.0,1,inf,1.0,init,0,random,,
AL,833,2,1757858090.04657,5545.807749964297,5.547549000009894,3.0,0.3,2.575,2.1,1.75,1.66358,5.67,8.69,12.52,1.0,1,inf,1.0,init,0,random,,
AL,833,3,1757858095.633267,5583.201417000964,5.586807916988619,4.0,0.3,1.5750000000000002,1.1,0.875,1.531427,8.69,17.83,28.17,1.0,1,inf,1.0,init,0,random,,
AL,833,4,1757858101.242871,5608.386709005572,5.609737291000783,3.0,0.4,2.95,2.6,2.125,1.542023,7.83,10.08,15.1,0.9446181182934754,1,1.9846863341400445,0.7230905914673771,init,0,random,,
AL,833,5,1757858106.8064451,5519.645750056952,5.562600416946225,3.5,0.4,2.575,2.475,2.25,1.673129,7.54,8.17,9.89,0.9999999999998956,1,1.9161832310758604,0.9999999999994781,init,0,random,,
AL,833,6,1757858112.6962209,5885.3799579665065,5.889349499950185,3.25,0.4,2.325,1.975,1.5,1.427483,10.74,14.89,25.81,1.0,1,inf,1.0,init,0,random,,
AL,833,7,1757858118.1956348,5497.72149999626,5.499555041082203,4.25,0.4,1.2000000000000002,1.1,0.75,1.309951,23.59,28.07,60.32,1.0,1,inf,1.0,init,0,random,,
AL,833,8,1757858123.719143,5520.111334044486,5.523634208017029,5.5,0.2,1.8250000000000002,1.6,1.375,1.384708,2.19,2.5,2.94,1.0,1,inf,1.0,init,0,random,,
AL,833,9,1757858129.246412,5525.2070419956,5.527388875023462,4.75,0.2,2.45,2.35,2.0,-11.810081,1.89,1.97,2.32,1.0,1,inf,1.0,init,0,random,,
AL,833,10,1757858134.748291,5500.191874918528,5.502036040998064,4.75,0.4,2.325,1.85,1.625,1.775898,4.91,7.94,10.29,0.26666666666666666,3,0.0,0.0,init,0,random,,
AL,833,11,1757858140.283815,5532.5856659328565,5.535657375003211,4.75,0.4,2.2,1.975,1.625,1.775086,5.5,6.93,10.29,0.26666666666666666,3,0.0,0.0,init,0,random,,
AL,833,12,1757858145.7875829,5501.763125066645,5.50390829204116,4.25,0.4,1.7000000000000002,1.35,1.25,1.480401,11.75,18.64,21.74,0.26666666666666666,3,0.0,0.0,init,0,random,,
AL,833,13,1757858151.275724,5485.748167033307,5.488266416941769,4.0,0.4,2.825,2.35,2.125,1.822944,4.7,6.9,8.49,0.26666666666666666,3,0.0,0.0,init,0,random,,
AL,833,14,1757858157.097143,5817.897749948315,5.821538334013894,4.0,0.4,2.075,1.85,1.625,1.574718,8.9,11.2,14.52,0.26666666666666666,3,0.0,0.0,init,0,random,,
AL,833,15,1757858162.6130261,5513.607208034955,5.516012917039916,3.75,0.3,1.075,0.725,0.5,1.30908,21.24,46.65,98.07,0.4,2,0.0,0.0,init,0,random,,
AL,833,16,1757858168.147372,5519.15420894511,5.534088541986421,5.5,0.2,1.075,0.975,0.625,2.290222,4.31,5.21,12.98,0.26666666666666666,3,0.0,0.0,init,0,random,,
AL,833,17,1757858173.871907,5721.075249952264,5.724578959052451,5.0,0.2,2.2,1.85,1.5,1.671356,2.0,2.38,2.97,0.4,2,0.0,0.0,init,0,random,,
AL,833,18,1757858179.380424,5504.551333026029,5.508591082994826,3.75,0.3,1.3250000000000002,1.1,1.0,1.488961,13.98,20.28,24.54,0.2,4,0.0,0.0,init,0,random,,
AL,833,19,1757858185.036843,5652.726667001843,5.656506166909821,4.75,0.4,2.575,2.35,2.125,2.092544,4.06,4.81,5.91,0.26666666666666666,3,0.0,0.0,init,0,random,,
AL,833,20,1757858190.605242,5565.570374950767,5.568289541988634,4.75,0.4,1.5750000000000002,1.475,1.0,1.5074,10.96,12.5,27.19,0.26666666666666666,3,0.0,0.0,init,0,random,,
AL,833,21,1757858196.096389,5488.946749945171,5.491309709032066,4.25,0.4,2.075,1.725,1.375,1.567333,7.88,11.41,17.97,0.2,4,0.0,0.0,init,0,random,,
AL,833,22,1757858201.775479,5673.794541973621,5.679204792017117,4.25,0.3,2.2,1.85,1.625,2.039032,3.93,5.46,7.21,0.26666666666666666,3,0.0,0.0,init,0,random,,
AL,833,23,1757858207.3046038,5526.416957960464,5.529248834005557,5.0,0.4,2.825,2.725,2.25,2.285851,3.22,3.4,4.74,0.26666666666666666,3,0.0,0.0,init,0,random,,
AL,833,24,1757858212.812504,5503.920500050299,5.508031792007387,3.25,0.2,1.3250000000000002,1.1,0.875,1.671267,8.27,12.0,18.97,0.16000000000000003,5,0.0,0.0,init,0,random,,
AL,833,25,1757858218.407969,5591.043750056997,5.595574000035413,4.75,0.4,1.7000000000000002,1.225,0.75,1.438781,9.4,18.12,48.3,0.26666666666666666,3,0.0,0.0,init,0,random,,
AL,833,26,1757858223.960395,5549.619207973592,5.552567667094991,5.0,0.4,2.325,2.225,2.125,2.137529,4.45,4.84,5.31,0.26666666666666666,3,0.0,0.0,init,0,random,,
AL,833,27,1757858229.4778612,5510.91599999927,5.517587291891687,4.0,0.2,1.9500000000000002,1.725,1.625,2.359618,2.83,3.34,3.66,0.26666666666666666,3,0.0,0.0,init,0,random,,
AL,833,28,1757858235.386645,5903.748624958098,5.908888207981363,5.25,0.2,2.575,2.475,2.0,-29.968132,1.63,1.69,2.1,1.0,1,inf,1.0,init,0,random,,
AL,833,29,1757858240.987285,5591.571167111397,5.600694666034542,5.25,0.4,1.8250000000000002,1.475,1.375,1.714046,6.63,10.23,11.77,0.2,4,0.0,0.0,init,0,random,,
AL,833,30,1757858247.065595,6073.005708050914,6.078295874991454,3.75,0.4,2.575,2.1,1.875,1.626953,6.51,9.89,12.41,0.2,4,0.0,0.0,init,0,random,,
AL,833,31,1757858252.661144,5587.28658396285,5.5956497500883415,4.0,0.3,2.575,2.1,1.875,2.153511,3.36,4.78,6.03,0.2,4,0.0,0.0,init,0,random,,
