algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std
AL,448,1,1757855703.167796,5747.733625001274,5.751779041951522,4.5,0.4,1.4500000000000002,1.225,0.75,1.3809,14.41,20.19,53.81,1.0,1,inf,1.0,init,0,random,,
AL,448,2,1757855708.691618,5522.491583018564,5.523794207954779,4.75,0.2,1.8250000000000002,1.35,1.25,2.752706,2.54,3.74,4.28,1.0,1,inf,1.0,init,0,random,,
AL,448,3,1757855714.16758,5474.756542011164,5.475939041003585,3.0,0.2,2.325,2.1,1.625,2.196757,3.28,3.86,6.38,0.99999999999995,1,3.9999999999991056,0.99999999999975,init,0,random,,
AL,448,4,1757855719.6491919,5480.055375024676,5.481597374891862,4.5,0.3,2.575,2.1,1.75,2.306405,2.86,3.86,5.44,0.9142062957581172,1,1.5027136983122846,0.5710314787905856,init,0,random,,
AL,448,5,1757855725.2439098,5592.993083992042,5.594664999982342,5.0,0.3,1.4500000000000002,1.35,0.875,1.747667,6.5,7.56,18.03,0.9999999999999425,1,3.482696636033266,0.9999999999997128,init,0,random,,
AL,448,6,1757855731.281645,6036.060499958694,6.037698792060837,4.0,0.3,1.3250000000000002,1.1,1.0,1.538864,12.28,17.83,21.57,0.9999999999999175,1,2.4239181630523152,0.9999999999995874,init,0,random,,
AL,448,7,1757855736.869183,5586.135333054699,5.587524458067492,5.0,0.4,1.2000000000000002,1.1,1.0,1.475787,17.04,20.28,24.54,1.0,1,inf,1.0,init,0,random,,
AL,448,8,1757855742.350407,5479.669666965492,5.481200458016247,4.5,0.4,1.9500000000000002,1.85,1.375,1.615184,7.96,8.85,16.02,0.9999999999998579,1,1.406960955135586,0.9999999999992892,init,0,random,,
AL,448,9,1757855747.819747,5466.832584002987,5.469322166987695,4.75,0.2,0.95,0.85,0.625,2.035119,7.52,9.4,17.4,0.952088532557608,1,1.011568723376179,0.7604426627880397,init,0,random,,
AL,448,10,1757855753.27997,5458.467624965124,5.460209249984473,4.5,0.4,2.075,1.6,1.25,1.579361,7.0,11.83,19.39,0.9251827326567468,1,0.7071248704499351,0.6259136632837341,init,0,random,,
AL,448,11,1757855758.765763,5484.023832948878,5.4857739170547575,4.25,0.3,2.075,1.725,1.5,1.931791,4.36,6.34,8.49,0.9713248877293336,1,0.9677699669062566,0.8566244386466676,init,0,random,,
AL,448,12,1757855764.248072,5480.758833000436,5.482289208914153,4.5,0.2,3.2,2.725,2.25,-21.68086,1.53,1.79,2.17,1.0,1,inf,1.0,init,0,random,,
AL,448,13,1757855769.796957,5546.738917008042,5.548870375030674,5.0,0.2,1.075,0.725,0.5,2.071804,5.19,11.67,24.54,0.26666666666666666,3,0.0,0.0,init,0,random,,
AL,448,14,1757855775.25904,5460.304042091593,5.462060458026826,4.75,0.2,1.325,0.975,0.75,2.203307,3.86,7.12,12.08,0.26666666666666666,3,0.0,0.0,init,0,random,,
AL,448,15,1757855780.735123,5472.890040953644,5.4760362500092015,3.75,0.4,2.075,1.725,1.5,1.493279,10.13,14.66,19.39,0.4,2,0.0,0.0,init,0,random,,
