algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std
AL,346,1,1757855126.099253,5478.17270795349,5.480188374989666,3.25,0.4,2.45,2.1,2.0,1.520959,9.67,13.17,14.52,1.0,1,inf,1.0,init,0,random,,
AL,346,2,1757855131.68857,5587.5902499537915,5.589295207988471,5.0,0.2,1.4500000000000002,1.35,1.25,2.69617,3.11,3.45,3.91,1.0,1,inf,1.0,init,0,random,,
AL,346,3,1757855137.1731699,5482.069916091859,5.48456695897039,3.25,0.4,1.2000000000000002,1.1,0.625,1.150823,40.31,47.96,148.71,1.0,1,inf,1.0,init,0,random,,
AL,346,4,1757855142.647583,5473.09237497393,5.474384916014969,3.0,0.2,2.075,1.85,1.625,2.127173,3.94,4.86,6.38,0.8690011053065165,1,1.2284790270606638,0.34500552653258265,init,0,random,,
AL,346,5,1757855148.144075,5493.875625077635,5.496434250031598,4.25,0.3,2.325,1.85,1.375,1.921968,3.58,5.46,10.1,0.8388049971342197,1,0.6575103315910569,0.1940249856710988,init,0,random,,
AL,346,6,1757855154.881003,6735.579374944791,6.7368844581069425,3.5,0.2,1.8250000000000002,1.475,1.125,1.988746,3.77,5.64,9.89,0.8201714557108446,1,0.34137647475603417,0.10085727855422263,init,0,random,,
AL,346,7,1757855160.382807,5500.532999983989,5.501793250092305,4.25,0.3,1.075,0.725,0.625,1.414012,16.53,36.33,48.87,0.9999999999999278,1,2.7715209729386325,0.9999999999996392,init,0,random,,
AL,346,8,1757855165.8517709,5467.549457913265,5.468944624997675,5.0,0.2,0.95,0.85,0.625,2.127736,6.75,8.49,15.71,0.4,2,0.0,0.0,init,0,random,,
AL,346,9,1757855171.568487,5714.79104203172,5.716693957918324,4.75,0.2,0.825,0.725,0.5,1.929867,9.98,12.93,27.19,0.4,2,0.0,0.0,init,0,random,,
AL,346,10,1757855177.063313,5493.294375017285,5.494808042072691,4.5,0.4,2.075,1.975,1.625,1.697793,7.0,7.76,11.47,0.8442520234661369,1,0.6132270556570756,0.22126011733068435,init,0,random,,
AL,346,11,1757855182.560856,5495.896084001288,5.497530332999304,4.25,0.2,1.4500000000000002,1.35,1.125,2.324314,4.01,4.56,6.65,0.8365414389649103,1,0.5063768223632107,0.18270719482455103,init,0,random,,
AL,346,12,1757855188.050733,5488.265958032571,5.489861416979693,4.0,0.4,1.7000000000000002,1.35,1.25,1.436574,13.27,21.04,24.54,0.8851824971851993,1,1.011170684515569,0.42591248592599634,init,0,random,,
AL,346,13,1757855193.520535,5467.771540977992,5.46977791597601,3.5,0.2,1.4500000000000002,1.225,0.875,1.783961,5.84,8.34,16.35,0.8350600722563022,1,0.416185465724174,0.17530036128151047,init,0,random,,
AL,346,14,1757855198.984986,5462.706916034222,5.464416791917756,3.5,0.3,1.2,0.975,0.875,1.383271,19.56,29.63,36.78,0.9903064500087982,1,1.321101100519422,0.9515322500439911,init,0,random,,
AL,346,15,1757855204.470413,5482.9007079824805,5.485402457998134,3.75,0.2,2.7,2.35,2.25,-2.653996,2.17,2.5,2.61,1.0,1,inf,1.0,init,0,random,,
AL,346,16,1757855209.9422789,5469.937124988064,5.471833333023824,3.75,0.2,2.325,2.225,1.75,2.40187,2.53,2.64,3.61,0.4,2,0.0,0.0,init,0,random,,
AL,346,17,1757855215.422294,5477.706165984273,5.479979417053983,5.25,0.4,2.45,1.975,1.625,1.954934,3.73,5.59,8.43,0.4,2,0.0,0.0,init,0,random,,
AL,346,18,1757855220.913559,5489.258624962531,5.491244583041407,3.25,0.2,2.7,2.35,2.0,2.315452,2.51,2.9,3.66,0.4,2,0.0,0.0,init,0,random,,
AL,346,19,1757855226.407813,5490.075209061615,5.494176958920434,4.75,0.2,2.95,2.725,2.25,-34.616634,1.57,1.7,2.06,1.0,1,inf,1.0,init,0,random,,
AL,346,20,1757855231.921539,5511.353582958691,5.513644875027239,4.5,0.4,2.45,2.225,2.125,1.968106,4.93,6.02,6.65,0.26666666666666666,3,0.0,0.0,init,0,random,,
AL,346,21,1757855237.419996,5496.086333994754,5.4984105409821495,4.75,0.3,2.575,2.475,2.25,1.664931,2.7,2.82,3.18,0.26666666666666666,3,0.0,0.0,init,0,random,,
AL,346,22,1757855242.9100428,5487.634541001171,5.490027458989061,4.75,0.4,2.325,1.975,1.75,1.83905,4.91,6.93,8.87,0.2,4,0.0,0.0,init,0,random,,
AL,346,23,1757855248.37105,5457.708791946061,5.460986459045671,5.0,0.3,2.075,1.85,1.75,2.347459,3.32,4.0,4.42,0.2,4,0.0,0.0,init,0,random,,
AL,346,24,1757855253.988468,5613.111707963981,5.617368082981557,3.25,0.2,1.2,0.725,0.5,1.490987,10.08,27.62,58.02,0.26666666666666666,3,0.0,0.0,init,0,random,,
AL,346,25,1757855259.487772,5496.372667024843,5.499238583957776,3.0,0.3,1.9500000000000002,1.85,1.75,1.590316,10.08,11.2,12.52,0.26666666666666666,3,0.0,0.0,init,0,random,,
AL,346,26,1757855264.9846752,5493.953750003129,5.496865124907345,4.0,0.4,2.325,2.1,2.0,1.709449,7.06,8.69,9.58,0.2,4,0.0,0.0,init,0,random,,
AL,346,27,1757855270.4727669,5485.047750058584,5.4880753750912845,3.5,0.2,1.8250000000000002,1.725,1.625,2.335275,3.77,4.15,4.64,0.2,4,0.0,0.0,init,0,random,,
AL,346,28,1757855275.940893,5464.0222089365125,5.46810558391735,4.0,0.3,1.9500000000000002,1.6,1.25,1.722861,5.55,8.42,13.8,0.2,4,0.0,0.0,init,0,random,,
AL,346,29,1757855281.4208791,5476.35012504179,5.479963999940082,4.25,0.2,1.4500000000000002,1.1,0.625,1.969485,4.01,6.98,21.74,0.16000000000000003,5,0.0,0.0,init,0,random,,
AL,346,30,1757855286.906422,5481.756375054829,5.485513624968007,4.75,0.3,2.825,2.725,2.25,1.780586,2.46,2.55,3.18,0.26666666666666666,3,0.0,0.0,init,0,random,,
AL,346,31,1757855292.4117582,5501.699915970676,5.505316833034158,3.25,0.3,1.3250000000000002,1.1,0.625,1.313745,18.61,27.0,83.55,0.26666666666666666,3,0.0,0.0,init,0,random,,
AL,346,32,1757855297.886909,5471.258666948415,5.475131915998645,4.0,0.4,2.45,2.35,2.125,1.787978,6.31,6.9,8.49,0.2,4,0.0,0.0,init,0,random,,
AL,346,33,1757855307.3333929,5699.478166992776,5.7054922910174355,3.0,0.2,2.2,1.85,1.5,2.066999,3.57,4.86,7.56,0.2,4,0.0,0.0,cycle,1,explore,0.7147541130877452,0.017646458682312318
AL,346,34,1757855312.845332,5507.541166967712,5.511878874967806,3.25,0.2,2.45,2.1,2.0,2.242703,2.77,3.39,3.66,0.2,4,0.0,0.0,cycle,1,explore,0.5862580665881753,0.030740837233960226
AL,346,35,1757855318.343853,5494.026875006966,5.498494250001386,3.25,0.4,0.7,0.6,0.5,1.117706,118.47,161.26,223.01,0.26666666666666666,3,0.0,0.0,cycle,1,exploit,1.4938761910947982,0.07518793801184034
AL,346,36,1757855323.814379,5466.03591600433,5.470493332948536,3.5,0.3,2.45,2.225,1.875,1.910199,4.59,5.57,8.01,0.2,4,0.0,0.0,cycle,1,explore,0.4703470865123765,0.06615526609774439
AL,346,37,1757855329.301165,5481.2420409871265,5.486727082985453,3.5,0.4,0.7,0.6,0.5,1.128823,102.12,139.1,196.91,0.26666666666666666,3,0.0,0.0,cycle,1,exploit,1.5025783497745342,0.08008884107884869
AL,346,38,1757855334.859514,5553.247957956046,5.558303083060309,3.75,0.4,0.7,0.6,0.5,1.146323,88.94,121.12,173.8,0.26666666666666666,3,0.0,0.0,cycle,1,exploit,1.49918193642063,0.08364158737545711
AL,346,39,1757855340.360384,5495.298209018074,5.500822457950562,3.75,0.4,2.825,2.475,2.125,1.742052,5.34,7.09,9.66,0.2,4,0.0,0.0,cycle,1,explore,0.4748241781511247,0.059851920204700905
AL,346,40,1757855345.830197,5464.183375006542,5.46977033407893,4.0,0.4,0.7,0.6,0.5,1.165931,78.16,106.43,153.41,0.2,4,0.0,0.0,cycle,1,exploit,1.493140338891826,0.08781637467512032
AL,346,41,1757855351.321574,5484.74737489596,5.491330125019886,4.25,0.4,0.7,0.6,0.5,1.187604,69.24,94.25,135.84,0.26666666666666666,3,0.0,0.0,cycle,1,exploit,1.4911997326296789,0.0927965106563002
AL,346,42,1757855356.79002,5462.206208962016,5.468397999997251,4.5,0.3,1.4500000000000002,1.225,0.875,1.629061,8.1,11.35,22.26,0.26666666666666666,3,0.0,0.0,cycle,1,explore,0.5096683921726126,0.03330522074440951
AL,346,43,1757855365.933899,5507.21429195255,5.513684332952835,3.0,0.4,2.325,1.85,1.5,1.371262,12.61,19.92,30.29,0.26666666666666666,3,0.0,0.0,cycle,2,exploit,1.2668181069219084,0.20439314121622992
AL,346,44,1757855371.4405818,5500.035709002987,5.506650125025772,3.0,0.4,2.45,1.975,1.5,1.385541,11.35,17.48,30.29,0.26666666666666666,3,0.0,0.0,cycle,2,exploit,1.271850543377207,0.25698349234625295
AL,346,45,1757855376.9598038,5510.527167003602,5.519136541057378,3.25,0.4,1.7000000000000002,1.475,1.0,1.276055,20.1,26.7,58.02,0.26666666666666666,3,0.0,0.0,cycle,2,explore,1.0376753012762754,0.09557742920151503
AL,346,46,1757855382.470502,5501.914624939673,5.510571999941021,3.25,0.4,2.325,1.85,1.375,1.398965,10.74,16.97,30.72,0.26666666666666666,3,0.0,0.0,cycle,2,exploit,1.2785577487655164,0.23949280392350658
AL,346,47,1757855388.023299,5545.761000015773,5.552735417033546,3.25,0.4,2.45,1.975,1.5,1.435517,9.67,14.89,25.81,0.26666666666666666,3,0.0,0.0,cycle,2,exploit,1.2795844356181656,0.24947460073617655
AL,346,48,1757855393.556829,5524.752625031397,5.533484917017631,3.5,0.4,2.325,1.85,1.375,1.447811,9.26,14.63,26.49,0.26666666666666666,3,0.0,0.0,cycle,2,exploit,1.2784343606789594,0.2251142880553492
AL,346,49,1757855399.755884,6190.134749980643,6.198952791979536,3.75,0.4,1.9500000000000002,1.85,1.375,1.469796,11.47,12.74,23.08,0.26666666666666666,3,0.0,0.0,cycle,2,explore,1.033458405918959,0.12616147760759164
AL,346,50,1757855405.2899,5525.980999926105,5.533928207936697,4.25,0.2,1.075,0.85,0.625,1.850819,7.33,11.75,21.74,0.13333333333333333,6,0.0,0.0,cycle,2,explore,0.44002134423777,0.029679563360994646
AL,346,51,1757855410.7963789,5497.6277080131695,5.506405083928257,4.5,0.4,2.45,1.975,1.875,1.825868,4.93,7.76,8.61,0.2,4,0.0,0.0,cycle,2,explore,0.2924635947101059,0.03557309446717737
AL,346,52,1757855416.314301,5509.560749982484,5.5178651669994,5.25,0.4,1.3250000000000002,1.1,0.625,1.430644,12.68,18.4,56.92,0.2,4,0.0,0.0,cycle,2,explore,0.38631828805845597,0.03956473000852176
AL,346,53,1757855425.143656,5499.932750011794,5.508879583096132,4.0,0.2,3.2,2.725,2.25,-6.266627,1.72,2.02,2.45,0.4,2,0.0,0.0,cycle,3,exploit,1.2358766976351845,0.09687993820277105
AL,346,54,1757855430.647126,5494.338333024643,5.503434165962972,4.25,0.2,3.075,2.6,2.125,-6.447211,1.68,1.99,2.44,0.4,2,0.0,0.0,cycle,3,exploit,1.2109758677258549,0.06701835090555676
AL,346,55,1757855436.136349,5479.374583112076,5.489170208922587,4.25,0.2,3.2,2.725,2.25,-12.531105,1.62,1.9,2.3,0.4,2,0.0,0.0,cycle,3,exploit,1.2330391776783187,0.06528066940861517
AL,346,56,1757855441.658133,5511.691541993059,5.521738791954704,4.5,0.2,3.075,2.6,2.125,-12.432053,1.59,1.88,2.3,0.4,2,0.0,0.0,cycle,3,exploit,1.195013336565317,0.05795098923116577
AL,346,57,1757855447.15635,5487.2568340506405,5.498171666986309,4.5,0.2,3.2,2.725,2.25,-21.68086,1.53,1.79,2.17,1.0,1,inf,1.0,cycle,3,exploit,1.2148301892226216,0.0484444835304698
AL,346,58,1757855452.662347,5495.175707968883,5.50596633402165,4.75,0.4,2.075,1.6,1.25,1.626543,6.23,10.62,17.4,0.13333333333333333,6,0.0,0.0,cycle,3,explore,0.7705203124984236,0.06888595097455064
AL,346,59,1757855458.1483588,5475.349124986678,5.485978582990356,4.75,0.4,2.2,1.725,1.625,1.74938,5.5,9.13,10.29,0.1,8,0.0,0.0,cycle,3,explore,0.5500980362752658,0.020928295891579338
