algo,seed,evaluation,timestamp,wall_time_s,t_env_ms,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,loss_critic,loss_actor,alpha,update_time_ms,loss_critic1,loss_critic2
SAC,619,1,1757746247.021364,5.504653375013731,5496.0735000204295,3.514651378738902,0.3272588191015945,1.4667107190197277,1.0904493577851508,0.8886537562105713,1.368987,15.45,27.96,42.07,1.0,1,inf,1.0,interaction,,,,,,
SAC,619,2,1757746252.525026,5.504029082949273,5500.0952910631895,4.73705429590044,0.37122329220655936,1.4368579640291184,0.9518022531878103,0.6214787080237896,1.408579,11.4,25.99,60.9,1.0,1,inf,1.0,interaction,,,,,,
SAC,619,3,1757746258.0029671,5.478184459032491,5473.386875004508,5.420314763040237,0.3346012467377065,2.8392163354762183,2.4658447837663524,2.102148868773292,2.125943,2.39,2.76,3.4,1.0,1,inf,1.0,interaction,,,,,,
SAC,619,4,1757746263.4799209,5.477104790974408,5473.453125101514,3.6716386032658255,0.2734573997693298,2.4591564514617885,2.2564305488086585,1.8492522047788191,2.154667,3.57,4.13,6.13,0.3854620395489031,2,0.0,0.0,interaction,,,,,,
SAC,619,5,1757746268.976227,5.49637641699519,5489.098542020656,5.157583427183489,0.21532187314465928,1.722754890089397,1.459088019270467,1.2624783168584148,2.750633,2.67,3.27,4.14,0.3854620395489031,2,0.0,0.0,interaction,,,,,,
SAC,619,6,1757746274.512117,5.535939332912676,5532.118208007887,3.614372833321925,0.30338592138088455,1.940160942249541,1.8224812092461546,1.6761353537830865,1.754661,7.15,8.13,9.61,0.9999999999999292,1,3.231935709361012,0.9999999999996906,interaction,,,,,,
SAC,619,7,1757746279.981815,5.469708792050369,5465.583208017051,3.2561062654603092,0.21077481852524987,2.09850588896059,1.7970780289659647,1.5435649415410784,2.127445,3.68,4.86,6.69,0.3854620395489031,2,0.0,0.0,interaction,,,,,,
SAC,619,8,1757746285.458078,5.476259624934755,5472.426666994579,4.890415246644065,0.37372795828961475,2.141338070214287,1.6863737108143515,1.4994860514655262,1.816532,4.77,7.87,9.96,0.9698809399390292,1,1.6325821493688406,0.8685193103563669,interaction,,,,,,
SAC,619,9,1757746290.925339,5.467242500046268,5463.262083008885,5.008830229870956,0.26719015198086893,2.8375610909845266,2.3396826683667236,1.8413384726832314,2.281555,2.07,2.51,3.33,1.0,1,inf,1.0,interaction,,,,,,
SAC,619,10,1757746296.40033,5.474957667058334,5469.591791974381,4.790175637294391,0.39782935827267984,1.8739443185487459,1.3979680904945413,0.9931308584297839,1.53905,7.52,13.53,26.81,0.9999999999998829,1,1.9564018985902774,0.9999999999994889,interaction,,,,,,
SAC,619,11,1757746301.965539,5.565168875036761,5511.189749930054,5.497420272176349,0.3999999991183336,3.1579304023976493,2.65965834958202,2.249999690815639,2.367023,2.54,3.07,3.98,0.3854620395489031,2,0.0,0.0,interaction,,,,,,
SAC,619,12,1757746307.476187,5.510603790986352,5484.644833020866,3.291105660137867,0.20008059918371063,2.315462039628513,1.907504812652542,1.5799238418813837,2.322085,2.91,3.88,5.56,0.3854620395489031,2,0.0,0.0,interaction,,,,,,
SAC,619,13,1757746312.9677281,5.491495708934963,5459.434250020422,3.5230816489957477,0.3818694390094489,2.099675428532061,1.7136795233394095,1.4316826737391863,1.47031,10.21,15.34,21.98,0.9999999999998115,1,1.2152309056073272,0.999999999999177,interaction,,,,,,
SAC,619,14,1757746318.465625,5.497848958009854,5470.486541977152,5.499998175401912,0.20000004588859321,1.168408131211015,0.6802594346465243,0.5425977427139974,2.201689,3.73,10.95,17.22,0.25697469303260206,3,0.0,0.0,interaction,,,,,,
SAC,619,15,1757746324.221026,5.755327082937583,5721.729957964271,4.780415967209593,0.20005030774493818,1.2489235149509932,0.7543726626617602,0.5161628238167488,2.045105,4.24,11.8,25.2,0.927789921677378,1,0.8130113203904088,0.6847766537913305,interaction,,,,,,
SAC,619,16,1757746329.837771,5.6166918750386685,5515.36329195369,3.0141456088388874,0.2000000159657913,3.1857549351393475,2.686764830664625,2.2485552274003333,2.16468,2.29,2.72,3.43,0.8311475970996791,1,0.3121291486030274,0.26289763570386754,interaction,125.70662343898373,6.5802870347879745,1.0000205896722905,68.44570802059025,123.65222114791521,127.76102573005224
SAC,619,17,1757746335.402385,5.564535000012256,5487.13545803912,3.8244564467227287,0.2237695435230957,2.2612359354049194,1.8717457994955307,1.692861197910894,2.407944,2.86,3.76,4.49,0.25697469303260206,3,0.0,0.0,interaction,77.13760548818848,6.959860382012888,1.0000411118519772,47.93366708327085,75.0270574319178,79.24815354445917
SAC,619,18,1757746340.987752,5.5853135420475155,5516.838958021253,5.118139129084599,0.21403648992504448,1.1830768456797112,0.9263532407676265,0.7303946578692068,2.163512,4.69,7.81,12.57,0.25697469303260206,3,0.0,0.0,interaction,73.78619201115211,5.082565806168675,1.0000378502066427,38.97170792333782,71.97317671584102,75.5992073064632
SAC,619,19,1757746346.523194,5.53538437501993,5464.539916021749,5.487749240696894,0.2007694319949911,2.037359531062671,1.7775461125067356,1.5098244079618348,-1.011211,1.98,2.27,2.67,1.0,1,inf,1.0,interaction,24.27255769218729,5.0662336785607955,1.0000275081219672,41.792582953348756,23.52255829662919,25.022557087745398
SAC,619,20,1757746352.091924,5.568675082991831,5500.9989170357585,3.7039515503260763,0.3903203551078034,2.004263080105884,1.7141879885677151,1.4341616658988412,1.484165,10.6,14.49,20.7,0.3854620395489031,2,0.0,0.0,interaction,48.842867548685824,4.88243817807332,1.0000134534931648,39.87899993080646,47.19932566167462,50.48640943569703
SAC,619,21,1757746357.6354141,5.543436416075565,5476.595374988392,4.056832055745678,0.20282322298721178,1.973457043759478,1.5023018491199736,1.365672527771929,2.482866,2.79,4.19,5.02,0.19273101977445156,4,0.0,0.0,interaction,30.86858614578979,4.101307128244802,0.9999972819489944,39.68191705644131,30.401663146859857,31.33550914471973
SAC,619,22,1757746363.214311,5.578845000010915,5512.6278339885175,3.1432660097995035,0.35230659773268214,1.545130076416823,1.3575053310882452,1.0995704000491713,1.320739,20.18,26.14,39.82,0.3854620395489031,2,0.0,0.0,interaction,18.0957962818132,2.8735458078464964,0.9999799310686053,38.03279099520296,18.273411758652962,17.918180804973442
SAC,619,23,1757746368.7433012,5.528933624969795,5460.927624953911,3.000598243094026,0.34402296121852977,2.216256707005222,2.0468165909360763,1.9183704967380355,1.542102,10.26,12.03,13.69,0.3854620395489031,2,0.0,0.0,interaction,18.42685002629137,1.921767004290046,0.9999616340874191,38.4039580821991,19.263666022386285,17.590034030196453
SAC,619,24,1757746374.286438,5.543069040984847,5470.098500023596,3.8712532205302197,0.3866889252531569,1.9254797667700896,1.8245195677162072,1.6789731654140274,1.572429,10.32,11.49,13.57,0.3854620395489031,2,0.0,0.0,interaction,11.160969617192505,3.085398207508793,0.9999425698829925,43.024249956943095,11.690561732569806,10.631377501815203
SAC,619,25,1757746379.8802052,5.5937096669804305,5527.432790957391,3.2031839110319824,0.38504305546582507,2.2415508931014734,1.8466655795686022,1.69995510600063,1.462568,11.02,16.25,19.17,0.3854620395489031,2,0.0,0.0,interaction,13.643326112134286,1.4515387388901306,0.9999228776397081,37.78850007802248,14.382329195002907,12.904323029265667
SAC,619,26,1757746385.4468758,5.566617917036638,5495.195499970578,3.4681043405918173,0.35466816233025233,1.7113247341480544,1.4925597458330695,1.3767128236339552,1.45708,13.69,18.0,21.16,0.3854620395489031,2,0.0,0.0,interaction,11.44815059632077,2.262787835719931,0.9999027119411227,41.534833959303796,12.048097307604664,10.848203885036877
SAC,619,27,1757746390.989583,5.542653584037907,5471.921416930854,3.99511589437034,0.3943108259088331,1.9594877214740265,1.859135056507798,1.7348791438989752,1.600214,9.72,10.8,12.41,0.3854620395489031,2,0.0,0.0,interaction,12.459308646103839,1.7436187390110967,0.9998820775599192,40.48787499777973,12.819155715704767,12.09946157650291
SAC,619,28,1757746396.519428,5.52978416706901,5459.696208010428,4.651514997467274,0.2765309405513056,1.9611702389118382,1.8527501789570773,1.7031897612751283,2.33757,3.58,3.93,4.57,0.25697469303260206,3,0.0,0.0,interaction,6.859846494787307,0.8825728307248242,0.9998610569814468,40.009791031479836,6.904277737904091,6.815415251670522
SAC,619,29,1757746402.046156,5.526674499968067,5458.248083014041,4.150193818851034,0.34259985303420054,2.1784358005858815,1.8048210490672905,1.6264996725851175,1.781118,5.38,8.02,9.87,0.3854620395489031,2,0.0,0.0,interaction,9.483978211454883,0.5312344812725671,0.9998396759317574,39.821374928578734,9.705564479025357,9.26239194388441
SAC,619,30,1757746407.607123,5.56091341690626,5493.496457929723,3.479888333216625,0.2870385015550621,2.2890083545528177,2.106474378474856,1.6431722592916513,1.834905,4.86,5.77,9.66,0.3854620395489031,2,0.0,0.0,interaction,13.563563270818015,0.4433196042572668,0.9998179937990843,37.83162496984005,13.897883061661547,13.229243479974485
SAC,619,31,1757746413.17714,5.569960374967195,5503.399834036827,4.559597532178863,0.37156189300734,2.5452840209721517,2.2826147444771823,2.04111493718373,2.101218,3.91,4.78,6.01,0.3854620395489031,2,0.0,0.0,interaction,8.819452298908853,0.9089304684868449,0.9997961573390919,37.502459017559886,8.713003659069058,8.92590093874865
SAC,619,32,1757746418.7237709,5.54657354101073,5474.774125032127,5.168650719823926,0.29997368807821534,2.4585881207792855,1.9899982573581076,1.6550396827088085,2.461829,2.6,3.37,4.61,0.19273101977445156,4,0.0,0.0,interaction,7.882945015984216,-0.5052653262686599,0.9997740052371494,38.64449996035546,7.938646766336678,7.827243265631755
SAC,619,33,1757746424.26069,5.536866083042696,5466.590999974869,3.793799492894194,0.3916509067181549,1.4825516664877518,1.0602203380300308,0.8437105686562255,1.298736,18.59,36.34,57.34,0.3854620395489031,2,0.0,0.0,interaction,7.308098492164971,-1.581753560384853,0.9997515571446081,42.29945898987353,7.28323371184004,7.332963272489902
SAC,619,34,1757746430.138271,5.877502999966964,5795.799124985933,4.481282307935662,0.3778123341706451,1.0007021877386801,0.8999642546874778,0.6110427617992782,1.307518,27.22,33.64,72.91,0.3854620395489031,2,0.0,0.0,interaction,16.768448848798467,0.5053641124533036,0.9997291423614127,46.03495809715241,16.491472447982886,17.04542524961405
SAC,619,35,1757746435.717659,5.5793231669813395,5502.7192500419915,4.914316359446256,0.23925654817535313,1.1098037156220633,1.0001172805246155,0.5001172810622446,1.77102,7.36,9.08,36.32,0.25697469303260206,3,0.0,0.0,interaction,7.614028208439431,-0.604799210863821,0.9997066377923651,41.206875001080334,7.067536540392988,8.160519876485875
SAC,619,36,1757746441.257379,5.539665458025411,5467.89475006517,4.772706827858851,0.22301119275085493,3.110604799820165,2.73799627815598,2.2379962883486213,-12.794881,1.65,1.88,2.3,1.0,1,inf,1.0,interaction,11.127228669513304,0.3144821325006919,0.9996842047070417,40.895374957472086,10.830818029521753,11.423639309504853
SAC,619,37,1757746446.830383,5.5729442499578,5496.595083037391,5.46034254683213,0.28216815524697303,1.4079816869070754,1.1487612137931136,0.6517260653181306,1.819357,5.04,7.75,24.11,0.25697469303260206,3,0.0,0.0,interaction,6.039303027935214,-1.69545356329896,0.99966154881573,43.16770797595382,5.7420004852139,6.336605570656526
SAC,619,38,1757746452.392322,5.561882917070761,5490.302957943641,5.363133389486768,0.23458064476556628,2.0171477303831162,1.6492750753221195,1.361333843660718,2.722939,2.39,2.95,3.94,0.19273101977445156,4,0.0,0.0,interaction,6.798655541798739,-0.6306698269243001,0.9996388891047387,39.129458949901164,6.572505260059046,7.024805823538433
SAC,619,39,1757746457.9594529,5.567076500039548,5498.936290969141,3.472942619862131,0.3165799642396602,2.024777433715416,1.5305962738415992,1.0414081854675539,1.501529,7.77,13.6,29.37,0.25697469303260206,3,0.0,0.0,interaction,13.234068111435379,0.6407219351575671,0.9996165587546294,38.536000065505505,13.198675869345758,13.269460353525
