algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std
AL,619,1,1757886572.8277,5576.678832992911,5.581831332994625,5.0,0.2,1.7000000000000002,1.475,1.0,2.747619,2.59,3.03,6.03,1.0,1,inf,1.0,init,0,random,,
AL,619,2,1757886578.6110091,5780.396291986108,5.783197541953996,3.25,0.2,0.825,0.6,0.5,1.4235,21.34,40.31,58.02,1.0,1,inf,1.0,init,0,random,,
AL,619,3,1757886584.143002,5529.476541909389,5.531918290886097,5.25,0.3,1.8250000000000002,1.475,1.375,2.16155,3.77,5.64,6.56,0.9999999999999497,1,3.9999999999991447,0.99999999999975,init,0,random,,
AL,619,4,1757886589.68684,5537.728041992523,5.543726249947213,3.25,0.3,1.5750000000000002,1.35,1.125,1.457064,13.17,17.93,25.81,0.999999999999941,1,3.4142511482683107,0.9999999999997071,init,0,random,,
AL,619,5,1757886595.47664,5779.093375080265,5.7896497920155525,3.75,0.4,2.825,2.6,2.125,1.752862,5.34,6.38,9.66,0.9173227892429381,1,1.7333055319657165,0.589080389240441,init,0,random,,
AL,619,6,1757886601.2808042,5800.75458297506,5.804056916967966,3.0,0.3,1.5750000000000002,1.225,0.875,1.342917,15.46,25.55,50.04,1.0,1,inf,1.0,init,0,random,,
AL,619,7,1757886606.829911,5545.531834010035,5.549034041934647,3.25,0.4,1.8250000000000002,1.35,1.25,1.314575,17.44,31.86,37.16,1.0,1,inf,1.0,init,0,random,,
AL,619,8,1757886612.4098911,5576.432208064944,5.579884834005497,5.25,0.3,2.95,2.6,2.125,1.382242,2.13,2.42,3.0,1.0,1,inf,1.0,init,0,random,,
AL,619,9,1757886618.043348,5629.401249927469,5.6333506249357015,3.0,0.2,1.2000000000000002,1.1,0.75,1.546855,11.83,14.08,30.29,0.3993997748072448,2,0.0,0.0,init,0,random,,
AL,619,10,1757886623.638036,5592.654500040226,5.594614292029291,5.25,0.4,1.2000000000000002,1.1,1.0,1.513265,15.46,18.4,22.26,0.3993997748072448,2,0.0,0.0,init,0,random,,
AL,619,11,1757886629.170048,5530.094292014837,5.531968915951438,3.25,0.3,2.325,1.975,1.625,1.682175,5.94,8.37,12.37,0.3993997748072448,2,0.0,0.0,init,0,random,,
AL,619,12,1757886634.7682612,5594.950124970637,5.5981497910106555,5.5,0.2,2.075,1.975,1.875,-25.676175,1.93,2.03,2.13,1.0,1,inf,1.0,init,0,random,,
AL,619,13,1757886640.395962,5624.09816600848,5.627591707976535,4.75,0.4,2.075,1.725,1.25,1.638241,6.23,9.13,17.4,0.2662665165381632,3,0.0,0.0,init,0,random,,
AL,619,14,1757886645.986453,5586.809000000358,5.59037220897153,3.5,0.4,1.325,0.975,0.5,1.147489,28.52,52.63,196.91,0.3993997748072448,2,0.0,0.0,init,0,random,,
AL,619,15,1757886651.582218,5591.809083940461,5.595649915980175,4.25,0.2,0.825,0.6,0.5,1.714064,12.47,23.59,33.96,0.1996998874036224,4,0.0,0.0,init,0,random,,
AL,619,16,1757886657.180835,5594.260917045176,5.5984962090151384,3.25,0.2,1.075,0.85,0.625,1.527015,12.56,20.1,37.16,0.2662665165381632,3,0.0,0.0,init,0,random,,
AL,619,17,1757886662.842326,5657.752375002019,5.66138916707132,3.0,0.3,1.8250000000000002,1.475,1.25,1.455679,11.51,17.63,24.54,0.2662665165381632,3,0.0,0.0,init,0,random,,
AL,619,18,1757886668.860729,6014.368750038557,6.018286708975211,5.0,0.2,2.075,1.725,1.25,2.990863,2.12,2.55,3.91,0.3993997748072448,2,0.0,0.0,init,0,random,,
AL,619,19,1757886674.3947709,5531.818707939237,5.533970666932873,4.75,0.4,2.575,2.1,1.875,1.940933,4.06,6.07,7.73,0.2662665165381632,3,0.0,0.0,init,0,random,,
AL,619,20,1757886679.8931892,5495.457916986197,5.498383790953085,5.0,0.2,1.9500000000000002,1.725,1.625,-0.709399,2.26,2.55,2.71,0.3993997748072448,2,0.0,0.0,init,0,random,,
AL,619,21,1757886685.372122,5475.998458918184,5.47889470809605,4.75,0.2,2.575,2.225,1.875,-5.332011,1.8,2.08,2.47,1.0,1,inf,1.0,init,0,random,,
AL,619,22,1757886690.841865,5467.069291044027,5.469706916017458,4.75,0.3,2.575,2.225,1.875,2.4155,2.7,3.23,4.28,0.2662665165381632,3,0.0,0.0,init,0,random,,
AL,619,23,1757886696.31428,5468.054792028852,5.47234220802784,3.5,0.2,2.575,2.35,2.125,1.182612,2.44,2.68,3.0,0.2662665165381632,3,0.0,0.0,init,0,random,,
AL,619,24,1757886701.857491,5539.622083073482,5.543147291056812,5.0,0.4,2.7,2.225,1.75,1.99735,3.45,4.84,8.01,0.1996998874036224,4,0.0,0.0,init,0,random,,
AL,619,25,1757886707.3732858,5510.6050419854,5.515743083087727,3.5,0.4,2.2,1.975,1.5,1.46937,10.34,12.84,22.26,0.1996998874036224,4,0.0,0.0,init,0,random,,
AL,619,26,1757886712.871097,5493.135166936554,5.497721208957955,4.0,0.3,2.825,2.6,2.125,2.333692,2.95,3.31,4.67,0.1996998874036224,4,0.0,0.0,init,0,random,,
AL,619,27,1757886718.373099,5498.469665995799,5.501948707969859,3.5,0.2,1.7000000000000002,1.475,1.0,1.908597,4.26,5.64,12.52,0.1996998874036224,4,0.0,0.0,init,0,random,,
AL,619,28,1757886723.898317,5521.1991250980645,5.525164708029479,4.25,0.2,2.325,1.975,1.875,-0.249734,2.23,2.62,2.77,0.3993997748072448,2,0.0,0.0,init,0,random,,
AL,619,29,1757886729.5552719,5651.281374972314,5.656900041969493,4.0,0.4,1.5750000000000002,1.35,1.125,1.400648,15.46,21.04,30.29,0.1996998874036224,4,0.0,0.0,init,0,random,,
AL,619,30,1757886735.109621,5549.2877080105245,5.5542791249463335,5.5,0.3,2.95,2.475,2.0,1.667334,2.03,2.43,3.06,0.3993997748072448,2,0.0,0.0,init,0,random,,
AL,619,31,1757886740.6454241,5531.335333012976,5.535759040969424,4.25,0.2,2.2,1.85,1.375,2.714611,2.35,2.81,4.41,0.2662665165381632,3,0.0,0.0,init,0,random,,
AL,619,32,1757886746.456059,5803.820041008294,5.810540792066604,3.0,0.2,1.325,0.85,0.75,1.533706,9.7,23.59,30.29,0.1996998874036224,4,0.0,0.0,init,0,random,,
AL,619,33,1757886753.550695,5530.793166020885,5.535831000073813,3.0,0.2,1.8250000000000002,1.725,1.625,2.072847,5.0,5.61,6.38,0.1996998874036224,4,0.0,0.0,cycle,1,explore,0.048961318092133665,0.0
AL,619,34,1757886759.181055,5624.1918340092525,5.630260417005047,3.25,0.2,2.325,1.85,1.625,2.318519,2.94,4.19,5.38,0.1996998874036224,4,0.0,0.0,cycle,1,explore,-0.057483929921147134,0.0
AL,619,35,1757886764.687459,5501.089499914087,5.506319458945654,4.0,0.4,2.075,1.85,1.375,1.528021,8.9,11.2,20.28,0.1996998874036224,4,0.0,0.0,cycle,1,explore,0.1290480862195515,0.0
AL,619,36,1757886770.1916401,5497.817500028759,5.5040751659544185,5.25,0.2,2.95,2.6,2.25,-73.76505,1.42,1.61,1.86,1.0,1,inf,1.0,cycle,1,explore,1.1368426985830786,0.0
AL,619,37,1757886775.7117598,5514.37716698274,5.5200578750809655,5.25,0.2,2.825,2.725,2.25,-74.744798,1.48,1.54,1.86,1.0,1,inf,1.0,cycle,1,exploit,1.2034829474701751,0.0
AL,619,38,1757886781.22784,5510.562416980974,5.516034750035033,5.5,0.2,1.5750000000000002,1.475,1.375,1.227391,2.54,2.71,2.94,0.1996998874036224,4,0.0,0.0,cycle,1,explore,1.1893369253844872,0.0
AL,619,39,1757886786.739468,5503.648040932603,5.511528874980286,5.5,0.2,2.575,2.475,2.25,-101.658518,1.55,1.62,1.78,1.0,1,inf,1.0,cycle,1,exploit,1.2025472632356746,0.0
AL,619,40,1757886792.253706,5504.906125017442,5.51389508403372,5.5,0.2,2.7,2.6,2.25,-102.56547,1.48,1.54,1.78,1.0,1,inf,1.0,cycle,1,exploit,1.2192281443936963,0.0
AL,619,41,1757886797.8554611,5595.102083054371,5.601647750008851,5.5,0.2,2.825,2.725,2.25,-104.022337,1.41,1.47,1.78,1.0,1,inf,1.0,cycle,1,exploit,1.2359908854043444,0.0
AL,619,42,1757886803.5213282,5656.657499959692,5.665737291914411,5.5,0.2,2.95,2.725,2.25,-104.055774,1.35,1.47,1.78,1.0,1,inf,1.0,cycle,1,exploit,1.2074666158395162,0.0
AL,619,43,1757886810.503467,5506.235082983039,5.514753624913283,3.0,0.3,1.075,0.975,0.75,1.251836,33.17,40.31,68.09,0.0998499437018112,8,0.0,0.0,cycle,2,exploit,1.3581472605772913,0.0
AL,619,44,1757886816.024086,5511.600541998632,5.520502416999079,3.0,0.3,1.075,0.975,0.875,1.272486,33.17,40.31,50.04,0.0998499437018112,8,0.0,0.0,cycle,2,exploit,1.4082626343372753,0.0
AL,619,45,1757886821.5473752,5515.251457924023,5.523207167047076,3.0,0.3,1.2,0.975,0.875,1.286178,26.63,40.31,50.04,0.0998499437018112,8,0.0,0.0,cycle,2,exploit,1.3759477075802742,0.0
AL,619,46,1757886827.0786119,5522.8103750851005,5.531182499951683,3.0,0.3,1.2000000000000002,1.1,0.875,1.295814,26.63,31.68,50.04,0.0998499437018112,8,0.0,0.0,cycle,2,exploit,1.3830788104955114,0.0
AL,619,47,1757886832.594903,5506.994958035648,5.516209249966778,3.0,0.3,1.2000000000000002,1.1,1.0,1.318732,26.63,31.68,38.33,0.0998499437018112,8,0.0,0.0,cycle,2,exploit,1.4130976702179823,0.0
AL,619,48,1757886838.1436749,5540.745791979134,5.548710374976508,3.0,0.4,1.9500000000000002,1.475,1.25,1.28911,17.93,31.33,43.6,0.0998499437018112,8,0.0,0.0,cycle,2,explore,0.9225363312543643,0.0
AL,619,49,1757886843.674135,5520.630167098716,5.530349957989529,3.5,0.4,1.8250000000000002,1.6,1.25,1.374314,15.04,19.56,32.05,0.0998499437018112,8,0.0,0.0,cycle,2,explore,0.48491484621388664,0.0
AL,619,50,1757886849.2983732,5614.482249948196,5.62410604103934,4.25,0.2,2.325,1.975,1.625,2.289398,2.23,2.62,3.33,0.11411422137349851,7,0.0,0.0,cycle,2,explore,0.4879187656835977,0.0
AL,619,51,1757886854.833767,5524.5172920404,5.533367624972016,5.5,0.3,1.3250000000000002,1.225,1.0,1.870927,6.43,7.59,11.4,0.08875550551272106,9,0.0,0.0,cycle,2,explore,0.4824530070797315,0.0
AL,619,52,1757886860.356763,5509.023959049955,5.520009292056784,5.5,0.4,1.325,0.975,0.75,1.480863,11.55,21.34,36.04,0.08875550551272106,9,0.0,0.0,cycle,2,explore,0.5701691328396625,0.0
AL,619,53,1757886867.088199,5525.462749996223,5.535664625000209,3.25,0.2,1.075,0.725,0.5,1.475061,12.56,27.62,58.02,0.08875550551272106,9,0.0,0.0,cycle,3,explore,0.6697904743840833,0.0
AL,619,54,1757886872.604366,5504.072083043866,5.51478212501388,3.25,0.3,1.5750000000000002,1.475,1.0,1.439041,13.17,15.02,32.66,0.0998499437018112,8,0.0,0.0,cycle,3,explore,0.6636218874709899,0.0
AL,619,55,1757886878.1733818,5556.8467089906335,5.567975125042722,3.75,0.2,1.4500000000000002,1.35,1.0,1.949163,5.07,5.88,10.9,0.0998499437018112,8,0.0,0.0,cycle,3,explore,0.24572405582358053,0.0
AL,619,56,1757886883.717936,5532.9402920324355,5.543828958063386,5.0,0.2,1.325,0.975,0.625,2.246235,3.55,6.38,15.71,0.08875550551272106,9,0.0,0.0,cycle,3,explore,0.8312793840065682,0.0
AL,619,57,1757886889.311499,5580.924125039019,5.592992083984427,5.0,0.2,2.575,2.475,2.125,-32.848784,1.71,1.78,2.07,0.15975990992289793,5,0.0,0.0,cycle,3,explore,0.9641058434081058,0.0
AL,619,58,1757886894.891039,5567.77033302933,5.579121624934487,5.25,0.2,1.5750000000000002,1.1,0.625,2.417944,2.66,4.51,14.24,0.08875550551272106,9,0.0,0.0,cycle,3,exploit,1.202310012392576,0.0
AL,619,59,1757886900.438735,5534.446000005119,5.547344332910143,5.25,0.2,1.7000000000000002,1.225,0.75,2.556459,2.47,3.73,9.89,0.08875550551272106,9,0.0,0.0,cycle,3,exploit,1.219131117478091,0.0
AL,619,60,1757886905.974617,5521.5692919446155,5.535622625029646,5.5,0.2,1.5750000000000002,1.1,0.625,2.456513,2.54,4.14,12.98,0.08875550551272106,9,0.0,0.0,cycle,3,exploit,1.197223627003781,0.0
AL,619,61,1757886911.5585449,5569.893250009045,5.583741083042696,5.5,0.2,1.7000000000000002,1.225,0.75,2.61391,2.35,3.46,9.01,0.08875550551272106,9,0.0,0.0,cycle,3,exploit,1.2078359398261875,0.0
AL,619,62,1757886917.060267,5489.0740000410005,5.501552875037305,5.5,0.3,1.9500000000000002,1.475,1.375,2.284241,3.17,5.12,5.93,0.08875550551272106,9,0.0,0.0,cycle,3,exploit,1.2071216062404546,0.0
AL,619,63,1757886923.911078,5519.648791057989,5.534266375005245,3.0,0.4,3.075,2.6,2.25,1.568331,7.18,10.08,13.46,0.08875550551272106,9,0.0,0.0,cycle,4,exploit,1.2665495099900606,0.0
AL,619,64,1757886929.422127,5497.722500003874,5.510928291943856,3.0,0.4,3.2,2.725,2.25,1.584082,6.6,9.18,13.46,0.08875550551272106,9,0.0,0.0,cycle,4,exploit,1.3402953569926441,0.0
AL,619,65,1757886934.9445992,5508.652165997773,5.522375333006494,3.25,0.4,3.075,2.6,2.25,1.639649,6.04,8.59,11.47,0.08875550551272106,9,0.0,0.0,cycle,4,exploit,1.2878109983452872,0.0
AL,619,66,1757886940.4946911,5534.23070802819,5.549950166023336,3.25,0.4,3.2,2.725,2.25,1.657556,5.55,7.82,11.47,0.08875550551272106,9,0.0,0.0,cycle,4,exploit,1.3408538494556643,0.0
AL,619,67,1757886946.0135849,5504.678374971263,5.5187775830272585,3.5,0.4,3.2,2.725,2.25,1.742522,4.78,6.69,9.89,0.08875550551272106,9,0.0,0.0,cycle,4,exploit,1.2907749903472816,0.0
AL,619,68,1757886951.499655,5470.278166001663,5.485978166921996,3.75,0.3,2.825,2.475,2.0,2.170505,3.22,3.98,6.03,0.08875550551272106,9,0.0,0.0,cycle,4,explore,0.352172340645476,0.0
AL,619,69,1757886957.0144918,5497.961750021204,5.51468116696924,4.5,0.2,2.7,2.225,2.125,-12.870802,1.81,2.2,2.3,0.1331332582690816,6,0.0,0.0,cycle,4,explore,0.5757266953562254,0.0
AL,619,70,1757886962.5226939,5492.563875042833,5.508101084036753,4.5,0.4,1.8250000000000002,1.725,1.375,1.59233,9.09,10.18,16.02,0.07987995496144897,10,0.0,0.0,cycle,4,explore,0.17194870927163972,0.0
AL,619,71,1757886968.038403,5497.271291096695,5.515572291100398,4.75,0.3,1.45,0.975,0.5,1.534521,7.25,16.09,61.11,0.08875550551272106,9,0.0,0.0,cycle,4,explore,-0.409018080491655,0.0
AL,619,72,1757886973.5944588,5539.200416998938,5.55594758305233,5.5,0.4,1.075,0.975,0.75,1.452614,17.55,21.34,36.04,0.07987995496144897,10,0.0,0.0,cycle,4,explore,0.0894998412279492,0.0
AL,619,73,1757886979.812045,5494.706833036616,5.511951916967519,3.0,0.3,1.5750000000000002,1.1,1.0,1.356233,15.46,31.68,38.33,0.08875550551272106,9,0.0,0.0,cycle,5,exploit,1.0530790085460204,0.0
AL,619,74,1757886985.76755,5934.210125007667,5.955354291014373,3.0,0.4,1.7000000000000002,1.225,1.125,1.23914,23.59,45.39,53.81,0.08875550551272106,9,0.0,0.0,cycle,5,exploit,1.0791002112398282,0.0
AL,619,75,1757886991.299065,5513.358667027205,5.531427207984962,3.5,0.2,1.5750000000000002,1.475,1.0,1.887244,4.93,5.64,12.52,0.08875550551272106,9,0.0,0.0,cycle,5,explore,0.2008642426604884,0.0
AL,619,76,1757886996.797638,5480.046667042188,5.498469667043537,4.25,0.2,1.5750000000000002,1.475,1.375,2.51531,3.49,3.89,4.41,0.07987995496144897,10,0.0,0.0,cycle,5,explore,0.23598901637285483,0.0
AL,619,77,1757887002.3152618,5499.089458025992,5.51754112506751,4.25,0.3,2.575,2.35,2.25,2.221567,3.08,3.52,3.78,0.08875550551272106,9,0.0,0.0,cycle,5,explore,0.09781789330847485,0.0
AL,619,78,1757887007.831656,5496.141833020374,5.516317207948305,4.5,0.3,1.075,0.975,0.875,1.556467,14.75,17.93,22.26,0.07987995496144897,10,0.0,0.0,cycle,5,explore,-0.10507137304467729,0.0
AL,619,79,1757887013.338261,5484.559874981642,5.506469542044215,5.0,0.4,1.7000000000000002,1.475,1.0,1.560784,8.49,11.28,24.54,0.08875550551272106,9,0.0,0.0,cycle,5,explore,0.011464415458783708,0.0
AL,619,80,1757887018.8641741,5505.782500025816,5.525811708997935,5.5,0.2,3.075,2.725,2.25,-104.187563,1.3,1.47,1.78,1.0,1,inf,1.0,cycle,5,exploit,1.0893284008662727,0.0
AL,619,81,1757887024.392826,5507.510583032854,5.528539999970235,5.5,0.2,3.2,2.725,2.25,-104.45588,1.25,1.47,1.78,1.0,1,inf,1.0,cycle,5,exploit,1.107184239541373,0.0
AL,619,82,1757887029.992197,5577.477833023295,5.599294666084461,5.5,0.3,2.825,2.725,2.25,-1.357846,2.12,2.2,2.67,0.08875550551272106,9,0.0,0.0,cycle,5,exploit,1.0298976883130406,0.0
AL,619,83,1757887036.694956,5503.85599990841,5.52720816701185,4.0,0.2,1.5750000000000002,1.475,1.0,2.119124,3.86,4.33,9.58,0.0665666291345408,12,0.0,0.0,cycle,6,explore,0.3002349200293123,0.0
AL,619,84,1757887042.219338,5501.040208968334,5.524272624985315,4.25,0.4,1.2000000000000002,1.1,0.875,1.332705,23.59,28.07,44.33,0.0665666291345408,12,0.0,0.0,cycle,6,explore,0.20609030058661698,0.0
AL,619,85,1757887047.755274,5511.329000000842,5.535824250080623,4.75,0.2,2.575,2.225,1.75,-1.121364,1.8,2.08,2.65,0.08875550551272106,9,0.0,0.0,cycle,6,exploit,1.0769080325717346,0.0
AL,619,86,1757887053.276618,5496.815374935977,5.5211935410043225,4.75,0.2,2.7,2.225,1.75,-1.04752,1.71,2.08,2.65,0.0998499437018112,8,0.0,0.0,cycle,6,exploit,1.100561683555225,0.0
AL,619,87,1757887058.812554,5510.23300003726,5.53579695802182,5.0,0.2,1.075,0.725,0.5,2.071804,5.19,11.67,24.54,0.06144611920111459,13,0.0,0.0,cycle,6,explore,-0.17147896244870345,0.0
AL,619,88,1757887064.359472,5521.116999909282,5.546830292092636,5.0,0.2,3.2,2.725,2.25,-51.895161,1.37,1.61,1.96,0.1996998874036224,4,0.0,0.0,cycle,6,exploit,1.0823494815621992,0.0
AL,619,89,1757887069.86921,5484.6503749722615,5.509647459024563,5.25,0.2,3.075,2.725,2.25,-74.736178,1.36,1.54,1.86,0.1996998874036224,4,0.0,0.0,cycle,6,exploit,1.0803352859036255,0.0
AL,619,90,1757887075.4375,5542.1178749529645,5.568207750096917,5.25,0.2,3.2,2.725,2.25,-74.846526,1.31,1.54,1.86,0.2662665165381632,3,0.0,0.0,cycle,6,exploit,1.1540618428446103,0.0
AL,619,91,1757887081.042453,5576.779209077358,5.604812041041441,5.5,0.3,1.3250000000000002,1.1,1.0,1.851592,6.43,9.42,11.4,0.06144611920111459,13,0.0,0.0,cycle,6,explore,0.08373929461756921,0.0
AL,619,92,1757887086.5965178,5525.710875052027,5.55392825009767,5.5,0.4,2.95,2.475,2.0,2.35256,2.71,3.41,4.95,0.0665666291345408,12,0.0,0.0,cycle,6,explore,-0.022642931038516244,0.0
