algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std
AL,145,1,1757883725.093859,5534.633792005479,5.53888404101599,3.0,0.2,1.075,0.975,0.875,1.556467,14.75,17.93,22.26,1.0,1,inf,1.0,init,0,random,,
AL,145,2,1757883730.6222458,5526.888875057921,5.528326249914244,4.75,0.4,1.7000000000000002,1.6,1.5,1.647219,9.4,10.62,12.08,1.0,1,inf,1.0,init,0,random,,
AL,145,3,1757883736.1072361,5481.519333086908,5.484895999892615,4.5,0.2,2.95,2.475,2.125,-12.527936,1.66,1.98,2.3,1.0,1,inf,1.0,init,0,random,,
AL,145,4,1757883741.6658719,5555.833416990936,5.558517249999568,4.75,0.3,2.075,1.6,1.125,1.902807,3.6,5.87,12.08,0.3993997748072448,2,0.0,0.0,init,0,random,,
AL,145,5,1757883747.235827,5567.926999996416,5.569880208000541,4.25,0.3,2.325,2.1,1.875,2.2284,3.58,4.26,5.31,0.3993997748072448,2,0.0,0.0,init,0,random,,
AL,145,6,1757883752.762437,5523.0712910415605,5.526529624941759,3.5,0.4,1.075,0.975,0.625,1.168345,43.31,52.63,128.17,0.3993997748072448,2,0.0,0.0,init,0,random,,
AL,145,7,1757883758.324206,5560.1558330236,5.56170399999246,5.25,0.4,1.4500000000000002,1.1,0.875,1.505811,10.58,18.4,29.07,0.3993997748072448,2,0.0,0.0,init,0,random,,
AL,145,8,1757883763.821169,5495.1983749633655,5.496913415961899,4.75,0.2,2.075,1.725,1.5,2.117197,2.23,2.69,3.18,0.3993997748072448,2,0.0,0.0,init,0,random,,
AL,145,9,1757883769.4581351,5633.143792045303,5.636889332905412,3.0,0.4,1.325,0.975,0.625,1.113477,38.81,71.62,173.8,0.3993997748072448,2,0.0,0.0,init,0,random,,
AL,145,10,1757883774.988472,5528.708167024888,5.53026745794341,4.75,0.2,0.95,0.6,0.5,1.932334,7.52,18.88,27.19,0.2662665165381632,3,0.0,0.0,init,0,random,,
