algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std
AL,346,1,1757884861.393353,5597.9947920423,5.60151345806662,3.25,0.4,2.45,2.1,2.0,1.520959,9.67,13.17,14.52,1.0,1,inf,1.0,init,0,random,,
AL,346,2,1757884867.0310988,5634.591415990144,5.63755275006406,5.0,0.2,1.4500000000000002,1.35,1.25,2.69617,3.11,3.45,3.91,1.0,1,inf,1.0,init,0,random,,
AL,346,3,1757884872.5316758,5497.8688328992575,5.5004743749741465,3.25,0.4,1.2000000000000002,1.1,0.625,1.150823,40.31,47.96,148.71,1.0,1,inf,1.0,init,0,random,,
AL,346,4,1757884878.032985,5497.844415949658,5.501194166019559,3.0,0.2,2.075,1.85,1.625,2.127173,3.94,4.86,6.38,0.8682148169383355,1,1.2284790270606638,0.34500552653258265,init,0,random,,
AL,346,5,1757884883.58647,5551.063625025563,5.553364707971923,4.25,0.3,2.325,1.85,1.375,1.921968,3.58,5.46,10.1,0.8378374641175569,1,0.6575103315910569,0.1940249856710988,init,0,random,,
AL,346,6,1757884889.143611,5553.735333960503,5.557003875030205,3.5,0.2,1.8250000000000002,1.475,1.125,1.988746,3.77,5.64,9.89,0.8190920794842561,1,0.34137647475603417,0.10085727855422263,init,0,random,,
AL,346,7,1757884894.9647338,5816.742708091624,5.820882708998397,4.25,0.3,1.075,0.725,0.625,1.414012,16.53,36.33,48.87,0.9999999999999274,1,2.7715209729386325,0.9999999999996392,init,0,random,,
AL,346,8,1757884900.482213,5515.008458052762,5.517277584061958,5.0,0.2,0.95,0.85,0.625,2.127736,6.75,8.49,15.71,0.3993997748072448,2,0.0,0.0,init,0,random,,
AL,346,9,1757884906.00143,5517.16112496797,5.519147207960486,4.75,0.2,0.825,0.725,0.5,1.929867,9.98,12.93,27.19,0.3993997748072448,2,0.0,0.0,init,0,random,,
AL,346,10,1757884911.65874,5654.4038749998435,5.657221874920651,4.5,0.4,2.075,1.975,1.625,1.697793,7.0,7.76,11.47,0.8433171848737742,1,0.6132270556570756,0.22126011733068435,init,0,random,,
