algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std
AL,42,1,1757882586.7984939,5548.129791975953,5.551128707942553,4.5,0.4,1.4500000000000002,1.35,1.25,1.501534,14.41,16.62,19.39,1.0,1,inf,1.0,init,0,random,,
AL,42,2,1757882592.3867211,5584.946249960922,5.5877163329860196,5.5,0.3,1.8250000000000002,1.35,1.25,2.143741,3.5,6.17,7.28,1.0,1,inf,1.0,init,0,random,,
AL,42,3,1757882597.942222,5552.551749977283,5.555233624996617,3.5,0.2,2.95,2.725,2.25,0.175713,2.13,2.31,2.8,1.0,1,inf,1.0,init,0,random,,
AL,42,4,1757882603.5568058,5611.960791051388,5.614504500059411,3.5,0.4,1.3250000000000002,1.225,0.75,1.227963,28.52,33.36,88.94,0.3993997748072448,2,0.0,0.0,init,0,random,,
AL,42,5,1757882609.0621529,5503.706042072736,5.5052955420687795,4.0,0.2,1.9500000000000002,1.725,1.625,2.359618,2.83,3.34,3.66,0.3993997748072448,2,0.0,0.0,init,0,random,,
AL,42,6,1757882614.5655308,5502.036832971498,5.5033325830008835,5.0,0.4,0.95,0.85,0.625,1.32983,27.19,33.96,62.75,0.3993997748072448,2,0.0,0.0,init,0,random,,
AL,42,7,1757882620.089398,5521.089790971018,5.523693667026237,5.0,0.4,1.4500000000000002,1.1,1.0,1.501297,11.67,20.28,24.54,0.3993997748072448,2,0.0,0.0,init,0,random,,
AL,42,8,1757882625.6288068,5537.972624995746,5.539362416951917,3.75,0.3,1.075,0.975,0.75,1.385754,21.24,25.81,43.6,0.3993997748072448,2,0.0,0.0,init,0,random,,
AL,42,9,1757882631.2342908,5601.718374993652,5.605382834095508,4.5,0.2,2.825,2.475,2.0,-6.114301,1.73,1.98,2.45,1.0,1,inf,1.0,init,0,random,,
AL,42,10,1757882636.773226,5537.345209042542,5.538869708077982,3.75,0.3,1.2000000000000002,1.1,1.0,1.475787,17.04,20.28,24.54,0.2662665165381632,3,0.0,0.0,init,0,random,,
AL,42,11,1757882642.35608,5579.707040917128,5.582780249998905,4.0,0.4,2.575,2.225,1.75,1.67426,5.67,7.74,12.52,0.2662665165381632,3,0.0,0.0,init,0,random,,
