algo,seed,evaluation,timestamp,t_env_ms,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,phase,generation,valid,rank,crowding_distance
GA,448,1,1757829895.230755,5483.779750065878,4.851407692434165,0.3346543106653732,2.838607558388765,2.4251933130879646,2.109212899001873,2.365894,2.68,3.24,4.06,-3.363894,init,0,False,1.0,inf
GA,448,2,1757829900.70735,5476.268957951106,3.6014076924341656,0.26798764399870656,2.14380236358357,1.8394790273736787,1.4092128990018726,1.835438,4.53,6.18,10.69,-3.975438,init,0,False,4.0,0.27559353307313944
GA,448,3,1757829906.1887748,5481.077459058724,5.476407692434165,0.23835801436907694,1.5373088570900635,1.196621884516536,0.7092128990018729,2.20835,3.22,4.95,14.44,-4.46935,init,0,False,1.0,0.12784596698301012
GA,448,4,1757829911.6850529,5495.971625088714,4.226407692434165,0.3716913477024103,1.7470491168303237,1.2609075988022507,1.0592128990018732,1.485698,9.71,18.65,26.43,-6.964698,init,0,False,1.0,0.8471739923447743
GA,448,5,1757829917.164703,5479.304625070654,4.304532692434165,0.30502468103574365,2.098997168778375,1.903764741659393,1.7592128990018727,2.104398,4.3,5.19,6.13,-3.6663980000000005,init,0,False,4.0,0.4238090372127876
GA,448,6,1757829922.674249,5509.2644590185955,3.0545326924341656,0.26058023659129914,2.7193867791679853,2.3423361702308214,1.9692128990018727,2.008817,3.78,4.97,7.17,-3.600817,init,0,False,1.0,0.1964016977279464
GA,448,7,1757829928.1724951,5497.99741699826,4.929532692434165,0.3939135699246325,1.6461029201698412,1.4872341294144955,1.2692128990018732,1.621703,9.03,11.07,15.2,-5.1517029999999995,init,0,False,2.0,0.18689992922713014
GA,448,8,1757829933.649597,5476.865749922581,3.6795326924341656,0.32724690325796585,1.075973050039971,0.8443769865573525,0.569212899001873,1.273671,26.2,42.51,93.51,-17.495671,init,0,False,2.0,1.5193561138451808
GA,448,9,1757829939.1392279,5489.3570829881355,4.617032692434165,0.21613579214685474,1.431167855234776,1.3086627008430667,0.9192128990018729,2.153647,4.06,4.8,9.94,-4.033647,init,0,False,1.0,0.13838178137878113
GA,448,10,1757829944.611827,5472.203625016846,3.3670326924341656,0.34946912548018805,2.5255007950222614,2.065805557985924,1.6192128990018728,1.59626,6.4,9.68,15.75,-4.77926,init,0,False,2.0,0.285714053525432
GA,448,11,1757829950.0915048,5479.380207951181,5.242032692434165,0.28280245881352134,2.6879683274897936,2.410091272271638,2.249212899001873,-2.069471,2.21,2.46,2.64,-10.0,init,0,False,3.0,inf
GA,448,12,1757829955.56388,5472.144667059183,3.9920326924341656,0.23095060696166955,2.0762800158014816,1.6529484151287808,1.5492128990018728,2.323519,3.15,4.6,5.22,-3.620519,init,0,False,1.0,0.20385355735998287
GA,448,13,1757829961.3456378,5781.302290968597,4.460782692434165,0.3642839402950029,1.4957605352820014,1.1815198437002095,0.8492128990018728,1.459416,11.43,18.32,35.45,-7.9794160000000005,init,0,False,1.0,1.6759877554793592
GA,448,14,1757829966.87499,5528.968249913305,3.2107826924341656,0.2976172736283362,1.7760017226660463,1.425397394720618,1.1992128990018731,1.493322,10.44,16.22,22.91,-6.450322,init,0,False,2.0,0.1640244620316264
GA,448,15,1757829972.3769689,5501.7289579845965,5.085782692434165,0.2531728291838917,2.6785991252634487,2.182540251863475,1.8992128990018728,0.963347,2.04,2.51,2.91,-1.709347,init,0,False,5.0,1.026011278500494
GA,448,16,1757829977.881375,5504.055791068822,3.8357826924341656,0.3865061625172251,2.641975748640072,2.4368259661491893,2.039212899001873,1.77089,5.46,6.49,9.36,-3.90189,init,0,False,1.0,0.33780883840696213
GA,448,17,1757829983.346269,5464.618250029162,4.773282692434165,0.31983949585055843,2.1809367876011114,1.7939688232920465,1.3392128990018732,1.955038,3.65,5.23,9.6,-3.803038,init,0,False,4.0,0.3591188491865154
GA,448,18,1757829988.8414998,5494.994750013575,3.5232826924341656,0.20872838473944733,0.9770406837050071,0.8082545375777606,0.639212899001873,1.545392,14.1,20.6,32.93,-8.308392,init,0,False,2.0,inf
GA,448,19,1757829994.3277419,5485.945750027895,5.398282692434165,0.34206171807278063,1.3426250992894229,1.1011116804349037,0.9892128990018731,1.680332,8.54,12.7,15.73,-5.377332,init,0,False,2.0,0.25748241032900215
GA,448,20,1757829999.8108292,5482.683832990006,4.148282692434165,0.2753950514061139,2.162105618769942,2.029683109006332,1.6892128990018729,2.210267,3.65,4.06,5.81,-3.5622670000000003,init,0,False,1.0,0.15577711079786022
GA,448,21,1757830005.304269,5491.373291937634,4.851407692434165,0.33311330480797885,2.838607558388765,2.4251933130879646,2.109212899001873,2.364267,2.66,3.22,4.03,-3.355267,generation,1,False,,
GA,448,22,1757830010.814194,5509.522125008516,4.851407692434165,0.3346543106653732,2.838607558388765,2.4251933130879646,2.109212899001873,2.365894,2.68,3.24,4.06,-3.363894,generation,1,False,,
GA,448,23,1757830016.342857,5528.259207960218,4.851407692434165,0.3346543106653732,2.838607558388765,2.4251933130879646,2.109212899001873,2.365894,2.68,3.24,4.06,-3.363894,generation,1,False,,
GA,448,24,1757830021.841432,5498.339291894808,4.946941757466649,0.3346543106653732,2.9073734063200636,2.4251933130879646,2.109212899001873,2.364561,2.56,3.15,3.93,-3.328561,generation,1,False,2.0,inf
GA,448,25,1757830027.326997,5485.295249964111,3.580762799114612,0.2713584235657645,2.0545361544412817,1.7452647952349511,1.4181439871301147,1.792172,5.1,7.21,10.95,-4.118172,generation,1,False,,
GA,448,26,1757830032.8096871,5482.464332948439,4.862855682839283,0.3305962035778872,2.9628416428793978,2.547536390763246,2.1100589154493896,2.390945,2.53,2.97,3.96,-3.336945,generation,1,False,2.0,inf
GA,448,27,1757830038.27895,5468.897167011164,4.228366539014322,0.2355557209638594,1.2459548980877786,0.8960457646852661,0.7072142586497621,1.678954,7.66,14.82,23.79,-6.305954,generation,1,False,,
GA,448,28,1757830043.773607,5494.334958028048,5.3329304135053475,0.3732384049511794,2.0382894477199973,1.5524433807006017,1.0571950720490844,1.750463,4.44,7.79,16.81,-4.654463,generation,1,False,2.0,0.16725239260523939
GA,448,29,1757830049.2628338,5488.885874976404,3.7370385034349454,0.3272244109382481,0.950593622163344,0.789288847643701,0.5674187419433834,1.261524,32.53,47.15,91.22,-18.351524,generation,1,False,4.0,0.5112927958220351
GA,448,30,1757830054.7522838,5489.202167023905,4.849818157856507,0.39351264863667224,1.768293961045202,1.540998409330455,1.2590210162756454,1.623546,8.07,10.63,15.93,-5.086546,generation,1,False,,
GA,448,31,1757830060.228925,5476.319374982268,3.3503021214002855,0.32861001185667976,1.093866296156372,0.8517185550067741,0.5886756395461682,1.225959,30.82,50.8,106.36,-20.023959,generation,1,False,4.0,0.592983691963376
GA,448,32,1757830065.74427,5514.8858750471845,3.69925087663632,0.3361267108409541,2.462561188230529,1.9775833288565428,1.5183732106535879,1.687843,5.1,8.09,13.73,-4.379843,generation,1,False,,
GA,448,33,1757830071.341299,5596.68229194358,4.0003934075963885,0.22955791382797813,1.9295714178593353,1.653317717010332,1.5474333846786015,2.311603,3.47,4.53,5.15,-3.6266030000000002,generation,1,False,,
GA,448,34,1757830076.827938,5486.349834012799,5.2893468440936875,0.2999292804804787,2.7909633724698946,2.3753637769759135,2.2210340942545477,0.105796,2.24,2.63,2.82,-0.874796,generation,1,False,4.0,inf
GA,448,35,1757830082.307799,5479.590083006769,4.460782692434165,0.36084383382776736,1.4957605352820014,1.1815198437002095,0.8492128990018728,1.466288,11.21,17.97,34.78,-7.862288000000001,generation,1,False,2.0,0.18352283145692097
GA,448,36,1757830087.772021,5463.985666981898,4.460782692434165,0.36794127602884985,1.4711552103753622,1.1815198437002095,0.8492128990018728,1.449936,12.05,18.69,36.16,-8.139936,generation,1,False,4.0,0.5525278689109918
GA,448,37,1757830093.2780921,5505.621458985843,3.2107826924341656,0.2976172736283362,1.7760017226660463,1.425397394720618,1.1992128990018731,1.493322,10.44,16.22,22.91,-6.450322,generation,1,False,2.0,0.18497937446812548
GA,448,38,1757830098.774922,5496.38316698838,3.2107826924341656,0.3030941264379306,1.7201625239333873,1.3338543749432346,1.1282645412197805,1.452463,11.54,19.21,26.84,-7.211463,generation,1,False,2.0,0.6083369885876162
GA,448,39,1757830104.278678,5503.490125061944,4.73504449899098,0.3190390700014712,1.3892048889598894,1.1430301198038644,1.0005627546909366,1.639186,9.02,13.32,17.39,-5.612186000000001,generation,1,False,,
GA,448,40,1757830109.7749388,5496.000624960288,5.353670713328917,0.35252567271110585,2.200007866534932,1.8159036526045016,1.3589684751730169,1.999506,3.5,4.92,9.0,-3.741506,generation,1,False,,
GA,448,41,1757830115.2558668,5477.906625019386,3.335826043200434,0.3268175356139074,0.9579298679531791,0.7889528968509005,0.5666191602948528,1.203798,40.09,59.06,114.56,-22.574798,generation,2,False,4.0,inf
GA,448,42,1757830120.790803,5534.572166972794,3.746119675291334,0.32546757674163684,1.0756414198159456,0.8237080961423863,0.5880855822254588,1.289052,25.02,42.63,83.59,-16.413052000000004,generation,2,False,4.0,0.4669676468259222
GA,448,43,1757830126.284694,5493.603499955498,4.532032319045665,0.2994803197516289,1.29498764562261,1.0111002787822996,0.8571452370462613,1.588558,9.98,16.38,22.79,-6.503558,generation,2,False,,
GA,448,44,1757830131.791283,5506.293833022937,5.371128839096949,0.37196668303132574,2.97006838116849,2.550830120875262,2.2241153601459636,2.293793,2.57,3.04,3.73,-3.227793,generation,2,False,,
GA,448,45,1757830137.275456,5483.860249980353,3.2107826924341656,0.3030941264379306,1.689621223094293,1.3033130741041403,1.0977232403806862,1.440836,11.97,20.12,28.35,-7.4848360000000005,generation,2,False,4.0,0.39886675940495075
GA,448,46,1757830142.740233,5464.517957996577,3.2107826924341656,0.3030941264379306,1.8576167210892296,1.4748061074563843,1.2692162737329302,1.505065,9.9,15.71,21.21,-6.1870650000000005,generation,2,False,4.0,0.2790893163113467
GA,448,47,1757830148.230037,5489.52816601377,3.2187421560900153,0.2672950745461772,1.5728971400965326,1.2700321464694708,1.0659502473039142,1.516068,10.68,16.39,23.27,-6.5500680000000004,generation,2,False,,
GA,448,48,1757830153.7098198,5479.444999946281,3.591607907355792,0.30282402546051257,2.2064044498148982,1.8213417877548626,1.3954815527544844,1.693027,5.48,8.21,14.0,-4.462027,generation,2,False,,
GA,448,49,1757830159.209159,5498.994500027038,3.6039868829325137,0.2663584961506953,1.033060046875059,0.8003939584491423,0.546926777619803,1.369328,19.63,32.68,69.93,-13.593328000000001,generation,2,False,4.0,1.3092214793131665
GA,448,50,1757830164.695992,5486.600375035778,3.6811257850447237,0.33072572221036606,2.1700901168633715,1.8647215613076182,1.432573292315202,1.640231,6.51,8.9,15.08,-4.689231,generation,2,False,,
GA,448,51,1757830170.2048798,5508.461666991934,3.6795326924341656,0.32724690325796585,1.075973050039971,0.8443769865573525,0.569212899001873,1.273671,26.2,42.51,93.51,-17.495671,generation,2,False,,
