algo,seed,evaluation,timestamp,t_env_ms,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,phase,generation,valid,rank,crowding_distance
GA,619,1,1757830995.855171,5505.192667013034,3.1402844926709976,0.3292346149677464,1.6891731449568193,1.2104257004370629,0.8402564632038048,1.318333,14.77,28.76,59.63,-11.634333000000002,init,0,False,4.0,0.5192665812750908
GA,619,2,1757831001.359686,5504.203582997434,4.390284492670998,0.39590128163441307,2.3216406774243517,2.0247114147227774,1.5402564632038052,1.690553,5.67,7.6,13.14,-4.3315529999999995,init,0,False,4.0,0.6102515318219232
GA,619,3,1757831006.854053,5494.131084065884,3.7652844926709976,0.2107160964492279,2.297614703398378,2.1461399861513493,1.8902564632038052,2.149846,2.68,2.89,3.45,-3.0518460000000003,init,0,False,1.0,inf
GA,619,4,1757831012.3376799,5483.208541991189,5.015284492670998,0.27738276311589455,1.613199118982793,1.3889971290084915,1.1902564632038048,2.037823,4.42,5.98,8.28,-3.905823,init,0,False,2.0,inf
GA,619,5,1757831017.863358,5525.29866702389,3.5309094926709976,0.34404942978256126,2.922939378723053,2.553282843294206,2.240256463203805,1.942676,4.2,5.46,7.23,-3.631676,init,0,False,1.0,0.2460003190201664
GA,619,6,1757831023.392608,5529.00724997744,4.780909492670998,0.23293831867145012,1.388134183917858,1.1275685575799201,0.7002564632038049,1.927552,4.62,7.13,18.56,-4.958552,init,0,False,1.0,0.34536528314558396
GA,619,7,1757831028.888153,5495.295124943368,4.155909492670998,0.29960498533811675,1.8588206403186003,1.5255277412533896,1.400256463203805,1.797949,5.65,8.56,10.16,-4.234949,init,0,False,1.0,0.39284632286488463
GA,619,8,1757831034.378953,5489.477499970235,5.405909492670998,0.36627165200478345,2.219210250708211,2.1040991698248184,1.7502564632038051,2.22425,3.62,3.95,5.63,-3.54425,init,0,False,2.0,3.1376972076927307
GA,619,9,1757831039.9450738,5565.104124951176,3.2184094926709976,0.2551605408936723,1.9244050559030161,1.5183848841105325,1.050256463203805,1.609679,6.44,10.45,21.85,-5.483679,init,0,False,4.0,0.5382948038409153
GA,619,10,1757831045.665854,5720.340249943547,4.468409492670998,0.321827207560339,2.7888088339431576,2.339813455539104,2.100256463203805,2.342354,2.86,3.66,4.42,-3.4363539999999997,init,0,False,2.0,inf
GA,619,11,1757831051.183604,5517.474167048931,3.8434094926709976,0.38849387422700565,1.1471205222548457,0.9526705983962467,0.7702564632038048,1.255282,29.77,43.14,65.96,-15.142282,init,0,False,4.0,inf
GA,619,12,1757831056.666831,5482.966125011444,5.093409492670998,0.20330868904182048,2.2523153274496512,1.7669563126819612,1.470256463203805,1.935777,1.95,2.49,3.04,-2.683777,init,0,False,3.0,inf
GA,619,13,1757831062.14099,5473.843125044368,3.3746594926709976,0.26997535570848713,2.534782859917184,2.2312420269676756,1.8202564632038052,2.013473,3.82,4.82,7.39,-3.616473,init,0,False,1.0,0.3984203759553742
GA,619,14,1757831067.7915678,5650.019541964866,4.624659492670998,0.33664202237515384,1.4117772940544746,1.253691006559512,1.1202564632038048,1.618534,10.19,12.92,16.19,-5.548534,init,0,False,4.0,0.5825006280473202
GA,619,15,1757831073.316789,5524.829332949594,3.9996594926709976,0.22553091126404273,2.7630759953531765,2.532262435130941,2.1702564632038053,0.638117,2.25,2.45,2.88,-1.396117,init,0,False,4.0,inf
GA,619,16,1757831078.816256,5499.24608389847,5.249659492670998,0.29219757793070933,1.4828162550934356,1.1065481494166547,0.6302564632038048,1.717964,5.28,9.7,29.9,-6.205964,init,0,False,4.0,0.5458483563006237
GA,619,17,1757831084.2890408,5472.55520906765,3.0621594926709976,0.35886424459737604,1.845153917431098,1.5779767208452262,1.3302564632038048,1.373061,15.47,21.15,29.76,-8.011061,init,0,False,1.0,1.0224888824269023
GA,619,18,1757831089.778759,5489.445458049886,4.312159492670998,0.24775313348626493,2.2107383330155144,1.8708338637023696,1.6802564632038053,2.417422,2.88,3.65,4.4,-3.510422,init,0,False,2.0,inf
GA,619,19,1757831095.278615,5499.496500007808,3.6871594926709976,0.31441980015293164,1.4068422291194098,1.2851195779880833,0.9802564632038049,1.460914,14.09,16.88,29.01,-7.458914000000001,init,0,False,8.0,1.0435673969919725
GA,619,20,1757831100.7609868,5482.07354103215,4.937159492670998,0.3810864668195983,2.862037034314215,2.4494052922737977,2.030256463203805,2.252451,3.01,3.81,5.42,-3.4764510000000004,init,0,False,2.0,1.2218064860312254
GA,619,21,1757831106.266507,5503.446415998042,3.0443452939541595,0.3314637285539393,1.6739854869934767,1.1952380424737206,0.8402564632038048,1.295728,16.22,31.81,64.31,-12.529728000000002,generation,1,False,4.0,0.7236752006242599
GA,619,22,1757831111.75166,5484.923791955225,3.1402844926709976,0.3292346149677464,1.7772048396949378,1.2984573951751814,0.9282881579419235,1.345701,13.34,25.0,48.87,-10.066701000000002,generation,1,False,8.0,0.9598163842428615
GA,619,23,1757831117.216841,5464.873749995604,3.7728840608514065,0.21829682589862265,1.9366537386420806,1.7802576375594819,1.5378663706975126,2.310982,3.49,4.02,5.3,-3.591982,generation,1,False,,
GA,619,24,1757831122.703893,5486.781958956271,4.337388385884354,0.37216537083599305,2.6517903448884352,2.3498961177604807,1.8666184012159075,1.941373,3.99,4.99,8.1,-3.6493729999999998,generation,1,False,,
GA,619,25,1757831128.189482,5485.335832927376,3.6943212906351093,0.2107160964492279,2.285595847882023,2.1461399861513493,1.8902564632038052,2.224233,2.75,2.96,3.55,-3.150233,generation,1,False,,
GA,619,26,1757831133.688546,5498.809874989092,3.763253942515762,0.22605459008908646,2.3017213090367767,2.1461399861513493,1.8902564632038052,2.340616,2.89,3.17,3.86,-3.332616,generation,1,False,,
GA,619,27,1757831139.17115,5482.376334024593,3.7495312425136413,0.2145156333645828,1.5904454166101805,1.4393672122161691,1.2024716937407713,1.987676,4.85,5.95,8.68,-3.935676,generation,1,False,,
GA,619,28,1757831144.6452181,5473.678957903758,4.982705562599127,0.2747737494676448,2.4276278391784687,2.1992303293215105,1.9634339926533486,1.770883,2.5,2.76,3.19,-2.615883,generation,1,False,4.0,inf
GA,619,29,1757831150.1781278,5532.523875008337,3.567163256847696,0.23335739583538273,1.1878094691278676,0.9278000173941425,0.6159908185943215,1.500468,11.63,19.06,43.22,-8.891468,generation,1,False,4.0,0.5780006522591099
GA,619,30,1757831155.6378272,5459.474292001687,4.773867512636044,0.3402049945923313,3.01034653680043,2.594725787507337,2.16930390805943,2.381587,2.61,3.09,4.09,-3.360587,generation,1,False,,
GA,619,31,1757831161.105071,5467.023541918024,3.7693800513909346,0.3668477814321195,1.0540229548731992,0.9373115848671745,0.7451811950224088,1.260149,32.68,41.31,65.33,-15.192149,generation,1,False,4.0,inf
GA,619,32,1757831166.5907042,5485.407667001709,5.47315515129175,0.3850359146873809,2.324586141214042,2.1276865730758168,1.7797173213412976,2.189498,3.57,4.14,5.88,-3.548498,generation,1,False,,
