algo,seed,evaluation,timestamp,t_env_ms,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,phase,generation,valid,rank,crowding_distance
GA,833,1,1757842713.1781352,5482.536667026579,4.971287245556337,0.3039653986411412,2.5633555702928468,2.135325634743586,1.8494550763193136,2.422326,2.63,3.28,4.14,-3.427326,init,0,False,1.0,inf
GA,833,2,1757842718.678755,5500.309415976517,3.7212872455563373,0.34840984308558565,1.9721867391240147,1.6896113490292997,1.289455076319313,1.542394,8.64,11.77,20.22,-5.6053939999999995,init,0,False,4.0,1.374660336847029
GA,833,3,1757842724.196405,5517.417834023945,4.346287245556337,0.2150765097522523,0.9308138263225306,0.7936929816823609,0.5894550763193132,1.72179,10.83,14.9,27.02,-6.996790000000001,init,0,False,3.0,inf
GA,833,4,1757842729.703296,5506.680041900836,3.0962872455563373,0.2817431764189189,2.652891748400453,2.479407267396647,1.9894550763193135,1.91265,4.43,5.04,8.02,-3.66165,init,0,False,1.0,0.15274418877709992
GA,833,5,1757842735.205506,5501.988125033677,5.283787245556337,0.39285428753003004,1.4158787613874655,1.3151215531109322,0.939455076319313,1.560427,10.57,12.25,24.02,-6.244427,init,0,False,2.0,inf
GA,833,6,1757842740.6963189,5490.596999996342,4.033787245556337,0.2595209541966967,2.0426792336424837,1.7865501245395043,1.6394550763193136,2.189412,3.81,4.86,5.79,-3.635412,init,0,False,1.0,0.3608354392021731
GA,833,7,1757842746.243376,5546.685250010341,4.658787245556337,0.3261876208633634,2.019692220655471,1.6908358388252185,1.4294550763193135,1.894942,4.52,6.51,9.2,-3.9179419999999996,init,0,False,1.0,0.1844466526166409
GA,833,8,1757842751.779941,5536.180458031595,3.4087872455563373,0.355817250492993,1.4131987141619642,1.0479786959680752,0.7294550763193132,1.267642,20.92,38.02,78.42,-15.003642000000003,init,0,False,4.0,inf
GA,833,9,1757842757.269113,5488.939333008602,5.127537245556337,0.22248391715965968,3.0365753375385878,2.56226441025379,2.1294550763193136,-16.161353,1.57,1.86,2.24,-10.0,init,0,False,3.0,inf
GA,833,10,1757842762.7682502,5498.930500005372,3.8775372455563373,0.2891505838263263,1.6771133709337636,1.2755297163762382,1.079455076319313,1.619368,7.57,13.1,18.3,-5.516368,init,0,False,4.0,0.2299651319741765
GA,833,11,1757842768.229988,5461.483082966879,4.502537245556337,0.3335950282707708,2.481009474829868,2.2612440020905247,1.7794550763193135,2.129032,3.49,4.07,6.59,-3.544032,init,0,False,4.0,0.26314677513088025
GA,833,12,1757842773.725439,5495.2049999265,3.2525372455563373,0.20026169493743745,2.0249055787259715,1.5869582878048099,1.219455076319313,1.971007,3.59,5.65,9.77,-3.872007,init,0,False,4.0,0.21952510832186092
