algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std
AL,772,1,1757873615.285065,5610.884582973085,5.614332041935995,5.0,0.2,1.45,0.975,0.875,2.454236,3.11,6.38,8.01,1.0,1,inf,1.0,init,0,random,,
AL,772,2,1757873620.835265,5548.759417026304,5.550121707958169,3.75,0.2,1.325,0.85,0.75,1.753332,6.12,15.1,19.39,1.0,1,inf,1.0,init,0,random,,
AL,772,3,1757873626.44872,5602.859750040807,5.613294834038243,4.0,0.3,1.5750000000000002,1.35,1.0,1.589889,8.69,11.83,21.57,1.0,1,inf,1.0,init,0,random,,
AL,772,4,1757873632.0769799,5625.107416068204,5.628075999906287,4.25,0.2,2.95,2.6,2.125,-6.515532,1.75,1.99,2.44,1.0,1,inf,1.0,init,0,random,,
AL,772,5,1757873637.635515,5557.074917014688,5.558440334047191,4.0,0.4,1.2,0.975,0.75,1.265529,26.63,40.31,68.09,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,772,6,1757873643.173737,5535.396541003138,5.538118707947433,5.5,0.2,1.4500000000000002,1.1,0.75,2.520722,2.76,4.14,9.01,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,772,7,1757873648.6767108,5501.533458009362,5.502875917009078,3.25,0.2,1.8250000000000002,1.6,1.5,2.122679,4.29,5.55,6.38,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,772,8,1757873654.149835,5471.748834010214,5.473051832988858,3.25,0.3,2.2,1.85,1.5,1.630882,6.7,9.54,14.52,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,772,9,1757873659.942983,5790.198417031206,5.793038083007559,3.25,0.2,2.2,2.1,1.875,2.34692,3.17,3.39,4.09,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,772,10,1757873665.474585,5529.990833019838,5.5315115000121295,3.5,0.3,1.7000000000000002,1.6,1.5,1.630316,9.74,11.0,12.52,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,772,11,1757873670.9608488,5483.0889160512015,5.486156374914572,3.5,0.2,2.45,2.225,1.75,2.483395,2.57,2.84,4.05,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,772,12,1757873676.552861,5589.802959002554,5.591894165962003,4.75,0.2,1.2000000000000002,1.1,1.0,2.412016,4.62,5.5,6.75,0.25232252063599986,3,0.0,0.0,init,0,random,,
AL,772,13,1757873682.03982,5485.289916978218,5.48687958298251,5.5,0.3,2.325,2.225,1.875,2.097922,2.58,2.7,3.35,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,772,14,1757873687.522771,5479.498542030342,5.4828528329962865,5.25,0.4,1.9500000000000002,1.6,1.125,1.676355,5.74,8.69,17.59,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,772,15,1757873693.053432,5528.562916908413,5.530567083042115,5.5,0.2,1.8250000000000002,1.475,1.125,2.955027,2.19,2.71,3.98,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,772,16,1757873698.536903,5481.560416985303,5.483400624943897,5.0,0.4,1.5750000000000002,1.475,1.0,1.548166,9.89,11.28,24.54,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,772,17,1757873704.190569,5649.834958952852,5.65357166598551,4.5,0.2,2.2,1.85,1.5,2.509784,2.22,2.64,3.45,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,772,18,1757873709.6999009,5507.0837090024725,5.509228750015609,3.0,0.4,2.825,2.35,2.125,1.520164,8.54,12.34,15.1,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,772,19,1757873715.187863,5485.550291952677,5.487875167047605,4.5,0.4,1.2,0.725,0.625,1.289055,21.04,57.58,77.47,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,772,20,1757873721.061645,5869.447040953673,5.873607084038667,3.25,0.3,1.5750000000000002,1.35,1.25,1.484241,13.17,17.93,20.91,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,772,21,1757873726.579388,5515.1770419906825,5.517608708003536,3.75,0.4,2.95,2.475,2.25,1.795255,4.9,7.09,8.61,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,772,22,1757873732.0926442,5509.118499932811,5.513159292051569,4.75,0.2,2.95,2.6,2.25,-34.352006,1.57,1.78,2.06,1.0,1,inf,1.0,init,0,random,,
AL,772,23,1757873737.6358159,5540.333917015232,5.543080542003736,3.25,0.3,2.575,2.1,2.0,1.847247,4.81,7.39,8.16,0.25232252063599986,3,0.0,0.0,init,0,random,,
AL,772,24,1757873743.144999,5506.066749920137,5.509116958011873,3.25,0.2,2.075,1.725,1.25,2.017716,3.45,4.77,9.29,0.25232252063599986,3,0.0,0.0,init,0,random,,
AL,772,25,1757873748.69017,5540.851458907127,5.545066458056681,5.0,0.4,2.825,2.475,2.0,2.170505,3.22,3.98,6.03,0.1892418904769999,4,0.0,0.0,init,0,random,,
AL,772,26,1757873754.204992,5511.688582948409,5.514721957966685,4.25,0.2,2.95,2.475,2.25,-12.789194,1.75,2.09,2.3,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,772,27,1757873759.707273,5498.661249992438,5.502205500029959,3.5,0.4,2.45,2.225,2.125,1.614259,8.34,10.11,11.09,0.25232252063599986,3,0.0,0.0,init,0,random,,
AL,772,28,1757873765.338003,5625.831999932416,5.630639250040986,5.25,0.3,1.7000000000000002,1.6,1.125,1.986883,4.26,4.78,9.89,0.25232252063599986,3,0.0,0.0,init,0,random,,
AL,772,29,1757873770.836471,5494.873667019419,5.498364291968755,4.75,0.4,1.075,0.975,0.625,1.327582,23.53,28.6,69.53,0.25232252063599986,3,0.0,0.0,init,0,random,,
AL,772,30,1757873780.937891,5539.613000000827,5.544865124975331,3.0,0.2,0.7,0.6,0.5,1.349625,34.77,47.3,68.09,0.1892418904769999,4,0.0,0.0,cycle,1,exploit,1.5116898349068226,0.04225883766855201
AL,772,31,1757873786.42901,5486.744250054471,5.491013249964453,3.0,0.2,0.825,0.6,0.5,1.370003,25.04,47.3,68.09,0.25232252063599986,3,0.0,0.0,cycle,1,exploit,1.4858131408169741,0.03529080722035392
AL,772,32,1757873791.9268548,5492.029333021492,5.49769904196728,3.0,0.2,0.95,0.6,0.5,1.389654,18.88,47.3,68.09,0.25232252063599986,3,0.0,0.0,cycle,1,exploit,1.4555320796936442,0.03438465673977306
AL,772,33,1757873797.449439,5518.0386250140145,5.522465875023045,3.25,0.2,0.7,0.6,0.5,1.401011,29.63,40.31,58.02,0.25232252063599986,3,0.0,0.0,cycle,1,exploit,1.4482001244810208,0.04816102721198017
AL,772,34,1757873802.933625,5479.960875003599,5.484101957990788,3.25,0.2,1.2,0.725,0.625,1.527495,10.08,27.62,37.16,0.1892418904769999,4,0.0,0.0,cycle,1,explore,1.2332565022427469,0.027433907174067074
AL,772,35,1757873808.435792,5496.18549994193,5.502024916000664,5.5,0.3,2.325,1.975,1.875,2.041922,2.58,3.11,3.35,0.25232252063599986,3,0.0,0.0,cycle,1,explore,0.3244092431199601,0.011339384435626196
AL,772,36,1757873813.956715,5516.059541958384,5.520798875018954,5.5,0.4,1.9500000000000002,1.6,1.25,1.755551,5.21,7.92,12.98,0.25232252063599986,3,0.0,0.0,cycle,1,explore,0.3836093136543685,0.024145332854173352
AL,772,37,1757873822.807957,5498.640457983129,5.505145833012648,3.0,0.3,1.4500000000000002,1.225,1.125,1.379966,18.24,25.55,30.29,0.25232252063599986,3,0.0,0.0,cycle,2,explore,0.41060768424518,0.008973457165776346
