algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std
AL,145,1,1757871076.315628,5552.462625084445,5.556589207961224,3.0,0.2,1.075,0.975,0.875,1.556467,14.75,17.93,22.26,1.0,1,inf,1.0,init,0,random,,
AL,145,2,1757871081.9231648,5605.041375034489,5.607441041036509,4.75,0.4,1.7000000000000002,1.6,1.5,1.647219,9.4,10.62,12.08,1.0,1,inf,1.0,init,0,random,,
AL,145,3,1757871087.474224,5546.190083026886,5.550909916986711,4.5,0.2,2.95,2.475,2.125,-12.527936,1.66,1.98,2.3,1.0,1,inf,1.0,init,0,random,,
AL,145,4,1757871093.426481,5948.786417022347,5.951976542011835,4.75,0.3,2.075,1.6,1.125,1.902807,3.6,5.87,12.08,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,145,5,1757871098.980383,5552.444000029936,5.553795209038071,4.25,0.3,2.325,2.1,1.875,2.2284,3.58,4.26,5.31,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,145,6,1757871104.7916641,5808.23058297392,5.811179833021015,3.5,0.4,1.075,0.975,0.625,1.168345,43.31,52.63,128.17,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,145,7,1757871110.324179,5530.442124931142,5.532413500011899,5.25,0.4,1.4500000000000002,1.1,0.875,1.505811,10.58,18.4,29.07,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,145,8,1757871115.8851159,5553.7169999442995,5.560777915990911,4.75,0.2,2.075,1.725,1.5,2.117197,2.23,2.69,3.18,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,145,9,1757871121.876435,5986.049333005212,5.990116083063185,3.0,0.4,1.325,0.975,0.625,1.113477,38.81,71.62,173.8,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,145,10,1757871127.650382,5770.429583964869,5.773802416049875,4.75,0.2,0.95,0.6,0.5,1.932334,7.52,18.88,27.19,0.25232252063599986,3,0.0,0.0,init,0,random,,
AL,145,11,1757871133.1845078,5529.813583008945,5.533964667003602,4.5,0.4,2.075,1.975,1.75,1.737537,7.0,7.76,9.89,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,145,12,1757871138.858892,5670.062208897434,5.674212125013582,3.75,0.4,2.45,1.975,1.625,1.561415,7.25,11.18,16.52,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,145,13,1757871144.4221609,5561.4693749230355,5.563169249915518,4.75,0.4,1.4500000000000002,1.1,1.0,1.462755,12.93,22.47,27.19,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,145,14,1757871150.643729,6217.750624986365,6.221468125004321,4.0,0.3,2.7,2.475,2.25,2.295307,3.14,3.57,4.2,0.25232252063599986,3,0.0,0.0,init,0,random,,
AL,145,15,1757871156.185499,5539.554041926749,5.541673874948174,3.25,0.4,1.4500000000000002,1.225,0.875,1.222134,27.62,38.69,75.77,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,145,16,1757871161.692239,5503.376584034413,5.506646834081039,4.5,0.4,2.075,1.6,1.125,1.551663,7.0,11.83,23.94,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,145,17,1757871167.241459,5546.486874925904,5.549117416027002,3.5,0.2,1.2000000000000002,1.1,1.0,1.771195,8.69,10.34,12.52,0.25232252063599986,3,0.0,0.0,init,0,random,,
AL,145,18,1757871172.7593758,5515.406167018227,5.517845417023636,3.0,0.2,2.7,2.35,1.875,2.397098,2.72,3.23,4.74,0.25232252063599986,3,0.0,0.0,init,0,random,,
AL,145,19,1757871178.2908642,5527.3804580792785,5.5313784159952775,3.75,0.3,2.575,2.475,2.125,2.195283,3.72,3.98,5.31,0.25232252063599986,3,0.0,0.0,init,0,random,,
AL,145,20,1757871184.1765702,5880.149000091478,5.88552924990654,4.0,0.4,2.575,2.225,2.0,1.742564,5.67,7.74,9.58,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,145,21,1757871189.801547,5621.991582913324,5.624876582995057,3.75,0.4,1.3250000000000002,1.1,1.0,1.2932,24.85,36.04,43.6,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,145,22,1757871195.575522,5768.729874980636,5.773865499999374,5.5,0.3,2.45,1.975,1.5,2.51853,2.45,3.11,4.95,0.25232252063599986,3,0.0,0.0,init,0,random,,
AL,145,23,1757871201.079137,5500.255250022747,5.5035226669861,5.25,0.4,1.7000000000000002,1.225,0.75,1.511437,7.69,14.83,39.55,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,145,24,1757871206.64241,5549.594582989812,5.563055332982913,4.0,0.2,1.9500000000000002,1.6,1.375,2.49753,2.83,3.76,4.95,0.1892418904769999,4,0.0,0.0,init,0,random,,
AL,145,25,1757871212.445173,5795.557625009678,5.802545291022398,3.5,0.4,2.325,2.225,2.0,1.579003,9.26,10.11,12.52,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,145,26,1757871217.984413,5536.072916933335,5.539137416053563,4.0,0.4,1.2000000000000002,1.1,0.75,1.275164,26.63,31.68,68.09,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,145,27,1757871223.5690722,5579.63016605936,5.584555083070882,4.75,0.2,2.075,1.6,1.125,2.833628,2.23,2.92,5.25,0.25232252063599986,3,0.0,0.0,init,0,random,,
AL,145,28,1757871229.375063,5800.917165935971,5.8058717920212075,3.0,0.3,1.2,0.725,0.5,1.191647,26.63,72.86,153.41,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,145,29,1757871234.926059,5545.581625076011,5.550875541986898,3.25,0.4,1.9500000000000002,1.725,1.375,1.367277,15.27,19.52,30.72,0.3784837809539998,2,0.0,0.0,init,0,random,,
