algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std
AL,42,1,1757870226.39625,5719.36479199212,5.723446208052337,4.5,0.4,1.4500000000000002,1.35,1.25,1.501534,14.41,16.62,19.39,1.0,1,inf,1.0,init,0,random,,
AL,42,2,1757870232.101332,5694.74991702009,5.704929416999221,5.5,0.3,1.8250000000000002,1.35,1.25,2.143741,3.5,6.17,7.28,1.0,1,inf,1.0,init,0,random,,
AL,42,3,1757870238.0718641,5967.12008304894,5.970359500031918,3.5,0.2,2.95,2.725,2.25,0.175713,2.13,2.31,2.8,1.0,1,inf,1.0,init,0,random,,
AL,42,4,1757870243.692229,5616.9874999905005,5.620212042005733,3.5,0.4,1.3250000000000002,1.225,0.75,1.227963,28.52,33.36,88.94,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,42,5,1757870249.517117,5821.649166988209,5.824724582955241,4.0,0.2,1.9500000000000002,1.725,1.625,2.359618,2.83,3.34,3.66,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,42,6,1757870255.146674,5626.41425000038,5.629425125080161,5.0,0.4,0.95,0.85,0.625,1.32983,27.19,33.96,62.75,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,42,7,1757870261.650918,6497.0313750673085,6.504004667047411,5.0,0.4,1.4500000000000002,1.1,1.0,1.501297,11.67,20.28,24.54,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,42,8,1757870268.826001,7168.528625043109,7.174805250018835,3.75,0.3,1.075,0.975,0.75,1.385754,21.24,25.81,43.6,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,42,9,1757870275.3698199,6539.855082985014,6.543327374965884,4.5,0.2,2.825,2.475,2.0,-6.114301,1.73,1.98,2.45,1.0,1,inf,1.0,init,0,random,,
AL,42,10,1757870281.0547671,5681.681334041059,5.684818499954417,3.75,0.3,1.2000000000000002,1.1,1.0,1.475787,17.04,20.28,24.54,0.25232252063599986,3,0.0,0.0,init,0,random,,
