algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std
AL,619,1,1757873198.0607722,5735.820750007406,5.739551416947506,5.0,0.2,1.7000000000000002,1.475,1.0,2.747619,2.59,3.03,6.03,1.0,1,inf,1.0,init,0,random,,
AL,619,2,1757873203.6361449,5574.040417093784,5.575269083958119,3.25,0.2,0.825,0.6,0.5,1.4235,21.34,40.31,58.02,1.0,1,inf,1.0,init,0,random,,
AL,619,3,1757873210.771843,7132.862207945436,7.135585458017886,5.25,0.3,1.8250000000000002,1.475,1.375,2.16155,3.77,5.64,6.56,0.9999999999999393,1,3.9999999999991447,0.99999999999975,init,0,random,,
AL,619,4,1757873216.411598,5638.485249946825,5.639659625012428,3.25,0.3,1.5750000000000002,1.35,1.125,1.457064,13.17,17.93,25.81,0.9999999999999288,1,3.4142511482683107,0.9999999999997071,init,0,random,,
AL,619,5,1757873221.911558,5497.030667029321,5.49984033301007,3.75,0.4,2.825,2.6,2.125,1.752862,5.34,6.38,9.66,0.9001332051372886,1,1.7333055319657165,0.589080389240441,init,0,random,,
AL,619,6,1757873227.5664861,5653.382666991092,5.6548190410248935,3.0,0.3,1.5750000000000002,1.225,0.875,1.342917,15.46,25.55,50.04,1.0,1,inf,1.0,init,0,random,,
AL,619,7,1757873233.0564742,5488.5329159442335,5.4899188339477405,3.25,0.4,1.8250000000000002,1.35,1.25,1.314575,17.44,31.86,37.16,1.0,1,inf,1.0,init,0,random,,
AL,619,8,1757873238.781503,5721.550042042509,5.724911583005451,5.25,0.3,2.95,2.6,2.125,1.382242,2.13,2.42,3.0,1.0,1,inf,1.0,init,0,random,,
AL,619,9,1757873244.292541,5508.89841595199,5.510932332952507,3.0,0.2,1.2000000000000002,1.1,0.75,1.546855,11.83,14.08,30.29,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,619,10,1757873249.788992,5493.092915974557,5.496357665979303,5.25,0.4,1.2000000000000002,1.1,1.0,1.513265,15.46,18.4,22.26,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,619,11,1757873255.312342,5521.646667039022,5.523257624940015,3.25,0.3,2.325,1.975,1.625,1.682175,5.94,8.37,12.37,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,619,12,1757873260.800205,5485.946041997522,5.487783332937397,5.5,0.2,2.075,1.975,1.875,-25.676175,1.93,2.03,2.13,1.0,1,inf,1.0,init,0,random,,
AL,619,13,1757873266.300074,5496.705457917415,5.499762499937788,4.75,0.4,2.075,1.725,1.25,1.638241,6.23,9.13,17.4,0.25232252063599986,3,0.0,0.0,init,0,random,,
AL,619,14,1757873271.8536818,5551.6873330343515,5.55350462498609,3.5,0.4,1.325,0.975,0.5,1.147489,28.52,52.63,196.91,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,619,15,1757873277.337655,5482.079333043657,5.483902667067014,4.25,0.2,0.825,0.6,0.5,1.714064,12.47,23.59,33.96,0.1892418904769999,4,0.0,0.0,init,0,random,,
AL,619,16,1757873282.882553,5541.559666977264,5.544783082907088,3.25,0.2,1.075,0.85,0.625,1.527015,12.56,20.1,37.16,0.25232252063599986,3,0.0,0.0,init,0,random,,
AL,619,17,1757873288.516923,5630.957207991742,5.63425320899114,3.0,0.3,1.8250000000000002,1.475,1.25,1.455679,11.51,17.63,24.54,0.25232252063599986,3,0.0,0.0,init,0,random,,
AL,619,18,1757873294.012219,5493.191250017844,5.49521654099226,5.0,0.2,2.075,1.725,1.25,2.990863,2.12,2.55,3.91,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,619,19,1757873299.651326,5634.2042909236625,5.639004667056724,4.75,0.4,2.575,2.1,1.875,1.940933,4.06,6.07,7.73,0.25232252063599986,3,0.0,0.0,init,0,random,,
AL,619,20,1757873305.152989,5499.21399995219,5.501557667041197,5.0,0.2,1.9500000000000002,1.725,1.625,-0.709399,2.26,2.55,2.71,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,619,21,1757873310.6627169,5505.676749977283,5.5096002500504255,4.75,0.2,2.575,2.225,1.875,-5.332011,1.8,2.08,2.47,1.0,1,inf,1.0,init,0,random,,
AL,619,22,1757873316.234841,5566.8262500548735,5.571997999912128,4.75,0.3,2.575,2.225,1.875,2.4155,2.7,3.23,4.28,0.25232252063599986,3,0.0,0.0,init,0,random,,
AL,619,23,1757873321.762263,5524.392083054408,5.527289625024423,3.5,0.2,2.575,2.35,2.125,1.182612,2.44,2.68,3.0,0.25232252063599986,3,0.0,0.0,init,0,random,,
AL,619,24,1757873327.304109,5537.05991699826,5.541246875072829,5.0,0.4,2.7,2.225,1.75,1.99735,3.45,4.84,8.01,0.1892418904769999,4,0.0,0.0,init,0,random,,
AL,619,25,1757873332.846796,5539.585582911968,5.542581124929711,3.5,0.4,2.2,1.975,1.5,1.46937,10.34,12.84,22.26,0.1892418904769999,4,0.0,0.0,init,0,random,,
AL,619,26,1757873338.400086,5550.035709049553,5.553194749983959,4.0,0.3,2.825,2.6,2.125,2.333692,2.95,3.31,4.67,0.1892418904769999,4,0.0,0.0,init,0,random,,
AL,619,27,1757873344.12375,5718.863415997475,5.723565291962586,3.5,0.2,1.7000000000000002,1.475,1.0,1.908597,4.26,5.64,12.52,0.1892418904769999,4,0.0,0.0,init,0,random,,
AL,619,28,1757873349.651005,5523.707375046797,5.527147749904543,4.25,0.2,2.325,1.975,1.875,-0.249734,2.23,2.62,2.77,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,619,29,1757873355.120376,5464.737124973908,5.4692666250048205,4.0,0.4,1.5750000000000002,1.35,1.125,1.400648,15.46,21.04,30.29,0.1892418904769999,4,0.0,0.0,init,0,random,,
AL,619,30,1757873364.909489,5507.54862499889,5.512018249952234,3.25,0.4,1.5750000000000002,1.35,1.25,1.294111,23.42,31.86,37.16,0.1892418904769999,4,0.0,0.0,cycle,1,explore,0.8424812928082615,0.05330795042776797
AL,619,31,1757873370.434911,5511.059292010032,5.525218292023055,3.5,0.3,1.8250000000000002,1.35,0.875,1.476404,8.45,15.46,36.78,0.1892418904769999,4,0.0,0.0,cycle,1,explore,0.5079600923566279,0.061142636402290756
AL,619,32,1757873375.981754,5541.465166956186,5.5466669159941375,4.0,0.3,2.45,2.35,2.125,2.259307,3.63,3.89,4.67,0.1892418904769999,4,0.0,0.0,cycle,1,explore,0.31934961283788493,0.023822859903781583
AL,619,33,1757873381.489967,5503.80329194013,5.508096583071165,5.5,0.2,3.075,2.6,2.125,-69.528915,1.3,1.54,1.88,1.0,1,inf,1.0,cycle,1,exploit,1.3223957945886602,0.100289063421027
AL,619,34,1757873386.9989839,5501.39454100281,5.508823750074953,5.5,0.2,3.075,2.6,2.25,-102.698553,1.3,1.54,1.78,1.0,1,inf,1.0,cycle,1,exploit,1.3285163969676292,0.09785335816104002
AL,619,35,1757873392.516742,5511.778958025388,5.517634958028793,5.5,0.2,3.075,2.725,2.25,-104.187563,1.3,1.47,1.78,1.0,1,inf,1.0,cycle,1,exploit,1.340392232279357,0.08456603498798249
AL,619,36,1757873398.015457,5493.327124975622,5.498605708940886,5.5,0.2,3.2,2.725,2.25,-104.45588,1.25,1.47,1.78,1.0,1,inf,1.0,cycle,1,exploit,1.368081808167074,0.1010787529483011
