algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std
AL,346,1,1757871929.53313,5556.768166949041,5.559701249934733,3.25,0.4,2.45,2.1,2.0,1.520959,9.67,13.17,14.52,1.0,1,inf,1.0,init,0,random,,
AL,346,2,1757871935.2282639,5690.882459050044,5.695028375019319,5.0,0.2,1.4500000000000002,1.35,1.25,2.69617,3.11,3.45,3.91,1.0,1,inf,1.0,init,0,random,,
AL,346,3,1757871940.7444348,5512.32700003311,5.516056583030149,3.25,0.4,1.2000000000000002,1.1,0.625,1.150823,40.31,47.96,148.71,1.0,1,inf,1.0,init,0,random,,
AL,346,4,1757871946.873,6115.458832937293,6.128451375057921,3.0,0.2,2.075,1.85,1.625,2.127173,3.94,4.86,6.38,0.8408150961764275,1,1.2284790270606638,0.34500552653258265,init,0,random,,
AL,346,5,1757871952.6203341,5744.175208965316,5.747203167062253,4.25,0.3,2.325,1.85,1.375,1.921968,3.58,5.46,10.1,0.8041219272264122,1,0.6575103315910569,0.1940249856710988,init,0,random,,
AL,346,6,1757871958.1727219,5549.730292055756,5.552269082982093,3.5,0.2,1.8250000000000002,1.475,1.125,1.988746,3.77,5.64,9.89,0.7814791522143564,1,0.34137647475603417,0.10085727855422263,init,0,random,,
AL,346,7,1757871964.910678,6734.1171249281615,6.737821707967669,4.25,0.3,1.075,0.725,0.625,1.414012,16.53,36.33,48.87,0.9999999999999123,1,2.7715209729386325,0.9999999999996392,init,0,random,,
AL,346,8,1757871970.4496481,5537.144375033677,5.538863125024363,5.0,0.2,0.95,0.85,0.625,2.127736,6.75,8.49,15.71,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,346,9,1757871976.184003,5730.633749975823,5.73424854199402,4.75,0.2,0.825,0.725,0.5,1.929867,9.98,12.93,27.19,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,346,10,1757871981.727975,5539.515791926533,5.543860333040357,4.5,0.4,2.075,1.975,1.625,1.697793,7.0,7.76,11.47,0.810740947675398,1,0.6132270556570756,0.22126011733068435,init,0,random,,
AL,346,11,1757871987.676827,5927.599415997975,5.948721666936763,4.25,0.2,1.4500000000000002,1.35,1.125,2.324314,4.01,4.56,6.65,0.8013713369231604,1,0.5063768223632107,0.18270719482455103,init,0,random,,
AL,346,12,1757871993.577796,5896.253625047393,5.900818375055678,4.0,0.4,1.7000000000000002,1.35,1.25,1.436574,13.27,21.04,24.54,0.8604781117764193,1,1.011170684515569,0.42591248592599634,init,0,random,,
AL,346,13,1757871999.364556,5783.752042101696,5.78638579195831,3.5,0.2,1.4500000000000002,1.225,0.875,1.783961,5.84,8.34,16.35,0.7995712361086537,1,0.416185465724174,0.17530036128151047,init,0,random,,
AL,346,14,1757872005.001974,5627.871959004551,5.637253416003659,3.5,0.3,1.2,0.975,0.875,1.383271,19.56,29.63,36.78,0.9882207645593577,1,1.321101100519422,0.9515322500439911,init,0,random,,
AL,346,15,1757872010.624321,5619.836875004694,5.622190208057873,3.75,0.2,2.7,2.35,2.25,-2.653996,2.17,2.5,2.61,1.0,1,inf,1.0,init,0,random,,
AL,346,16,1757872016.209663,5582.596292020753,5.585252667078748,3.75,0.2,2.325,2.225,1.75,2.40187,2.53,2.64,3.61,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,346,17,1757872022.562192,6346.905832993798,6.352168999961577,5.25,0.4,2.45,1.975,1.625,1.954934,3.73,5.59,8.43,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,346,18,1757872028.1782222,5613.401667098515,5.615927207982168,3.25,0.2,2.7,2.35,2.0,2.315452,2.51,2.9,3.66,0.3784837809539998,2,0.0,0.0,init,0,random,,
AL,346,19,1757872033.780797,5597.161040990613,5.602027958026156,4.75,0.2,2.95,2.725,2.25,-34.616634,1.57,1.7,2.06,1.0,1,inf,1.0,init,0,random,,
AL,346,20,1757872039.480522,5696.233374997973,5.699617708101869,4.5,0.4,2.45,2.225,2.125,1.968106,4.93,6.02,6.65,0.25232252063599986,3,0.0,0.0,init,0,random,,
AL,346,21,1757872045.0709991,5587.5434160698205,5.590386750060134,4.75,0.3,2.575,2.475,2.25,1.664931,2.7,2.82,3.18,0.25232252063599986,3,0.0,0.0,init,0,random,,
