algo,seed,evaluation,timestamp,wall_time_s,t_env_ms,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,loss_critic,loss_actor,alpha,update_time_ms,loss_critic1,loss_critic2
SAC,619,1,1757757397.2310898,5.540102625032887,5536.0159169649705,3.514651378738902,0.3272588191015945,1.4667107190197277,1.0904493577851508,0.8886537562105713,1.368987,15.45,27.96,42.07,1.0,1,inf,1.0,interaction,,,,,,
SAC,619,2,1757757402.723603,5.4924092910951,5487.787750083953,4.73705429590044,0.37122329220655936,1.4368579640291184,0.9518022531878103,0.6214787080237896,1.408579,11.4,25.99,60.9,1.0,1,inf,1.0,interaction,,,,,,
SAC,619,3,1757757408.190602,5.466891541960649,5463.141958927736,5.420314763040237,0.3346012467377065,2.8392163354762183,2.4658447837663524,2.102148868773292,2.125943,2.39,2.76,3.4,1.0,1,inf,1.0,interaction,,,,,,
SAC,619,4,1757757413.691963,5.501257082913071,5496.984416968189,3.6716386032658255,0.2734573997693298,2.4591564514617885,2.2564305488086585,1.8492522047788191,2.154667,3.57,4.13,6.13,0.44319903015590867,2,0.0,0.0,interaction,,,,,,
SAC,619,5,1757757419.39618,5.704087957972661,5694.953166996129,5.157583427183489,0.21532187314465928,1.722754890089397,1.459088019270467,1.2624783168584148,2.750633,2.67,3.27,4.14,0.44319903015590867,2,0.0,0.0,interaction,,,,,,
SAC,619,6,1757757424.968647,5.572358250035904,5514.817583025433,4.270725262547613,0.3776376982811145,2.463820732694263,2.350533894559635,2.2483854956981015,2.048915,4.83,5.3,5.82,0.9999999999999648,1,3.231935709361012,0.9999999999996906,interaction,,,,,,
SAC,619,7,1757757430.493651,5.5248972499975935,5493.168250075541,3.0192167802170333,0.20760864706723758,2.7061999602968774,2.2929507442661836,1.7938337163633682,2.311798,2.8,3.51,5.51,0.44319903015590867,2,0.0,0.0,interaction,,,,,,
SAC,619,8,1757757436.0089679,5.515214500017464,5482.170917093754,3.1683420841001926,0.3269365394410646,2.3169497084028894,1.9579543862651576,1.483359434237601,1.551119,7.6,10.65,18.56,0.9999999999999594,1,2.800464878740887,0.9999999999996428,interaction,,,,,,
SAC,619,9,1757757441.5256472,5.51657445798628,5485.341666964814,5.481522833974856,0.2067033331649876,1.1965420342374773,0.699758894423586,0.5060620617445367,2.178048,3.81,11.13,21.29,0.2954660201039391,3,0.0,0.0,interaction,,,,,,
SAC,619,10,1757757447.072587,5.546837999951094,5516.642875038087,3.007667499138922,0.22664253780103366,1.1270374451270015,0.6270542745220622,0.5000015431803528,1.341488,17.14,55.32,87.0,1.0,1,inf,1.0,interaction,,,,,,
SAC,619,11,1757757452.576437,5.503738624975085,5475.369667052291,3.0000000000000124,0.20001091375182903,2.8499887012610574,2.3500093812189724,2.249999999999752,2.075445,2.58,3.23,3.45,0.9049363246259843,1,0.34088983320126776,0.16318616006954845,interaction,,,,,,
SAC,619,12,1757757458.0698109,5.493267540936358,5463.635666994378,3.006197371148198,0.3821609913321448,2.745147030548542,2.545143972959978,2.2398196778913366,1.581181,8.22,9.56,12.35,0.968349741438217,1,1.1463834924793075,0.7213933261293121,interaction,,,,,,
SAC,619,13,1757757463.562026,5.492114290944301,5462.984542013146,3.008427782357132,0.2087033108838671,2.9607445094389417,2.624832902306105,2.1735788402613845,2.362486,2.58,2.94,3.89,0.44319903015590867,2,0.0,0.0,interaction,,,,,,
SAC,619,14,1757757469.0730329,5.510883959010243,5479.754833970219,3.4632495602157167,0.27176829503082955,2.436434186976257,2.063793383358615,1.878279821990151,2.047764,3.95,5.42,6.64,0.9513052481601827,1,0.9079560988853217,0.5713563344651,interaction,,,,,,
SAC,619,15,1757757474.658774,5.5856371660484,5550.156624987721,5.358523545365999,0.23171382875283164,2.2610459010844104,2.028951052814103,1.876115384861172,-3.930163,2.1,2.35,2.54,1.0,1,inf,1.0,interaction,,,,,,
SAC,619,16,1757757480.261821,5.60294754197821,5499.029999948107,5.344229241331292,0.21181340153822842,1.4120995280411377,1.0308182761781506,0.5914191952442244,2.283019,3.18,5.55,17.22,0.2954660201039391,3,0.0,0.0,interaction,251.7371516932502,11.188479513600157,1.0001563621449039,72.85487500485033,261.7464728904325,241.72783049606787
SAC,619,17,1757757485.8044212,5.542500832933001,5471.487416070886,3.048002203631413,0.2334505315529366,1.376654948383492,1.0129566677339423,0.5129650318225999,1.400697,11.87,21.92,85.39,0.44319903015590867,2,0.0,0.0,interaction,201.7032848618992,12.089016058308166,1.0003129257821597,41.956208064220846,210.8530158661885,192.55355385760984
SAC,619,18,1757757491.331071,5.526550207985565,5458.407625090331,3.230616202359334,0.2000125877186424,2.8499968017224573,2.349996901585584,2.249987198619278,1.464639,2.39,2.92,3.09,0.44319903015590867,2,0.0,0.0,interaction,235.47616599961634,9.500867464586467,1.0004555264559758,39.69741705805063,246.75978713420798,224.19254486502467
SAC,619,19,1757757496.880139,5.548949624993838,5475.805249996483,3.0030706503327638,0.38413549390463025,2.5854634156405654,2.428341597578104,1.9464573206385598,1.513624,9.38,10.64,16.56,0.2954660201039391,3,0.0,0.0,interaction,240.66363934069287,11.751237325554492,1.0006015275088278,44.800959061831236,251.49923532944075,229.82804335194498
