algo,seed,evaluation,timestamp,wall_time_s,t_env_ms,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,loss_critic,loss_actor,alpha,update_time_ms,loss_critic1,loss_critic2
SAC,346,1,1757761302.863979,5.548586165998131,5544.762542005628,4.484048825390388,0.20182045094643122,1.5824811966195216,1.1021996375373766,0.8248171607194645,2.179435,3.24,6.31,11.41,1.0,1,inf,1.0,interaction,,,,,,
SAC,346,2,1757761308.367625,5.5036588329821825,5498.839207924902,4.670522096598831,0.20366766791575838,2.1192444517510873,1.8433867300373386,1.6079805149529909,1.634059,2.26,2.6,3.03,1.0,1,inf,1.0,interaction,,,,,,
SAC,346,3,1757761313.836494,5.468882833025418,5465.0870830519125,3.102788221839281,0.39185568292962414,1.565538159828395,1.1341621465733085,0.9421986555053536,1.223802,24.95,47.5,68.81,1.0,1,inf,1.0,interaction,,,,,,
SAC,346,4,1757761319.307799,5.471317999996245,5465.976458974183,3.364767116569652,0.3113767619401383,2.1010928216395772,1.8063970746392088,1.6263271607377157,1.643539,7.42,10.06,12.41,0.4198424984108314,2,0.0,0.0,interaction,,,,,,
SAC,346,5,1757761324.8524501,5.544666166999377,5539.95608293917,5.16370910033439,0.29792364513952513,2.1100539183901197,1.66044426305535,1.2984652598513062,2.165416,3.07,4.54,7.56,0.4198424984108314,2,0.0,0.0,interaction,,,,,,
SAC,346,6,1757761330.364135,5.511700207949616,5507.937250076793,3.2844914787427673,0.2564624316279542,1.8877401864581749,1.426413888385595,1.1813983475558432,1.642087,6.49,11.49,16.75,0.4198424984108314,2,0.0,0.0,interaction,,,,,,
SAC,346,7,1757761335.8406248,5.476495874929242,5471.086999983527,5.061514811307915,0.25626626349945614,1.5082252837522256,1.107979435746595,0.842456527766544,1.935068,4.25,8.0,13.85,0.4198424984108314,2,0.0,0.0,interaction,,,,,,
SAC,346,8,1757761341.325699,5.485088207991794,5479.347041924484,5.136761058414019,0.36525661001637133,1.3817015425468955,1.203378234213333,0.7823670280656195,1.536914,10.15,13.39,31.67,0.9999999999999599,1,3.999999999997481,0.99999999999975,interaction,,,,,,
SAC,346,9,1757761346.8109372,5.4852500420529395,5479.036207892932,3.556015085027615,0.34291815284201527,1.0887551925913235,0.9097836216507543,0.6557722394077266,1.252127,30.08,43.05,82.82,1.0,1,inf,1.0,interaction,,,,,,
SAC,346,10,1757761352.314281,5.503346625017002,5499.02004096657,4.386605386731034,0.35767808025481584,2.4098077673175764,1.9332602646898693,1.567480453974044,1.816604,4.32,6.77,10.37,0.4198424984108314,2,0.0,0.0,interaction,,,,,,
SAC,346,11,1757761357.838837,5.524570832960308,5470.0878750300035,4.527786467560053,0.39999313883809723,1.4878307160194293,1.1991106059965126,0.7860027532741148,1.393042,13.52,20.81,48.4,0.9999999999999318,1,2.3522096159756556,0.9999999999995748,interaction,,,,,,
SAC,346,12,1757761363.348317,5.509495542035438,5481.799750006758,3.9282355575116714,0.3999999999999999,1.2215730595007583,1.011280593127193,0.5112807217510713,1.211011,26.64,38.86,152.12,1.0,1,inf,1.0,interaction,,,,,,
SAC,346,13,1757761368.859256,5.510954790981486,5484.5727909123525,3.0009595984875537,0.4,1.1001656484896634,1.0001646467241092,0.5001646467241093,1.082471,56.22,68.02,252.02,1.0,1,inf,1.0,interaction,,,,,,
SAC,346,14,1757761374.365073,5.505830332986079,5475.616124924272,3.0002281805985236,0.4,1.1000014542532526,1.000001424253985,0.5000014242539859,1.082372,56.27,68.08,252.23,1.0,1,inf,1.0,interaction,,,,,,
SAC,346,15,1757761379.860843,5.4957926670322195,5464.23662500456,3.0002267103980333,0.4,1.1000014361766355,1.0000014069622227,0.5000014069622227,1.082372,56.27,68.08,252.23,1.0,1,inf,1.0,interaction,,,,,,
SAC,346,16,1757761385.716148,5.855330416932702,5762.699541985057,3.0002267103956193,0.4,1.1000014367553181,1.0000014069622267,0.5000014069622266,1.082372,56.27,68.08,252.23,1.0,1,inf,1.0,interaction,1700.0569096483548,32.64744160764233,1.000028869441248,66.1027500173077,1454.920126255794,1945.1936930409156
SAC,346,17,1757761391.274741,5.558612917084247,5489.668417023495,3.020622054239203,0.4,1.1001562592701934,1.0001558668942017,0.5001558668942017,1.084067,55.5,67.14,249.61,0.999999999999888,1,1.4312398365290007,0.9999999999993012,interaction,1260.7077895788525,32.14855151689221,1.0000576612569172,39.831832982599735,1057.4346709325123,1463.9809082251927
SAC,346,18,1757761396.818788,5.544064375106245,5475.640165968798,3.6816156886249987,0.4,1.1225155840056573,1.0225043820059008,0.5225043820059008,1.169249,35.91,43.26,165.56,0.9796844838253124,1,1.1599266317312917,0.8732775113250738,interaction,888.6259395839631,31.237569536263024,1.0000862740983567,40.21683393511921,692.3729277235401,1084.8789514443863
SAC,346,19,1757761402.392627,5.573837624979205,5495.416791993193,4.780861246357439,0.3999999999980851,2.245268979163236,2.1427595657703007,1.6427595657703005,1.813912,5.2,5.73,9.94,0.4198424984108314,2,0.0,0.0,interaction,685.5918363112767,29.717767105750116,1.0001145431186336,46.22675001155585,551.1617641732646,820.0219084492887
SAC,346,20,1757761408.0116549,5.619047124986537,5548.919624998234,5.182187934519988,0.39399594417535294,2.122127818099895,1.7586594073767088,1.3807380697497995,1.78571,4.81,7.14,11.62,0.4198424984108314,2,0.0,0.0,interaction,568.4716080360835,36.84368591714254,1.0001429624812448,42.105708038434386,418.84878962750486,718.0944264446621
SAC,346,21,1757761413.57628,5.5646430409979075,5497.346875024959,4.572674718114791,0.37796109045248494,2.032256559698661,1.5875625795727188,1.1055157267813884,1.604419,6.26,10.39,21.44,0.9123302723925863,1,0.6018821326250737,0.45314084228356183,interaction,543.2798601884521,32.6952175418084,1.0001711151481167,39.022124954499304,413.9078059809431,672.6519143959611
SAC,346,22,1757761419.1142201,5.537956416956149,5470.153292058967,4.596379157138384,0.20000000435054985,1.7714560136229023,1.5308403586095138,1.0401051908590102,2.570077,2.7,3.24,6.66,0.4198424984108314,2,0.0,0.0,interaction,530.7990456589682,40.96610248540812,1.0001994220033095,40.2292920043692,398.2131689750577,663.3849223428788
SAC,346,23,1757761424.649096,5.534892249968834,5467.392958002165,5.281592211018156,0.3986551328580669,1.8762875616029058,1.6120642774812668,1.479077996359003,1.783568,6.11,8.4,9.98,0.4198424984108314,2,0.0,0.0,interaction,106.24606769549996,24.637292021727077,1.0002265571446594,39.71749998163432,74.65739824359726,137.83473714740265
SAC,346,24,1757761430.2351968,5.586100292042829,5518.954541068524,5.10432304884141,0.29637737977065487,1.880370077378573,1.4681549275595647,1.1000352426892166,1.9587,3.68,5.89,10.68,0.4198424984108314,2,0.0,0.0,interaction,290.873318283836,27.63291718479179,1.0002529364445463,40.06391705479473,220.25193110387548,361.4947054637965
SAC,346,25,1757761435.780683,5.545503291999921,5471.773792058229,5.156452239241455,0.21621014018969864,1.6959348622545818,1.489873011384447,1.0555924622069175,2.67032,2.72,3.19,5.94,0.4198424984108314,2,0.0,0.0,interaction,231.92582385895685,35.287734214969305,1.0002792559748643,39.62458297610283,187.54705866663647,276.3045890512772
SAC,346,26,1757761441.323678,5.543011749978177,5473.7441670149565,5.267442702010175,0.2368491444209178,2.10468899223867,2.0006547951422378,1.7663646433331297,0.271742,2.35,2.47,2.81,1.0,1,inf,1.0,interaction,279.57428926602086,31.697155399830145,1.0003050850900768,40.98487494047731,240.37737781566187,318.7712007163799
SAC,346,27,1757761446.8685849,5.544924249988981,5476.947542047128,3.9444612031933715,0.36962199154250197,1.8579405369004816,1.64037058047469,1.4229315149438957,1.554739,9.75,12.51,16.63,0.4198424984108314,2,0.0,0.0,interaction,143.21296949465722,38.60309104195588,1.0003308608692882,39.74179201759398,116.5195260724324,169.906412916882
SAC,346,28,1757761452.429877,5.5612927079200745,5480.187665903941,5.372196389172688,0.39999509403830663,1.9625082769507527,1.4750911441684165,1.0044717690939464,1.655863,5.4,9.77,21.07,0.4198424984108314,2,0.0,0.0,interaction,198.44370311665963,34.738666964702965,1.0003562711072354,48.903292044997215,186.2844667435271,210.60293948979216
SAC,346,29,1757761458.074983,5.645123083028011,5570.008832961321,4.54876232528397,0.3999998834759292,1.7877451840195437,1.329065603208343,0.8685964164557004,1.451051,9.27,16.79,39.28,0.4198424984108314,2,0.0,0.0,interaction,62.01069432191362,36.254385325857825,1.000381318321017,41.10862489324063,60.3026435265235,63.71874511730373
SAC,346,30,1757761463.6527948,5.577807541936636,5501.257249969058,4.410394572185389,0.26218148715319234,1.2222822869951477,1.051685614881482,0.7413911448427161,1.640796,9.07,12.25,24.65,0.27989499894055425,3,0.0,0.0,interaction,83.63798274947786,33.21485825673728,1.0004057855620863,47.01791703701019,81.52462722981912,85.7513382691366
