algo,seed,evaluation,timestamp,t_env_ms,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,phase,generation,valid,rank,crowding_distance
GA,448,1,1757797044.0417228,5577.387084020302,3.180060513160169,0.26166699499749885,2.4282439671899683,2.17759473445489,1.7159286225651436,1.894416,4.33,5.35,8.81,-3.7434160000000003,init,0,False,2.0,0.14424248868307993
GA,448,2,1757797051.308799,7266.252291970886,4.43006051316017,0.32833366166416555,2.088633577579578,1.656166163026318,1.3659286225651435,1.795177,4.72,7.67,11.29,-4.163177,init,0,False,2.0,0.13534176543999157
GA,448,3,1757797057.0466602,5737.092167022638,3.805060513160169,0.3431484764789804,2.5756465645925655,2.4704518773120325,2.0659286225651434,1.953963,4.6,4.99,7.29,-3.6419629999999996,init,0,False,1.0,0.1304073981136465
GA,448,4,1757797062.616909,5569.6312501095235,5.05506051316017,0.209815143145647,1.1652569542029547,0.8418804487406037,0.6659286225651434,2.126221,4.76,9.32,14.9,-5.024221000000001,init,0,False,3.0,inf
GA,448,5,1757797068.269707,5652.333582984284,3.414435513160169,0.2764818098123137,1.2762959152419162,1.134737591597747,1.0159286225651436,1.482082,15.43,19.53,24.36,-7.4140820000000005,init,0,False,2.0,0.1496797052478314
GA,448,6,1757797073.825218,5555.139624979347,4.66443551316017,0.36537069870120253,2.389412798358799,1.9933090201691754,1.6459286225651437,1.913881,4.08,5.81,8.68,-3.770881,init,0,False,1.0,0.140806549603533
GA,448,7,1757797080.189784,6364.134292001836,4.03943551316017,0.23203736536786923,1.7395983271157562,1.5616763671079505,1.2959286225651434,2.091437,4.13,5.07,7.52,-3.7634369999999997,init,0,False,2.0,inf
GA,448,8,1757797085.727732,5537.564333062619,5.28943551316017,0.2987040320345359,2.704533392050821,2.4902477956793794,1.9959286225651436,1.971006,2.3,2.5,3.22,-2.773006,init,0,False,1.0,inf
GA,448,9,1757797091.244757,5516.589166014455,3.101935513160169,0.3875929209234248,1.2785593660767953,0.9188192242508079,0.5959286225651435,1.127324,36.61,70.83,168.22,-28.693324,init,0,False,2.0,1.805891187616302
GA,448,10,1757797096.7984169,5553.259584004991,4.35193551316017,0.25425958759009143,1.6965640886269724,1.3831049385365222,0.9459286225651434,1.844623,4.46,6.8,14.63,-4.433623000000001,init,0,False,1.0,0.106095177663969
