algo,seed,evaluation,timestamp,t_env_ms,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,phase,generation,valid,rank,crowding_distance
GA,145,1,1757795362.372417,5581.752042053267,3.1312785579785873,0.20255322280581345,1.928538526219747,1.646164525399966,1.3222869912420554,1.941682,4.25,5.81,9.17,-3.8646819999999997,init,0,False,2.0,0.20431798926561195
GA,145,2,1757795367.868874,5496.163166943006,4.381278557978587,0.33588655613914675,1.7136034612846822,1.4675930968285376,0.9722869912420554,1.590608,7.67,10.46,23.84,-5.7876080000000005,init,0,False,2.0,0.5198053352805331
GA,145,3,1757795374.310648,6440.928042051382,3.756278557978587,0.2988495191021097,1.3947722924535133,1.0033073825428231,0.6222869912420553,1.399981,12.47,24.11,62.6,-11.317981000000001,init,0,False,5.0,inf
GA,145,4,1757795379.810177,5499.085417017341,5.006278557978588,0.23218285243544307,2.384382682063903,2.174735953971395,2.0222869912420554,-4.363069,2.14,2.35,2.52,-10.0,init,0,False,6.0,0.0
GA,145,5,1757795385.412679,5602.080250042491,3.521903557978587,0.36551618576877637,2.2006164482976693,1.881878811114252,1.6722869912420555,1.565329,8.52,11.66,14.77,-5.060329,init,0,False,2.0,0.2587382118902668
GA,145,6,1757795390.910825,5497.592499945313,4.771903557978587,0.32107174132433197,1.7910060586872796,1.6904502396856804,1.2522869912420553,1.838642,5.29,5.97,11.07,-4.071642000000001,init,0,False,4.0,0.44950217113347074
GA,145,7,1757795396.408277,5497.106166090816,4.146903557978587,0.25440507465766526,1.5478706226947005,1.120042076420374,0.9022869912420552,1.716777,5.92,11.5,17.73,-5.231777000000001,init,0,False,4.0,0.5293037703163457
GA,145,8,1757795401.911476,5502.521957969293,5.396903557978588,0.3877384079909986,1.182286207110285,0.8271849335632313,0.5522869912420553,1.409256,14.16,28.92,64.81,-12.198256,init,0,False,3.0,inf
GA,145,9,1757795407.477855,5565.816541085951,3.2094035579785873,0.2766272968798875,2.5355329603570382,2.3986135049918027,1.9522869912420553,1.966503,4.35,4.84,7.46,-3.631503,init,0,False,2.0,0.11944445241357789
GA,145,10,1757795413.000604,5522.377667017281,4.459403557978587,0.20996063021322084,2.1208340229308282,1.9343277907060885,1.6022869912420554,2.325756,2.44,2.68,3.41,-3.1787560000000004,init,0,False,8.0,inf
GA,145,11,1757795419.4661372,6465.0522919837385,3.834403557978587,0.34329396354655417,2.1131716852684908,1.63575636213466,1.5322869912420554,1.63987,6.84,11.48,13.09,-4.78087,init,0,False,4.0,0.4817276444460222
GA,145,12,1757795424.980757,5514.115083031356,5.084403557978588,0.30625692650951714,1.6384963605931662,1.3428992192775173,1.1822869912420555,1.884858,5.06,7.71,9.95,-4.156858,init,0,False,2.0,0.3632397164908765
GA,145,13,1757795430.482333,5501.157250022516,3.3656535579785873,0.23959025984285048,1.4807041528009581,1.2214706478489457,0.8322869912420553,1.563571,8.86,13.02,28.05,-6.556571,init,0,False,2.0,0.5312791796763139
GA,145,14,1757795435.988727,5506.004000082612,4.615653557978587,0.3729235931761838,2.8792199227452997,2.4745318723387415,2.2322869912420553,2.253318,3.18,4.05,4.91,-3.4673180000000006,init,0,False,2.0,0.49961346043947336
GA,145,15,1757795441.486558,5497.3618750227615,3.990653557978587,0.32847914873173933,2.404544598069975,2.181674729481599,1.8822869912420555,1.973276,4.41,5.33,7.31,-3.6782760000000003,init,0,False,2.0,0.32023215376858033
GA,145,16,1757795447.09467,5607.428165967576,5.240653557978588,0.2618124820650727,2.2650640785894556,1.9331033009101701,1.4622869912420553,2.628994,2.43,2.86,4.39,-3.596994,init,0,False,4.0,inf
GA,145,17,1757795452.637011,5541.890166932717,3.0531535579785873,0.395145815398406,1.582596546121923,1.468817586624456,1.1122869912420554,1.25587,25.64,29.77,51.86,-11.98287,init,0,False,10.0,inf
GA,145,18,1757795458.1195881,5482.215958065353,4.303153557978587,0.2840347042872949,1.3312978448232218,0.8902461580530273,0.7622869912420553,1.550918,9.42,21.08,28.75,-7.475918000000001,init,0,False,4.0,inf
GA,145,19,1757795464.0241458,5903.995209024288,3.678153557978587,0.21736803762062826,2.7157134292388063,2.3473890151958847,2.1622869912420555,1.4089,2.4,2.77,3.07,-2.2329,init,0,False,5.0,0.0
GA,145,20,1757795469.541537,5516.984625020996,4.928153557978587,0.3507013709539616,2.376103039628416,2.225960443767313,1.8122869912420554,2.204361,3.51,3.9,5.8,-3.525361,init,0,False,2.0,0.4061968241157654
GA,145,21,1757795475.079272,5535.483832936734,4.381278557978587,0.33588655613914675,1.6959820141050919,1.4499716496489472,0.9722869912420554,1.586904,7.83,10.72,23.84,-5.8259039999999995,generation,1,False,,
GA,145,22,1757795480.6098611,5530.179166002199,4.381278557978587,0.33588655613914675,1.7136034612846822,1.4675930968285376,0.9722869912420554,1.590608,7.67,10.46,23.84,-5.7876080000000005,generation,1,False,,
GA,145,23,1757795486.168309,5557.969458051957,4.381278557978587,0.33588655613914675,1.7136034612846822,1.4675930968285376,0.9722869912420554,1.590608,7.67,10.46,23.84,-5.7876080000000005,generation,1,False,,
GA,145,24,1757795491.828019,5659.099083044566,5.006278557978588,0.23218285243544307,2.384382682063903,2.174735953971395,2.0222869912420554,-4.363069,2.14,2.35,2.52,-10.0,generation,1,False,6.0,0.0
GA,145,25,1757795497.4457788,5617.192042060196,3.5912070862950767,0.31912315058848156,1.569525035415713,1.4682877261231877,1.2508528080313044,1.522462,12.29,14.04,19.35,-6.0904620000000005,generation,1,False,4.0,inf
GA,145,26,1757795502.96887,5522.687915945426,4.75633495449406,0.36209323504120366,2.430690342570694,2.1107045223717664,1.656879806110814,1.986911,3.77,4.87,8.09,-3.659911,generation,1,False,,
GA,145,27,1757795508.629461,5659.982540993951,4.539432964204483,0.21680892111685804,1.005441972423192,0.8128130990976354,0.5368887038340888,1.76969,8.65,13.24,30.34,-6.9926900000000005,generation,1,False,,
GA,145,28,1757795514.14117,5511.314249946736,5.36205516913331,0.3772647694830763,2.282131190459248,1.9258791179439574,1.5935135389910116,2.047955,3.67,5.0,7.46,-3.660955,generation,1,False,,
GA,145,29,1757795519.617264,5475.670916959643,4.459403557978587,0.20996063021322084,2.1315920041288248,1.9343277907060885,1.6022869912420554,2.328084,2.43,2.68,3.41,-3.180084,generation,1,False,8.0,inf
GA,145,30,1757795525.187237,5569.44183295127,4.459403557978587,0.21998253150554217,2.1208340229308282,1.9343277907060885,1.6022869912420554,2.456457,2.56,2.81,3.67,-3.360457,generation,1,False,4.0,inf
GA,145,31,1757795530.9384809,5750.661958009005,3.7845842032724475,0.2985692384537814,1.57393725473886,1.2749033485845065,1.1717164333728909,1.582911,9.63,14.68,17.38,-5.751911,generation,1,False,,
GA,145,32,1757795536.5500438,5611.021582968533,5.1214615323784445,0.3431216851775004,2.1788181260028994,1.7005887141865395,1.5401557889336683,2.05923,3.66,5.84,7.23,-3.73223,generation,1,False,,
