algo,seed,evaluation,timestamp,t_env_ms,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,phase,generation,valid,rank,crowding_distance
GA,772,1,1757798726.623297,5568.6685419641435,4.840357057627994,0.3729419332572999,1.9832257904892336,1.668345553030444,1.4968289889667823,1.783153,5.67,8.17,10.16,-4.183153000000001,init,0,False,3.0,1.0474379177680186
GA,772,2,1757798734.2244658,7600.58874997776,3.5903570576279935,0.23960859992396655,2.463095920359364,2.0754884101733015,1.8468289889667824,2.324983,3.03,3.94,4.89,-3.510983,init,0,False,3.0,inf
GA,772,3,1757798739.778006,5553.131874999963,5.465357057627994,0.3210900814054481,1.4234855307489735,1.2540598387447295,0.7968289889667819,1.727383,6.46,8.41,20.85,-5.299383,init,0,False,4.0,inf
GA,772,4,1757798745.4531589,5674.662459059618,4.215357057627994,0.38775674807211474,1.8929660502294927,1.4326312673161576,1.1468289889667815,1.498385,9.05,15.81,24.67,-6.451385,init,0,False,4.0,0.8083098665194388
GA,772,5,1757798751.024556,5570.845082984306,4.293482057627994,0.2544234147387814,3.0936154008788446,2.596916981601873,2.1968289889667822,1.372383,2.11,2.51,3.01,-2.135383,init,0,False,4.0,inf
GA,772,6,1757798756.598309,5573.253207956441,3.0434820576279935,0.2766456369610036,1.7497192969827398,1.4712026958875866,1.3568289889667817,1.542834,10.34,14.64,17.21,-5.761834,init,0,False,3.0,inf
GA,772,7,1757798762.280579,5681.836583069526,4.918482057627994,0.3433123036276703,2.308253619802777,2.0661006550712604,1.7068289889667823,2.152632,3.56,4.3,6.33,-3.571632,init,0,False,4.0,0.4442258640574099
GA,772,8,1757798767.817047,5536.060999962501,3.6684820576279935,0.20997897029433693,0.9777341392832963,0.8446720836426885,0.6568289889667818,1.587771,13.14,17.61,29.12,-7.574771000000001,init,0,False,4.0,inf
GA,772,9,1757798773.3419268,5524.481375003234,4.605982057627994,0.2988678591832258,1.6030588146079716,1.2518149407855457,1.0068289889667819,1.715566,6.19,10.3,15.93,-4.957566,init,0,False,4.0,inf
GA,772,10,1757798778.9379048,5595.434041926637,3.3559820576279935,0.3655345258498925,2.947745945658739,2.5303863693569744,2.056828988966782,1.712308,5.11,7.07,10.75,-4.005308,init,0,False,4.0,0.5709470713679576
GA,772,11,1757798784.450474,5512.201332952827,5.230982057627994,0.23220119251655913,1.9281355560483497,1.7289577979284032,1.4268289889667822,2.614148,2.53,2.84,3.73,-3.5241480000000003,init,0,False,6.0,inf
GA,772,12,1757798789.939541,5488.642625045031,3.9809820576279935,0.3136826739980407,2.5015121794249735,2.1932435122141176,1.7768289889667823,2.009121,3.81,4.84,7.53,-3.627121,init,0,False,3.0,1.0860171802766483
GA,772,13,1757798795.4824781,5542.495583998971,4.449732057627994,0.3803493406647073,1.23852516643796,0.8575292264998314,0.7268289889667818,1.347147,18.26,38.08,52.98,-12.279147,init,0,False,4.0,inf
GA,772,14,1757798800.975452,5492.658208007924,3.1997320576279935,0.24701600733137397,1.5744249809092026,1.4116108591528924,1.0768289889667817,1.591051,9.22,11.46,19.71,-5.630051000000001,init,0,False,4.0,0.6470455984019886
GA,772,15,1757798806.600378,5624.531666049734,5.074732057627994,0.26923822955359616,2.7439055003897224,2.2901822877243214,2.126828988966782,-0.500816,2.13,2.55,2.75,-10.0,init,0,False,3.0,0.0
GA,772,16,1757798812.18275,5582.013625069521,3.8247320576279935,0.33590489622026287,1.9974119938962158,1.5073251448671783,1.2868289889667817,1.582037,7.4,13.01,17.86,-5.409037,init,0,False,4.0,0.5678731939290156
GA,772,17,1757798817.643357,5460.209459066391,4.762232057627994,0.2025715628869295,2.357801604285827,2.0858965734386077,1.6368289889667824,1.181601,1.98,2.24,2.88,-1.891601,init,0,False,3.0,0.6444893357454903
GA,772,18,1757798823.1686342,5524.911166983657,3.5122320576279935,0.29146045177581836,1.1000093964936184,0.8644680020100355,0.5868289889667818,1.322217,21.82,35.32,76.59,-14.695217000000003,init,0,False,3.0,inf
GA,772,19,1757798828.671238,5502.275499980897,5.387232057627994,0.3581271184424851,1.455204201688424,1.32875371629575,0.9368289889667819,1.662352,8.0,9.59,19.31,-5.352352,init,0,False,4.0,0.5967960899715344
GA,772,20,1757798834.47753,5805.824250099249,4.137232057627994,0.22479378510915177,2.4376717341559564,2.0930394305814644,1.9868289889667823,1.433152,2.45,2.87,3.07,-2.272152,init,0,False,5.0,inf
GA,772,21,1757798840.0503209,5568.071124958806,4.8834774580267775,0.3729419332572999,1.9890916634334672,1.6742114259746776,1.4968289889667823,1.796092,5.53,7.97,9.98,-4.1440920000000006,generation,1,False,4.0,0.41336655632252045
GA,772,22,1757798845.565355,5514.654874918051,4.840357057627994,0.3729419332572999,1.9832257904892336,1.668345553030444,1.4968289889667823,1.783153,5.67,8.17,10.16,-4.183153000000001,generation,1,False,,
GA,772,23,1757798851.2303529,5664.5742079708725,3.5903570576279935,0.23608828140316096,2.463095920359364,2.0754884101733015,1.8468289889667824,2.345397,2.97,3.84,4.75,-3.5013970000000003,generation,1,False,,
GA,772,24,1757798856.753346,5522.506208973937,3.5903570576279935,0.23960859992396655,2.4640309294930476,2.0764234193069853,1.847763998100466,2.325501,3.03,3.94,4.89,-3.511501,generation,1,False,,
GA,772,25,1757798862.441163,5687.376125017181,3.5903570576279935,0.2442542229607978,2.463095920359364,2.0754884101733015,1.8468289889667824,2.295579,3.11,4.08,5.08,-3.5225790000000003,generation,1,False,,
GA,772,26,1757798868.12236,5680.405167047866,3.613151220641848,0.23960859992396655,2.465049734096347,2.069236195533712,1.8468289889667824,2.333552,3.0,3.92,4.83,-3.508552,generation,1,False,,
GA,772,27,1757798873.6746938,5551.900999969803,4.2159077856844265,0.3163819986661189,1.2731520955382098,1.1084819105174053,0.8230721386153595,1.485592,13.32,17.58,31.87,-7.762592,generation,1,False,7.0,inf
GA,772,28,1757798879.184421,5509.141832939349,5.4388476520106686,0.3870072573060701,2.0781907231330647,1.6129563562158848,1.1529120001855564,1.77104,4.41,7.45,14.61,-4.41804,generation,1,False,4.0,0.5011013269518894
GA,772,29,1757798884.7151208,5530.322749982588,4.293482057627994,0.2544234147387814,3.0936154008788446,2.596916981601873,2.1968289889667822,1.372383,2.11,2.51,3.01,-2.135383,generation,1,False,4.0,inf
GA,772,30,1757798890.276893,5561.305334093049,4.305448949615701,0.2544234147387814,3.0936154008788446,2.596916981601873,2.1968289889667822,1.332714,2.1,2.5,3.0,-2.092714,generation,1,False,3.0,4.0
GA,772,31,1757798895.818322,5540.7471669605,3.0434820576279935,0.2766456369610036,1.7429944831042354,1.4644778820090822,1.3568289889667817,1.541705,10.42,14.77,17.21,-5.7817050000000005,generation,1,False,,
GA,772,32,1757798901.46308,5644.185167038813,3.0307465662123745,0.2766456369610036,1.7497192969827398,1.4712026958875866,1.3568289889667817,1.53955,10.43,14.76,17.35,-5.793550000000001,generation,1,False,,
GA,772,33,1757798906.9398751,5476.4749590540305,3.3504093015998904,0.3144613489497949,2.494216180877855,2.18116867820167,1.766112709300175,1.737181,5.31,7.07,10.83,-4.058181,generation,1,False,,
GA,772,34,1757798912.717375,5777.048374991864,4.016255982275364,0.36595153949183634,2.9199647103970334,2.511631877723823,2.0376530359699108,1.964914,3.75,4.93,7.66,-3.598914,generation,1,False,4.0,0.5251782205458222
GA,772,35,1757798918.229841,5512.0752500370145,4.466513342623111,0.2712060199368577,1.526456992745619,1.1495088241411535,1.019784730441469,1.76404,5.96,10.7,13.59,-4.78904,generation,1,False,,
GA,772,36,1757798923.73956,5509.311457979493,5.057415616693577,0.3850825243414161,2.6733540330711882,2.1918011132158908,2.0665949106077686,2.237572,3.25,4.53,5.08,-3.523572,generation,1,False,,
