algo,seed,evaluation,timestamp,t_env_ms,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,phase,generation,valid,rank,crowding_distance
GA,619,1,1757847102.363971,5473.417250090279,4.402988519084012,0.31988117788105613,1.0140360893270457,0.6730854949099964,0.5014742205228431,1.354175,19.68,44.64,80.39,-15.825174999999998,init,0,False,2.0,inf
GA,619,2,1757847107.929385,5565.03675004933,3.152988519084012,0.2532145112143894,2.429620504911462,2.0159426377671394,1.9014742205228434,2.011307,4.14,5.98,6.79,-3.7023070000000002,init,0,False,2.0,0.41921171643492566
GA,619,3,1757847113.421448,5491.823166958056,5.027988519084012,0.34951080751068575,1.662088037378994,1.4302283520528536,1.2014742205228433,1.732208,6.65,9.05,12.83,-4.585208,init,0,False,2.0,1.973498664773367
GA,619,4,1757847118.9195478,5497.860957984813,3.777988519084012,0.2828441408440191,1.3744256997166562,1.251656923481425,0.8514742205228432,1.519984,11.37,13.72,29.64,-6.992984000000001,init,0,False,3.0,inf
GA,619,5,1757847124.400724,5480.833666981198,4.793613519084012,0.21617747417735242,2.141958167249124,1.837371209195711,1.5514742205228436,2.321971,2.32,2.7,3.35,-3.158971,init,0,False,3.0,inf
GA,619,6,1757847129.890704,5489.658708916977,3.543613519084012,0.37173302973290795,1.2579321932231498,1.0987997806242822,0.6414742205228431,1.237491,26.66,34.94,102.45,-17.642491,init,0,False,2.0,0.21503816911428406
GA,619,7,1757847135.408895,5517.936291056685,5.418613519084012,0.3050663630662413,2.6609006533344677,2.3926773316446908,2.0414742205228436,1.624017,2.33,2.59,3.1,-2.426017,init,0,False,3.0,inf
GA,619,8,1757847140.906633,5497.42995807901,4.168613519084012,0.23839969639957465,1.7167448091786228,1.5212487602161189,1.3414742205228432,2.123482,4.2,5.3,6.93,-3.766482,init,0,False,3.0,inf
GA,619,9,1757847146.400604,5493.707292014733,4.481113519084012,0.3939552519551302,1.6005110429448566,1.1141059030732616,0.9914742205228431,1.444351,11.57,23.88,30.14,-8.003351,init,0,False,1.0,0.7233990192458597
GA,619,10,1757847151.891598,5490.711083053611,3.231113519084012,0.3272885852884635,2.295788492767761,1.9283916173589764,1.6914742205228435,1.600801,7.45,10.58,13.75,-4.7788010000000005,init,0,False,3.0,3.1093111455629163
GA,619,11,1757847157.403007,5511.006791028194,5.106113519084012,0.26062191862179684,1.629944336923605,1.1898201887875475,0.7814742205228431,1.937352,3.77,7.02,16.36,-4.652352,init,0,False,2.0,0.9470801803242819
GA,619,12,1757847163.0308108,5627.4485000176355,3.856113519084012,0.3346959926958709,2.806567713546982,2.4755344745018335,2.1814742205228437,2.104246,3.69,4.61,5.97,-3.531246,init,0,False,2.0,0.4574820208811549
GA,619,13,1757847168.515421,5484.3952499795705,4.637363519084012,0.26802932602920426,2.3507235577028265,1.946963045930405,1.4814742205228435,2.371322,2.71,3.46,5.72,-3.560322,init,0,False,3.0,inf
GA,619,14,1757847174.002881,5487.2225830331445,3.387363519084012,0.2013626593625376,1.7372727228234195,1.51533039286918,1.131474220522843,1.921273,4.41,5.79,10.58,-3.9992730000000005,init,0,False,2.0,0.5714656967663048
GA,619,15,1757847179.4724748,5469.37591698952,5.262363519084012,0.35691821491809317,2.1567532423039393,2.043901821440609,1.8314742205228436,2.244627,3.8,4.17,5.14,-3.555627,init,0,False,2.0,inf
GA,619,16,1757847185.003962,5531.054332968779,4.012363519084012,0.29025154825142646,1.1614285669792639,0.8667589642977516,0.7114742205228431,1.444996,14.87,26.71,39.62,-9.564995999999999,init,0,False,2.0,1.1787022122949702
GA,619,17,1757847190.4905589,5486.225459026173,4.324863519084012,0.22358488158475984,2.530259735810433,2.3810446785834665,2.111474220522844,-1.111489,2.25,2.39,2.7,-10.0,init,0,False,1.0,inf
GA,619,18,1757847195.9823968,5490.283541963436,3.074863519084012,0.37914043714031537,2.1107792163299135,1.8524732500120376,1.4114742205228434,1.390476,13.08,16.99,29.26,-7.323475999999999,init,0,False,2.0,0.4064830684312575
GA,619,19,1757847201.4932532,5502.6944590499625,4.949863519084012,0.3124737704736487,1.5737662293169261,1.388187535726323,1.0614742205228431,1.773586,6.07,7.93,13.56,-4.529586,init,0,False,2.0,0.5801041092224846
GA,619,20,1757847207.009543,5510.253667016514,3.699863519084012,0.24580710380698206,2.736103891654589,2.2596161071548946,1.7614742205228435,2.358376,2.67,3.41,5.33,-3.499376,init,0,False,2.0,inf
GA,619,21,1757847212.7505631,5734.860582975671,3.1532971178301743,0.2531313614583736,1.0903680778791949,0.9671191836870935,0.847190608274246,1.408078,20.78,26.42,34.42,-9.570078,generation,1,False,2.0,inf
GA,619,22,1757847218.287321,5533.8176670484245,3.7881214053893033,0.2835426640306012,2.7248973163771715,2.3205713289991974,1.9148901009719612,2.223023,3.09,3.96,5.74,-3.502023,generation,1,False,,
GA,619,23,1757847223.773015,5483.44341700431,3.777988519084012,0.2828441408440191,1.3744256997166562,1.251656923481425,0.8514742205228432,1.519984,11.37,13.72,29.64,-6.992984000000001,generation,1,False,,
GA,619,24,1757847229.268784,5493.903708993457,3.777988519084012,0.2828441408440191,1.3744256997166562,1.251656923481425,0.8514742205228432,1.519984,11.37,13.72,29.64,-6.992984000000001,generation,1,False,3.0,inf
GA,619,25,1757847234.8168662,5546.738917008042,3.526936725371927,0.22053627769758602,1.1403038578407279,0.9815513342635482,0.6947149332872211,1.560661,11.53,15.56,31.06,-7.375661000000001,generation,1,False,,
GA,619,26,1757847240.3701608,5552.196834003553,4.807170638997095,0.38170702447426275,2.09508794289289,1.7880930856539012,1.3335336201527377,1.723563,5.38,7.55,13.59,-4.375563,generation,1,False,,
GA,619,27,1757847245.926137,5555.09683303535,3.5451037504452487,0.309161586149717,1.095196790401191,0.9362960034866232,0.5819341124079116,1.298164,24.31,33.26,86.02,-15.657163999999998,generation,1,False,2.0,0.314103050637009
GA,619,28,1757847251.461395,5534.492333070375,5.413504189004817,0.36866890453371554,2.774118041211202,2.4989722379810324,2.0454343285658663,2.395501,2.7,3.05,4.19,-3.389501,generation,1,False,,
GA,619,29,1757847256.9387252,5476.67087498121,5.418613519084012,0.3050663630662413,2.6894287108419572,2.4165563496990874,2.06535323857724,1.476755,2.3,2.56,3.06,-2.268755,generation,1,False,5.0,inf
GA,619,30,1757847262.64288,5703.522292082198,5.471239972279551,0.3050663630662413,2.6609006533344677,2.3926773316446908,2.0414742205228436,1.510045,2.31,2.57,3.06,-2.3040450000000003,generation,1,False,2.0,inf
GA,619,31,1757847268.152669,5509.2769170878455,4.481113519084012,0.3939552519551302,1.6132539677029767,1.1141059030732616,0.9914742205228431,1.445477,11.38,23.88,30.14,-7.985477000000001,generation,1,False,2.0,0.1390629940456427
GA,619,32,1757847273.648563,5495.5317919375375,4.599860201230767,0.3939552519551302,1.6005110429448566,1.1141059030732616,0.9914742205228431,1.463388,10.98,22.66,28.61,-7.688388000000001,generation,1,False,2.0,0.24559096534235222
GA,619,33,1757847279.123583,5474.587959004566,3.2526080479783284,0.32712762377166554,1.4156891717892823,1.0504901277566137,0.9308726320935526,1.321445,19.35,35.13,44.73,-11.242445000000002,generation,1,False,1.0,0.9248340194371414
GA,619,34,1757847284.612364,5488.348999992013,4.4565375986820275,0.3955502354631255,2.379621706348198,1.8912716137612164,1.6670062165268944,1.734836,5.21,8.44,10.87,-4.186836,generation,1,False,,
GA,619,35,1757847290.094012,5481.1692090006545,3.2323227456705017,0.26813714004743155,2.0963264334573597,1.7287897484496422,1.5015769405192252,1.716255,5.9,8.82,11.7,-4.358255000000001,generation,1,False,,
GA,619,36,1757847295.586655,5492.225041030906,4.552329559638316,0.3288945060699242,2.5376340994990536,2.1350187067990603,1.6641716638885404,2.103354,3.25,4.32,7.2,-3.580354,generation,1,False,,
GA,619,37,1757847301.053678,5466.72516700346,4.012363519084012,0.29025154825142646,1.0366363214201448,0.7419667187386325,0.5866819749637241,1.3859,18.67,36.43,58.23,-12.7189,generation,1,False,2.0,0.5560389823245905
GA,619,38,1757847306.513945,5460.007666028105,4.012363519084012,0.29025154825142646,1.1582216095782303,0.8667589642977516,0.7114742205228431,1.444631,14.96,26.71,39.62,-9.573630999999999,generation,1,False,2.0,1.4506889673621073
GA,619,39,1757847311.971286,5457.0090000052005,4.00633494216252,0.2036468242293484,0.9909162040451909,0.8493220947708927,0.6912397235651734,1.741618,10.09,13.73,20.74,-6.197618,generation,1,False,,
GA,619,40,1757847317.436817,5465.234750066884,4.375964613409527,0.2956345408089663,2.5405906704183567,2.2497649645670945,1.979790806419377,2.354989,2.96,3.52,4.38,-3.440989,generation,1,False,,
GA,619,41,1757847323.158217,5714.195832959376,3.1338452323683894,0.2531313614583736,1.0903680778791949,0.9671191836870935,0.847190608274246,1.403685,21.04,26.75,34.84,-9.666685,generation,2,False,,
GA,619,42,1757847328.6588569,5500.263083958998,3.0017269268372337,0.2531313614583736,1.0903680778791949,0.9671191836870935,0.847190608274246,1.373864,22.94,29.15,37.97,-10.379864,generation,2,False,2.0,0.22701411885221545
GA,619,43,1757847334.141129,5481.908707995899,3.5451037504452487,0.309161586149717,1.095196790401191,0.9362960034866232,0.5819341124079116,1.298164,24.31,33.26,86.02,-15.657163999999998,generation,2,False,2.0,0.29725465325753375
GA,619,44,1757847339.6939032,5552.292083040811,3.6659660979414403,0.309161586149717,1.1006720208702785,0.9362960034866232,0.5819341124079116,1.31851,22.51,31.1,80.43,-14.722510000000003,generation,2,False,2.0,0.6118789622974519
GA,619,45,1757847345.220496,5526.2073340127245,3.2526080479783284,0.32712762377166554,1.4239298233599471,1.0587307793272784,0.9391132836642175,1.324366,19.13,34.59,43.95,-11.091366,generation,2,False,2.0,0.32979508473505365
GA,619,46,1757847351.01932,5798.544083023444,3.2526080479783284,0.32712762377166554,1.4156891717892823,1.0504901277566137,0.9308726320935526,1.321445,19.35,35.13,44.73,-11.242445000000002,generation,2,False,2.0,0.3636423383032021
GA,619,47,1757847356.693515,5673.82495792117,4.010849400565092,0.21571569179040756,1.0441418446937034,0.7497229841242682,0.5864134655776219,1.623103,10.17,19.73,32.25,-7.838103,generation,2,False,,
GA,619,48,1757847362.753083,6059.209541999735,4.783332410147296,0.28681716155203735,2.219945017902752,1.9154546672570907,1.6320693375186888,2.358913,3.02,3.77,5.05,-3.5429129999999995,generation,2,False,,
GA,619,49,1757847368.937842,6184.285665978678,3.442596579980323,0.37173302973290795,1.25478325131785,1.1030601688840784,0.6457346087826396,1.2228,28.39,36.73,107.14,-18.4488,generation,2,False,2.0,0.4847470921521376
