algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std
AL,97,1,1757865047.817662,5490.420583053492,5.494332458009012,4.25,0.4,0.95,0.6,0.5,1.186076,37.62,94.25,135.84,1.0,1,inf,1.0,init,0,random,,
AL,97,2,1757865053.4863648,5665.859500062652,5.668507750029676,4.0,0.3,2.2,2.1,1.75,2.033155,4.38,4.78,7.01,1.0,1,inf,1.0,init,0,random,,
AL,97,3,1757865059.078808,5589.082167018205,5.592256125062704,4.5,0.2,0.95,0.725,0.625,1.911104,8.39,14.41,19.39,0.9999999999999485,1,3.9999999999987708,0.99999999999975,init,0,random,,
AL,97,4,1757865064.609754,5529.210167005658,5.530797375016846,5.25,0.2,2.825,2.475,2.25,-73.219257,1.48,1.69,1.86,1.0,1,inf,1.0,init,0,random,,
AL,97,5,1757865070.388602,5775.388209032826,5.778667000005953,4.75,0.4,1.4500000000000002,1.35,1.125,1.514841,12.93,14.92,21.49,0.3968421855148532,2,0.0,0.0,init,0,random,,
AL,97,6,1757865075.903389,5513.195334002376,5.514644249924459,5.0,0.2,1.8250000000000002,1.475,1.25,2.81091,2.41,3.03,3.91,0.3968421855148532,2,0.0,0.0,init,0,random,,
AL,97,7,1757865081.388064,5481.539082946256,5.484515000018291,3.0,0.2,1.2000000000000002,1.1,0.625,1.509719,11.83,14.08,43.6,0.3968421855148532,2,0.0,0.0,init,0,random,,
AL,97,8,1757865087.018486,5626.30679202266,5.630227667046711,3.5,0.3,2.325,1.85,1.75,1.80016,5.09,8.23,9.19,0.3968421855148532,2,0.0,0.0,init,0,random,,
AL,97,9,1757865092.549685,5529.528124956414,5.531050375080667,3.5,0.4,1.45,0.975,0.75,1.223355,23.82,52.63,88.94,0.3968421855148532,2,0.0,0.0,init,0,random,,
AL,97,10,1757865098.073371,5520.74108296074,5.523527666926384,4.75,0.2,1.3250000000000002,1.1,0.75,2.23099,3.86,5.5,12.08,0.3968421855148532,2,0.0,0.0,init,0,random,,
AL,97,11,1757865103.6029718,5527.5978749850765,5.529457666911185,4.25,0.2,2.45,1.975,1.75,1.44094,2.11,2.62,3.0,0.3968421855148532,2,0.0,0.0,init,0,random,,
AL,97,12,1757865109.126017,5520.9917079191655,5.522905874997377,3.5,0.4,1.4500000000000002,1.225,0.875,1.257812,23.82,33.36,65.34,0.3968421855148532,2,0.0,0.0,init,0,random,,
AL,97,13,1757865115.3857799,6256.365666980855,6.259602959034964,3.75,0.4,2.2,1.725,1.5,1.502661,9.01,14.66,19.39,0.2645614570099021,3,0.0,0.0,init,0,random,,
AL,97,14,1757865120.9601889,5572.078625089489,5.574252416030504,4.25,0.4,3.2,2.725,2.25,2.055046,3.41,4.48,6.65,0.2645614570099021,3,0.0,0.0,init,0,random,,
AL,97,15,1757865126.505912,5542.249083984643,5.545567749999464,3.25,0.4,1.5750000000000002,1.225,0.875,1.233587,23.42,38.69,75.77,0.3968421855148532,2,0.0,0.0,init,0,random,,
AL,97,16,1757865132.056205,5547.814874909818,5.55014470894821,4.0,0.4,1.8250000000000002,1.475,1.375,1.48053,11.51,17.63,20.28,0.2645614570099021,3,0.0,0.0,init,0,random,,
AL,97,17,1757865137.577488,5518.082250026055,5.521137375035323,5.5,0.2,2.075,1.85,1.75,-13.639226,1.93,2.16,2.29,0.3968421855148532,2,0.0,0.0,init,0,random,,
AL,97,18,1757865143.1074471,5526.273125084117,5.5297924579354,4.0,0.2,2.575,2.475,2.25,-6.719518,2.14,2.22,2.45,0.2645614570099021,3,0.0,0.0,init,0,random,,
AL,97,19,1757865148.642189,5531.965833040886,5.534585708053783,4.75,0.3,0.95,0.85,0.5,1.455388,16.95,21.17,61.11,0.1984210927574266,4,0.0,0.0,init,0,random,,
AL,97,20,1757865154.1765041,5531.833083019592,5.5341837499290705,3.0,0.2,1.4500000000000002,1.35,0.875,1.643538,8.1,9.35,22.26,0.1984210927574266,4,0.0,0.0,init,0,random,,
AL,97,21,1757865159.9395,5758.694167016074,5.762837624992244,5.25,0.4,2.45,2.35,1.875,2.134834,3.73,4.0,6.25,0.1984210927574266,4,0.0,0.0,init,0,random,,
AL,97,22,1757865165.4717162,5529.499541036785,5.5320694169495255,3.75,0.4,2.325,1.975,1.625,1.551407,8.07,11.18,16.52,0.1984210927574266,4,0.0,0.0,init,0,random,,
AL,97,23,1757865170.983443,5506.924833985977,5.511574458912946,4.0,0.4,2.075,1.6,1.5,1.533128,8.9,14.98,17.04,0.1984210927574266,4,0.0,0.0,init,0,random,,
AL,97,24,1757865176.54289,5555.082958075218,5.559244792093523,3.5,0.2,1.075,0.85,0.625,1.591888,10.83,17.33,32.05,0.1587368742059413,5,0.0,0.0,init,0,random,,
AL,97,25,1757865183.694298,5544.80104194954,5.5493510839296505,3.25,0.2,2.575,2.1,2.0,2.261997,2.63,3.39,3.66,0.1984210927574266,4,0.0,0.0,cycle,1,explore,0.481368093543517,0.0
AL,97,26,1757865189.2872472,5587.242375011556,5.592669583042152,3.75,0.4,0.7,0.6,0.5,1.146323,88.94,121.12,173.8,0.1984210927574266,4,0.0,0.0,cycle,1,exploit,0.9474976869507157,0.0
AL,97,27,1757865194.857101,5564.687500009313,5.569639084045775,4.0,0.4,0.7,0.6,0.5,1.165931,78.16,106.43,153.41,0.1984210927574266,4,0.0,0.0,cycle,1,exploit,0.9609923668492105,0.0
AL,97,28,1757865200.395193,5533.560707932338,5.537905917037278,4.25,0.4,0.7,0.6,0.5,1.187604,69.24,94.25,135.84,0.1587368742059413,5,0.0,0.0,cycle,1,exploit,0.9642244814147184,0.0
AL,97,29,1757865205.973063,5573.381708934903,5.577703415998258,4.25,0.4,0.825,0.6,0.5,1.181675,49.86,94.25,135.84,0.1984210927574266,4,0.0,0.0,cycle,1,exploit,0.9136871398918176,0.0
AL,97,30,1757865211.491699,5514.676540973596,5.518477541045286,4.5,0.4,0.7,0.6,0.5,1.210775,61.76,84.06,121.12,0.1984210927574266,4,0.0,0.0,cycle,1,exploit,0.9453176821492775,0.0
AL,97,31,1757865217.397512,5900.260500027798,5.905621540965512,4.5,0.4,1.325,0.975,0.875,1.372667,17.26,31.86,39.55,0.1984210927574266,4,0.0,0.0,cycle,1,explore,0.5342600831543348,0.0
AL,97,32,1757865222.9220579,5520.070582977496,5.524381666909903,4.5,0.4,2.7,2.6,2.125,2.034188,4.11,4.4,6.65,0.1984210927574266,4,0.0,0.0,cycle,1,explore,0.284842673906919,0.0
AL,97,33,1757865228.595638,5667.189667001367,5.673358874977566,5.25,0.4,1.7000000000000002,1.6,1.375,1.712909,7.69,8.69,11.77,0.1984210927574266,4,0.0,0.0,cycle,1,explore,0.25542941506861777,0.0
AL,97,34,1757865234.380979,5778.981874929741,5.7851145409513265,5.5,0.4,1.8250000000000002,1.475,1.375,1.766871,5.99,9.32,10.72,0.1984210927574266,4,0.0,0.0,cycle,1,explore,0.1947885789446672,0.0
AL,97,35,1757865240.6076748,5522.576084011234,5.527988541987725,4.0,0.3,2.95,2.475,2.25,2.328097,2.8,3.57,4.2,0.1587368742059413,5,0.0,0.0,cycle,2,explore,0.64364956227504,0.0
AL,97,36,1757865246.123241,5508.792500011623,5.515358583070338,4.0,0.4,1.8250000000000002,1.475,1.125,1.429888,11.51,17.63,30.29,0.1984210927574266,4,0.0,0.0,cycle,2,explore,0.25538230046877713,0.0
AL,97,37,1757865251.717459,5587.360874982551,5.593970417045057,4.25,0.3,2.2,1.975,1.75,2.129795,3.93,4.79,6.15,0.1984210927574266,4,0.0,0.0,cycle,2,explore,0.3858496449163384,0.0
