algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std
AL,833,1,1757869642.859982,5630.941624986008,5.63475133292377,3.25,0.2,2.325,1.975,1.875,2.352942,2.94,3.74,4.09,1.0,1,inf,1.0,init,0,random,,
AL,833,2,1757869648.507005,5644.203625037335,5.646923791966401,3.0,0.3,2.575,2.1,1.75,1.66358,5.67,8.69,12.52,1.0,1,inf,1.0,init,0,random,,
AL,833,3,1757869654.070636,5557.597375009209,5.563517999951728,4.0,0.3,1.5750000000000002,1.1,0.875,1.531427,8.69,17.83,28.17,1.0,1,inf,1.0,init,0,random,,
AL,833,4,1757869659.637982,5564.276917022653,5.567228083033115,3.0,0.4,2.95,2.6,2.125,1.542023,7.83,10.08,15.1,0.9428692612107998,1,1.9846863341400445,0.7230905914673771,init,0,random,,
AL,833,5,1757869665.2031622,5563.286041026004,5.565075666992925,3.5,0.4,2.575,2.475,2.25,1.673129,7.54,8.17,9.89,0.9999999999998923,1,1.9161832310758604,0.9999999999994781,init,0,random,,
AL,833,6,1757869670.904449,5698.015792062506,5.701177000068128,3.25,0.4,2.325,1.975,1.5,1.427483,10.74,14.89,25.81,1.0,1,inf,1.0,init,0,random,,
AL,833,7,1757869676.4422789,5535.412917030044,5.537738666986115,4.25,0.4,1.2000000000000002,1.1,0.75,1.309951,23.59,28.07,60.32,1.0,1,inf,1.0,init,0,random,,
AL,833,8,1757869682.140567,5695.5875410931185,5.698189833085053,5.5,0.2,1.8250000000000002,1.6,1.375,1.384708,2.19,2.5,2.94,1.0,1,inf,1.0,init,0,random,,
AL,833,9,1757869687.866349,5722.806500038132,5.725674791960046,4.75,0.2,2.45,2.35,2.0,-11.810081,1.89,1.97,2.32,1.0,1,inf,1.0,init,0,random,,
AL,833,10,1757869693.482034,5612.478874973021,5.615549750044011,4.75,0.4,2.325,1.85,1.625,1.775898,4.91,7.94,10.29,0.2645614570099021,3,0.0,0.0,init,0,random,,
AL,833,11,1757869699.1675332,5682.275750092231,5.6854012499097735,4.75,0.4,2.2,1.975,1.625,1.775086,5.5,6.93,10.29,0.2645614570099021,3,0.0,0.0,init,0,random,,
AL,833,12,1757869704.82496,5654.398208018392,5.657296458026394,4.25,0.4,1.7000000000000002,1.35,1.25,1.480401,11.75,18.64,21.74,0.2645614570099021,3,0.0,0.0,init,0,random,,
AL,833,13,1757869710.484303,5656.1155000235885,5.659223416005261,4.0,0.4,2.825,2.35,2.125,1.822944,4.7,6.9,8.49,0.2645614570099021,3,0.0,0.0,init,0,random,,
AL,833,14,1757869716.147616,5659.937124932185,5.663196875015274,4.0,0.4,2.075,1.85,1.625,1.574718,8.9,11.2,14.52,0.2645614570099021,3,0.0,0.0,init,0,random,,
AL,833,15,1757869721.7148411,5564.794125035405,5.567136500030756,3.75,0.3,1.075,0.725,0.5,1.30908,21.24,46.65,98.07,0.3968421855148532,2,0.0,0.0,init,0,random,,
AL,833,16,1757869727.316844,5598.531999974512,5.601913499995135,5.5,0.2,1.075,0.975,0.625,2.290222,4.31,5.21,12.98,0.2645614570099021,3,0.0,0.0,init,0,random,,
AL,833,17,1757869733.173801,5852.845249930397,5.8568599158898,5.0,0.2,2.2,1.85,1.5,1.671356,2.0,2.38,2.97,0.3968421855148532,2,0.0,0.0,init,0,random,,
AL,833,18,1757869738.7122402,5535.154165932909,5.538339750026353,3.75,0.3,1.3250000000000002,1.1,1.0,1.488961,13.98,20.28,24.54,0.1984210927574266,4,0.0,0.0,init,0,random,,
AL,833,19,1757869744.353312,5637.279124930501,5.640966790961102,4.75,0.4,2.575,2.35,2.125,2.092544,4.06,4.81,5.91,0.2645614570099021,3,0.0,0.0,init,0,random,,
AL,833,20,1757869749.9609752,5603.646999923512,5.6075811659684405,4.75,0.4,1.5750000000000002,1.475,1.0,1.5074,10.96,12.5,27.19,0.2645614570099021,3,0.0,0.0,init,0,random,,
AL,833,21,1757869755.527185,5561.499833012931,5.566114875022322,4.25,0.4,2.075,1.725,1.375,1.567333,7.88,11.41,17.97,0.1984210927574266,4,0.0,0.0,init,0,random,,
AL,833,22,1757869761.4819672,5950.377834029496,5.954645166988485,4.25,0.3,2.2,1.85,1.625,2.039032,3.93,5.46,7.21,0.2645614570099021,3,0.0,0.0,init,0,random,,
AL,833,23,1757869767.130644,5643.387791933492,5.648581332992762,5.0,0.4,2.825,2.725,2.25,2.285851,3.22,3.4,4.74,0.2645614570099021,3,0.0,0.0,init,0,random,,
AL,833,24,1757869772.664711,5529.9462920520455,5.533970165997744,3.25,0.2,1.3250000000000002,1.1,0.875,1.671267,8.27,12.0,18.97,0.1587368742059413,5,0.0,0.0,init,0,random,,
AL,833,25,1757869779.904264,5702.333415974863,5.707616000087,3.0,0.2,3.075,2.6,2.25,2.144657,2.39,2.83,3.45,0.2645614570099021,3,0.0,0.0,cycle,1,exploit,1.7697970218000083,0.0
AL,833,26,1757869785.499512,5590.580209041946,5.595105041982606,3.0,0.2,2.95,2.725,2.25,2.154594,2.49,2.69,3.45,0.2645614570099021,3,0.0,0.0,cycle,1,exploit,1.773731216096141,0.0
AL,833,27,1757869791.119895,5615.39495899342,5.620196959003806,3.0,0.2,3.075,2.725,2.25,2.173741,2.39,2.69,3.45,0.2645614570099021,3,0.0,0.0,cycle,1,exploit,1.8140955189637376,0.0
AL,833,28,1757869796.704654,5579.803083091974,5.5845964580075815,3.0,0.2,3.2,2.725,2.25,2.194563,2.29,2.69,3.45,0.2645614570099021,3,0.0,0.0,cycle,1,exploit,1.8620232529828933,0.0
AL,833,29,1757869802.350338,5640.225834096782,5.645519749959931,3.25,0.2,3.2,2.725,2.25,1.582659,2.12,2.49,3.07,0.3968421855148532,2,0.0,0.0,cycle,1,exploit,1.787466523971011,0.0
AL,833,30,1757869808.153135,5797.261208994314,5.8026309999404475,3.75,0.2,1.075,0.85,0.625,1.666268,9.43,15.1,27.92,0.1587368742059413,5,0.0,0.0,cycle,1,explore,0.10956348727776233,0.0
AL,833,31,1757869813.7109172,5553.602416999638,5.5576667920686305,3.75,0.2,1.2,0.85,0.625,1.685644,7.56,15.1,27.92,0.1984210927574266,4,0.0,0.0,cycle,1,explore,0.1468866744990776,0.0
AL,833,32,1757869819.300454,5583.454875042662,5.58942216692958,4.0,0.2,1.3250000000000002,1.225,1.125,2.120849,5.34,6.31,7.56,0.1984210927574266,4,0.0,0.0,cycle,1,explore,0.09133744165208588,0.0
AL,833,33,1757869824.881176,5574.730540974997,5.580601833062246,5.0,0.3,2.45,1.975,1.5,2.327121,2.7,3.59,6.03,0.1984210927574266,4,0.0,0.0,cycle,1,explore,0.2786518940680043,0.0
