algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std
AL,42,1,1757864472.226793,5591.031417017803,5.595350416027941,4.5,0.4,1.4500000000000002,1.35,1.25,1.501534,14.41,16.62,19.39,1.0,1,inf,1.0,init,0,random,,
AL,42,2,1757864477.785053,5556.852916022763,5.558102915994823,5.5,0.3,1.8250000000000002,1.35,1.25,2.143741,3.5,6.17,7.28,1.0,1,inf,1.0,init,0,random,,
AL,42,3,1757864485.415066,7627.040000050329,7.629812333965674,3.5,0.2,2.95,2.725,2.25,0.175713,2.13,2.31,2.8,1.0,1,inf,1.0,init,0,random,,
AL,42,4,1757864490.922369,5505.433249985799,5.507149083074182,3.5,0.4,1.3250000000000002,1.225,0.75,1.227963,28.52,33.36,88.94,0.3968421855148532,2,0.0,0.0,init,0,random,,
AL,42,5,1757864496.5906382,5664.451666991226,5.668101124931127,4.0,0.2,1.9500000000000002,1.725,1.625,2.359618,2.83,3.34,3.66,0.3968421855148532,2,0.0,0.0,init,0,random,,
AL,42,6,1757864502.185288,5592.351833009161,5.59447591600474,5.0,0.4,0.95,0.85,0.625,1.32983,27.19,33.96,62.75,0.3968421855148532,2,0.0,0.0,init,0,random,,
AL,42,7,1757864507.760042,5572.65708304476,5.574598792009056,5.0,0.4,1.4500000000000002,1.1,1.0,1.501297,11.67,20.28,24.54,0.3968421855148532,2,0.0,0.0,init,0,random,,
AL,42,8,1757864513.555425,5791.755249956623,5.795205208007246,3.75,0.3,1.075,0.975,0.75,1.385754,21.24,25.81,43.6,0.3968421855148532,2,0.0,0.0,init,0,random,,
AL,42,9,1757864519.0818062,5524.603791069239,5.526235625031404,4.5,0.2,2.825,2.475,2.0,-6.114301,1.73,1.98,2.45,1.0,1,inf,1.0,init,0,random,,
AL,42,10,1757864524.672092,5585.676167043857,5.5901193340541795,3.75,0.3,1.2000000000000002,1.1,1.0,1.475787,17.04,20.28,24.54,0.2645614570099021,3,0.0,0.0,init,0,random,,
AL,42,11,1757864530.354201,5678.888791007921,5.681911792024039,4.0,0.4,2.575,2.225,1.75,1.67426,5.67,7.74,12.52,0.2645614570099021,3,0.0,0.0,init,0,random,,
AL,42,12,1757864535.8872051,5530.623749946244,5.532838541897945,3.75,0.3,1.9500000000000002,1.725,1.375,1.703119,6.38,8.24,12.98,0.1984210927574266,4,0.0,0.0,init,0,random,,
AL,42,13,1757864541.486822,5596.19275003206,5.599310791003518,5.0,0.3,1.2,0.975,0.625,1.579631,9.58,14.52,35.32,0.2645614570099021,3,0.0,0.0,init,0,random,,
AL,42,14,1757864547.014373,5524.99354199972,5.527228957973421,5.25,0.2,1.8250000000000002,1.6,1.375,2.060601,2.3,2.62,3.12,0.2645614570099021,3,0.0,0.0,init,0,random,,
AL,42,15,1757864552.533599,5515.4482499929145,5.519035707926378,5.0,0.2,2.075,1.975,1.625,-0.434871,2.12,2.23,2.71,0.3968421855148532,2,0.0,0.0,init,0,random,,
AL,42,16,1757864558.169117,5632.144458941184,5.6353065830189735,3.0,0.3,1.8250000000000002,1.35,1.0,1.395313,11.51,21.04,38.33,0.1984210927574266,4,0.0,0.0,init,0,random,,
AL,42,17,1757864563.806797,5633.02712503355,5.6374848750419915,4.5,0.2,1.2,0.85,0.625,1.982012,5.14,10.48,19.39,0.1984210927574266,4,0.0,0.0,init,0,random,,
AL,42,18,1757864569.3303502,5520.155875012279,5.523363500018604,4.5,0.3,2.95,2.6,2.125,2.363103,2.49,2.83,3.78,0.1587368742059413,5,0.0,0.0,init,0,random,,
AL,42,19,1757864574.882306,5549.131250008941,5.551799042033963,3.0,0.4,1.7000000000000002,1.35,1.0,1.231066,23.59,37.39,68.09,0.1984210927574266,4,0.0,0.0,init,0,random,,
AL,42,20,1757864580.4029179,5517.787375021726,5.5204762920038775,3.25,0.3,1.9500000000000002,1.6,1.375,1.562165,8.59,12.76,17.28,0.1984210927574266,4,0.0,0.0,init,0,random,,
AL,42,21,1757864585.954396,5545.61683407519,5.551307792076841,4.5,0.2,2.7,2.6,2.25,-21.887616,1.81,1.88,2.17,1.0,1,inf,1.0,init,0,random,,
AL,42,22,1757864591.496586,5539.441500091925,5.542027625022456,3.0,0.4,1.3250000000000002,1.1,0.875,1.17223,38.81,56.28,88.94,0.1984210927574266,4,0.0,0.0,init,0,random,,
AL,42,23,1757864597.003947,5502.1010839845985,5.50719333300367,4.5,0.3,0.825,0.725,0.5,1.38447,25.04,32.41,68.09,0.1984210927574266,4,0.0,0.0,init,0,random,,
AL,42,24,1757864602.595755,5586.756624979898,5.591613708995283,5.25,0.2,1.075,0.725,0.5,2.138279,4.71,10.58,22.26,0.1587368742059413,5,0.0,0.0,init,0,random,,
AL,42,25,1757864609.640129,5563.104709028266,5.568339499994181,3.0,0.2,2.325,2.1,1.75,2.268983,3.28,3.86,5.44,0.1587368742059413,5,0.0,0.0,cycle,1,explore,0.8212447787152843,0.0
AL,42,26,1757864615.2119749,5567.1357499668375,5.571605624980293,3.0,0.2,2.45,2.35,2.25,2.017388,3.05,3.23,3.45,0.1984210927574266,4,0.0,0.0,cycle,1,exploit,1.0088964434190442,0.0
AL,42,27,1757864620.7752519,5559.024915914051,5.563082417007536,3.0,0.2,2.825,2.725,2.25,2.136407,2.6,2.69,3.45,0.1587368742059413,5,0.0,0.0,cycle,1,exploit,1.0191413669718707,0.0
AL,42,28,1757864626.2962382,5516.169667011127,5.520809666020796,3.0,0.2,2.95,2.725,2.25,2.154594,2.49,2.69,3.45,0.1587368742059413,5,0.0,0.0,cycle,1,exploit,1.0155000480083527,0.0
AL,42,29,1757864632.408232,6105.823832913302,6.111779958941042,3.0,0.2,3.075,2.725,2.25,2.173741,2.39,2.69,3.45,0.1587368742059413,5,0.0,0.0,cycle,1,exploit,1.0139300945070384,0.0
AL,42,30,1757864637.957742,5544.314125087112,5.549313958035782,3.0,0.2,3.2,2.725,2.25,2.194563,2.29,2.69,3.45,0.1984210927574266,4,0.0,0.0,cycle,1,exploit,1.01021515694295,0.0
AL,42,31,1757864643.472275,5510.264709009789,5.51436274999287,3.25,0.2,2.2,2.1,1.75,2.372484,3.17,3.39,4.64,0.11338348157567232,7,0.0,0.0,cycle,1,explore,0.7627018058351219,0.0
AL,42,32,1757864649.155437,5677.41687502712,5.6829206249676645,4.25,0.4,1.075,0.975,0.75,1.284737,29.39,35.72,60.32,0.1984210927574266,4,0.0,0.0,cycle,1,explore,0.4781257245484938,0.0
AL,42,33,1757864654.809037,5647.353708045557,5.653352083987556,5.25,0.4,1.8250000000000002,1.725,1.375,1.741363,6.63,7.47,11.77,0.1984210927574266,4,0.0,0.0,cycle,1,explore,0.7949587472300228,0.0
AL,42,34,1757864660.50269,5687.136292108335,5.693394999951124,5.5,0.3,2.075,1.725,1.625,2.426968,2.92,3.83,4.25,0.11338348157567232,7,0.0,0.0,cycle,1,explore,0.7613432317694482,0.0
AL,42,35,1757864667.323273,5523.46158400178,5.52976862504147,3.0,0.4,1.5750000000000002,1.1,0.75,1.170964,27.48,56.28,121.12,0.1984210927574266,4,0.0,0.0,cycle,2,explore,0.1654342148151875,0.0
AL,42,36,1757864672.817873,5488.182000000961,5.494389291037805,3.25,0.4,1.9500000000000002,1.85,1.75,1.436041,15.27,16.97,18.97,0.1984210927574266,4,0.0,0.0,cycle,2,explore,0.13658566790437396,0.0
AL,42,37,1757864678.4460108,5621.09387491364,5.6279070830205455,4.5,0.3,2.075,1.6,1.5,2.012898,3.94,6.6,7.56,0.1984210927574266,4,0.0,0.0,cycle,2,explore,0.1430714778551075,0.0
AL,42,38,1757864684.057717,5606.091875000857,5.611518583027646,5.0,0.2,2.825,2.725,2.25,-51.989107,1.56,1.61,1.96,1.0,1,inf,1.0,cycle,2,exploit,1.0337076524414512,0.0
AL,42,39,1757864689.58406,5514.751958078705,5.5260910000652075,5.25,0.2,2.825,2.725,2.25,-74.744798,1.48,1.54,1.86,1.0,1,inf,1.0,cycle,2,exploit,1.0487675370173286,0.0
AL,42,40,1757864695.494443,5902.524417033419,5.910095250001177,5.25,0.2,2.95,2.725,2.25,-74.711616,1.42,1.54,1.86,1.0,1,inf,1.0,cycle,2,exploit,1.0393770910563287,0.0
AL,42,41,1757864701.013804,5513.121041003615,5.5191765000345185,5.25,0.3,1.9500000000000002,1.6,1.125,2.031382,3.39,4.78,9.89,0.11338348157567232,7,0.0,0.0,cycle,2,explore,0.416962457804938,0.0
AL,42,42,1757864706.54339,5521.354417083785,5.529353541089222,5.5,0.2,2.825,2.725,2.25,-104.022337,1.41,1.47,1.78,1.0,1,inf,1.0,cycle,2,exploit,1.0399435739629657,0.0
AL,42,43,1757864712.0780811,5526.9458330003545,5.534509500022978,5.5,0.2,2.95,2.725,2.25,-104.055774,1.35,1.47,1.78,1.0,1,inf,1.0,cycle,2,exploit,1.0369549482990355,0.0
AL,42,44,1757864717.597425,5511.490458040498,5.5191957500064746,5.5,0.4,1.5750000000000002,1.475,1.0,1.629641,8.17,9.32,20.28,0.0992105463787133,8,0.0,0.0,cycle,2,explore,0.5432255701354886,0.0
AL,42,45,1757864724.5704582,5685.9519589925185,5.69474483304657,3.25,0.2,2.7,2.475,2.125,2.009842,2.51,2.74,3.33,0.0992105463787133,8,0.0,0.0,cycle,3,explore,0.3005564072464642,0.0
AL,42,46,1757864730.100715,5522.065666969866,5.530081207980402,3.75,0.3,2.45,1.975,1.875,2.002,4.05,6.2,6.94,0.0992105463787133,8,0.0,0.0,cycle,3,explore,0.12899313598105502,0.0
AL,42,47,1757864735.627836,5513.18775000982,5.526898792013526,4.0,0.4,1.7000000000000002,1.6,1.125,1.429283,13.27,14.98,30.29,0.0992105463787133,8,0.0,0.0,cycle,3,explore,0.3710057763647055,0.0
AL,42,48,1757864741.196363,5558.630457962863,5.568284292006865,4.75,0.2,2.075,1.725,1.5,2.117197,2.23,2.69,3.18,0.0992105463787133,8,0.0,0.0,cycle,3,explore,0.3215194434454073,0.0
AL,42,49,1757864746.7617888,5554.836165974848,5.5652212500572205,4.75,0.2,2.7,2.6,2.25,-34.507427,1.71,1.78,2.06,0.1587368742059413,5,0.0,0.0,cycle,3,exploit,1.030380829159571,0.0
AL,42,50,1757864752.422774,5650.719792000018,5.660738957929425,4.75,0.2,2.825,2.725,2.25,-34.693834,1.64,1.7,2.06,0.1587368742059413,5,0.0,0.0,cycle,3,exploit,1.0444714369359736,0.0
AL,42,51,1757864758.023794,5592.477999976836,5.60301924997475,4.75,0.2,2.95,2.725,2.25,-34.616634,1.57,1.7,2.06,0.1587368742059413,5,0.0,0.0,cycle,3,exploit,1.026070607040578,0.0
AL,42,52,1757864763.5378911,5505.969375022687,5.5157490419223905,5.0,0.2,2.95,2.725,2.25,-51.922379,1.49,1.61,1.96,0.1984210927574266,4,0.0,0.0,cycle,3,exploit,1.0324019903215846,0.0
AL,42,53,1757864769.335316,5785.56179208681,5.798403833992779,5.0,0.2,3.075,2.725,2.25,-51.884565,1.43,1.61,1.96,0.1984210927574266,4,0.0,0.0,cycle,3,exploit,1.0169796160086395,0.0
AL,42,54,1757864774.954405,5608.180374954827,5.619709291961044,5.0,0.3,3.2,2.725,2.25,1.236256,2.06,2.42,2.97,0.0992105463787133,8,0.0,0.0,cycle,3,explore,0.38690311480566425,0.0
AL,42,55,1757864781.8723352,5611.861417070031,5.625174874905497,3.5,0.3,2.075,1.6,1.5,1.667288,6.47,11.0,12.52,0.07936843710297065,10,0.0,0.0,cycle,4,explore,0.22821468588525426,0.0
AL,42,56,1757864787.505613,5621.019292040728,5.633416582946666,4.25,0.4,2.075,1.975,1.5,1.612628,7.88,8.7,15.1,0.07936843710297065,10,0.0,0.0,cycle,4,explore,0.20066899643692448,0.0
AL,42,57,1757864793.068613,5549.749957979657,5.563019916997291,4.5,0.4,2.325,2.1,1.75,1.775505,5.48,6.83,9.89,0.07936843710297065,10,0.0,0.0,cycle,4,explore,0.17022716341910543,0.0
AL,42,58,1757864798.783076,5700.175499892794,5.71438549994491,4.5,0.4,2.575,2.225,2.125,1.981749,4.48,6.02,6.65,0.07936843710297065,10,0.0,0.0,cycle,4,explore,0.1471257776527532,0.0
AL,42,59,1757864804.4017332,5603.954375023022,5.618535041925497,5.0,0.4,2.45,2.1,2.0,2.081856,4.05,5.44,6.03,0.06614036425247552,12,0.0,0.0,cycle,4,explore,0.0973878521096917,0.0
AL,42,60,1757864809.949395,5533.369041979313,5.54741500003729,5.25,0.2,2.575,2.475,2.25,-73.370667,1.63,1.69,1.86,0.1984210927574266,4,0.0,0.0,cycle,4,exploit,0.7847077591826654,0.0
AL,42,61,1757864815.629146,5664.6127080312,5.679521042038687,5.25,0.2,2.7,2.6,2.25,-73.865872,1.55,1.61,1.86,0.1984210927574266,4,0.0,0.0,cycle,4,exploit,0.7814737531063922,0.0
AL,42,62,1757864821.212822,5568.195750005543,5.583491416997276,5.5,0.2,2.45,2.35,2.25,-101.166645,1.63,1.7,1.78,0.2645614570099021,3,0.0,0.0,cycle,4,exploit,0.8077977746394467,0.0
AL,42,63,1757864826.751931,5522.666167002171,5.538863208028488,5.5,0.2,2.575,2.475,2.25,-101.658518,1.55,1.62,1.78,0.2645614570099021,3,0.0,0.0,cycle,4,exploit,0.8080666371034269,0.0
AL,42,64,1757864832.3587499,5591.136957984418,5.606570250005461,5.5,0.2,2.7,2.6,2.25,-102.56547,1.48,1.54,1.78,0.2645614570099021,3,0.0,0.0,cycle,4,exploit,0.8034588786481573,0.0
AL,42,65,1757864839.159373,5554.393333033659,5.569449041038752,3.75,0.2,1.075,0.725,0.625,1.648933,9.43,20.75,27.92,0.05669174078783616,14,0.0,0.0,cycle,5,explore,0.3438504948363541,0.0
AL,42,66,1757864845.680567,6505.154457991011,6.520953458966687,4.5,0.4,0.95,0.85,0.5,1.24209,33.56,41.91,121.12,0.06105264392536203,13,0.0,0.0,cycle,5,explore,0.1182449548124723,0.0
AL,42,67,1757864851.228034,5531.331375008449,5.547302375081927,4.75,0.2,2.825,2.35,1.875,-5.091675,1.64,1.97,2.47,0.0992105463787133,8,0.0,0.0,cycle,5,explore,0.5368688654401295,0.0
AL,42,68,1757864856.8265128,5579.106083023362,5.598274042014964,4.75,0.4,2.2,2.1,1.75,1.838838,5.5,6.07,8.87,0.06614036425247552,12,0.0,0.0,cycle,5,explore,0.07696510114122254,0.0
AL,42,69,1757864862.394065,5550.371541059576,5.567381832981482,5.5,0.3,1.5750000000000002,1.225,1.125,1.984416,4.51,7.59,9.01,0.06105264392536203,13,0.0,0.0,cycle,5,exploit,0.8192207495160997,0.0
AL,42,70,1757864867.9308128,5516.840958036482,5.536495083011687,5.5,0.3,1.7000000000000002,1.225,1.125,2.007273,3.93,7.59,9.01,0.06614036425247552,12,0.0,0.0,cycle,5,exploit,0.8299401084461612,0.0
AL,42,71,1757864873.503917,5554.02104195673,5.572844124981202,5.5,0.3,1.4500000000000002,1.35,1.25,2.075438,5.3,6.17,7.28,0.05669174078783616,14,0.0,0.0,cycle,5,exploit,0.8337842935169293,0.0
AL,42,72,1757864879.084235,5561.919917003252,5.580085707944818,5.5,0.3,1.5750000000000002,1.35,1.25,2.097461,4.51,6.17,7.28,0.05291229140198042,15,0.0,0.0,cycle,5,exploit,0.8463504644938894,0.0
AL,42,73,1757864884.656906,5553.559750085697,5.572482125018723,5.5,0.3,1.7000000000000002,1.35,1.25,2.120318,3.93,6.17,7.28,0.05669174078783616,14,0.0,0.0,cycle,5,exploit,0.8569646176298522,0.0
AL,42,74,1757864890.3050041,5628.399083041586,5.6478772920090705,5.5,0.3,2.45,2.1,1.625,2.548441,2.45,2.87,4.25,0.05669174078783616,14,0.0,0.0,cycle,5,explore,0.05860563659554531,0.0
AL,42,75,1757864898.283637,6588.58812507242,6.623688250081614,3.5,0.4,1.5750000000000002,1.1,0.625,1.2196,20.19,41.37,128.17,0.06614036425247552,12,0.0,0.0,cycle,6,explore,0.3261020226569027,0.0
AL,42,76,1757864904.19444,5889.6649579983205,5.910542958998121,4.0,0.3,1.5750000000000002,1.225,1.0,1.577589,8.69,14.37,21.57,0.06105264392536203,13,0.0,0.0,cycle,6,explore,0.23660674889488675,0.0
AL,42,77,1757864909.750593,5534.617124940269,5.555901082931086,4.0,0.3,2.2,1.975,1.5,1.886173,4.38,5.41,9.58,0.06614036425247552,12,0.0,0.0,cycle,6,explore,0.14334271881605298,0.0
AL,42,78,1757864915.28806,5515.240125008859,5.537254208000377,4.25,0.4,1.3250000000000002,1.225,1.125,1.40981,19.35,22.64,26.84,0.06614036425247552,12,0.0,0.0,cycle,6,exploit,0.783860799223666,0.0
AL,42,79,1757864920.903279,5590.4021670576185,5.6149357908871025,4.25,0.4,1.4500000000000002,1.35,1.25,1.458972,16.15,18.64,21.74,0.06105264392536203,13,0.0,0.0,cycle,6,exploit,0.7779220923486964,0.0
AL,42,80,1757864926.470277,5542.729125008918,5.566556000034325,4.5,0.2,1.9500000000000002,1.6,1.125,2.636669,2.51,3.14,5.88,0.05291229140198042,15,0.0,0.0,cycle,6,explore,0.0945447630202758,0.0
AL,42,81,1757864932.072896,5577.798084006645,5.602220332948491,4.5,0.4,1.3250000000000002,1.225,1.125,1.451431,17.26,20.19,23.94,0.06105264392536203,13,0.0,0.0,cycle,6,exploit,0.7653361116659049,0.0
AL,42,82,1757864937.685907,5590.341666946188,5.612834541941993,4.5,0.4,1.5750000000000002,1.35,1.25,1.51271,12.21,16.62,19.39,0.06614036425247552,12,0.0,0.0,cycle,6,exploit,0.799955155852291,0.0
AL,42,83,1757864943.2681239,5559.30283293128,5.582027333090082,4.5,0.4,1.5750000000000002,1.475,1.375,1.549191,12.21,13.92,16.02,0.06614036425247552,12,0.0,0.0,cycle,6,exploit,0.7552568628365106,0.0
AL,42,84,1757864948.955744,5660.6290839845315,5.687395332963206,4.75,0.2,2.075,1.85,1.75,-1.692676,2.23,2.51,2.65,0.07936843710297065,10,0.0,0.0,cycle,6,explore,0.26639096485460007,0.0
AL,42,85,1757864955.838203,5518.46341707278,5.542521250084974,3.0,0.4,1.075,0.725,0.625,1.105145,58.92,129.65,173.8,0.06614036425247552,12,0.0,0.0,cycle,7,explore,0.3625443249123703,0.0
AL,42,86,1757864961.390624,5525.009165983647,5.5521495409775525,3.5,0.2,2.825,2.725,2.25,0.145365,2.23,2.31,2.8,0.07215312463906422,11,0.0,0.0,cycle,7,exploit,0.7580700692418129,0.0
AL,42,87,1757864967.081723,5665.780875016935,5.69092662492767,3.5,0.2,3.075,2.725,2.25,0.210676,2.04,2.31,2.8,0.07936843710297065,10,0.0,0.0,cycle,7,exploit,0.7668412382190107,0.0
AL,42,88,1757864972.601439,5492.999625043012,5.519517834065482,3.75,0.2,2.7,2.6,2.125,-0.115348,2.17,2.26,2.77,0.07215312463906422,11,0.0,0.0,cycle,7,exploit,0.7755736313306529,0.0
AL,42,89,1757864978.1270652,5496.947875013575,5.525401124963537,3.75,0.2,2.825,2.725,2.25,-2.339372,2.08,2.15,2.61,0.07936843710297065,10,0.0,0.0,cycle,7,exploit,0.795774604923461,0.0
