algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std
AL,346,1,1757866773.075915,5698.852417059243,5.703668541973457,3.25,0.4,2.45,2.1,2.0,1.520959,9.67,13.17,14.52,1.0,1,inf,1.0,init,0,random,,
AL,346,2,1757866778.6367,5559.369708993472,5.560710207908414,5.0,0.2,1.4500000000000002,1.35,1.25,2.69617,3.11,3.45,3.91,1.0,1,inf,1.0,init,0,random,,
AL,346,3,1757866784.2083259,5568.277625017799,5.571533833048306,3.25,0.4,1.2000000000000002,1.1,0.625,1.150823,40.31,47.96,148.71,1.0,1,inf,1.0,init,0,random,,
AL,346,4,1757866789.7665799,5556.745624984615,5.558167333016172,3.0,0.2,2.075,1.85,1.625,2.127173,3.94,4.86,6.38,0.8648644032345034,1,1.2284790270606638,0.34500552653258265,init,0,random,,
AL,346,5,1757866795.53546,5764.652875019237,5.768808624939993,4.25,0.3,2.325,1.85,1.375,1.921968,3.58,5.46,10.1,0.8337147579843913,1,0.6575103315910569,0.1940249856710988,init,0,random,,
AL,346,6,1757866801.3324852,5794.159417040646,5.796914082951844,3.5,0.2,1.8250000000000002,1.475,1.125,1.988746,3.77,5.64,9.89,0.8144928038908529,1,0.34137647475603417,0.10085727855422263,init,0,random,,
AL,346,7,1757866806.873903,5539.983500028029,5.54134333296679,4.25,0.3,1.075,0.725,0.625,1.414012,16.53,36.33,48.87,0.9999999999999256,1,2.7715209729386325,0.9999999999996392,init,0,random,,
AL,346,8,1757866812.377751,5500.50783297047,5.50375749997329,5.0,0.2,0.95,0.85,0.625,2.127736,6.75,8.49,15.71,0.3968421855148532,2,0.0,0.0,init,0,random,,
AL,346,9,1757866817.9403899,5560.888709034771,5.5625530409161,4.75,0.2,0.825,0.725,0.5,1.929867,9.98,12.93,27.19,0.3968421855148532,2,0.0,0.0,init,0,random,,
AL,346,10,1757866823.44805,5505.405165953562,5.507594124996103,4.5,0.4,2.075,1.975,1.625,1.697793,7.0,7.76,11.47,0.8393337913028275,1,0.6132270556570756,0.22126011733068435,init,0,random,,
AL,346,11,1757866828.995195,5544.034415972419,5.547045000013895,4.25,0.2,1.4500000000000002,1.35,1.125,2.324314,4.01,4.56,6.65,0.8313797208473316,1,0.5063768223632107,0.18270719482455103,init,0,random,,
AL,346,12,1757866834.541106,5543.270207941532,5.54583537497092,4.0,0.4,1.7000000000000002,1.35,1.25,1.436574,13.27,21.04,24.54,0.8815567734498296,1,1.011170684515569,0.42591248592599634,init,0,random,,
AL,346,13,1757866840.051303,5508.336166036315,5.51013766694814,3.5,0.2,1.4500000000000002,1.225,0.875,1.783961,5.84,8.34,16.35,0.8298515753262209,1,0.416185465724174,0.17530036128151047,init,0,random,,
AL,346,14,1757866845.751188,5696.491500013508,5.699800834059715,3.5,0.3,1.2,0.975,0.875,1.383271,19.56,29.63,36.78,0.9900003456830511,1,1.321101100519422,0.9515322500439911,init,0,random,,
AL,346,15,1757866851.287437,5534.2734169680625,5.536151375039481,3.75,0.2,2.7,2.35,2.25,-2.653996,2.17,2.5,2.61,1.0,1,inf,1.0,init,0,random,,
AL,346,16,1757866856.803736,5513.04308406543,5.516215625102632,3.75,0.2,2.325,2.225,1.75,2.40187,2.53,2.64,3.61,0.3968421855148532,2,0.0,0.0,init,0,random,,
AL,346,17,1757866862.609528,5802.225874969736,5.805678584030829,5.25,0.4,2.45,1.975,1.625,1.954934,3.73,5.59,8.43,0.3968421855148532,2,0.0,0.0,init,0,random,,
AL,346,18,1757866868.1279402,5516.271083033644,5.518326750025153,3.25,0.2,2.7,2.35,2.0,2.315452,2.51,2.9,3.66,0.3968421855148532,2,0.0,0.0,init,0,random,,
AL,346,19,1757866873.641153,5509.3668749323115,5.513119500014,4.75,0.2,2.95,2.725,2.25,-34.616634,1.57,1.7,2.06,1.0,1,inf,1.0,init,0,random,,
AL,346,20,1757866879.169012,5525.500124902464,5.527787833008915,4.5,0.4,2.45,2.225,2.125,1.968106,4.93,6.02,6.65,0.2645614570099021,3,0.0,0.0,init,0,random,,
AL,346,21,1757866884.675596,5504.017750034109,5.506538750021718,4.75,0.3,2.575,2.475,2.25,1.664931,2.7,2.82,3.18,0.2645614570099021,3,0.0,0.0,init,0,random,,
AL,346,22,1757866890.2758021,5595.476082991809,5.600106084020808,4.75,0.4,2.325,1.975,1.75,1.83905,4.91,6.93,8.87,0.1984210927574266,4,0.0,0.0,init,0,random,,
AL,346,23,1757866895.821399,5542.599624954164,5.5455161249265075,5.0,0.3,2.075,1.85,1.75,2.347459,3.32,4.0,4.42,0.1984210927574266,4,0.0,0.0,init,0,random,,
AL,346,24,1757866901.3321018,5506.690208101645,5.510619833017699,3.25,0.2,1.2,0.725,0.5,1.490987,10.08,27.62,58.02,0.2645614570099021,3,0.0,0.0,init,0,random,,
AL,346,25,1757866908.4715772,5567.472042050213,5.5721418330213055,3.0,0.4,1.2,0.725,0.5,1.071365,47.3,129.65,252.25,0.2645614570099021,3,0.0,0.0,cycle,1,exploit,1.2992195347209905,0.0
AL,346,26,1757866914.030737,5555.82787503954,5.5590334999142215,3.0,0.4,1.2,0.85,0.5,1.069111,47.3,94.25,252.25,0.2645614570099021,3,0.0,0.0,cycle,1,exploit,1.2983717093278004,0.0
AL,346,27,1757866919.5412638,5505.132540944032,5.510399958002381,3.0,0.4,1.325,0.85,0.5,1.07258,38.81,94.25,252.25,0.2645614570099021,3,0.0,0.0,cycle,1,exploit,1.3093082309356263,0.0
AL,346,28,1757866925.109238,5564.284750027582,5.567883458104916,3.0,0.4,1.325,0.975,0.5,1.082268,38.81,71.62,252.25,0.2645614570099021,3,0.0,0.0,cycle,1,exploit,1.3113181303116077,0.0
AL,346,29,1757866930.68891,5573.060082970187,5.579523459076881,3.0,0.4,1.45,0.975,0.5,1.090511,32.41,71.62,252.25,0.2645614570099021,3,0.0,0.0,cycle,1,exploit,1.3221652755000637,0.0
AL,346,30,1757866936.362421,5668.313624919392,5.673346208059229,3.5,0.2,1.075,0.725,0.5,1.533774,10.83,23.82,50.04,0.1984210927574266,4,0.0,0.0,cycle,1,explore,0.7154626493019794,0.0
AL,346,31,1757866941.87964,5513.291833922267,5.517127583967522,3.5,0.2,2.45,2.35,2.0,1.933393,2.57,2.68,3.27,0.2645614570099021,3,0.0,0.0,cycle,1,explore,0.6296116681950923,0.0
AL,346,32,1757866947.381539,5496.482916991226,5.501777541008778,4.0,0.4,3.075,2.725,2.25,1.933515,4.02,5.04,7.56,0.1984210927574266,4,0.0,0.0,cycle,1,explore,0.799415741445574,0.0
AL,346,33,1757866952.915353,5529.100749990903,5.533713499899022,4.25,0.3,3.075,2.6,2.25,2.31615,2.53,3.04,3.78,0.1984210927574266,4,0.0,0.0,cycle,1,explore,0.812858961954361,0.0
AL,346,34,1757866958.429426,5509.391458006576,5.513987832935527,5.0,0.2,1.2,0.975,0.625,2.214494,4.2,6.38,15.71,0.13228072850495104,6,0.0,0.0,cycle,1,explore,0.5878846916819728,0.0
AL,346,35,1757866964.838392,5592.162500019185,5.59908837499097,3.0,0.2,2.2,2.1,2.0,2.288087,3.57,3.86,4.2,0.1984210927574266,4,0.0,0.0,cycle,2,explore,0.6023998207985659,0.0
AL,346,36,1757866970.400377,5557.222375064157,5.561873625032604,3.25,0.4,1.8250000000000002,1.6,1.5,1.371802,17.44,22.69,25.81,0.2645614570099021,3,0.0,0.0,cycle,2,explore,0.6019147981754285,0.0
AL,346,37,1757866975.897622,5492.516583064571,5.497175500029698,3.75,0.3,2.325,1.85,1.625,1.846636,4.45,7.14,9.29,0.1984210927574266,4,0.0,0.0,cycle,2,explore,0.3970971354579062,0.0
AL,346,38,1757866981.5708869,5666.460291016847,5.673127499991097,4.25,0.2,2.075,1.85,1.75,1.297811,2.5,2.81,3.0,0.2645614570099021,3,0.0,0.0,cycle,2,explore,0.5888898492342258,0.0
AL,346,39,1757866987.083154,5506.677791941911,5.512170208967291,5.0,0.4,0.7,0.6,0.5,1.256011,50.04,68.09,98.07,0.2645614570099021,3,0.0,0.0,cycle,2,exploit,1.0484563342387925,0.0
AL,346,40,1757866992.604797,5513.611458009109,5.5214252499863505,5.0,0.4,0.825,0.6,0.5,1.26216,36.04,68.09,98.07,0.2645614570099021,3,0.0,0.0,cycle,2,exploit,1.035320789893859,0.0
