algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,worker_id,rollout_id,loss_actor,loss_critic,entropy_mean,total_loss,update_time_ms
A3C,346,1.0,1757704845.624266,5608.645665924996,5.616191374952905,4.855099611026571,0.31268873616152776,2.329437470448155,2.0792415066298076,1.7869452306844094,2.339,3.12,3.7,4.87,1.0,1.0,inf,1.0,rollout,0,1,,,,,
A3C,346,2.0,1757704845.6989598,5676.6379160108045,5.689039333956316,3.2803461322267586,0.224736972003778,1.9377058401389031,1.743121567596431,1.6070126997186724,2.030541,4.69,5.81,6.93,1.0,1.0,inf,1.0,rollout,1,1,,,,,
A3C,346,3.0,1757704847.771133,2136.1073749139905,2.146354458993301,3.842924240454461,0.34232451878906595,2.0279345373583375,1.546207031513239,1.0780698479085578,1.530063,7.38,12.72,26.18,1.0,1.0,inf,1.0,rollout,0,1,,,,,
A3C,346,5.0,1757704848.413316,637.0866670040414,0.6419795419787988,4.428345917328753,0.3835157701956841,1.3662775425972373,0.8671856915828898,0.6784354944179131,1.344139,15.41,38.22,62.41,1.0,1.0,inf,1.0,rollout,0,1,,,,,
A3C,346,6.0,1757704849.051209,632.6282080262899,0.6376738330582157,4.771457200394582,0.20000000000000004,1.5373685008822755,1.0373685137569073,0.6141252858888646,2.214605,3.06,6.17,17.86,1.0,1.0,inf,1.0,rollout,0,1,,,,,
A3C,346,,1757704849.0661309,,,,,,,,,,,,,,,,update,0,1,182268.6911689775,5.866767769154913,3.482832583903378,182274.5231084208,12.831208994612098
A3C,346,7.0,1757704849.7033029,630.865833023563,0.636346000013873,5.085565557007258,0.39998783607837557,1.5565081931574567,1.0638761987441778,0.6763813622598241,1.440664,9.79,20.96,51.8,0.9999999999999093,1.0,2.205437969565772,0.9999999999995466,rollout,0,2,,,,,
A3C,346,8.0,1757704850.341456,633.0372920492664,0.6379326250171289,5.088169834642236,0.4,1.5608113407496167,1.060820231218877,0.7664416729253768,1.461733,9.72,21.06,40.32,0.936861229563701,1.0,1.230257969480855,0.6843061478185047,rollout,0,2,,,,,
A3C,346,9.0,1757704850.9788642,632.080708979629,0.6371913329930976,4.479599263098013,0.20000000000000015,1.5372617686235186,1.0372704728652058,0.7932191736245564,2.157267,3.35,7.07,12.14,0.8780969835405674,1.0,0.6918401864447364,0.3904849177028369,rollout,0,2,,,,,
A3C,346,10.0,1757704851.614065,630.1812500460073,0.6349427079549059,4.455599412002914,0.20348291195387797,1.8252361623467093,1.3351301236457072,0.9331953244167708,2.315806,2.76,4.4,9.18,1.0,1.0,inf,1.0,rollout,0,2,,,,,
A3C,346,,1757704851.628733,,,,,,,,,,,,,,,,update,0,2,792.991271460575,11.797573182374261,4.58456288798917,804.7429990140694,12.601624941453338
A3C,346,11.0,1757704852.2705762,635.2856250014156,0.6411610420327634,4.225164521269701,0.3999022466432225,1.8700584389805606,1.4026974959282312,0.9710584613811515,1.434266,9.82,17.46,36.41,0.9288011954049061,1.0,1.025736673085593,0.6440059770245308,rollout,0,3,,,,,
A3C,346,12.0,1757704852.9136572,636.7238750681281,0.6428531249985099,3.8754391328455857,0.20000058203186055,1.6861477039605437,1.1862189792749747,1.0497573315729691,2.056016,3.63,7.23,9.26,0.8564728442731139,1.0,0.4484251704127877,0.28236422136556916,rollout,0,3,,,,,
A3C,346,13.0,1757704853.551494,632.4085410451517,0.6376093750586733,3.8300189798125515,0.3999987167060376,2.486568264690484,1.9957174992338442,1.640835815211789,1.586172,6.71,10.5,15.53,0.9859364257103294,1.0,0.9741588087545643,0.9296821285516469,rollout,0,3,,,,,
A3C,346,14.0,1757704854.189131,631.0657920548692,0.6371927500003949,4.0055524506057365,0.3731003367976854,2.149749910034215,1.6534963029632173,1.2567078752611003,1.552998,7.17,12.17,21.07,0.8607475654471878,1.0,0.3182688693982185,0.30373782723593895,rollout,0,3,,,,,
A3C,346,,1757704854.202646,,,,,,,,,,,,,,,,update,0,3,85.70982818147093,3.1029595819455156,5.290222160307994,88.75988554181336,11.51562505401671
A3C,346,15.0,1757704854.8374012,628.9442499401048,0.6336539160693064,3.4679159115299196,0.20309231590901938,1.7951984075075094,1.29818488462648,1.1361256542231812,1.922032,4.04,7.8,10.18,0.9288819343061655,1.0,0.6752387065312043,0.6444096715308274,rollout,0,4,,,,,
A3C,346,16.0,1757704855.477086,634.3516249908134,0.6394803329603747,4.522881367611755,0.20000683848946396,1.508919002328296,1.0156839254057968,0.7256174859869604,2.135517,3.39,7.25,14.24,0.8380470238373976,1.0,0.199336107900867,0.19023511918698802,rollout,0,4,,,,,
A3C,346,17.0,1757704856.11746,635.0630419328809,0.6401822089683264,3.352660773315713,0.39081512688325465,2.0402330280685725,1.5534091177326628,1.378518753226997,1.396832,12.51,21.59,27.42,0.9999999999998344,1.0,1.2073822808841466,0.9999999999991717,rollout,0,4,,,,,
A3C,346,18.0,1757704856.7546291,630.0236670067534,0.6369694999884814,3.9253819853851954,0.20002312175499923,2.7996331596029034,2.2996711272569237,1.8410699218095437,1.926459,2.0,2.44,3.12,1.0,1.0,inf,1.0,rollout,0,4,,,,,
A3C,346,,1757704856.768801,,,,,,,,,,,,,,,,update,0,4,450.3714933044164,8.023503270021841,5.234128212841995,458.3426552923098,11.621500016190112
