algo,seed,evaluation,timestamp,t_env_ms,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,phase,generation,valid,rank,crowding_distance
GA,145,1,1757822731.824043,5514.298541005701,4.746704914126007,0.20367295239556749,1.7963736400322587,1.300703337061746,0.8377945279455581,2.392769,2.63,4.12,10.05,-4.072769,init,0,False,4.0,inf
GA,145,2,1757822737.316576,5492.242457927205,3.4967049141260067,0.3370062857289008,2.752867146525766,2.2935604799188893,1.8877945279455584,1.777914,4.6,6.72,9.99,-3.908914,init,0,False,4.0,0.3008797498807705
GA,145,3,1757822742.805961,5489.141708007082,5.371704914126006,0.322191470914086,1.8989710426296615,1.6578461942046034,1.5377945279455583,2.21814,3.82,4.9,5.72,-3.66214,init,0,False,4.0,inf
GA,145,4,1757822748.292898,5486.616750014946,4.121704914126007,0.2555248042474193,2.915854159512779,2.529274765633175,2.2377945279455584,1.603709,2.34,2.7,3.12,-2.419709,init,0,False,4.0,inf
GA,145,5,1757822753.7899141,5496.699792100117,4.356079914126007,0.38885813758075266,1.642477536136155,1.3649890513474605,1.1877945279455582,1.503045,11.32,16.4,21.66,-6.441045,init,0,False,6.0,0.38650746815573156
GA,145,6,1757822759.291801,5501.554917078465,3.1060799141260067,0.29996924869186375,1.3159840296426486,1.0021319084903175,0.767794527945558,1.302956,20.65,35.6,60.6,-12.987956,init,0,False,6.0,inf
GA,145,7,1757822764.783006,5490.988374920562,4.981079914126007,0.23330258202519713,2.3429784637799402,2.1745808880821547,1.8177945279455583,0.655129,2.2,2.37,2.85,-1.397129,init,0,False,8.0,inf
GA,145,8,1757822770.271639,5488.381208037026,3.731079914126007,0.3666359153585304,2.1436278144292906,1.9388666023678687,1.4677945279455582,1.572413,8.05,9.85,17.19,-5.081413,init,0,False,6.0,0.7776472044937051
GA,145,9,1757822775.7748961,5502.783041098155,4.668579914126007,0.27774702646964156,2.931939502740979,2.5817237452250117,2.167794527945558,1.579894,2.23,2.54,3.08,-2.364894,init,0,False,6.0,inf
GA,145,10,1757822781.297652,5522.3887918982655,3.4185799141260067,0.2110803598029749,1.649117779010164,1.2460094595107256,1.117794527945558,1.810941,5.25,9.41,11.7,-4.446941,init,0,False,5.0,inf
GA,145,11,1757822786.7868118,5488.915083929896,5.293579914126006,0.3444136931363082,0.9696372595296446,0.8574380309392972,0.5577945279455581,1.453166,17.26,22.08,52.12,-10.599166,init,0,False,6.0,0.7760185796788486
