algo,seed,evaluation,timestamp,t_env_ms,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,phase,generation,valid,rank,crowding_distance
GA,772,1,1757826036.3084009,5497.602125047706,5.448757120319079,0.304354131030275,1.3913124825281429,0.9800373563489799,0.8626448863386917,1.763332,6.08,12.45,16.08,-5.224332,init,0,False,1.0,inf
GA,772,2,1757826041.807114,5498.369624954648,4.198757120319079,0.37102079769694163,2.5244293656450263,2.258608784920409,1.9126448863386922,1.889429,4.6,5.75,8.18,-3.7424290000000004,init,0,False,0.0,0.9046474816089508
GA,772,3,1757826047.27529,5467.804583022371,4.823757120319079,0.20805783473397865,1.9491046903203506,1.5014659277775513,1.2126448863386918,2.760418,2.44,3.29,4.74,-3.807418,init,0,False,1.0,inf
GA,772,4,1757826052.7554371,5479.883708059788,3.5737571203190788,0.2747245014006453,1.1192345604502207,0.7443230706346942,0.5126448863386918,1.343578,18.09,40.88,86.13,-15.853577999999999,init,0,False,0.0,inf
GA,772,5,1757826058.26514,5509.442250011489,4.901882120319079,0.34139116806731207,2.143260534476195,2.022894499206123,1.5626448863386921,2.04001,4.02,4.46,7.61,-3.64901,init,0,False,0.0,0.27116594521735077
GA,772,6,1757826063.771531,5506.045375019312,3.6518821203190788,0.25250227917842305,1.8479358591515198,1.5457516420632658,1.142644886338692,1.759001,5.24,7.66,14.04,-4.453001,init,0,False,0.0,0.30176955272864814
GA,772,7,1757826069.256289,5484.44233299233,4.276882120319079,0.3191689458450898,2.6048004231589412,2.37534347879796,2.1926448863386923,2.287745,3.28,3.79,4.36,-3.430745,init,0,False,1.0,0.4068300436666534
GA,772,8,1757826074.764025,5507.479500025511,3.0268821203190788,0.38583561251175647,1.7749302932888114,1.6182006216551028,1.492644886338692,1.346489,19.78,23.79,27.96,-8.499489,init,0,False,0.0,0.45415811019058117
GA,772,9,1757826080.436766,5672.32775001321,5.214382120319079,0.23028005695620085,1.485319903678421,1.1467720502265308,0.7926448863386917,2.192924,3.47,5.57,11.9,-4.286924000000001,init,0,False,1.0,2.1634498778325164
GA,772,10,1757826085.9581451,5520.9511670982465,3.9643821203190788,0.2969467236228675,2.6269373771140767,2.139629193083674,1.8426448863386922,2.150175,3.26,4.6,6.25,-3.561175,init,0,False,0.0,0.22140831766881292
GA,772,11,1757826091.5316129,5573.209792026319,4.589382120319079,0.3636133902895342,1.4388854290621285,1.2424863359408167,1.0026448863386919,1.521605,11.62,15.59,23.94,-6.636605000000001,init,0,False,0.0,1.0916284851638385
GA,772,12,1757826097.012028,5480.179207981564,3.3393821203190788,0.20065042732657123,2.935638675815375,2.5210577645122454,2.052644886338692,2.184725,2.25,2.62,3.39,-3.010725,init,0,False,0.0,inf
GA,772,13,1757826102.4890728,5476.58262506593,5.058132120319079,0.2673170939932379,2.0330412732179726,1.7639149073693883,1.352644886338692,2.398134,2.88,3.51,5.74,-3.6111340000000003,init,0,False,1.0,0.36712049660906315
GA,772,14,1757826107.960928,5471.458749962039,3.8081321203190788,0.33398376065990465,1.2944512917708484,0.8435067441040822,0.6526448863386919,1.32275,17.6,41.43,69.16,-14.141750000000002,init,0,False,0.0,0.31987102240683646
GA,772,15,1757826113.459719,5498.500959016383,4.433132120319079,0.2450948717710157,2.2145811619007185,1.836363886961225,1.702644886338692,2.417139,2.75,3.54,4.01,-3.447139,init,0,False,1.0,inf
GA,772,16,1757826118.9402828,5480.306582991034,3.1831321203190788,0.3117615384376824,1.4186071359266925,1.2949353155326535,0.9326448863386918,1.357329,18.28,21.94,42.26,-9.605329,init,0,False,0.0,0.4612355305101752
GA,772,17,1757826124.415912,5475.383249926381,5.370632120319079,0.37842820510434905,2.5932824606020177,2.287792458389797,1.9826448863386923,2.325435,3.04,3.67,4.73,-3.4694350000000003,init,0,False,1.0,0.279377315692985
GA,772,18,1757826129.8885188,5472.159207914956,4.120632120319079,0.22287264954879346,1.7634123307318874,1.5306496012469393,1.282644886338692,2.206997,3.64,4.68,6.77,-3.7159969999999998,init,0,False,1.0,1.516810482225659
GA,772,19,1757826135.4298382,5540.8900420879945,4.745632120319079,0.2895393162154601,1.2192564865760431,1.0592210298183677,0.5826448863386918,1.564496,9.6,12.72,42.02,-7.998496000000001,init,0,False,0.0,0.44201937660748875
GA,772,20,1757826140.92843,5498.305208049715,3.4956321203190788,0.35620598288212685,2.393931811251368,2.052078172675511,1.6326448863386922,1.602279,6.91,9.45,14.94,-4.732279,init,0,False,0.0,0.2801753799790645
GA,772,21,1757826146.425013,5491.993707953952,4.622578786333957,0.20805783473397865,1.9491046903203506,1.5014659277775513,1.2126448863386918,2.651757,2.54,3.51,5.16,-3.7727570000000004,generation,1,False,,
GA,772,22,1757826151.92126,5495.939292013645,4.823757120319079,0.20805783473397865,1.8555120261698324,1.407873263627033,1.1190522221881736,2.667226,2.56,3.64,5.58,-3.8452260000000003,generation,1,False,,
GA,772,23,1757826157.417917,5496.396249975078,3.5737571203190788,0.2747245014006453,1.1192345604502207,0.7443230706346942,0.5126448863386918,1.343578,18.09,40.88,86.13,-15.853577999999999,generation,1,False,0.0,0.2748192062509878
GA,772,24,1757826162.911049,5492.86162503995,3.5964058702341757,0.27392368998661126,1.1192345604502207,0.7443230706346942,0.5126448863386918,1.349138,17.76,40.13,84.55,-15.593138,generation,1,False,0.0,0.40695393167191146
GA,772,25,1757826168.410054,5498.631833004765,3.082344485540255,0.2340957016335121,1.4358065880414503,1.2815698445575978,1.1457462658244286,1.594623,10.72,13.46,16.85,-5.697623,generation,1,False,0.0,0.3918478750842756
GA,772,26,1757826173.909028,5498.6257920973,3.6178543800753964,0.3888875979531185,2.1280377619712105,1.8251096156425772,1.4263484982697978,1.485093,9.78,13.3,21.78,-5.971093,generation,1,False,,
GA,772,27,1757826179.412982,5503.390457946807,3.9529695888784975,0.28451263953010975,1.4213139309808847,1.2307405477838629,0.9885442940867184,1.592694,9.83,13.11,20.33,-5.919694,generation,1,False,,
GA,772,28,1757826184.9123,5498.782999929972,4.591333555079923,0.3708427118576612,2.6663607004292005,2.1893565104494224,1.892136324392116,2.045938,3.57,5.1,6.95,-3.6079380000000003,generation,1,False,0.0,0.19322776476069567
GA,772,29,1757826190.456936,5544.206958962604,4.589382120319079,0.34514402133763,1.4388854290621285,1.2424863359408167,1.0026448863386919,1.563235,10.47,14.05,21.57,-6.172235000000001,generation,1,False,0.0,0.25404755755895114
GA,772,30,1757826195.961222,5504.016375052743,4.850686632091525,0.3636133902895342,1.456153555262836,1.2597544621415242,1.0026448863386919,1.569407,10.16,13.58,21.43,-6.086407,generation,1,False,,
GA,772,31,1757826201.456773,5495.32295903191,3.164048036329275,0.21253660268109653,1.4082554035481991,1.208708562599961,0.9912988986286738,1.648817,8.72,11.84,17.61,-5.465817,generation,1,False,,
GA,772,32,1757826206.9495838,5492.4785000039265,4.571272224082431,0.34701418632702874,2.9318120256958426,2.503038203951508,2.0347878038555622,2.29683,2.86,3.58,5.21,-3.46183,generation,1,False,,
