algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,worker_id,rollout_id,loss_actor,loss_critic,entropy_mean,total_loss,update_time_ms
A3C,772,1.0,1757717545.088593,5478.031209087931,5.4838860830059275,4.130274827001348,0.33260402859732785,2.466799154170663,2.144946350596361,1.7881395909341615,1.966562,4.05,5.28,7.77,1.0,1.0,inf,1.0,rollout,0,1,,,,,
A3C,772,2.0,1757717550.5862908,5488.085874938406,5.497236917028204,5.304953465580875,0.23037126792946855,2.766817836996715,2.654134139052244,2.231181365617645,-24.884507,1.73,1.8,2.14,1.0,1.0,inf,1.0,rollout,0,1,,,,,
A3C,772,3.0,1757717556.082216,5490.008374908939,5.495171791990288,5.198559719996002,0.21331783115249217,1.128300742793488,1.0171915457361937,0.893327649536344,2.338082,4.95,6.15,8.09,0.26293899908000085,3.0,0.0,0.0,rollout,0,1,,,,,
A3C,772,4.0,1757717561.551799,5463.601166964509,5.469305082922801,3.6193312595289253,0.27186842461456784,1.566000773326667,1.4606889590728274,1.356392545985771,1.692398,8.82,10.14,11.76,0.39440849862000127,2.0,0.0,0.0,rollout,0,1,,,,,
A3C,772,5.0,1757717567.1436129,5584.89408402238,5.591535667073913,4.247132359777164,0.3402696112306155,2.522245312512972,2.4217940626599344,2.248826846433101,2.217343,3.86,4.14,4.76,0.39440849862000127,2.0,0.0,0.0,rollout,0,1,,,,,
A3C,772,,1757717567.158398,,,,,,,,,,,,,,,,update,0,1,192.88306538624548,1.3402576044336187,5.074768540174079,194.1518387647125,12.753957998938859
A3C,772,6.0,1757717572.651165,5488.200208987109,5.492008958011866,3.642041029124792,0.322475486358918,2.6221556055053834,2.4965341476172473,2.17571958645343,2.046257,4.3,4.72,6.27,0.39440849862000127,2.0,0.0,0.0,rollout,0,2,,,,,
A3C,772,7.0,1757717578.124064,5467.12570800446,5.472437290940434,4.548649400280784,0.30847431899435857,2.3738530148848622,2.2389579202368597,2.116717606186651,2.264105,3.26,3.57,3.92,0.39440849862000127,2.0,0.0,0.0,rollout,0,2,,,,,
A3C,772,8.0,1757717583.613479,5483.9703750330955,5.489196458016522,3.7775637635631947,0.3563071267281352,2.50012912298583,2.280368640801322,2.159649936735496,1.893128,5.33,6.49,7.29,0.39440849862000127,2.0,0.0,0.0,rollout,0,2,,,,,
A3C,772,9.0,1757717589.0858922,5465.7630829606205,5.472126833978109,4.269505611133459,0.28078991167226525,2.397853167061734,2.2864456484203544,1.873793808440353,2.362299,3.08,3.3,4.62,0.39440849862000127,2.0,0.0,0.0,rollout,0,2,,,,,
A3C,772,10.0,1757717594.554944,5463.29424995929,5.468767250073142,4.966170803476924,0.3487257928516291,1.8515063618504806,1.7132521052963674,1.6019610212273188,1.967845,5.39,6.36,7.35,0.39440849862000127,2.0,0.0,0.0,rollout,0,2,,,,,
A3C,772,,1757717594.569776,,,,,,,,,,,,,,,,update,0,2,129.9880270512063,0.7485688462153107,4.97441599985652,130.66652525783073,12.682958040386438
A3C,772,11.0,1757717600.029026,5454.2270420352,5.4584505000384524,3.6239538380182785,0.2609040340851949,2.7282219564635106,2.618082405006075,2.2093138388689155,2.326832,2.93,3.09,4.04,0.39440849862000127,2.0,0.0,0.0,rollout,0,3,,,,,
A3C,772,12.0,1757717605.512767,5477.987500024028,5.48346408305224,5.207409258041427,0.2327075272789217,2.4339219540518777,2.322388834827655,2.073111958918969,-9.344166,2.02,2.12,2.37,0.39440849862000127,2.0,0.0,0.0,rollout,0,3,,,,,
A3C,772,13.0,1757717610.982472,5464.304125052877,5.469437583000399,4.550680822040697,0.20221855194719923,2.2625174066986986,2.1223557019531243,1.8483563591920076,-1.636917,2.16,2.3,2.65,0.26293899908000085,3.0,0.0,0.0,rollout,0,3,,,,,
A3C,772,14.0,1757717616.465344,5476.4600419439375,5.4825933339307085,4.591680374994737,0.32332718972754865,2.18541809766104,2.0773300199345264,1.8037514359948585,2.174784,3.96,4.33,5.73,0.19720424931000063,4.0,0.0,0.0,rollout,0,3,,,,,
A3C,772,15.0,1757717621.950816,5478.457207907923,5.48517741705291,4.376196594338514,0.35608414263274957,1.8632981923364775,1.7472930841081413,1.6020073819188068,1.749681,7.29,8.31,9.89,0.19720424931000063,4.0,0.0,0.0,rollout,0,3,,,,,
A3C,772,,1757717621.965756,,,,,,,,,,,,,,,,update,0,3,75.94311111313135,0.3614195725543273,5.2446680754050945,76.23065322017091,11.740875081159174
A3C,772,16.0,1757717627.432692,5460.2997079491615,5.466187666985206,4.969191504757781,0.3538016137044506,2.226616048482528,2.125447250477492,2.0219325182261754,2.248751,3.91,4.24,4.65,0.19720424931000063,4.0,0.0,0.0,rollout,0,4,,,,,
A3C,772,17.0,1757717632.96154,5519.1599579993635,5.528510916046798,3.3927828805774016,0.24694429720786976,2.078534786400651,1.9430385628988063,1.8382692412725175,2.101832,4.6,5.26,5.9,0.19720424931000063,4.0,0.0,0.0,rollout,0,4,,,,,
A3C,772,18.0,1757717638.467228,5499.233749927953,5.505407667020336,3.669782713795013,0.24941517770164845,2.294594998922209,2.158775928343542,2.054307010528142,2.285806,3.45,3.8,4.14,0.15776339944800052,5.0,0.0,0.0,rollout,0,4,,,,,
