algo,seed,evaluation,timestamp,t_env_ms,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,phase,generation,valid,rank,crowding_distance
GA,145,1,1757800966.884114,5509.68716701027,3.6511512952936243,0.39148284644780046,2.5038469612783505,2.3423389553156344,1.9413676279749326,1.64907,7.0,8.03,11.69,-4.321070000000001,init,0,False,1.0,0.14392906491955337
GA,145,2,1757800972.3766809,5492.20833403524,4.901151295293625,0.3248161797811338,1.171379428810818,0.8280532410299198,0.5413676279749324,1.458258,12.27,24.56,57.4,-10.881258,init,0,False,4.0,0.4689072852109746
GA,145,3,1757800977.871916,5495.038417051546,3.0261512952936243,0.20629766126261528,1.8317690392004284,1.7066246696013487,1.5913676279749327,2.009794,5.19,6.02,7.0,-3.830794,init,0,False,1.0,0.17711988168885956
GA,145,4,1757800983.380206,5508.061666972935,4.276151295293625,0.3396309945959486,1.9648859223173116,1.5851960981727773,1.2413676279749326,1.66462,6.17,9.62,15.7,-4.81362,init,0,False,1.0,0.1798935958455935
GA,145,5,1757800988.8718731,5491.369750001468,4.198026295293625,0.27296432792928194,1.57332748075887,1.1209103838870629,0.8913676279749325,1.661243,6.48,12.9,20.4,-5.6392430000000004,init,0,False,1.0,0.2986198302791908
GA,145,6,1757800994.363209,5490.968249971047,5.448026295293625,0.2285198834848375,2.599820987252376,2.1837675267442056,2.0113676279749324,-13.07017,1.77,2.11,2.3,-10.0,init,0,False,3.0,0.0
GA,145,7,1757800999.8388171,5475.368416984566,3.5730262952936243,0.36185321681817084,1.308169781315456,1.1102981389891036,0.6113676279749324,1.257194,22.98,31.89,105.13,-17.257194,init,0,False,4.0,0.8400519736797495
GA,145,8,1757801005.311828,5472.634958918206,4.823026295293625,0.29518655015150413,2.3737541968998723,2.103155281846247,1.6613676279749328,2.383514,2.85,3.36,5.08,-3.512514,init,0,False,1.0,0.17889535359743672
GA,145,9,1757801010.850401,5538.209332968108,3.8855262952936243,0.2507421057070597,2.1276503007959757,1.6388695675605325,1.3113676279749327,1.969727,3.58,5.83,9.28,-3.8387269999999996,init,0,False,1.0,0.1703355849203998
GA,145,10,1757801016.36605,5515.398500021547,5.135526295293625,0.3840754390403931,1.3384531343260817,1.1174409961319607,0.9613676279749325,1.533975,11.97,17.18,23.21,-6.7699750000000005,init,0,False,1.0,0.317074947139597
GA,145,11,1757801021.846238,5479.948709020391,3.2605262952936243,0.31740877237372644,2.899751835624783,2.606012424703389,2.2213676279749324,1.93875,4.26,5.23,7.35,-3.62275,init,0,False,1.0,0.23541134509018816
GA,145,12,1757801027.334116,5487.57066600956,4.510526295293625,0.2211124760774301,1.2400115758845232,1.0917267104176749,0.8213676279749325,1.928161,5.88,7.72,13.66,-4.654161,init,0,False,2.0,4.0
GA,145,13,1757801032.8419352,5507.449707947671,4.041776295293625,0.3544458094107634,2.4146869005598486,2.084583853274818,1.8713676279749327,1.852424,4.94,6.74,8.42,-3.8624240000000003,init,0,False,1.0,0.28052856460269093
GA,145,14,1757801038.345699,5503.511582966894,5.291776295293625,0.2877791427440967,2.099566306867826,1.987645077764614,1.5213676279749326,2.471215,2.86,3.07,4.79,-3.543215,init,0,False,2.0,inf
GA,145,15,1757801043.811866,5465.9604580374435,3.4167762952936243,0.24333469829965232,1.9469689042704232,1.5805022206217567,1.1713676279749325,1.753213,5.01,7.78,14.17,-4.449213,init,0,False,4.0,0.46775383945756854
GA,145,16,1757801049.285179,5473.039082949981,4.666776295293625,0.3766680316329857,2.815410462711982,2.3762165063360428,2.0813676279749327,2.181957,3.28,4.35,5.65,-3.509957,init,0,False,1.0,0.44973473072075226
GA,145,17,1757801054.78254,5497.108375071548,3.7292762952936243,0.310001364966319,1.2076182549197738,0.8047879349074709,0.6813676279749324,1.34681,18.17,40.88,57.01,-12.952810000000001,init,0,False,2.0,inf
GA,145,18,1757801060.316322,5533.565624966286,4.979276295293625,0.2655569205218745,2.2680078653093845,2.0833593634788996,1.7313676279749326,2.38742,2.59,2.83,3.67,-3.2964200000000003,init,0,False,1.0,inf
