run_id,run_index,experiment,algo,seed,evaluation,timestamp,t_env_ms,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,phase,generation,valid,rank,crowding_distance,budget,executable_name,start_ts,end_ts,wall_time_s
9a938af3-e743-49b7-838f-959b6e13ec5a,1,default_experiment,GA,42,1,1757944126.8148952,5901.968625024892,4.15139326475058,0.30571056008038167,1.7330140203027677,1.5285332716506124,1.1340818718779135,1.676981,6.88,8.9,16.17,-4.871981,init,0,False,1.0,0.1739788799221935,100,ConsumptionCar.exe,1757944126.8148952,1757944574.049657,226.86553966603242
9a938af3-e743-49b7-838f-959b6e13ec5a,1,default_experiment,GA,42,2,1757944133.0870552,6270.10679198429,5.40139326475058,0.26126611563593727,2.1141828514715986,1.7642475573648977,1.4840818718779132,2.587761,2.52,3.08,4.04,-3.551761,init,0,False,3.0,inf,100,ConsumptionCar.exe,1757944126.8148952,1757944574.049657,226.86553966603242
9a938af3-e743-49b7-838f-959b6e13ec5a,1,default_experiment,GA,42,3,1757944138.619935,5532.391374930739,3.5263932647505802,0.39459944896927057,2.7447023319910793,2.2856761287934693,1.8340818718779133,1.602996,6.29,9.19,14.27,-4.577996000000001,init,0,False,1.0,0.2171633372824917,100,ConsumptionCar.exe,1757944126.8148952,1757944574.049657,226.86553966603242
9a938af3-e743-49b7-838f-959b6e13ec5a,1,default_experiment,GA,42,4,1757944144.176876,5556.499041966163,4.77639326475058,0.3279327823026039,1.544052981341729,1.1213904145077553,0.7840818718779137,1.576533,7.57,14.37,29.4,-6.710533,init,0,False,1.0,0.1503319564505851,100,ConsumptionCar.exe,1757944126.8148952,1757944574.049657,226.86553966603242
9a938af3-e743-49b7-838f-959b6e13ec5a,1,default_experiment,GA,42,5,1757944149.77299,5595.712915994227,3.8388932647505802,0.202006856376678,2.5700270073157547,2.2928189859363264,2.1840818718779134,-1.892481,2.25,2.53,2.65,-10.0,init,0,False,0.0,inf,100,ConsumptionCar.exe,1757944126.8148952,1757944574.049657,226.86553966603242
9a938af3-e743-49b7-838f-959b6e13ec5a,1,default_experiment,GA,42,6,1757944155.26565,5492.334042093717,5.08889326475058,0.33534018971001134,1.555166153883473,1.2415944961404084,0.9940818718779136,1.689465,6.84,10.8,16.85,-5.138465,init,0,False,2.0,0.27051660809893446,100,ConsumptionCar.exe,1757944126.8148952,1757944574.049657,226.86553966603242
9a938af3-e743-49b7-838f-959b6e13ec5a,1,default_experiment,GA,42,7,1757944161.115659,5849.5319589274,3.2138932647505802,0.26867352304334463,1.666205114922434,1.534451638997551,1.3440818718779135,1.606256,9.65,11.38,14.83,-5.192256,init,0,False,2.0,1.4285726821924205,100,ConsumptionCar.exe,1757944126.8148952,1757944574.049657,226.86553966603242
9a938af3-e743-49b7-838f-959b6e13ec5a,1,default_experiment,GA,42,8,1757944166.634241,5518.125333008356,4.46389326475058,0.22422907859890023,2.3505616674608043,2.1130230675689794,1.6940818718779131,2.353819,2.35,2.62,3.45,-3.195819,init,0,False,2.0,inf,100,ConsumptionCar.exe,1757944126.8148952,1757944574.049657,226.86553966603242
9a938af3-e743-49b7-838f-959b6e13ec5a,1,default_experiment,GA,42,9,1757944172.1332102,5498.493833001703,4.03420576475058,0.35756241193223354,1.440821407720545,0.9487373532832655,0.6440818718779135,1.338713,14.51,33.46,72.53,-13.388713000000001,init,0,False,1.0,0.6378428798404334,100,ConsumptionCar.exe,1757944126.8148952,1757944574.049657,226.86553966603242
9a938af3-e743-49b7-838f-959b6e13ec5a,1,default_experiment,GA,42,10,1757944177.631969,5498.344124993309,5.28420576475058,0.2908957452655669,2.903159070058207,2.5201659247118364,2.0440818718779132,1.454891,2.09,2.4,3.01,-2.204891,init,0,False,0.0,inf,100,ConsumptionCar.exe,1757944126.8148952,1757944574.049657,226.86553966603242
9a938af3-e743-49b7-838f-959b6e13ec5a,1,default_experiment,GA,42,11,1757944183.177959,5545.493833022192,3.4092057647505802,0.24645130082112243,1.5906915375906747,1.4258802104261226,1.0640818718779137,1.648229,7.91,9.85,17.7,-5.194228999999999,init,0,False,2.0,1.2304021890731334,100,ConsumptionCar.exe,1757944126.8148952,1757944574.049657,226.86553966603242
9a938af3-e743-49b7-838f-959b6e13ec5a,1,default_experiment,GA,42,12,1757944188.698174,5519.517250009812,4.65920576475058,0.37978463415445574,1.7484837453828823,1.5473087818546938,1.4140818718779133,1.655395,8.33,10.64,12.74,-4.826395,init,0,False,1.0,0.12040321898173789,100,ConsumptionCar.exe,1757944126.8148952,1757944574.049657,226.86553966603242
9a938af3-e743-49b7-838f-959b6e13ec5a,1,default_experiment,GA,42,13,1757944194.243793,5545.247667003423,3.7217057647505802,0.3131179674877891,2.374550535735387,2.027921026752653,1.7640818718779134,1.858235,4.71,6.54,8.72,-3.855235,init,0,False,1.0,0.1527125459426895,100,ConsumptionCar.exe,1757944126.8148952,1757944574.049657,226.86553966603242
