run_id,run_index,experiment,algo,seed,evaluation,timestamp,t_env_ms,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,phase,generation,valid,rank,crowding_distance,budget,executable_name,start_ts,end_ts,wall_time_s
e7c8421f-b9c8-4e4f-be0c-09a43c1b9adc,10,default_experiment,GA,833,1,1757948158.4705439,5514.446959015913,3.917486970205819,0.24333443245981606,2.5094225891534703,2.4001561807037386,2.055107969525224,2.2113,2.73,2.86,3.56,-3.1263,init,0,False,1.0,inf,100,ConsumptionCar.exe,1757948158.4705439,1757948595.4233139,220.48975475004409
e7c8421f-b9c8-4e4f-be0c-09a43c1b9adc,10,default_experiment,GA,833,2,1757948163.961067,5490.180749911815,5.167486970205819,0.2877788769042605,1.8613706411015225,1.6430133235608815,1.3551079695252242,2.234609,3.5,4.33,6.4,-3.657609,init,0,False,3.0,1.0250703056645265,100,ConsumptionCar.exe,1757948158.4705439,1757948595.4233139,220.48975475004409
e7c8421f-b9c8-4e4f-be0c-09a43c1b9adc,10,default_experiment,GA,833,3,1757948169.445663,5484.295457950793,3.292486970205819,0.35444554357092717,2.2425394722703538,1.8787276092751672,1.7051079695252243,1.544979,8.83,12.59,15.28,-5.2149790000000005,init,0,False,2.0,0.12853007652052925,100,ConsumptionCar.exe,1757948158.4705439,1757948595.4233139,220.48975475004409
e7c8421f-b9c8-4e4f-be0c-09a43c1b9adc,10,default_experiment,GA,833,4,1757948174.936216,5490.216457983479,4.542486970205819,0.22111221023759386,1.2392927190236,1.0572990378465956,0.6551079695252241,1.869781,5.8,8.12,21.17,-5.378781,init,0,False,2.0,2.725431025090432,100,ConsumptionCar.exe,1757948158.4705439,1757948595.4233139,220.48975475004409
e7c8421f-b9c8-4e4f-be0c-09a43c1b9adc,10,default_experiment,GA,833,5,1757948180.4262872,5489.675791934133,4.229986970205819,0.3174085065338902,1.3763057060365873,1.12158475213231,1.005107969525224,1.547281,11.39,17.16,21.37,-6.539281000000001,init,0,False,2.0,inf,100,ConsumptionCar.exe,1757948158.4705439,1757948595.4233139,220.48975475004409
e7c8421f-b9c8-4e4f-be0c-09a43c1b9adc,10,default_experiment,GA,833,6,1757948185.908401,5481.7782080499455,5.479986970205819,0.38407517320055684,3.1110181364633034,2.638115364377208,2.1951079695252242,2.374884,2.48,2.95,3.9,-3.3078840000000005,init,0,False,2.0,0.36741346368551936,100,ConsumptionCar.exe,1757948158.4705439,1757948595.4233139,220.48975475004409
e7c8421f-b9c8-4e4f-be0c-09a43c1b9adc,10,default_experiment,GA,833,7,1757948191.387989,5479.3005409883335,3.604986970205819,0.2507418398672234,2.0006285260736933,1.7095439358057796,1.4951079695252243,1.940883,4.54,6.26,8.29,-3.849883,init,0,False,2.0,1.3676555715030618,100,ConsumptionCar.exe,1757948158.4705439,1757948595.4233139,220.48975475004409
e7c8421f-b9c8-4e4f-be0c-09a43c1b9adc,10,default_experiment,GA,833,8,1757948196.875306,5486.99449992273,4.854986970205819,0.2951862843116679,2.6004514304420523,2.173829650091494,1.8451079695252244,2.435393,2.57,3.17,4.12,-3.421393,init,0,False,2.0,inf,100,ConsumptionCar.exe,1757948158.4705439,1757948595.4233139,220.48975475004409
e7c8421f-b9c8-4e4f-be0c-09a43c1b9adc,10,default_experiment,GA,833,9,1757948202.3592262,5483.539207954891,3.644049470205819,0.3618529509783346,1.23876311875374,1.0666867929486363,0.7951079695252241,1.288274,24.64,33.22,59.74,-13.048274,init,0,False,1.0,2.4144116808046285,100,ConsumptionCar.exe,1757948158.4705439,1757948595.4233139,220.48975475004409
e7c8421f-b9c8-4e4f-be0c-09a43c1b9adc,10,default_experiment,GA,833,10,1757948207.849196,5489.554999978282,4.894049470205819,0.22851961764500126,1.765386495377117,1.302401078662922,1.145107969525224,2.423206,2.94,4.82,6.29,-3.828206,init,0,False,3.0,inf,100,ConsumptionCar.exe,1757948158.4705439,1757948595.4233139,220.48975475004409
