run_id,run_index,experiment,algo,seed,evaluation,timestamp,t_env_ms,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,phase,generation,valid,rank,crowding_distance,budget,executable_name,start_ts,end_ts,wall_time_s
29321c75-3f11-4d68-b7c1-855f8d76a0c9,3,default_experiment,GA,145,1,1757945029.243656,5584.047500044107,5.458583032079037,0.2772103948915998,2.1767690827744173,1.7667513493714124,1.3942315125239644,2.538975,2.57,3.29,4.97,-3.621975,init,0,False,3.0,0.14859596888692514,100,ConsumptionCar.exe,1757945029.243656,1757945472.679911,224.635586666991
29321c75-3f11-4d68-b7c1-855f8d76a0c9,3,default_experiment,GA,145,2,1757945034.77998,5535.951375029981,4.208583032079037,0.23276595044715537,2.3709249269302615,1.8881799207999839,1.7442315125239645,2.406579,2.57,3.39,3.85,-3.3875789999999997,init,0,False,3.0,inf,100,ConsumptionCar.exe,1757945029.243656,1757945472.679911,224.635586666991
29321c75-3f11-4d68-b7c1-855f8d76a0c9,3,default_experiment,GA,145,3,1757945041.2436988,6463.289665989578,4.833583032079037,0.3660992837804887,2.596249602254937,2.295322777942841,2.0942315125239643,2.254856,3.37,4.13,4.9,-3.4948560000000004,init,0,False,3.0,0.3037430631527197,100,ConsumptionCar.exe,1757945029.243656,1757945472.679911,224.635586666991
29321c75-3f11-4d68-b7c1-855f8d76a0c9,3,default_experiment,GA,145,4,1757945046.780854,5536.744083976373,3.5835830320790367,0.299432617113822,1.7592366152419494,1.5310370636571262,1.0442315125239638,1.546879,8.65,11.42,24.55,-6.008879,init,0,False,2.0,0.6098159088173504,100,ConsumptionCar.exe,1757945029.243656,1757945472.679911,224.635586666991
29321c75-3f11-4d68-b7c1-855f8d76a0c9,3,default_experiment,GA,145,5,1757945052.277854,5496.559499995783,5.146083032079037,0.262395580076785,1.2430028490081833,1.1238942065142692,0.694231512523964,1.82227,6.38,7.89,20.69,-5.31827,init,0,False,3.0,0.11555758877812981,100,ConsumptionCar.exe,1757945029.243656,1757945472.679911,224.635586666991
29321c75-3f11-4d68-b7c1-855f8d76a0c9,3,default_experiment,GA,145,6,1757945057.803339,5525.079041952267,3.8960830320790367,0.39572891341011834,2.193336800770707,1.7469554310040656,1.4642315125239644,1.534785,8.22,12.96,18.45,-5.4977849999999995,init,0,False,3.0,0.15541644863919793,100,ConsumptionCar.exe,1757945029.243656,1757945472.679911,224.635586666991
29321c75-3f11-4d68-b7c1-855f8d76a0c9,3,default_experiment,GA,145,7,1757945063.295578,5491.925584035926,4.521083032079037,0.3290622467434517,2.3771030345369404,2.0398125738612083,1.8142315125239645,2.14207,3.63,4.77,6.07,-3.58907,init,0,False,3.0,1.0580448477953317,100,ConsumptionCar.exe,1757945029.243656,1757945472.679911,224.635586666991
29321c75-3f11-4d68-b7c1-855f8d76a0c9,3,default_experiment,GA,145,8,1757945068.7852,5489.279999979772,3.2710830320790367,0.21795113563234056,2.682711062872242,2.5040982881469227,2.1642315125239646,2.250272,2.74,2.96,3.67,-3.187272,init,0,False,3.0,0.18612827334871415,100,ConsumptionCar.exe,1757945029.243656,1757945472.679911,224.635586666991
29321c75-3f11-4d68-b7c1-855f8d76a0c9,3,default_experiment,GA,145,9,1757945074.312923,5527.465166989714,5.263270532079037,0.35128446896567395,1.4768669070280853,1.2255268595754936,1.114231512523964,1.699446,7.83,11.37,13.76,-4.995446,init,0,False,3.0,inf,100,ConsumptionCar.exe,1757945029.243656,1757945472.679911,224.635586666991
29321c75-3f11-4d68-b7c1-855f8d76a0c9,3,default_experiment,GA,145,10,1757945079.8023958,5488.742541056126,4.013270532079037,0.28461780229900724,1.2931006732618515,0.9326697167183507,0.7642315125239639,1.495666,11.53,22.17,33.01,-8.166666000000001,init,0,False,3.0,0.24859924323446211,100,ConsumptionCar.exe,1757945029.243656,1757945472.679911,224.635586666991
29321c75-3f11-4d68-b7c1-855f8d76a0c9,3,default_experiment,GA,145,11,1757945085.971329,6168.421334004961,4.638270532079037,0.24017335785456279,2.1306331407943198,1.9883840024326371,1.5342315125239645,2.54977,2.68,2.88,4.3,-3.5357700000000003,init,0,False,2.0,inf,100,ConsumptionCar.exe,1757945029.243656,1757945472.679911,224.635586666991
29321c75-3f11-4d68-b7c1-855f8d76a0c9,3,default_experiment,GA,145,12,1757945091.474887,5503.174458048306,3.3882705320790367,0.37350669118789614,2.678035738196917,2.28124114528978,1.8842315125239646,1.619833,6.42,8.95,13.12,-4.468833,init,0,False,2.0,0.16767077720602871,100,ConsumptionCar.exe,1757945029.243656,1757945472.679911,224.635586666991
29321c75-3f11-4d68-b7c1-855f8d76a0c9,3,default_experiment,GA,145,13,1757945096.947956,5472.707416978665,4.950770532079037,0.3068400245212295,2.994640561944598,2.525118696310188,2.2342315125239645,1.634164,2.28,2.7,3.13,-2.445164,init,0,False,1.0,inf,100,ConsumptionCar.exe,1757945029.243656,1757945472.679911,224.635586666991
29321c75-3f11-4d68-b7c1-855f8d76a0c9,3,default_experiment,GA,145,14,1757945102.458585,5510.185541934334,3.7007705320790367,0.24511162945950105,1.7056795229835582,1.41797583916733,1.1842315125239637,1.783705,5.66,8.36,11.99,-4.384705,init,0,False,2.0,0.18845011534353812,100,ConsumptionCar.exe,1757945029.243656,1757945472.679911,224.635586666991
29321c75-3f11-4d68-b7c1-855f8d76a0c9,3,default_experiment,GA,145,15,1757945108.1992059,5739.8422920377925,4.325770532079037,0.3784449627928344,1.397237964542,1.1822615534530447,0.834231512523964,1.399397,15.03,21.0,42.14,-9.216397,init,0,False,3.0,0.2864471538815113,100,ConsumptionCar.exe,1757945029.243656,1757945472.679911,224.635586666991
29321c75-3f11-4d68-b7c1-855f8d76a0c9,3,default_experiment,GA,145,16,1757945114.162972,5958.242124994285,3.0757705320790367,0.31177829612616775,1.5215756268796623,1.415690124881616,1.2962315125239638,1.42644,17.02,19.66,23.45,-7.439439999999999,init,0,False,3.0,0.785915285275128,100,ConsumptionCar.exe,1757945029.243656,1757945472.679911,224.635586666991
29321c75-3f11-4d68-b7c1-855f8d76a0c9,3,default_experiment,GA,145,17,1757945119.779091,5615.540416096337,5.419520532079037,0.2006671850150566,2.2559912112952474,1.822832982024474,1.6462315125239646,-5.268993,1.81,2.24,2.48,-10.0,init,0,False,0.0,inf,100,ConsumptionCar.exe,1757945029.243656,1757945472.679911,224.635586666991
29321c75-3f11-4d68-b7c1-855f8d76a0c9,3,default_experiment,GA,145,18,1757945125.289696,5510.333042009734,4.169520532079037,0.33400051834838995,2.7826145879186237,2.4585472677387594,1.9962315125239645,2.159136,3.3,4.03,6.08,-3.5001360000000004,init,0,False,3.0,0.7116915499271567,100,ConsumptionCar.exe,1757945029.243656,1757945472.679911,224.635586666991
29321c75-3f11-4d68-b7c1-855f8d76a0c9,3,default_experiment,GA,145,19,1757945131.076839,5786.709583946504,4.794520532079037,0.26733385168172324,1.5366287555691545,1.3514044105959016,0.9462315125239638,1.873649,4.93,6.46,13.31,-4.343649000000001,init,0,False,2.0,0.18553211099999742,100,ConsumptionCar.exe,1757945029.243656,1757945472.679911,224.635586666991
29321c75-3f11-4d68-b7c1-855f8d76a0c9,3,default_experiment,GA,145,20,1757945136.62088,5543.248708941974,3.5445205320790367,0.22288940723727882,1.1532335793168356,0.8952819616163099,0.5962315125239639,1.516447,11.4,18.92,42.62,-8.810447,init,0,False,2.0,0.695204829382768,100,ConsumptionCar.exe,1757945029.243656,1757945472.679911,224.635586666991
29321c75-3f11-4d68-b7c1-855f8d76a0c9,3,default_experiment,GA,145,21,1757945142.114366,5493.024374940433,5.107020532079037,0.3562227405706122,1.8351816312648874,1.4681391044734526,1.2262315125239638,1.763379,5.42,8.65,12.4,-4.410379000000001,init,0,False,2.0,0.22719090723732885,100,ConsumptionCar.exe,1757945029.243656,1757945472.679911,224.635586666991
29321c75-3f11-4d68-b7c1-855f8d76a0c9,3,default_experiment,GA,145,22,1757945147.630049,5514.777834061533,3.8570205320790367,0.2895560739039455,2.0812855273687845,1.9324248187591677,1.5762315125239645,1.900406,4.87,5.67,8.69,-3.823406,init,0,False,2.0,0.2227530725574823,100,ConsumptionCar.exe,1757945029.243656,1757945472.679911,224.635586666991
29321c75-3f11-4d68-b7c1-855f8d76a0c9,3,default_experiment,GA,145,23,1757945153.167155,5536.603417014703,4.482020532079037,0.25251903686690846,2.4572595533428103,2.053853390187739,1.9262315125239644,2.074121,2.52,3.08,3.38,-2.972121,init,0,False,2.0,inf,100,ConsumptionCar.exe,1757945029.243656,1757945472.679911,224.635586666991
29321c75-3f11-4d68-b7c1-855f8d76a0c9,3,default_experiment,GA,145,24,1757945159.0115259,5843.797541921958,3.2320205320790367,0.3858523702002418,1.5371296832129397,1.0609962473305958,0.876231512523964,1.234016,23.13,48.51,71.1,-15.508016000000001,init,0,False,2.0,0.09083922947192849,100,ConsumptionCar.exe,1757945029.243656,1757945472.679911,224.635586666991
