run_id,run_index,experiment,algo,seed,evaluation,timestamp,t_env_ms,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,phase,generation,valid,rank,crowding_distance,budget,executable_name,start_ts,end_ts,wall_time_s
5806c375-f3af-4087-be33-1290e31109f0,7,default_experiment,GA,584,1,1757946824.0116942,5519.924541935325,4.347091303273642,0.24890798643957981,1.7510100759956575,1.266388728217975,1.1659901783660005,1.962792,4.06,7.83,9.24,-4.075792000000001,init,0,False,5.0,0.20166554729813296,100,ConsumptionCar.exe,1757946824.0116942,1757947264.746712,221.10128645796794
5806c375-f3af-4087-be33-1290e31109f0,7,default_experiment,GA,584,2,1757946830.582012,6569.688249961473,3.097091303273642,0.3377968753284686,2.648412673398255,2.309245871075118,1.8659901783660007,1.625952,6.43,8.55,13.1,-4.433952,init,0,False,3.0,0.5131217583171619,100,ConsumptionCar.exe,1757946824.0116942,1757947264.746712,221.10128645796794
5806c375-f3af-4087-be33-1290e31109f0,7,default_experiment,GA,584,3,1757946836.087766,5505.312458029948,4.972091303273642,0.27113020866180204,1.3958152708008522,1.2021030139322608,0.8159901783660006,1.810203,5.74,7.89,17.12,-4.885203000000001,init,0,False,4.0,0.6359668489440093,100,ConsumptionCar.exe,1757946824.0116942,1757947264.746712,221.10128645796794
5806c375-f3af-4087-be33-1290e31109f0,7,default_experiment,GA,584,4,1757946841.59282,5504.557500011288,3.722091303273642,0.20446354199513536,1.8880230630086443,1.7306744425036893,1.5159901783660006,2.379322,3.35,3.86,4.92,-3.5923220000000002,init,0,False,4.0,0.3474777677314333,100,ConsumptionCar.exe,1757946824.0116942,1757947264.746712,221.10128645796794
5806c375-f3af-4087-be33-1290e31109f0,7,default_experiment,GA,584,5,1757946847.1491158,5555.744000012055,4.659591303273642,0.36742650495809825,2.7906204656060467,2.4878172996465464,2.2159901783660008,2.272381,3.21,3.85,4.75,-3.4533810000000003,init,0,False,5.0,0.2504156777363833,100,ConsumptionCar.exe,1757946824.0116942,1757947264.746712,221.10128645796794
5806c375-f3af-4087-be33-1290e31109f0,7,default_experiment,GA,584,6,1757946852.716504,5566.840917104855,3.409591303273642,0.3007598382914316,1.757707664121817,1.3094499527077712,0.9559901783660006,1.46422,9.65,17.4,32.64,-7.43322,init,0,False,5.0,0.8867676421728612,100,ConsumptionCar.exe,1757946824.0116942,1757947264.746712,221.10128645796794
5806c375-f3af-4087-be33-1290e31109f0,7,default_experiment,GA,584,7,1757946858.2370188,5519.8200000450015,5.284591303273642,0.234093171624765,1.9590063654205183,1.8380213812791997,1.6559901783660007,1.318672,2.49,2.65,2.98,-2.130672,init,0,False,2.0,inf,100,ConsumptionCar.exe,1757946824.0116942,1757947264.746712,221.10128645796794
5806c375-f3af-4087-be33-1290e31109f0,7,default_experiment,GA,584,8,1757946863.750564,5513.073042035103,4.034591303273642,0.3896487271803205,1.1163263181950165,0.7308785241363425,0.6059901783660006,1.229718,28.7,66.87,97.3,-20.516718000000004,init,0,False,2.0,0.5137276775322822,100,ConsumptionCar.exe,1757946824.0116942,1757947264.746712,221.10128645796794
5806c375-f3af-4087-be33-1290e31109f0,7,default_experiment,GA,584,9,1757946869.240875,5489.93729101494,4.464278803273642,0.32298206051365386,2.0137289155976137,1.7737356669934852,1.3059901783660006,1.809078,4.84,6.3,11.76,-4.099078,init,0,False,3.0,0.11780930789890787,100,ConsumptionCar.exe,1757946824.0116942,1757947264.746712,221.10128645796794
5806c375-f3af-4087-be33-1290e31109f0,7,default_experiment,GA,584,10,1757946874.818756,5577.165041002445,3.214278803273642,0.2563153938469872,2.6929496948183935,2.4165928098506284,2.005990178366001,2.156771,3.45,4.13,5.95,-3.509771,init,0,False,3.0,0.1461352768972942,100,ConsumptionCar.exe,1757946824.0116942,1757947264.746712,221.10128645796794
5806c375-f3af-4087-be33-1290e31109f0,7,default_experiment,GA,584,11,1757946880.332196,5512.9124579252675,5.089278803273642,0.34520428273587606,1.6869756688443673,1.265164238422057,1.0259901783660008,1.691318,6.1,11.02,16.76,-5.079318,init,0,False,3.0,0.7485324032193025,100,ConsumptionCar.exe,1757946824.0116942,1757947264.746712,221.10128645796794
5806c375-f3af-4087-be33-1290e31109f0,7,default_experiment,GA,584,12,1757946885.830102,5497.590917046182,3.839278803273642,0.27853761606920946,2.516845798714497,2.022307095564914,1.7259901783660005,2.115284,3.31,4.82,6.72,-3.6002840000000003,init,0,False,5.0,0.170727671618322,100,ConsumptionCar.exe,1757946824.0116942,1757947264.746712,221.10128645796794
5806c375-f3af-4087-be33-1290e31109f0,7,default_experiment,GA,584,13,1757946891.325454,5495.035500032827,4.776778803273642,0.21187094940254278,1.370370845096686,1.0212866874016484,0.6759901783660005,2.077343,3.99,7.21,16.51,-4.848343,init,0,False,4.0,0.7230536211062766,100,ConsumptionCar.exe,1757946824.0116942,1757947264.746712,221.10128645796794
5806c375-f3af-4087-be33-1290e31109f0,7,default_experiment,GA,584,14,1757946896.8306298,5504.718041047454,3.526778803273642,0.3723647765630365,1.7534877282135692,1.549858115973077,1.3759901783660005,1.441743,13.9,17.8,22.58,-6.869743000000001,init,0,False,5.0,inf,100,ConsumptionCar.exe,1757946824.0116942,1757947264.746712,221.10128645796794
5806c375-f3af-4087-be33-1290e31109f0,7,default_experiment,GA,584,15,1757946902.380067,5548.829249921255,5.401778803273642,0.30569810989636986,2.3599812347070754,2.1927152588302197,2.075990178366,1.335576,2.64,2.85,3.06,-2.190576,init,0,False,3.0,inf,100,ConsumptionCar.exe,1757946824.0116942,1757947264.746712,221.10128645796794
5806c375-f3af-4087-be33-1290e31109f0,7,default_experiment,GA,584,16,1757946907.8817558,5501.323709031567,4.151778803273642,0.23903144322970327,1.8962929230187644,1.5835724016873631,1.1239901783660007,2.005967,3.58,4.95,10.06,-3.8649670000000005,init,0,False,3.0,0.18782650597287878,100,ConsumptionCar.exe,1757946824.0116942,1757947264.746712,221.10128645796794
5806c375-f3af-4087-be33-1290e31109f0,7,default_experiment,GA,584,17,1757946913.405683,5523.597500054166,4.308028803273642,0.39458699878525877,2.6846046113304527,2.226429544544506,1.8239901783660006,1.812253,4.38,6.42,9.67,-3.859253,init,0,False,3.0,0.20561703799531414,100,ConsumptionCar.exe,1757946824.0116942,1757947264.746712,221.10128645796794
5806c375-f3af-4087-be33-1290e31109f0,7,default_experiment,GA,584,18,1757946918.9507551,5544.580041081645,3.058028803273642,0.32792033211859206,1.1359033126291538,1.0050009731159342,0.7739901783660006,1.22881,34.16,43.62,73.51,-16.357810000000004,init,0,False,2.0,inf,100,ConsumptionCar.exe,1757946824.0116942,1757947264.746712,221.10128645796794
5806c375-f3af-4087-be33-1290e31109f0,7,default_experiment,GA,584,19,1757946924.482046,5530.823208973743,4.933028803273642,0.2612536654519255,2.1310626986976304,1.7621438302587913,1.4739901783660005,2.478111,2.74,3.53,4.84,-3.589111,init,0,False,4.0,inf,100,ConsumptionCar.exe,1757946824.0116942,1757947264.746712,221.10128645796794
5806c375-f3af-4087-be33-1290e31109f0,7,default_experiment,GA,584,20,1757946929.982686,5500.283624976873,3.683028803273642,0.3501425543408143,2.7672408063043097,2.543776483320016,2.1739901783660005,1.939315,4.44,5.23,7.31,-3.637315,init,0,False,3.0,0.26980163454122696,100,ConsumptionCar.exe,1757946824.0116942,1757947264.746712,221.10128645796794
5806c375-f3af-4087-be33-1290e31109f0,7,default_experiment,GA,584,21,1757946935.563902,5580.535541987047,4.620528803273642,0.2834758876741477,1.3721758712393748,1.1123479118914446,0.9139901783660006,1.693952,7.66,11.66,17.28,-5.353952,init,0,False,4.0,0.8304578190955874,100,ConsumptionCar.exe,1757946824.0116942,1757947264.746712,221.10128645796794
5806c375-f3af-4087-be33-1290e31109f0,7,default_experiment,GA,584,22,1757946941.059349,5494.999082991853,3.370528803273642,0.21680922100748107,2.160487559551063,1.7552050547485876,1.6139901783660007,2.188631,3.48,5.03,5.99,-3.638631,init,0,False,4.0,0.5540919767173773,100,ConsumptionCar.exe,1757946824.0116942,1757947264.746712,221.10128645796794
5806c375-f3af-4087-be33-1290e31109f0,7,default_experiment,GA,584,23,1757946946.564343,5504.579292028211,5.245528803273642,0.35754996174822173,1.5260719751354788,1.0480621976057303,0.5639901783660006,1.510941,7.64,16.22,55.95,-9.491941,init,0,False,5.0,inf,100,ConsumptionCar.exe,1757946824.0116942,1757947264.746712,221.10128645796794
5806c375-f3af-4087-be33-1290e31109f0,7,default_experiment,GA,584,24,1757946952.098621,5533.830499975011,3.995528803273642,0.29088329508155514,2.0234745725380763,1.6909193404628733,1.2639901783660008,1.779244,4.85,7.08,12.72,-4.244244,init,0,False,3.0,0.17492592729710998,100,ConsumptionCar.exe,1757946824.0116942,1757947264.746712,221.10128645796794
5806c375-f3af-4087-be33-1290e31109f0,7,default_experiment,GA,584,25,1757946957.608136,5509.07383300364,4.542403803273642,0.22421662841488846,2.4065914556549592,2.2194907690343015,1.9639901783660005,-0.180641,2.26,2.45,2.77,-10.0,init,0,False,1.0,inf,100,ConsumptionCar.exe,1757946824.0116942,1757947264.746712,221.10128645796794
5806c375-f3af-4087-be33-1290e31109f0,7,default_experiment,GA,584,26,1757946963.120162,5511.3586250226945,3.292403803273642,0.37977218397044393,1.6573706764341798,1.5066336261771587,1.1939901783660005,1.339621,18.57,22.48,35.77,-9.021621,init,0,False,4.0,inf,100,ConsumptionCar.exe,1757946824.0116942,1757947264.746712,221.10128645796794
5806c375-f3af-4087-be33-1290e31109f0,7,default_experiment,GA,584,27,1757946971.559597,8438.752500107512,5.167403803273642,0.3131055173037773,2.568131344337705,2.2719397486261386,1.8939901783660007,2.404985,2.6,2.97,3.91,-3.352985,init,0,False,4.0,0.7101139287955075,100,ConsumptionCar.exe,1757946824.0116942,1757947264.746712,221.10128645796794
