run_id,run_index,experiment,algo,seed,evaluation,timestamp,t_env_ms,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,phase,generation,valid,rank,crowding_distance,budget,executable_name,start_ts,end_ts,wall_time_s
1d50d97f-8833-41e4-998e-6efb23197876,8,default_experiment,GA,619,1,1757947270.320522,5500.592124997638,5.073007466256351,0.2953263430051739,1.9040799604969556,1.6793427168642543,1.2702857472542588,2.094157,3.62,4.52,8.05,-3.7131570000000003,init,0,False,2.0,0.15867383718437328,100,ConsumptionCar.exe,1757947270.320522,1757947709.849229,222.87778100010473
1d50d97f-8833-41e4-998e-6efb23197876,8,default_experiment,GA,619,2,1757947275.804936,5483.925500069745,3.8230074662563513,0.25088189856072945,2.552131908548904,2.4364855740071114,1.9702857472542588,2.393406,2.84,3.01,4.19,-3.397406,init,0,False,3.0,inf,100,ConsumptionCar.exe,1757947270.320522,1757947709.849229,222.87778100010473
1d50d97f-8833-41e4-998e-6efb23197876,8,default_experiment,GA,619,3,1757947281.28227,5476.998208090663,4.448007466256351,0.3842152318940628,1.4014825578995533,0.9221998597213973,0.5702857472542587,1.333956,14.57,33.63,87.87,-14.940956,init,0,False,2.0,0.11204761315438777,100,ConsumptionCar.exe,1757947270.320522,1757947709.849229,222.87778100010473
1d50d97f-8833-41e4-998e-6efb23197876,8,default_experiment,GA,619,4,1757947286.732252,5449.597790953703,3.198007466256352,0.31754856522739616,2.0462877527047483,1.8579141454356831,1.620285747254259,1.577968,9.02,10.95,14.4,-5.014968,init,0,False,2.0,0.06766198547115723,100,ConsumptionCar.exe,1757947270.320522,1757947709.849229,222.87778100010473
1d50d97f-8833-41e4-998e-6efb23197876,8,default_experiment,GA,619,5,1757947292.21044,5477.858458994888,5.385507466256351,0.22125226893109987,1.3410929475099427,1.0436284311499686,0.9202857472542587,2.419737,3.64,5.83,7.63,-4.129737,init,0,False,4.0,inf,100,ConsumptionCar.exe,1757947270.320522,1757947709.849229,222.87778100010473
1d50d97f-8833-41e4-998e-6efb23197876,8,default_experiment,GA,619,6,1757947297.695255,5484.29829091765,4.135507466256351,0.3545856022644332,2.0754899790498316,1.6689345535989484,1.4802857472542588,1.668143,6.48,10.12,12.86,-4.614143,init,0,False,2.0,1.418683704065344,100,ConsumptionCar.exe,1757947270.320522,1757947709.849229,222.87778100010473
1d50d97f-8833-41e4-998e-6efb23197876,8,default_experiment,GA,619,7,1757947303.2305439,5534.808750031516,4.760507466256351,0.2879189355977665,2.9261393296991822,2.4832202678846627,2.180285747254259,1.649534,2.27,2.68,3.13,-2.457534,init,0,False,2.0,inf,100,ConsumptionCar.exe,1757947270.320522,1757947709.849229,222.87778100010473
1d50d97f-8833-41e4-998e-6efb23197876,8,default_experiment,GA,619,8,1757947308.708531,5477.418833994307,3.5105074662563513,0.2434744911533221,1.5643919861336566,1.1975059821703766,0.7802857472542587,1.57749,7.52,12.86,30.29,-6.64449,init,0,False,2.0,0.11155756530993902,100,ConsumptionCar.exe,1757947270.320522,1757947709.849229,222.87778100010473
1d50d97f-8833-41e4-998e-6efb23197876,8,default_experiment,GA,619,9,1757947314.195307,5486.485249944963,4.955819966256351,0.3768078244866554,2.635171206912878,2.3046488393132343,1.8302857472542589,2.134452,3.31,4.12,6.55,-3.532452,init,0,False,2.0,0.1670468036992931,100,ConsumptionCar.exe,1757947270.320522,1757947709.849229,222.87778100010473
1d50d97f-8833-41e4-998e-6efb23197876,8,default_experiment,GA,619,10,1757947319.7010949,5505.28383301571,3.7058199662563513,0.31014115781998874,1.7481582198998906,1.4903631250275198,1.1302857472542587,1.561468,8.78,12.09,21.02,-5.750468,init,0,False,2.0,0.01742032247408441,100,ConsumptionCar.exe,1757947270.320522,1757947709.849229,222.87778100010473
