algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,worker_id,rollout_id,loss_actor,loss_critic,entropy_mean,total_loss,update_time_ms
A3C,97,2.0,1757704609.076812,7205.550000071526,7.218303125002421,3.0425976359030056,0.2535872282663305,2.1296190091440144,1.9210755377868254,1.5017116484477404,1.734693,5.76,7.19,11.81,1.0,1.0,inf,1.0,rollout,1,1,,,,,
A3C,97,1.0,1757704609.1391392,7275.154708069749,7.282187084085308,3.391158657613591,0.25824211257572677,2.4685322504636398,2.09852012377484,1.8800716168226805,2.112961,3.68,4.93,6.2,1.0,1.0,inf,1.0,rollout,0,1,,,,,
A3C,97,3.0,1757704614.8661919,5775.559625006281,5.788908582995646,3.773114773628263,0.38885283821246697,2.7734207023815873,2.569076729802841,2.2229981708611466,1.829655,5.17,6.07,8.24,0.99999999999995,1.0,3.9999999999962546,0.99999999999975,rollout,1,1,,,,,
A3C,97,4.0,1757704614.933933,5789.764332934283,5.794399832957424,4.7596941525796925,0.39517105461894914,1.6688355416302303,1.2712682596999263,0.9610429067585262,1.499603,9.49,16.35,28.61,1.0,1.0,inf,1.0,rollout,0,1,,,,,
A3C,97,5.0,1757704620.566538,5687.352209002711,5.699837874970399,3.557367004598583,0.2167209045674771,2.1815525259756576,1.9130438156863467,1.7055746709373778,2.352286,3.16,3.88,4.78,1.0,1.0,inf,1.0,rollout,1,1,,,,,
A3C,97,6.0,1757704620.637378,5696.451999945566,5.702958500012755,4.1109586778045895,0.39843980181557975,2.879149012970626,2.5123090400744763,2.0381627866295218,1.858176,4.28,5.59,8.67,0.8592431650516165,1.0,0.8088700462321322,0.2962158252580821,rollout,0,1,,,,,
A3C,97,7.0,1757704626.198473,5624.777207965963,5.631324667017907,4.460881885019018,0.35910067580632127,2.7333165767022027,2.3836304238060406,1.9266266002772259,2.100113,3.42,4.3,6.64,0.8403387620040681,1.0,0.5507608558514595,0.20169381002034045,rollout,1,1,,,,,
A3C,97,,1757704626.2256389,,,,,,,,,,,,,,,,update,1,1,89.72551117681515,3.4522656684608535,5.180888301862362,93.12596796225738,23.082833969965577
A3C,97,8.0,1757704626.261503,5618.349250056781,5.623845292022452,3.75139327599929,0.37329386212732185,2.9251995798131327,2.6594780295587626,2.163471539493426,1.884896,4.36,5.24,8.11,0.8398733026972426,1.0,0.5444057583359386,0.19936651348621293,rollout,0,1,,,,,
A3C,97,,1757704626.2749069,,,,,,,,,,,,,,,,update,0,1,84.41179105768451,2.9938956601619156,5.175034807926049,87.35393636976715,11.217791005037725
A3C,97,9.0,1757704628.277719,2045.7003749907017,2.0513781670015305,3.489656133571834,0.23495045911431933,1.3979238487899777,1.0936294034107983,0.7179480947143558,1.551726,8.89,14.53,33.71,1.0,1.0,inf,1.0,rollout,1,2,,,,,
A3C,97,11.0,1757704628.949314,665.487666032277,0.6713310420745984,3.669257746423818,0.398702415564697,3.0785878834674336,2.65781648788175,2.1929653230330066,1.776629,4.67,6.33,9.41,0.8402896644455191,1.0,0.43768396133230103,0.20144832222759512,rollout,1,2,,,,,
A3C,97,12.0,1757704629.643405,687.4889160972089,0.6938676659483463,3.6478235985632965,0.37367159407494915,2.0047061209397414,1.8002983632000742,1.3185545174048166,1.489329,10.01,12.41,23.14,1.0,1.0,inf,1.0,rollout,1,2,,,,,
A3C,97,13.0,1757704630.2937548,645.0397080043331,0.650130582973361,4.039100779011159,0.398569594312995,2.828664039458153,2.704403318827534,2.2361049146874343,1.923917,4.57,4.99,7.45,0.8419426933222857,1.0,0.3703222566238778,0.2097134666114283,rollout,1,2,,,,,
A3C,97,,1757704630.310499,,,,,,,,,,,,,,,,update,1,2,60.11203550488517,2.788942133224343,4.9494317657418465,62.8514833204521,14.143000007607043
A3C,97,14.0,1757704630.9497988,634.3638750258833,0.638605042011477,4.159928327161937,0.26713530094576765,2.476156385468041,2.3416798924796014,1.8654696225378102,2.40469,2.87,3.08,4.46,1.0,1.0,inf,1.0,rollout,1,3,,,,,
A3C,97,15.0,1757704631.590977,635.5026250239462,0.6409765840508044,4.933217446845394,0.3135870530898496,2.7526681056415723,2.5714273822202807,2.177691866650429,2.055902,2.54,2.72,3.37,1.0,1.0,inf,1.0,rollout,1,3,,,,,
A3C,97,16.0,1757704632.232964,636.8675830308348,0.6417930419556797,5.253246553334554,0.3817461773941859,1.6149262374833357,1.3398770552475567,0.9985050058420004,1.620194,7.76,11.28,20.31,0.9999999999998666,1.0,1.4983588248906132,0.9999999999993325,rollout,1,3,,,,,
A3C,97,17.0,1757704632.876367,637.6732499338686,0.643200209015049,4.059223591876064,0.37917845901164177,3.053828524026162,2.564180045532633,2.064462455872375,1.953728,3.63,4.97,7.85,0.88731990974072,1.0,0.6541827867437342,0.4365995487035996,rollout,1,3,,,,,
A3C,97,,1757704632.890413,,,,,,,,,,,,,,,,update,1,3,78.71784538535721,3.3736340237082985,5.45088986622236,82.03697051040328,12.196209048852324
A3C,97,18.0,1757704633.5325959,636.9577910518274,0.6414852499729022,4.872239400248021,0.3641952599093447,2.5341375346238464,2.06453263217573,1.6645594131394317,2.032005,3.43,4.91,7.73,0.8673423230773571,1.0,0.5045148203583013,0.33671161538678585,rollout,1,4,,,,,
A3C,97,19.0,1757704634.173194,633.154375012964,0.6403461659792811,3.69528738637152,0.3562111042474823,2.6790734811140964,2.4238638707028115,2.212484346908663,1.911844,4.85,5.96,7.26,0.8407777823663798,1.0,0.3054987503408735,0.2038889118318987,rollout,1,4,,,,,
A3C,97,20.0,1757704634.816889,637.0787499472499,0.6434670829912648,4.264137892534079,0.34962519846107765,1.9752932598505928,1.5684214193513335,1.080691499019721,1.597634,6.54,10.48,22.07,0.9392275396074273,1.0,0.7819330452010889,0.6961376980371364,rollout,1,4,,,,,
A3C,97,21.0,1757704635.465004,641.617540968582,0.6478767499793321,3.6103491663578433,0.38662193771639497,1.7900928018573303,1.3021691232154022,0.8029249092292503,1.315486,13.72,25.93,68.13,1.0,1.0,inf,1.0,rollout,1,4,,,,,
