algo,seed,evaluation,timestamp,wall_time_s,t_env_ms,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,loss_critic,loss_actor,alpha,update_time_ms,loss_critic1,loss_critic2
SAC,346,1,1757733428.038361,5.512972166994587,5505.518082994968,4.484048825390388,0.20182045094643122,1.5824811966195216,1.1021996375373766,0.8248171607194645,2.179435,3.24,6.31,11.41,1.0,1,inf,1.0,interaction,,,,,,
SAC,346,2,1757733433.557227,5.51891370897647,5513.6717919958755,4.670522096598831,0.20366766791575838,2.1192444517510873,1.8433867300373386,1.6079805149529909,1.634059,2.26,2.6,3.03,1.0,1,inf,1.0,interaction,,,,,,
SAC,346,3,1757733439.0535302,5.496359582990408,5491.963416105136,3.102788221839281,0.39185568292962414,1.565538159828395,1.1341621465733085,0.9421986555053536,1.223802,24.95,47.5,68.81,1.0,1,inf,1.0,interaction,,,,,,
SAC,346,4,1757733444.542857,5.489385291934013,5485.362375038676,3.364767116569652,0.3113767619401383,2.1010928216395772,1.8063970746392088,1.6263271607377157,1.643539,7.42,10.06,12.41,0.4,2,0.0,0.0,interaction,,,,,,
SAC,346,5,1757733450.023906,5.481087166001089,5473.2609579805285,5.16370910033439,0.29792364513952513,2.1100539183901197,1.66044426305535,1.2984652598513062,2.165416,3.07,4.54,7.56,0.4,2,0.0,0.0,interaction,,,,,,
SAC,346,6,1757733455.575456,5.5516088750446215,5546.8202088959515,3.2844914787427673,0.2564624316279542,1.8877401864581749,1.426413888385595,1.1813983475558432,1.642087,6.49,11.49,16.75,0.4,2,0.0,0.0,interaction,,,,,,
SAC,346,7,1757733461.0722141,5.496809416916221,5492.150209029205,5.061514811307915,0.25626626349945614,1.5082252837522256,1.107979435746595,0.842456527766544,1.935068,4.25,8.0,13.85,0.4,2,0.0,0.0,interaction,,,,,,
SAC,346,8,1757733466.559621,5.487464334000833,5482.655166997574,5.136761058414019,0.36525661001637133,1.3817015425468955,1.203378234213333,0.7823670280656195,1.536914,10.15,13.39,31.67,0.99999999999995,1,3.999999999997481,0.99999999999975,interaction,,,,,,
SAC,346,9,1757733472.029997,5.4704333749832585,5463.823583093472,3.556015085027615,0.34291815284201527,1.0887551925913235,0.9097836216507543,0.6557722394077266,1.252127,30.08,43.05,82.82,1.0,1,inf,1.0,interaction,,,,,,
SAC,346,10,1757733477.521177,5.491232416941784,5486.753250006586,4.386605386731034,0.35767808025481584,2.4098077673175764,1.9332602646898693,1.567480453974044,1.816604,4.32,6.77,10.37,0.4,2,0.0,0.0,interaction,,,,,,
SAC,346,11,1757733483.058725,5.537606791011058,5490.618958021514,4.527786467560053,0.39999313883809723,1.4878307160194293,1.1991106059965126,0.7860027532741148,1.393042,13.52,20.81,48.4,0.999999999999915,1,2.3522096159756556,0.9999999999995748,interaction,,,,,,
SAC,346,12,1757733488.6830819,5.62441895797383,5595.715041970834,3.9282355575116714,0.3999999999999999,1.2215730595007583,1.011280593127193,0.5112807217510713,1.211011,26.64,38.86,152.12,1.0,1,inf,1.0,interaction,,,,,,
SAC,346,13,1757733494.19803,5.5150076660793275,5487.039583036676,3.0009595984875537,0.4,1.1001656484896634,1.0001646467241092,0.5001646467241093,1.082471,56.22,68.02,252.02,1.0,1,inf,1.0,interaction,,,,,,
SAC,346,14,1757733499.704799,5.506823083036579,5479.193291976117,3.0002281805985236,0.4,1.1000014542532526,1.000001424253985,0.5000014242539859,1.082372,56.27,68.08,252.23,1.0,1,inf,1.0,interaction,,,,,,
SAC,346,15,1757733505.3836968,5.678941374993883,5640.666624996811,3.0002267103980333,0.4,1.1000014361766355,1.0000014069622227,0.5000014069622227,1.082372,56.27,68.08,252.23,1.0,1,inf,1.0,interaction,,,,,,
SAC,346,16,1757733511.002262,5.618625584058464,5519.527666969225,3.0002267103956193,0.4,1.1000014367553181,1.0000014069622267,0.5000014069622266,1.082372,56.27,68.08,252.23,1.0,1,inf,1.0,interaction,1695.1211635513318,32.64744160764233,1.0001000043217054,65.61545899603516,1450.326245750031,1939.916081352633
SAC,346,17,1757733516.595715,5.5935132909798995,5526.862624916248,3.0630070684045156,0.4,1.1005102946590926,1.000509547187834,0.5005095471878341,1.087677,53.94,65.25,244.22,0.9999999999998602,1,1.4312398365290007,0.9999999999993012,interaction,1186.5415671085707,31.2479016866071,1.000199597743291,39.72300002351403,989.9665887857528,1383.1165454313887
SAC,346,18,1757733522.130142,5.534487374941818,5465.812832931988,4.725235704641438,0.4,1.3500390221048726,1.2499799164886705,0.7499799164886706,1.404649,15.08,17.59,48.81,0.8932942395159205,1,0.6676321605697836,0.46647119757960226,interaction,690.4663169079681,29.391467993976462,1.0002982459640302,41.49966698605567,533.0434910219017,847.8891427940347
SAC,346,19,1757733527.678855,5.548769332934171,5479.858083068393,5.186909697952657,0.20006456835504294,1.924450040044238,1.79932671332488,1.2993267133248918,2.836924,2.21,2.36,3.46,1.0,1,inf,1.0,interaction,689.8368555580289,26.645532956872472,1.0003950602109368,41.80137498769909,553.9469977068316,825.7267134092262
SAC,346,20,1757733533.237979,5.559184624929912,5487.694750074297,5.149352592374939,0.3711834439143553,2.3028343757217105,1.972193864053463,1.7245971781213565,2.089998,3.77,5.0,6.64,0.4,2,0.0,0.0,interaction,596.2305322040017,35.07268732598933,1.0004927185779662,41.61270789336413,443.07464168796344,749.3864227200402
SAC,346,21,1757733538.7930188,5.555098084034398,5486.979709006846,4.181702181636058,0.3565408763813787,2.1841369427876236,1.7568019266051254,1.3046379505899428,1.65327,5.73,9.03,16.38,0.4,2,0.0,0.0,interaction,539.0337030263111,31.65002825935342,1.0005897458184525,41.11333400942385,412.83263597909854,665.2347700735236
