algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std
AL,619,1,1757901411.63827,5570.988874998875,5.5734280839096755,5.0,0.2,1.7000000000000002,1.475,1.0,2.747619,2.59,3.03,6.03,1.0,1,inf,1.0,init,0,random,,
AL,619,2,1757901417.1553469,5515.749457990751,5.517012290889397,3.25,0.2,0.825,0.6,0.5,1.4235,21.34,40.31,58.02,1.0,1,inf,1.0,init,0,random,,
AL,619,3,1757901422.672332,5512.700916035101,5.51688050001394,5.25,0.3,1.8250000000000002,1.475,1.375,2.16155,3.77,5.64,6.56,0.9999999999999551,1,3.9999999999991447,0.99999999999975,init,0,random,,
AL,619,4,1757901428.179513,5505.821541999467,5.5071013330016285,3.25,0.3,1.5750000000000002,1.35,1.125,1.457064,13.17,17.93,25.81,0.9999999999999475,1,3.4142511482683107,0.9999999999997071,init,0,random,,
AL,619,5,1757901433.706752,5524.133083992638,5.5271388329565525,3.75,0.4,2.825,2.6,2.125,1.752862,5.34,6.38,9.66,0.9263764532964707,1,1.7333055319657165,0.589080389240441,init,0,random,,
AL,619,6,1757901439.216595,5507.866375031881,5.509756041923538,3.0,0.3,1.5750000000000002,1.225,0.875,1.342917,15.46,25.55,50.04,1.0,1,inf,1.0,init,0,random,,
AL,619,7,1757901444.708968,5490.948542021215,5.4923108329530805,3.25,0.4,1.8250000000000002,1.35,1.25,1.314575,17.44,31.86,37.16,1.0,1,inf,1.0,init,0,random,,
AL,619,8,1757901450.219899,5509.219708968885,5.510856457985938,5.25,0.3,2.95,2.6,2.125,1.382242,2.13,2.42,3.0,1.0,1,inf,1.0,init,0,random,,
AL,619,9,1757901455.774127,5552.689249976538,5.554156917030923,3.0,0.2,1.2000000000000002,1.1,0.75,1.546855,11.83,14.08,30.29,0.41041611938714617,2,0.0,0.0,init,0,random,,
AL,619,10,1757901461.331773,5555.628083995543,5.5575726659735665,5.25,0.4,1.2000000000000002,1.1,1.0,1.513265,15.46,18.4,22.26,0.41041611938714617,2,0.0,0.0,init,0,random,,
