algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std
AL,448,1,1757900312.915937,5497.436958015896,5.49925200000871,4.5,0.4,1.4500000000000002,1.225,0.75,1.3809,14.41,20.19,53.81,1.0,1,inf,1.0,init,0,random,,
AL,448,2,1757900318.423768,5504.9514170968905,5.507797500002198,4.75,0.2,1.8250000000000002,1.35,1.25,2.752706,2.54,3.74,4.28,1.0,1,inf,1.0,init,0,random,,
AL,448,3,1757900323.9877481,5561.648541945033,5.563940042047761,3.0,0.2,2.325,2.1,1.625,2.196757,3.28,3.86,6.38,0.9999999999999551,1,3.9999999999991056,0.99999999999975,init,0,random,,
AL,448,4,1757900329.519983,5530.987417092547,5.532245666952804,4.5,0.3,2.575,2.1,1.75,2.306405,2.86,3.86,5.44,0.9231426704186068,1,1.5027136983122846,0.5710314787905856,init,0,random,,
AL,448,5,1757900335.02265,5501.105041941628,5.502670249901712,5.0,0.3,1.4500000000000002,1.35,0.875,1.747667,6.5,7.56,18.03,0.9999999999999485,1,3.482696636033266,0.9999999999997128,init,0,random,,
AL,448,6,1757900340.528534,5504.6163339866325,5.505882124998607,4.0,0.3,1.3250000000000002,1.1,1.0,1.538864,12.28,17.83,21.57,0.9999999999999261,1,2.4239181630523152,0.9999999999995874,init,0,random,,
AL,448,7,1757900346.059816,5529.991874936968,5.531290292041376,5.0,0.4,1.2000000000000002,1.1,1.0,1.475787,17.04,20.28,24.54,1.0,1,inf,1.0,init,0,random,,
AL,448,8,1757900351.5851462,5522.09812507499,5.525308125070296,4.5,0.4,1.9500000000000002,1.85,1.375,1.615184,7.96,8.85,16.02,0.9999999999998727,1,1.406960955135586,0.9999999999992892,init,0,random,,
AL,448,9,1757900357.102221,5515.020457911305,5.517059042002074,4.75,0.2,0.95,0.85,0.625,2.035119,7.52,9.4,17.4,0.9570790482065412,1,1.011568723376179,0.7604426627880397,init,0,random,,
AL,448,10,1757900362.6102011,5506.213207961991,5.507981874980032,4.5,0.4,2.075,1.6,1.25,1.579361,7.0,11.83,19.39,0.9329757885454204,1,0.7071248704499351,0.6259136632837341,init,0,random,,
