algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std
AL,145,1,1757894552.4011881,5542.647333932109,5.544529334059916,3.0,0.2,1.075,0.975,0.875,1.556467,14.75,17.93,22.26,1.0,1,inf,1.0,init,0,random,,
AL,145,2,1757894557.932603,5528.404082986526,5.53133908403106,4.75,0.4,1.7000000000000002,1.6,1.5,1.647219,9.4,10.62,12.08,1.0,1,inf,1.0,init,0,random,,
AL,145,3,1757894563.523361,5587.538749910891,5.5906147089554,4.5,0.2,2.95,2.475,2.125,-12.527936,1.66,1.98,2.3,1.0,1,inf,1.0,init,0,random,,
AL,145,4,1757894569.106998,5582.0010000607,5.583539459039457,4.75,0.3,2.075,1.6,1.125,1.902807,3.6,5.87,12.08,0.3836901794643847,2,0.0,0.0,init,0,random,,
AL,145,5,1757894574.635631,5526.105166063644,5.528562124934979,4.25,0.3,2.325,2.1,1.875,2.2284,3.58,4.26,5.31,0.3836901794643847,2,0.0,0.0,init,0,random,,
AL,145,6,1757894580.181002,5543.891542009078,5.545304208062589,3.5,0.4,1.075,0.975,0.625,1.168345,43.31,52.63,128.17,0.3836901794643847,2,0.0,0.0,init,0,random,,
AL,145,7,1757894585.7079449,5522.8162499843165,5.526855207979679,5.25,0.4,1.4500000000000002,1.1,0.875,1.505811,10.58,18.4,29.07,0.3836901794643847,2,0.0,0.0,init,0,random,,
AL,145,8,1757894591.2950342,5584.078915999271,5.586982291890308,4.75,0.2,2.075,1.725,1.5,2.117197,2.23,2.69,3.18,0.3836901794643847,2,0.0,0.0,init,0,random,,
AL,145,9,1757894596.854935,5558.0475410679355,5.559817333938554,3.0,0.4,1.325,0.975,0.625,1.113477,38.81,71.62,173.8,0.3836901794643847,2,0.0,0.0,init,0,random,,
AL,145,10,1757894602.381759,5523.367166984826,5.526730458950624,4.75,0.2,0.95,0.6,0.5,1.932334,7.52,18.88,27.19,0.25579345297625644,3,0.0,0.0,init,0,random,,
AL,145,11,1757894607.945726,5561.4919170038775,5.563866708078422,4.5,0.4,2.075,1.975,1.75,1.737537,7.0,7.76,9.89,0.3836901794643847,2,0.0,0.0,init,0,random,,
AL,145,12,1757894613.4947982,5546.947458991781,5.548991916934028,3.75,0.4,2.45,1.975,1.625,1.561415,7.25,11.18,16.52,0.3836901794643847,2,0.0,0.0,init,0,random,,
AL,145,13,1757894619.03618,5539.451833930798,5.541313500027172,4.75,0.4,1.4500000000000002,1.1,1.0,1.462755,12.93,22.47,27.19,0.3836901794643847,2,0.0,0.0,init,0,random,,
AL,145,14,1757894624.628286,5587.202582973987,5.591937500052154,4.0,0.3,2.7,2.475,2.25,2.295307,3.14,3.57,4.2,0.25579345297625644,3,0.0,0.0,init,0,random,,
AL,145,15,1757894630.1585112,5527.830292005092,5.530044374987483,3.25,0.4,1.4500000000000002,1.225,0.875,1.222134,27.62,38.69,75.77,0.3836901794643847,2,0.0,0.0,init,0,random,,
AL,145,16,1757894635.700896,5540.3428330319,5.54232004203368,4.5,0.4,2.075,1.6,1.125,1.551663,7.0,11.83,23.94,0.3836901794643847,2,0.0,0.0,init,0,random,,
AL,145,17,1757894641.2354171,5531.024417025037,5.534433332970366,3.5,0.2,1.2000000000000002,1.1,1.0,1.771195,8.69,10.34,12.52,0.25579345297625644,3,0.0,0.0,init,0,random,,
AL,145,18,1757894646.782469,5544.848875026219,5.5469750829506665,3.0,0.2,2.7,2.35,1.875,2.397098,2.72,3.23,4.74,0.25579345297625644,3,0.0,0.0,init,0,random,,
AL,145,19,1757894652.477216,5692.2532910248265,5.694685624912381,3.75,0.3,2.575,2.475,2.125,2.195283,3.72,3.98,5.31,0.25579345297625644,3,0.0,0.0,init,0,random,,
AL,145,20,1757894658.023894,5544.070707983337,5.546592082944699,4.0,0.4,2.575,2.225,2.0,1.742564,5.67,7.74,9.58,0.3836901794643847,2,0.0,0.0,init,0,random,,
AL,145,21,1757894663.562041,5535.003417055123,5.538082874962129,3.75,0.4,1.3250000000000002,1.1,1.0,1.2932,24.85,36.04,43.6,0.3836901794643847,2,0.0,0.0,init,0,random,,
AL,145,22,1757894669.203191,5636.99374999851,5.641037374967709,5.5,0.3,2.45,1.975,1.5,2.51853,2.45,3.11,4.95,0.25579345297625644,3,0.0,0.0,init,0,random,,
AL,145,23,1757894674.776086,5568.628791952506,5.572799624991603,5.25,0.4,1.7000000000000002,1.225,0.75,1.511437,7.69,14.83,39.55,0.3836901794643847,2,0.0,0.0,init,0,random,,
AL,145,24,1757894680.3323321,5552.106457995251,5.556151541997679,4.0,0.2,1.9500000000000002,1.6,1.375,2.49753,2.83,3.76,4.95,0.19184508973219236,4,0.0,0.0,init,0,random,,
AL,145,25,1757894685.869993,5534.70674995333,5.537574875052087,3.5,0.4,2.325,2.225,2.0,1.579003,9.26,10.11,12.52,0.3836901794643847,2,0.0,0.0,init,0,random,,
AL,145,26,1757894691.419326,5544.902499997988,5.549253874924034,4.0,0.4,1.2000000000000002,1.1,0.75,1.275164,26.63,31.68,68.09,0.3836901794643847,2,0.0,0.0,init,0,random,,
AL,145,27,1757894696.970016,5547.402292024344,5.550607750075869,4.75,0.2,2.075,1.6,1.125,2.833628,2.23,2.92,5.25,0.25579345297625644,3,0.0,0.0,init,0,random,,
AL,145,28,1757894702.512267,5537.487375084311,5.542164042009972,3.0,0.3,1.2,0.725,0.5,1.191647,26.63,72.86,153.41,0.3836901794643847,2,0.0,0.0,init,0,random,,
AL,145,29,1757894708.0710242,5554.899457958527,5.55867883306928,3.25,0.4,1.9500000000000002,1.725,1.375,1.367277,15.27,19.52,30.72,0.3836901794643847,2,0.0,0.0,init,0,random,,
AL,145,30,1757894713.590956,5514.98662494123,5.519835542072542,3.0,0.2,0.95,0.85,0.75,1.487385,18.88,23.59,30.29,0.25579345297625644,3,0.0,0.0,init,0,random,,
AL,145,31,1757894720.9810822,5811.347500071861,5.816462833085097,3.5,0.2,1.9500000000000002,1.85,1.75,2.342674,3.39,3.69,4.05,0.25579345297625644,3,0.0,0.0,cycle,1,explore,0.2103999147668907,0.0
AL,145,32,1757894726.542224,5555.287415976636,5.5610348749905825,4.25,0.2,1.9500000000000002,1.475,1.0,2.341333,2.66,3.89,8.49,0.25579345297625644,3,0.0,0.0,cycle,1,explore,0.16540954778207853,0.0
AL,145,33,1757894732.094595,5547.869791975245,5.5522530829766765,5.5,0.2,2.95,2.6,2.125,-69.397127,1.35,1.54,1.88,1.0,1,inf,1.0,cycle,1,explore,0.8008109408770486,0.0
AL,145,34,1757894737.648242,5549.053292023018,5.553551833028905,5.5,0.2,2.95,2.725,2.25,-104.055774,1.35,1.47,1.78,1.0,1,inf,1.0,cycle,1,exploit,0.8464068226176085,0.0
AL,145,35,1757894743.192694,5538.027792004868,5.54431291599758,5.5,0.2,3.075,2.725,2.25,-104.187563,1.3,1.47,1.78,1.0,1,inf,1.0,cycle,1,exploit,0.8387426012625672,0.0
AL,145,36,1757894748.760732,5562.893541995436,5.567933166050352,5.5,0.2,3.2,2.725,2.25,-104.45588,1.25,1.47,1.78,1.0,1,inf,1.0,cycle,1,exploit,0.8374282533596493,0.0
AL,145,37,1757894755.4760058,5549.646334024146,5.556706167059019,3.0,0.2,1.45,0.975,0.75,1.563014,8.1,17.93,30.29,0.10962576556125277,7,0.0,0.0,cycle,2,explore,0.574033060825305,0.0
AL,145,38,1757894761.0137742,5532.372749992646,5.53763416595757,4.5,0.4,2.075,1.725,1.25,1.589918,7.0,10.18,19.39,0.12789672648812822,6,0.0,0.0,cycle,2,explore,0.448029233371161,0.0
AL,145,39,1757894766.559018,5538.194000022486,5.54514479089994,4.75,0.2,1.7000000000000002,1.35,0.875,2.459335,2.73,3.74,8.87,0.09592254486609618,8,0.0,0.0,cycle,2,explore,0.17006145166945041,0.0
AL,145,40,1757894772.144514,5578.210375038907,5.585357332951389,5.25,0.2,2.95,2.725,2.25,-74.711616,1.42,1.54,1.86,0.19184508973219236,4,0.0,0.0,cycle,2,exploit,1.0374099067990472,0.0
AL,145,41,1757894777.7061582,5554.720417014323,5.561554874991998,5.25,0.2,3.2,2.725,2.25,-74.846526,1.31,1.54,1.86,0.25579345297625644,3,0.0,0.0,cycle,2,exploit,1.0466680811096423,0.0
AL,145,42,1757894783.229842,5516.61316701211,5.523549458943307,5.5,0.2,3.075,2.6,2.25,-102.698553,1.3,1.54,1.78,0.25579345297625644,3,0.0,0.0,cycle,2,exploit,1.038908671502322,0.0
AL,145,43,1757894789.676179,5537.719540996477,5.545110999955796,3.0,0.3,2.45,1.975,1.875,1.672628,6.31,9.83,10.9,0.10962576556125277,7,0.0,0.0,cycle,3,explore,0.21731693443608374,0.0
AL,145,44,1757894795.219342,5533.785915933549,5.54297425004188,3.5,0.2,2.325,1.975,1.5,2.404959,2.71,3.33,5.44,0.09592254486609618,8,0.0,0.0,cycle,3,explore,0.2670590417202966,0.0
AL,145,45,1757894800.836899,5610.247000004165,5.617409833939746,3.75,0.2,1.2000000000000002,1.1,0.75,1.768099,7.56,9.01,19.39,0.09592254486609618,8,0.0,0.0,cycle,3,explore,0.27175539030772955,0.0
AL,145,46,1757894806.372017,5525.98241600208,5.534981457982212,5.0,0.4,1.7000000000000002,1.6,1.5,1.700463,8.49,9.58,10.9,0.10962576556125277,7,0.0,0.0,cycle,3,exploit,0.824758629207326,0.0
AL,145,47,1757894812.002833,5621.464958996512,5.630621375050396,5.5,0.2,2.45,2.35,2.25,-101.166645,1.63,1.7,1.78,0.19184508973219236,4,0.0,0.0,cycle,3,exploit,0.80747079246296,0.0
AL,145,48,1757894817.543095,5531.046208925545,5.540113167022355,5.5,0.2,2.825,2.725,2.25,-104.022337,1.41,1.47,1.78,0.19184508973219236,4,0.0,0.0,cycle,3,exploit,0.8113950563367947,0.0
AL,145,49,1757894824.346944,5597.556291962974,5.6081027910113335,3.0,0.4,1.4500000000000002,1.225,0.75,1.16821,32.41,45.39,121.12,0.10962576556125277,7,0.0,0.0,cycle,4,explore,0.41085441131100164,0.0
AL,145,50,1757894829.9115121,5556.0495420359075,5.564443000010215,3.5,0.3,3.075,2.6,2.125,2.145146,3.15,4.12,6.15,0.09592254486609618,8,0.0,0.0,cycle,4,explore,0.3452006425766309,0.0
AL,145,51,1757894835.4669209,5546.348458039574,5.55530012503732,3.75,0.4,2.325,1.975,1.75,1.573282,8.07,11.18,14.24,0.10962576556125277,7,0.0,0.0,cycle,4,explore,0.3459832091881373,0.0
AL,145,52,1757894841.024477,5547.851542010903,5.55740525003057,4.5,0.2,3.075,2.725,2.25,-21.748715,1.59,1.79,2.17,0.12789672648812822,6,0.0,0.0,cycle,4,exploit,0.7533437511745309,0.0
AL,145,53,1757894846.565492,5530.409333994612,5.5408494169823825,4.5,0.2,3.2,2.725,2.25,-21.68086,1.53,1.79,2.17,0.12789672648812822,6,0.0,0.0,cycle,4,exploit,0.7766327802529593,0.0
