algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std
AL,772,1,1757896814.3212092,5925.722417072393,5.928654665942304,5.0,0.2,1.45,0.975,0.875,2.454236,3.11,6.38,8.01,1.0,1,inf,1.0,init,0,random,,
AL,772,2,1757896820.0934,5768.1510840775445,5.772109624929726,3.75,0.2,1.325,0.85,0.75,1.753332,6.12,15.1,19.39,1.0,1,inf,1.0,init,0,random,,
AL,772,3,1757896825.60723,5511.952750035562,5.513754375046119,4.0,0.3,1.5750000000000002,1.35,1.0,1.589889,8.69,11.83,21.57,1.0,1,inf,1.0,init,0,random,,
AL,772,4,1757896831.3553421,5745.190124958754,5.748108708066866,4.25,0.2,2.95,2.6,2.125,-6.515532,1.75,1.99,2.44,1.0,1,inf,1.0,init,0,random,,
AL,772,5,1757896836.890025,5533.4350829944015,5.53469112503808,4.0,0.4,1.2,0.975,0.75,1.265529,26.63,40.31,68.09,0.3836901794643847,2,0.0,0.0,init,0,random,,
AL,772,6,1757896842.3987489,5507.479583029635,5.508744874969125,5.5,0.2,1.4500000000000002,1.1,0.75,2.520722,2.76,4.14,9.01,0.3836901794643847,2,0.0,0.0,init,0,random,,
AL,772,7,1757896847.883469,5483.484375057742,5.48474020906724,3.25,0.2,1.8250000000000002,1.6,1.5,2.122679,4.29,5.55,6.38,0.3836901794643847,2,0.0,0.0,init,0,random,,
AL,772,8,1757896853.378452,5493.04879095871,5.494997708010487,3.25,0.3,2.2,1.85,1.5,1.630882,6.7,9.54,14.52,0.3836901794643847,2,0.0,0.0,init,0,random,,
AL,772,9,1757896858.881492,5501.607834012248,5.503064500051551,3.25,0.2,2.2,2.1,1.875,2.34692,3.17,3.39,4.09,0.3836901794643847,2,0.0,0.0,init,0,random,,
AL,772,10,1757896864.402143,5518.862917087972,5.520671709091403,3.5,0.3,1.7000000000000002,1.6,1.5,1.630316,9.74,11.0,12.52,0.3836901794643847,2,0.0,0.0,init,0,random,,
AL,772,11,1757896869.891191,5487.216583103873,5.48905916698277,3.5,0.2,2.45,2.225,1.75,2.483395,2.57,2.84,4.05,0.3836901794643847,2,0.0,0.0,init,0,random,,
AL,772,12,1757896875.383735,5490.895375027321,5.492520375060849,4.75,0.2,1.2000000000000002,1.1,1.0,2.412016,4.62,5.5,6.75,0.25579345297625644,3,0.0,0.0,init,0,random,,
AL,772,13,1757896880.8691561,5483.755291090347,5.485440458054654,5.5,0.3,2.325,2.225,1.875,2.097922,2.58,2.7,3.35,0.3836901794643847,2,0.0,0.0,init,0,random,,
AL,772,14,1757896886.358133,5486.6296669933945,5.488997167092748,5.25,0.4,1.9500000000000002,1.6,1.125,1.676355,5.74,8.69,17.59,0.3836901794643847,2,0.0,0.0,init,0,random,,
AL,772,15,1757896891.860246,5499.87025000155,5.502135292044841,5.5,0.2,1.8250000000000002,1.475,1.125,2.955027,2.19,2.71,3.98,0.3836901794643847,2,0.0,0.0,init,0,random,,
AL,772,16,1757896897.361033,5498.694792040624,5.500814541941509,5.0,0.4,1.5750000000000002,1.475,1.0,1.548166,9.89,11.28,24.54,0.3836901794643847,2,0.0,0.0,init,0,random,,
AL,772,17,1757896902.8588412,5494.999040965922,5.49782866705209,4.5,0.2,2.2,1.85,1.5,2.509784,2.22,2.64,3.45,0.3836901794643847,2,0.0,0.0,init,0,random,,
AL,772,18,1757896908.794338,5931.422541034408,5.935494499979541,3.0,0.4,2.825,2.35,2.125,1.520164,8.54,12.34,15.1,0.3836901794643847,2,0.0,0.0,init,0,random,,
AL,772,19,1757896914.2961679,5499.731916934252,5.501829249900766,4.5,0.4,1.2,0.725,0.625,1.289055,21.04,57.58,77.47,0.3836901794643847,2,0.0,0.0,init,0,random,,
AL,772,20,1757896919.780572,5481.589625007473,5.4844146659597754,3.25,0.3,1.5750000000000002,1.35,1.25,1.484241,13.17,17.93,20.91,0.3836901794643847,2,0.0,0.0,init,0,random,,
AL,772,21,1757896925.2759051,5492.60899994988,5.495339957997203,3.75,0.4,2.95,2.475,2.25,1.795255,4.9,7.09,8.61,0.3836901794643847,2,0.0,0.0,init,0,random,,
AL,772,22,1757896930.7764711,5498.074500006624,5.500575500074774,4.75,0.2,2.95,2.6,2.25,-34.352006,1.57,1.78,2.06,1.0,1,inf,1.0,init,0,random,,
AL,772,23,1757896936.293513,5513.235875056125,5.5170682079624385,3.25,0.3,2.575,2.1,2.0,1.847247,4.81,7.39,8.16,0.25579345297625644,3,0.0,0.0,init,0,random,,
AL,772,24,1757896941.790658,5492.922457982786,5.497100834036246,3.25,0.2,2.075,1.725,1.25,2.017716,3.45,4.77,9.29,0.25579345297625644,3,0.0,0.0,init,0,random,,
AL,772,25,1757896947.2843761,5490.693332976662,5.493654125020839,5.0,0.4,2.825,2.475,2.0,2.170505,3.22,3.98,6.03,0.19184508973219236,4,0.0,0.0,init,0,random,,
AL,772,26,1757896952.779639,5492.162417038344,5.495280500035733,4.25,0.2,2.95,2.475,2.25,-12.789194,1.75,2.09,2.3,0.3836901794643847,2,0.0,0.0,init,0,random,,
AL,772,27,1757896958.2784362,5495.399291976355,5.498810791992582,3.5,0.4,2.45,2.225,2.125,1.614259,8.34,10.11,11.09,0.25579345297625644,3,0.0,0.0,init,0,random,,
AL,772,28,1757896963.773453,5491.660333005711,5.495021625072695,5.25,0.3,1.7000000000000002,1.6,1.125,1.986883,4.26,4.78,9.89,0.25579345297625644,3,0.0,0.0,init,0,random,,
