algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,worker_id,rollout_id,loss_actor,loss_critic,entropy_mean,total_loss,update_time_ms
A3C,97,2.0,1757705344.267508,2270.1746670063585,2.282308791996911,4.8867547254814525,0.3770606942029299,2.1262718174723845,1.816145442576007,1.4535611661392709,1.799458,4.93,6.88,10.8,1.0,1.0,inf,1.0,rollout,1,1,,,,,
A3C,97,3.0,1757705344.887176,610.142208985053,0.6193533750483766,5.499851923448187,0.20540334364748444,2.4469069967033676,1.954023976722881,1.8516401895425754,-17.930733,1.68,2.1,2.22,1.0,1.0,inf,1.0,rollout,1,1,,,,,
A3C,97,4.0,1757705345.501081,609.1436250135303,0.6137329170014709,5.466905840003406,0.3856194989938372,2.843546032352645,2.3463909633588376,2.2463115296948875,2.261336,2.73,3.53,3.79,0.42008362588074066,2.0,0.0,0.0,rollout,1,1,,,,,
A3C,97,5.0,1757705346.1168,610.5080839479342,0.6154509589541703,4.6241380060297645,0.29554098939972323,1.9708964734550198,1.6592157734135875,1.5566492225582664,2.120296,4.0,5.57,6.39,0.42008362588074066,2.0,0.0,0.0,rollout,1,1,,,,,
A3C,97,6.0,1757705346.731893,610.1312920218334,0.6149159159976989,5.486847152497397,0.2251071813415628,1.2577943911762448,0.7912441246452754,0.6383681209509202,2.148715,4.04,10.31,15.84,0.2800557505871604,3.0,0.0,0.0,rollout,1,1,,,,,
A3C,97,,1757705346.7465768,,,,,,,,,,,,,,,,update,1,1,81.39344057595548,1.9232853312597775,5.762540336590563,83.23794513324111,12.887291028164327
A3C,97,7.0,1757705347.3598132,609.161457978189,0.6125955830793828,5.499210362479301,0.22559972067728085,2.7399294413573227,2.2417597025167835,2.1396994049844285,-28.110965,1.65,2.01,2.11,1.0,1.0,inf,1.0,rollout,1,2,,,,,
A3C,97,8.0,1757705347.97985,615.4068749165162,0.6198394999373704,5.4785221828202735,0.39542584121802676,3.2496165565864854,2.7499468128799425,2.249969987960874,2.386579,2.44,2.91,3.93,0.2800557505871604,3.0,0.0,0.0,rollout,1,2,,,,,
A3C,97,9.0,1757705348.595126,610.3344169678167,0.615101124974899,5.093816803261127,0.2096848701636047,1.2852252088754832,0.8532434630457609,0.7485862310182652,2.216457,3.92,8.92,11.59,0.2800557505871604,3.0,0.0,0.0,rollout,1,2,,,,,
A3C,97,10.0,1757705349.206887,606.9550829706714,0.6115474998950958,5.499987645062328,0.22629745325521283,2.7131534262008867,2.2188654160078825,2.1175851094454754,-25.125217,1.67,2.04,2.14,0.42008362588074066,2.0,0.0,0.0,rollout,1,2,,,,,
A3C,97,11.0,1757705349.821036,609.2112909536809,0.6139577080029994,5.482624680038396,0.3998741431682097,3.249234996680964,2.749898731280811,2.249898731355715,2.392015,2.47,2.95,4.0,0.16803345035229628,5.0,0.0,0.0,rollout,1,2,,,,,
A3C,97,,1757705349.8328252,,,,,,,,,,,,,,,,update,1,2,-101.68169241533779,0.7213922545401587,5.289459215663301,-101.0326133536908,9.911749977618456
A3C,97,12.0,1757705350.451761,614.0060409670696,0.618313999962993,4.394660825503556,0.30806232554246027,1.7453250694372169,1.3471920233384431,1.1687731625237185,1.71521,6.09,10.38,13.79,0.21004181294037033,4.0,0.0,0.0,rollout,1,3,,,,,
A3C,97,13.0,1757705351.063602,606.898625032045,0.6116253749933094,5.499922597821522,0.2043808623843516,3.0964326439463874,2.5977969037485087,2.2425602340327617,-86.213021,1.32,1.57,1.82,1.0,1.0,inf,1.0,rollout,1,3,,,,,
A3C,97,14.0,1757705351.6767502,607.9823749605566,0.6128636249341071,5.499996366450054,0.39999996131534377,3.24999999858438,2.7499999999999885,2.2499999999999947,2.390881,2.46,2.94,3.98,0.1400278752935802,6.0,0.0,0.0,rollout,1,3,,,,,
A3C,97,15.0,1757705352.290028,607.9984999960288,0.6130810419563204,5.371867443262889,0.29836034148885276,1.354524974222002,1.037147211902745,0.768936594375743,1.740221,6.37,10.99,20.01,0.1400278752935802,6.0,0.0,0.0,rollout,1,3,,,,,
A3C,97,16.0,1757705352.902025,605.725625064224,0.6117970420746133,5.499997935634429,0.21457886259684733,2.609792377228079,2.1102161719827888,1.9574644526984126,-19.946962,1.64,2.03,2.19,0.42008362588074066,2.0,0.0,0.0,rollout,1,3,,,,,
A3C,97,,1757705352.9163141,,,,,,,,,,,,,,,,update,1,3,-8902730126.36636,4.999606686584543,3.686744983906361,-8902730121.417154,12.071750010363758
A3C,97,17.0,1757705353.53266,609.7920410102233,0.6151008330052719,5.377809319901732,0.3549855537218057,2.8461924828087644,2.348488477905469,2.248488470036983,2.026269,2.55,3.19,3.4,0.16803345035229628,5.0,0.0,0.0,rollout,1,4,,,,,
A3C,97,18.0,1757705354.153829,615.3482500230893,0.620960959000513,5.417118654335277,0.35999573213531844,1.9425372283428675,1.5424857132465293,1.3164408444299707,1.885036,4.4,7.09,9.77,0.16803345035229628,5.0,0.0,0.0,rollout,1,4,,,,,
A3C,97,19.0,1757705354.7687528,609.1914999997243,0.6147314170375466,5.4999892227743645,0.22504881232196816,2.5694261898422246,2.0750717874010776,1.974948365095905,-13.974762,1.75,2.17,2.28,0.16803345035229628,5.0,0.0,0.0,rollout,1,4,,,,,
A3C,97,20.0,1757705355.384486,609.2630419880152,0.6155375000089407,4.50074006357907,0.3595469932403663,2.8138379302819154,2.3210852668926063,2.221083559012931,2.24245,3.24,4.45,4.85,0.12002389310878304,7.0,0.0,0.0,rollout,1,4,,,,,
A3C,97,21.0,1757705356.000638,609.7895830171183,0.6159033339936286,5.362708743341498,0.2836603315586057,1.8848159146010692,1.4246958440487396,1.2412524840792394,2.230086,3.18,5.16,6.92,0.12002389310878304,7.0,0.0,0.0,rollout,1,4,,,,,
A3C,97,,1757705356.0128078,,,,,,,,,,,,,,,,update,1,4,-70.32453730376007,0.11220950683921084,5.543531820228165,-70.28811446423055,10.174333001486957
A3C,97,22.0,1757705356.626406,608.5159590002149,0.6130009589251131,5.435317241217476,0.215462794637318,1.7756312531318579,1.3304433451316262,1.0738108765435772,2.825788,2.46,3.48,5.1,0.10502090647018517,8.0,0.0,0.0,rollout,1,5,,,,,
