algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,worker_id,rollout_id,loss_actor,loss_critic,entropy_mean,total_loss,update_time_ms
A3C,772,2.0,1757705831.616247,5853.37129200343,5.867131041013636,4.532075411190936,0.250387096495098,1.4369422048495852,1.2375171690963764,0.8808004647478644,1.82736,5.55,7.63,15.09,1.0,1.0,inf,1.0,rollout,0,1,,,,,
A3C,772,1.0,1757705831.678679,5923.788834013976,5.929974208935164,4.864053594682714,0.35214102942951925,1.9749192677215337,1.706033432764121,1.5160120265882144,1.883952,5.03,6.86,8.74,1.0,1.0,inf,1.0,rollout,1,1,,,,,
A3C,772,3.0,1757705833.627266,1991.6932079941034,2.0106381659861654,5.378324213749335,0.20262269628294877,1.3579962270543915,0.8666014928562547,0.5125211131899664,2.262564,3.13,7.22,20.72,1.0,1.0,inf,1.0,rollout,0,1,,,,,
A3C,772,5.0,1757705834.240354,608.4368750452995,0.6128887090599164,5.494922097622747,0.2022242723928628,1.28014235876114,0.783080929635512,0.5092229005207211,2.236073,3.3,8.47,20.03,1.0,1.0,inf,1.0,rollout,0,1,,,,,
A3C,772,6.0,1757705834.856759,611.8651669239625,0.6161998750176281,5.23579993255564,0.20160552735861845,1.4456438177614044,1.0024401935429208,0.5034676230239433,2.287963,2.96,5.54,22.43,1.0,1.0,inf,1.0,rollout,0,1,,,,,
A3C,772,7.0,1757705835.468673,607.2747911093757,0.6117108749458566,5.46551786520737,0.20330093359253704,1.3706130645561458,1.0045511676593817,0.5047063417302726,2.307083,3.04,5.13,20.83,1.0,1.0,inf,1.0,rollout,0,1,,,,,
A3C,772,,1757705835.4848871,,,,,,,,,,,,,,,,update,0,1,128.2964776638547,2.8581879019142713,4.8400265731430565,131.08849665115565,14.49466694612056
A3C,772,8.0,1757705836.095917,606.9639170309529,0.6103775419760495,5.436074763515352,0.20736480908149277,1.3714075604950886,1.0022625211200602,0.5054089218777603,2.28197,3.14,5.43,21.84,0.9754358243163586,1.0,0.3582103241315218,0.8463132496039909,rollout,0,2,,,,,
A3C,772,9.0,1757705836.707443,606.7197079537436,0.6113232499919832,5.474733724873589,0.20870364645541933,1.2743203330677442,1.0004116400046374,0.5035012471884691,2.255289,3.5,5.45,21.98,0.9999999999998,1.0,0.7992064016072494,0.9999999999987488,rollout,0,2,,,,,
A3C,772,10.0,1757705837.322155,609.9054999649525,0.6145402080146596,5.465210971707146,0.20261962002879103,1.4585966756631823,1.0059912238204092,0.5060989082156496,2.333616,2.8,5.09,20.58,1.0,1.0,inf,1.0,rollout,0,2,,,,,
A3C,772,11.0,1757705837.9395251,612.3487079748884,0.6171638329979032,5.496427950987514,0.2032366611835202,1.5016791300638628,1.0088216073049607,0.5098477872750873,2.349043,2.71,5.03,20.17,1.0,1.0,inf,1.0,rollout,0,2,,,,,
A3C,772,12.0,1757705838.551554,607.0565830450505,0.6118168330285698,4.921617697167784,0.20483185232496587,1.4658056514021187,1.0042951438142436,0.5043960771784199,2.153182,3.24,6.52,26.11,1.0,1.0,inf,1.0,rollout,0,2,,,,,
A3C,772,,1757705838.565612,,,,,,,,,,,,,,,,update,0,2,88.49006206627845,3.3002477097488354,5.257233782069041,91.71843714310452,12.202917016111314
A3C,772,13.0,1757705839.180728,610.5982089648023,0.6144826670642942,5.4347674797398895,0.205038700367655,1.4807340832069587,1.0029176019462342,0.503598942329345,2.322218,2.81,5.3,21.52,0.8957776746546044,1.0,0.25255394802191994,0.3479288412793577,rollout,0,3,,,,,
A3C,772,14.0,1757705839.8009841,615.1772919110954,0.6200309579726309,5.498876767609171,0.2046694221057723,1.4356023640156506,0.9818459412240579,0.5032349969400873,2.31735,2.87,5.39,20.98,0.8752533749909839,1.0,0.15934313176191045,0.21951773723582302,rollout,0,3,,,,,
A3C,772,15.0,1757705840.416356,610.3045829804614,0.615190792013891,5.441585272730325,0.20134140711815887,1.309942921480509,1.0016813761295271,0.5019001779499193,2.291912,3.21,5.11,20.84,0.8604525429879478,1.0,0.09212536282747955,0.12691573817022012,rollout,0,3,,,,,
A3C,772,16.0,1757705841.035638,614.1900829970837,0.6191041669808328,5.464539953444746,0.20276746342253593,1.3890548367368734,1.0053315465613206,0.5066763617388546,2.314951,2.97,5.1,20.57,0.8571809382699179,1.0,0.07726741633256498,0.10644681203283247,rollout,0,3,,,,,
A3C,772,17.0,1757705841.654424,613.0070830695331,0.6185716670006514,5.3793512024378884,0.20232429075115188,1.4942308845385934,1.0062470831879302,0.5063857069409788,2.331049,2.77,5.23,21.15,0.8696829984528079,1.0,0.13404534560069453,0.18466645300548942,rollout,0,3,,,,,
A3C,772,,1757705841.666356,,,,,,,,,,,,,,,,update,0,3,110.19791418801108,4.613831883480688,5.356947659812971,114.73851023137118,10.087165981531143
A3C,772,18.0,1757705842.2899258,617.7490409463644,0.6228732090676203,5.272319425647856,0.20116768756174358,1.491743888841762,1.003146200844985,0.5035785093660278,2.312033,2.82,5.42,22.01,0.8569644987971456,1.0,0.07374335919180126,0.10509264979037806,rollout,0,4,,,,,
A3C,772,19.0,1757705842.909502,614.2661669291556,0.6193954170448706,5.498134944477258,0.21001357268748408,1.4948075252785546,1.0024831919326564,0.5028940625922136,2.310901,2.82,5.44,22.12,0.8532247769584648,1.0,0.057087728132400775,0.08169493011218029,rollout,0,4,,,,,
