algo,seed,evaluation,timestamp,t_env_ms,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,phase,generation,valid,rank,crowding_distance
GA,448,1,1757835300.599794,5477.450000005774,5.325689764886624,0.31197717864482694,2.252704650572257,2.11278232606687,1.6868771607623096,2.434614,2.88,3.13,4.53,-3.488614,init,0,False,2.0,0.7375172196366578
GA,448,2,1757835306.098764,5498.765166965313,4.075689764886624,0.35642162308927133,1.1168604947281007,0.904210897495441,0.7068771607623092,1.319264,23.51,35.85,58.62,-13.117264,init,0,False,2.0,inf
GA,448,3,1757835311.596241,5497.194166993722,4.700689764886624,0.22308828975593797,2.8656545578078783,2.4348231423934004,2.106877160762309,-5.321693,1.82,2.14,2.48,-10.0,init,0,False,6.0,0.0
GA,448,4,1757835317.0936189,5497.149541042745,3.4506897648866235,0.2897549564226046,2.227992220145541,1.906251713821972,1.4068771607623094,1.711087,5.32,7.42,13.66,-4.351087,init,0,False,2.0,0.30773998208323944
GA,448,5,1757835322.599201,5505.374082946219,5.013189764886624,0.33419940086704913,1.4312389733922941,1.3276802852505434,1.0568771607623095,1.690032,8.31,9.66,15.26,-5.013032,init,0,False,2.0,inf
GA,448,6,1757835328.0919402,5492.55537497811,3.7631897648866235,0.20086606753371575,2.211994581420629,1.913394570964829,1.7568771607623095,2.290588,2.66,3.15,3.59,-3.230588,init,0,False,1.0,inf
GA,448,7,1757835333.578311,5486.090749967843,4.388189764886624,0.26753273420038237,1.6423841918102398,1.1619659995362577,0.7768771607623093,1.702764,5.16,10.55,23.62,-5.635764,init,0,False,2.0,0.7017208952550021
GA,448,8,1757835339.071766,5493.029249948449,3.1381897648866235,0.38605125271890095,2.881345230771279,2.619108856679115,2.1768771607623094,1.613181,6.95,8.46,12.24,-4.378181,init,0,False,1.0,0.21164142853360746
GA,448,9,1757835344.609552,5537.444290937856,5.481939764886624,0.25271791938556754,1.8800465294725774,1.6905374281076861,1.4768771607623095,2.527138,2.7,3.06,3.75,-3.478138,init,0,False,2.0,inf
GA,448,10,1757835350.1105149,5500.7662089774385,4.231939764886624,0.3193845860522343,1.8543507966339872,1.4466598770872778,1.1268771607623094,1.658141,6.27,10.43,17.2,-5.048141,init,0,False,1.0,0.29955961344236526
GA,448,11,1757835355.597142,5486.398249980994,4.856939764886624,0.36382903049667875,2.6894157316989227,2.3180884485158497,1.8268771607623095,2.169526,3.15,3.98,6.37,-3.519526,init,0,False,2.0,2.251587116513725
GA,448,12,1757835361.071095,5473.784541012719,3.6069397648866235,0.23049569716334536,0.9826624849456755,0.8295170199444207,0.5668771607623093,1.466887,16.22,22.76,48.68,-10.232887,init,0,False,2.0,1.2159006216517398
GA,448,13,1757835366.5420392,5470.557291992009,5.169439764886624,0.297162363830012,2.3411040433872343,2.115231305658707,1.9668771607623095,2.034098,2.7,3.04,3.38,-2.946098,init,0,False,2.0,inf
GA,448,14,1757835372.044309,5501.92483398132,3.9194397648866235,0.34160680827445655,2.087857290140481,1.6438027342301353,1.2668771607623095,1.604951,6.62,10.78,18.15,-5.1599509999999995,init,0,False,1.0,0.671589656402388
GA,448,15,1757835377.550893,5506.392000010237,4.544439764886624,0.20827347494112317,1.6859092381924288,1.3509455913729922,0.9168771607623092,2.267728,3.04,4.34,9.58,-3.963728,init,0,False,2.0,1.997778216107284
