algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,worker_id,rollout_id,loss_actor,loss_critic,entropy_mean,total_loss,update_time_ms
A3C,619,1.0,1757728830.1132119,5744.963000062853,5.75114712503273,3.5561706361202705,0.38419121379794147,2.6831785149627634,2.271185454035581,2.0521518847481985,1.677168,6.12,8.67,10.62,1.0,1.0,inf,1.0,rollout,0,1,,,,,
A3C,619,2.0,1757728835.640655,5517.930333036929,5.527096917037852,5.477417494598793,0.29550184811676394,1.5586550098339518,1.4144768358195825,1.0779123917607165,2.00369,4.5,5.46,9.6,1.0,1.0,inf,1.0,rollout,0,1,,,,,
A3C,619,3.0,1757728841.141508,5494.158625020646,5.500573957921006,5.458799350716268,0.22879442940446054,1.6541946730067978,1.5079500544456808,1.4011451218307676,2.460657,2.79,3.14,3.5,1.0,1.0,inf,1.0,rollout,0,1,,,,,
A3C,619,4.0,1757728846.626821,5479.522541980259,5.485046291956678,5.219120207100586,0.33305090840736423,1.6598705417007948,1.5079467355121838,1.2183525982073782,1.848986,5.55,6.82,10.52,0.8896670460994694,1.0,1.6269688532159958,0.4989253500605488,rollout,0,1,,,,,
A3C,619,,1757728846.642435,,,,,,,,,,,,,,,,update,0,1,836.4240622634013,3.8903916565786982,4.1269064560819935,840.2615905643156,12.884499970823526
A3C,619,5.0,1757728852.1333601,5486.091375001706,5.490235041012056,5.483716496934684,0.3007339169095084,1.381491090276471,1.248062285459276,0.7549191073577834,1.78679,5.94,7.39,20.24,1.0,1.0,inf,1.0,rollout,0,2,,,,,
A3C,619,6.0,1757728857.646313,5507.260625017807,5.512694166973233,5.498763826873117,0.2046376410644577,1.5459069946699966,1.4426446474886867,0.9786873288401515,2.843431,2.65,2.85,5.42,1.0,1.0,inf,1.0,rollout,0,2,,,,,
A3C,619,7.0,1757728863.139136,5486.540790996514,5.492562417057343,5.19458423696452,0.3677911968340892,1.1616748737596683,0.9687598929327252,0.8501362232114402,1.511186,14.24,20.48,26.6,1.0,1.0,inf,1.0,rollout,0,2,,,,,
A3C,619,8.0,1757728868.6462111,5500.866750022396,5.506822916911915,5.499983553135962,0.21961496580321416,1.6292141086169267,1.524294085100689,1.0793004389672989,2.816517,2.7,2.9,5.13,0.8219151183486678,1.0,0.3989605170370502,0.1912314809100679,rollout,0,2,,,,,
A3C,619,,1757728868.659484,,,,,,,,,,,,,,,,update,0,2,89316.04376553869,4.337244022684143,1.4354591266603605,89320.36262213555,11.334749986417592
