algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,worker_id,rollout_id,loss_actor,loss_critic,entropy_mean,total_loss,update_time_ms
A3C,42,1.0,1757724958.9371579,5483.098249998875,5.4886413749773055,3.5478685065841815,0.21724945791931394,1.534362135848556,1.1106726004023644,0.7836010329543763,1.678023,6.01,11.65,23.42,1.0,1.0,inf,1.0,rollout,0,1,,,,,
A3C,42,2.0,1757724964.461887,5514.079875079915,5.524396915920079,3.1458183293898063,0.39999999999968816,2.8476860316447654,2.736735357527841,2.2418521968284546,1.6006,7.64,8.27,12.33,1.0,1.0,inf,1.0,rollout,0,1,,,,,
A3C,42,3.0,1757724970.072219,5601.425042026676,5.609779332997277,3.0606311235905217,0.3999999754322824,3.182613443189035,2.7335554907105104,2.2491099357097766,1.600273,6.39,8.76,12.94,1.0,1.0,inf,1.0,rollout,0,1,,,,,
A3C,42,4.0,1757724975.6261508,5544.827250065282,5.553601208026521,3.2174993511867482,0.39998913722139684,1.9888319686286409,1.4987148400572163,1.0375609203103262,1.298914,14.98,26.38,54.99,1.0,1.0,inf,1.0,rollout,0,1,,,,,
A3C,42,,1757724975.6398149,,,,,,,,,,,,,,,,update,0,1,799.1341161855596,39.771980514768416,6.043765875306034,838.8286794512533,11.706791934557259
A3C,42,5.0,1757724981.1524842,5503.695124993101,5.510190083063208,3.0006624153008072,0.3999991504060764,1.6972451896125773,1.1979260235192908,0.6979427984168263,1.176706,23.65,47.44,139.87,1.0,1.0,inf,1.0,rollout,0,2,,,,,
A3C,42,6.0,1757724986.6518872,5490.286749904044,5.499039000016637,3.000000019413452,0.4,3.2498106530501816,2.7499999999988747,2.25,1.588963,6.38,9.01,13.46,0.8280116113158541,1.0,0.7786278158718947,0.21891856778118707,rollout,0,2,,,,,
A3C,42,7.0,1757724992.170671,5510.494250105694,5.518472834024578,3.237618837795133,0.3999997050283584,2.200131948525788,2.095493057186931,1.61901796537628,1.443845,12.09,13.33,22.33,0.8871465359758076,1.0,1.4488200583422404,0.4874785095361729,rollout,0,2,,,,,
A3C,42,8.0,1757724997.69069,5510.82233292982,5.519696000032127,3.0104716629696986,0.39980369232336566,3.089594387079641,2.59123006375413,2.0935325764740513,1.549124,7.05,10.07,15.43,0.81664953023684,1.0,0.49728053285378226,0.16731792991207517,rollout,0,2,,,,,
A3C,42,,1757724997.704499,,,,,,,,,,,,,,,,update,0,2,-239879995632528.38,39.29950826704256,2.79052774835876,-239879995632489.1,11.824041954241693
A3C,42,9.0,1757725003.275378,5566.263165907003,5.570198209024966,3.0557636643728543,0.31100661774202565,1.4928695801444816,0.9933842941855384,0.5094767887002853,1.23726,17.82,40.23,153.05,1.0,1.0,inf,1.0,rollout,0,3,,,,,
A3C,42,10.0,1757725008.7725801,5491.259500035085,5.496877082972787,3.000000002742521,0.3999999887523887,3.2499991091886176,2.749999998923416,2.2499999989234247,1.588976,6.38,9.01,13.46,0.38990367611506294,2.0,0.0,0.0,rollout,0,3,,,,,
A3C,42,11.0,1757725014.249265,5468.739458010532,5.475769125041552,3.1602945797956767,0.2945461901372233,2.84687673121993,2.6874663266481194,2.2053022791456156,2.010656,4.07,4.52,6.8,1.0,1.0,inf,1.0,rollout,0,3,,,,,
A3C,42,12.0,1757725019.7262669,5470.722124911845,5.476719625061378,3.3872593473137593,0.3985135383850813,2.868257846186572,2.5715673791598506,2.115253693390446,1.639494,6.38,8.02,11.86,0.8043161934390389,1.0,0.21853344486949366,0.1113063558531145,rollout,0,3,,,,,
A3C,42,,1757725019.738925,,,,,,,,,,,,,,,,update,0,3,-2925853616989647.0,64.92987508959872,4.010741563457028,-2925853616989582.0,10.6801250949502
A3C,42,13.0,1757725025.237592,5491.59837490879,5.497971042059362,3.1523205487756627,0.3998624997843877,2.1798572545761647,1.7610978406833901,1.2827814210907322,1.351814,12.98,19.89,37.48,0.8986664820385258,1.0,0.8413054897755291,0.5397960877087093,rollout,0,4,,,,,
A3C,42,14.0,1757725030.707244,5463.566541904584,5.469348624930717,3.0047770245291026,0.2194829251652951,1.3471505403402086,1.1921144589031667,0.6923247181290793,1.486852,11.27,14.39,42.66,0.8703168502869192,1.0,0.62608310204692,0.41104686724774653,rollout,0,4,,,,,
A3C,42,15.0,1757725036.202548,5487.688457942568,5.49501966603566,3.0041396804014315,0.4,1.2461352802605203,1.075681643238167,0.5757684528072528,1.102694,43.75,58.69,200.95,1.0,1.0,inf,1.0,rollout,0,4,,,,,
A3C,42,16.0,1757725041.6793668,5470.225124969147,5.476538082933985,3.000000000000128,0.4,1.49996906357801,1.00000000001423,0.5000000000142301,1.096345,30.29,68.09,252.25,1.0,1.0,inf,1.0,rollout,0,4,,,,,
A3C,42,,1757725041.6934662,,,,,,,,,,,,,,,,update,0,4,1.9740620501827335e+22,630.1093784409471,0.06704875740276695,1.9740620501827335e+22,12.138582998886704
A3C,42,17.0,1757725047.2324219,5531.369249918498,5.538220165995881,3.0000000000000044,0.4,1.1233106128751174,1.0231960645629266,0.5231960645629267,1.088066,53.97,65.04,235.59,1.0,1.0,inf,1.0,rollout,0,5,,,,,
A3C,42,18.0,1757725052.772328,5526.593624963425,5.53955245797988,3.0,0.4,2.853002875368283,2.749999999999396,2.249999999999396,1.563181,8.37,9.01,13.46,0.8026698860856545,1.0,0.12197841638809895,0.10382968771701452,rollout,0,5,,,,,
