algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,cycle,select_mode,y_pred,y_pred_std
AL,619,1,1757856872.805151,5578.832666971721,5.601710040937178,5.0,0.2,1.7000000000000002,1.475,1.0,2.747619,2.59,3.03,6.03,1.0,1,inf,1.0,init,0,random,,
AL,619,2,1757856878.462262,5653.906124993227,5.657128541031852,3.25,0.2,0.825,0.6,0.5,1.4235,21.34,40.31,58.02,1.0,1,inf,1.0,init,0,random,,
AL,619,3,1757856883.952082,5488.4481250774115,5.48988295905292,5.25,0.3,1.8250000000000002,1.475,1.375,2.16155,3.77,5.64,6.56,0.99999999999995,1,3.9999999999991447,0.99999999999975,init,0,random,,
AL,619,4,1757856889.625219,5670.494583086111,5.673206459032372,3.25,0.3,1.5750000000000002,1.35,1.125,1.457064,13.17,17.93,25.81,0.9999999999999414,1,3.4142511482683107,0.9999999999997071,init,0,random,,
AL,619,5,1757856895.1446981,5517.3812500434,5.519553750054911,3.75,0.4,2.825,2.6,2.125,1.752862,5.34,6.38,9.66,0.9178160778480883,1,1.7333055319657165,0.589080389240441,init,0,random,,
AL,619,6,1757856900.646944,5500.946749933064,5.50232079194393,3.0,0.3,1.5750000000000002,1.225,0.875,1.342917,15.46,25.55,50.04,1.0,1,inf,1.0,init,0,random,,
AL,619,7,1757856906.481035,5831.218083039857,5.83413616695907,3.25,0.4,1.8250000000000002,1.35,1.25,1.314575,17.44,31.86,37.16,1.0,1,inf,1.0,init,0,random,,
AL,619,8,1757856912.177034,5694.117333972827,5.696063332958147,5.25,0.3,2.95,2.6,2.125,1.382242,2.13,2.42,3.0,1.0,1,inf,1.0,init,0,random,,
AL,619,9,1757856917.664052,5484.044750104658,5.487081958912313,3.0,0.2,1.2000000000000002,1.1,0.75,1.546855,11.83,14.08,30.29,0.4,2,0.0,0.0,init,0,random,,
AL,619,10,1757856923.1717188,5505.593250039965,5.507727999938652,5.25,0.4,1.2000000000000002,1.1,1.0,1.513265,15.46,18.4,22.26,0.4,2,0.0,0.0,init,0,random,,
AL,619,11,1757856928.6382642,5465.153040946461,5.466627790941857,3.25,0.3,2.325,1.975,1.625,1.682175,5.94,8.37,12.37,0.4,2,0.0,0.0,init,0,random,,
AL,619,12,1757856934.112064,5470.340749947354,5.473853750037961,5.5,0.2,2.075,1.975,1.875,-25.676175,1.93,2.03,2.13,1.0,1,inf,1.0,init,0,random,,
AL,619,13,1757856939.612779,5498.893583077006,5.500777167035267,4.75,0.4,2.075,1.725,1.25,1.638241,6.23,9.13,17.4,0.26666666666666666,3,0.0,0.0,init,0,random,,
AL,619,14,1757856945.094752,5479.971667053178,5.482057624962181,3.5,0.4,1.325,0.975,0.5,1.147489,28.52,52.63,196.91,0.4,2,0.0,0.0,init,0,random,,
AL,619,15,1757856950.59296,5494.799708016217,5.498259583953768,4.25,0.2,0.825,0.6,0.5,1.714064,12.47,23.59,33.96,0.2,4,0.0,0.0,init,0,random,,
AL,619,16,1757856956.134662,5539.307458908297,5.541773583041504,3.25,0.2,1.075,0.85,0.625,1.527015,12.56,20.1,37.16,0.26666666666666666,3,0.0,0.0,init,0,random,,
AL,619,17,1757856961.605338,5468.886915943585,5.470765416044742,3.0,0.3,1.8250000000000002,1.475,1.25,1.455679,11.51,17.63,24.54,0.26666666666666666,3,0.0,0.0,init,0,random,,
AL,619,18,1757856967.903455,6294.816375011578,6.298196207964793,5.0,0.2,2.075,1.725,1.25,2.990863,2.12,2.55,3.91,0.4,2,0.0,0.0,init,0,random,,
AL,619,19,1757856973.405304,5499.709916999564,5.50192175002303,4.75,0.4,2.575,2.1,1.875,1.940933,4.06,6.07,7.73,0.26666666666666666,3,0.0,0.0,init,0,random,,
AL,619,20,1757856978.8896089,5480.691249947995,5.484356874949299,5.0,0.2,1.9500000000000002,1.725,1.625,-0.709399,2.26,2.55,2.71,0.4,2,0.0,0.0,init,0,random,,
AL,619,21,1757856984.406569,5514.165708911605,5.517025250010192,4.75,0.2,2.575,2.225,1.875,-5.332011,1.8,2.08,2.47,1.0,1,inf,1.0,init,0,random,,
AL,619,22,1757856989.8981571,5489.206458092667,5.491676790989004,4.75,0.3,2.575,2.225,1.875,2.4155,2.7,3.23,4.28,0.26666666666666666,3,0.0,0.0,init,0,random,,
AL,619,23,1757856995.417108,5514.873541891575,5.519003375084139,3.5,0.2,2.575,2.35,2.125,1.182612,2.44,2.68,3.0,0.26666666666666666,3,0.0,0.0,init,0,random,,
AL,619,24,1757857000.964828,5544.966334011406,5.547781291999854,5.0,0.4,2.7,2.225,1.75,1.99735,3.45,4.84,8.01,0.2,4,0.0,0.0,init,0,random,,
AL,619,25,1757857006.461431,5492.068832973018,5.496682250057347,3.5,0.4,2.2,1.975,1.5,1.46937,10.34,12.84,22.26,0.2,4,0.0,0.0,init,0,random,,
AL,619,26,1757857012.249918,5784.167291945778,5.788550458033569,4.0,0.3,2.825,2.6,2.125,2.333692,2.95,3.31,4.67,0.2,4,0.0,0.0,init,0,random,,
AL,619,27,1757857017.7393558,5486.296290997416,5.489485083962791,3.5,0.2,1.7000000000000002,1.475,1.0,1.908597,4.26,5.64,12.52,0.2,4,0.0,0.0,init,0,random,,
AL,619,28,1757857023.2285812,5470.710666966625,5.489237915957347,4.25,0.2,2.325,1.975,1.875,-0.249734,2.23,2.62,2.77,0.4,2,0.0,0.0,init,0,random,,
AL,619,29,1757857028.810377,5575.972457998432,5.5816112499451265,4.0,0.4,1.5750000000000002,1.35,1.125,1.400648,15.46,21.04,30.29,0.2,4,0.0,0.0,init,0,random,,
AL,619,30,1757857034.31186,5497.560624964535,5.501549249980599,5.5,0.3,2.95,2.475,2.0,1.667334,2.03,2.43,3.06,0.4,2,0.0,0.0,init,0,random,,
AL,619,31,1757857039.911689,5594.104542047717,5.599878583918326,4.25,0.2,2.2,1.85,1.375,2.714611,2.35,2.81,4.41,0.26666666666666666,3,0.0,0.0,init,0,random,,
AL,619,32,1757857045.405461,5489.767082966864,5.493834499968216,3.0,0.2,1.325,0.85,0.75,1.533706,9.7,23.59,30.29,0.2,4,0.0,0.0,init,0,random,,
AL,619,33,1757857055.943397,6050.49162497744,6.057067375048064,3.0,0.2,1.8250000000000002,1.725,1.625,2.072847,5.0,5.61,6.38,0.2,4,0.0,0.0,cycle,1,explore,0.1686173489383389,0.0648940711759917
AL,619,34,1757857061.478782,5530.645290971734,5.535421625012532,3.25,0.2,2.325,1.85,1.625,2.318519,2.94,4.19,5.38,0.2,4,0.0,0.0,cycle,1,explore,0.15876165321504096,0.0427841489569564
AL,619,35,1757857066.941771,5457.764458958991,5.463042916962877,4.0,0.4,2.075,1.85,1.375,1.528021,8.9,11.2,20.28,0.2,4,0.0,0.0,cycle,1,explore,0.2776108855782827,0.10260917690994256
AL,619,36,1757857072.6395872,5690.698708058335,5.697794208070263,5.25,0.2,2.95,2.6,2.25,-73.76505,1.42,1.61,1.86,1.0,1,inf,1.0,cycle,1,explore,1.1154648546872676,0.013099990185933915
AL,619,37,1757857078.234427,5589.72749998793,5.594896625028923,5.5,0.2,1.4500000000000002,1.35,0.875,2.712911,2.76,3.01,6.56,0.16000000000000003,5,0.0,0.0,cycle,1,exploit,1.2236340907350518,0.14501381525282245
AL,619,38,1757857086.91225,8669.588375021704,8.677876750007272,5.5,0.2,1.3250000000000002,1.225,1.0,2.773796,3.08,3.46,4.95,0.13333333333333333,6,0.0,0.0,cycle,1,exploit,1.2154712197033941,0.13558129183907544
AL,619,39,1757857092.3945222,5476.7103750491515,5.482313333079219,5.5,0.2,1.4500000000000002,1.225,1.0,2.807355,2.76,3.46,4.95,0.13333333333333333,6,0.0,0.0,cycle,1,exploit,1.215920054698138,0.1313393510395313
AL,619,40,1757857097.857614,5455.444417078979,5.463096749968827,5.5,0.2,1.4500000000000002,1.35,1.0,2.83349,2.76,3.01,4.95,0.16000000000000003,5,0.0,0.0,cycle,1,exploit,1.2345868171548011,0.14526509647137736
AL,619,41,1757857103.352593,5488.77762502525,5.4950282499194145,5.5,0.2,1.4500000000000002,1.35,1.125,2.801535,2.76,3.01,3.98,0.16000000000000003,5,0.0,0.0,cycle,1,exploit,1.2285134349875355,0.14675619140484805
AL,619,42,1757857108.8407402,5481.077875010669,5.48817704198882,5.5,0.2,1.7000000000000002,1.6,1.375,1.34308,2.35,2.5,2.94,0.26666666666666666,3,0.0,0.0,cycle,1,explore,1.0382265687531962,0.1057675643788249
AL,619,43,1757857121.177841,8454.377791029401,8.462796291918494,3.0,0.3,0.7,0.6,0.5,1.165931,78.16,106.43,153.41,0.2,4,0.0,0.0,cycle,2,exploit,1.2114206639862466,0.3283730151056389
AL,619,44,1757857126.6518872,5467.374083003961,5.474094499950297,3.0,0.3,0.825,0.725,0.625,1.201053,56.28,72.86,98.07,0.16000000000000003,5,0.0,0.0,cycle,2,exploit,1.206696432535683,0.31239381028424784
AL,619,45,1757857132.3565829,5746.1412500124425,5.755983041017316,3.0,0.3,0.95,0.85,0.75,1.232679,42.46,53.02,68.09,0.16000000000000003,5,0.0,0.0,cycle,2,exploit,1.213708707794363,0.2795472316844211
AL,619,46,1757857138.0327349,5666.805500048213,5.676159374997951,3.0,0.3,1.075,0.975,0.875,1.272486,33.17,40.31,50.04,0.16000000000000003,5,0.0,0.0,cycle,2,exploit,1.2316106969341931,0.23912774438372966
AL,619,47,1757857144.011343,5969.85112503171,5.978659583022818,3.0,0.3,1.2000000000000002,1.1,1.0,1.318732,26.63,31.68,38.33,0.16000000000000003,5,0.0,0.0,cycle,2,exploit,1.2332103979960136,0.1811793607447118
AL,619,48,1757857149.560648,5539.95033307001,5.5494282089639455,3.0,0.4,1.9500000000000002,1.475,1.25,1.28911,17.93,31.33,43.6,0.16000000000000003,5,0.0,0.0,cycle,2,explore,0.9074800738865525,0.033084959699159026
AL,619,49,1757857156.947965,7379.689124994911,7.387502916972153,3.5,0.4,1.8250000000000002,1.6,1.25,1.374314,15.04,19.56,32.05,0.16000000000000003,5,0.0,0.0,cycle,2,explore,0.5466145173397848,0.07924747105385534
AL,619,50,1757857163.396162,6438.259833958,6.448287207982503,4.25,0.2,2.325,1.975,1.625,2.289398,2.23,2.62,3.33,0.2,4,0.0,0.0,cycle,2,explore,0.3777367292599099,0.041453970766183054
AL,619,51,1757857170.8910148,7485.327041940764,7.495025499956682,5.5,0.3,1.3250000000000002,1.225,1.0,1.870927,6.43,7.59,11.4,0.13333333333333333,6,0.0,0.0,cycle,2,explore,0.23576622790688187,0.04119899991196207
AL,619,52,1757857179.322405,8421.082708984613,8.431535749929026,5.5,0.4,1.325,0.975,0.75,1.480863,11.55,21.34,36.04,0.13333333333333333,6,0.0,0.0,cycle,2,explore,0.3265457223630807,0.0890994732235426
AL,619,53,1757857188.2357519,5480.772957904264,5.492359415977262,3.25,0.2,1.075,0.725,0.5,1.475061,12.56,27.62,58.02,0.13333333333333333,6,0.0,0.0,cycle,3,explore,0.5818795508698155,0.03817167643386365
AL,619,54,1757857193.756085,5510.686833062209,5.52045575005468,3.25,0.3,1.5750000000000002,1.475,1.0,1.439041,13.17,15.02,32.66,0.16000000000000003,5,0.0,0.0,cycle,3,explore,0.6825800339393892,0.0431166487066821
AL,619,55,1757857200.017843,6249.876584042795,6.261814916972071,3.75,0.2,1.4500000000000002,1.35,1.0,1.949163,5.07,5.88,10.9,0.16000000000000003,5,0.0,0.0,cycle,3,explore,0.2844083916494369,0.0370232679133065
AL,619,56,1757857205.570123,5535.725667024963,5.552293417043984,5.0,0.2,1.325,0.975,0.625,2.246235,3.55,6.38,15.71,0.13333333333333333,6,0.0,0.0,cycle,3,explore,0.3956996583330559,0.05800421656849776
AL,619,57,1757857212.137844,6555.640375008807,6.567798708099872,5.0,0.2,2.575,2.475,2.125,-32.848784,1.71,1.78,2.07,0.4,2,0.0,0.0,cycle,3,explore,1.0879467926818105,0.07303741647725066
AL,619,58,1757857219.0228758,6872.440124978311,6.885117916972376,5.25,0.2,2.45,2.35,2.25,-73.15746,1.71,1.78,1.86,0.4,2,0.0,0.0,cycle,3,exploit,1.2405505587337955,0.12935847567084202
AL,619,59,1757857227.513363,8479.763875016943,8.490708083030768,5.5,0.2,2.325,2.225,2.125,-67.804526,1.72,1.8,1.88,0.26666666666666666,3,0.0,0.0,cycle,3,exploit,1.2226285627686895,0.12451877283203377
AL,619,60,1757857233.045084,5519.06704204157,5.531803166959435,5.5,0.2,2.45,2.35,2.25,-101.166645,1.63,1.7,1.78,1.0,1,inf,1.0,cycle,3,exploit,1.2975213252400002,0.14774367310586506
AL,619,61,1757857238.564115,5505.562624894083,5.519132791901939,5.5,0.2,2.575,2.35,2.25,-101.078567,1.55,1.7,1.78,1.0,1,inf,1.0,cycle,3,exploit,1.2430042014667009,0.1212253592167326
AL,619,62,1757857244.0856278,5509.102332987823,5.5216422089142725,5.5,0.2,2.575,2.475,2.25,-101.658518,1.55,1.62,1.78,1.0,1,inf,1.0,cycle,3,exploit,1.2599852908397218,0.1376441215082973
AL,619,63,1757857253.245454,5699.26766701974,5.713374709011987,3.0,0.4,2.95,2.475,2.25,1.553129,7.83,11.12,13.46,0.1,8,0.0,0.0,cycle,4,exploit,1.1343753514636388,0.06094803466984641
AL,619,64,1757857258.7683752,5509.117083973251,5.523044292000122,3.0,0.4,3.075,2.6,2.25,1.568331,7.18,10.08,13.46,0.1,8,0.0,0.0,cycle,4,exploit,1.1277404668185858,0.06539600504308896
AL,619,65,1757857264.282413,5499.154292047024,5.5140717920148745,3.25,0.4,2.825,2.35,2.25,1.60526,7.26,10.51,11.47,0.1,8,0.0,0.0,cycle,4,exploit,1.1280816056946568,0.05703772598790184
AL,619,66,1757857269.829121,5530.28320800513,5.546730166999623,3.75,0.3,2.575,2.475,2.0,2.138476,3.72,3.98,6.03,0.1,8,0.0,0.0,cycle,4,explore,0.23570708003404905,0.05319497366044208
AL,619,67,1757857275.3905761,5546.945667010732,5.561533500091173,4.5,0.2,2.45,2.225,2.125,-12.988641,2.0,2.2,2.3,0.13333333333333333,6,0.0,0.0,cycle,4,explore,0.62086477688065,0.0033863429663297485
AL,619,68,1757857280.924396,5517.73158297874,5.533871833002195,4.5,0.4,1.9500000000000002,1.6,1.375,1.593352,7.96,11.83,16.02,0.08000000000000002,10,0.0,0.0,cycle,4,explore,0.4637337131577099,0.06385756558530663
AL,619,69,1757857286.466537,5526.004875078797,5.542256874963641,4.75,0.3,1.2,0.975,0.5,1.50201,10.62,16.09,61.11,0.08000000000000002,10,0.0,0.0,cycle,4,explore,-0.14856763943800463,0.11392691383164769
AL,619,70,1757857291.972208,5489.249208942056,5.505771249998361,5.5,0.3,1.8250000000000002,1.475,1.375,2.26079,3.5,5.12,5.93,0.08888888888888889,9,0.0,0.0,cycle,4,exploit,1.1693772084225456,0.02450970843575545
AL,619,71,1757857297.757767,5767.740916926414,5.7856189999729395,5.5,0.3,1.9500000000000002,1.475,1.375,2.284241,3.17,5.12,5.93,0.08888888888888889,9,0.0,0.0,cycle,4,exploit,1.1590816328250784,0.01877812092314994
AL,619,72,1757857303.257159,5482.695416081697,5.4994997079484165,5.5,0.4,1.075,0.975,0.75,1.452614,17.55,21.34,36.04,0.08000000000000002,10,0.0,0.0,cycle,4,explore,0.08832604068446964,0.04842242282271118
AL,619,73,1757857312.356364,5760.0913339992985,5.779412791947834,3.0,0.3,1.5750000000000002,1.1,0.875,1.333314,15.46,31.68,50.04,0.08888888888888889,9,0.0,0.0,cycle,5,exploit,1.0782460633176643,0.021808596698272287
AL,619,74,1757857318.4322822,6057.825125055388,6.076034666970372,3.0,0.3,1.5750000000000002,1.1,1.0,1.356233,15.46,31.68,38.33,0.08888888888888889,9,0.0,0.0,cycle,5,exploit,1.0744718749754456,0.057506388327472305
AL,619,75,1757857323.932071,5479.263165965676,5.499834208050743,3.0,0.4,1.7000000000000002,1.225,1.125,1.23914,23.59,45.39,53.81,0.08888888888888889,9,0.0,0.0,cycle,5,exploit,1.02859270590931,0.03406440487828007
AL,619,76,1757857329.464519,5510.957250022329,5.532548958086409,3.5,0.2,1.5750000000000002,1.475,1.0,1.887244,4.93,5.64,12.52,0.08888888888888889,9,0.0,0.0,cycle,5,explore,0.21155716734942778,0.007212444769614844
AL,619,77,1757857335.1153438,5631.110333953984,5.650874875020236,4.25,0.2,2.2,1.725,1.25,2.645619,2.35,3.06,5.31,0.08888888888888889,9,0.0,0.0,cycle,5,explore,0.2958465789199172,0.08139294678230767
AL,619,78,1757857340.6674361,5530.705917044543,5.552100916975178,4.25,0.3,2.45,2.35,2.25,2.203591,3.31,3.52,3.78,0.08888888888888889,9,0.0,0.0,cycle,5,explore,0.22897902030212505,0.20577898529766506
AL,619,79,1757857346.352284,5665.920750005171,5.684963957988657,4.5,0.3,1.7000000000000002,1.225,0.75,1.623701,5.78,11.35,30.29,0.08888888888888889,9,0.0,0.0,cycle,5,explore,0.2157590166926092,0.08463767348753864
AL,619,80,1757857351.881452,5507.552707917057,5.529248333070427,5.0,0.4,1.5750000000000002,1.475,1.0,1.548166,9.89,11.28,24.54,0.08000000000000002,10,0.0,0.0,cycle,5,explore,0.13186321885970229,0.13287442873473604
AL,619,81,1757857357.7997959,5896.614916971885,5.918389083002694,5.5,0.2,3.075,2.725,2.25,-104.187563,1.3,1.47,1.78,1.0,1,inf,1.0,cycle,5,exploit,1.0396766054532185,0.12300066610938261
AL,619,82,1757857363.3664808,5544.3535830127075,5.566772000049241,5.5,0.2,3.2,2.725,2.25,-104.45588,1.25,1.47,1.78,1.0,1,inf,1.0,cycle,5,exploit,1.059264876921742,0.10471434582239332
AL,619,83,1757857373.349681,6444.97141696047,6.468478666967712,4.0,0.2,1.8250000000000002,1.35,1.0,2.148027,3.08,5.14,9.58,0.07272727272727274,11,0.0,0.0,cycle,6,explore,0.09934107925515141,0.11781492961062834
AL,619,84,1757857378.850202,5479.094167007133,5.500635041040368,4.0,0.4,2.825,2.725,2.25,1.908789,4.7,5.04,7.56,0.07272727272727274,11,0.0,0.0,cycle,6,exploit,1.1562111619681026,0.07972238972087553
AL,619,85,1757857384.439573,5565.112083917484,5.589425417012535,4.25,0.4,1.2000000000000002,1.1,0.875,1.332705,23.59,28.07,44.33,0.07272727272727274,11,0.0,0.0,cycle,6,explore,0.29488642377376934,0.07823900218215359
AL,619,86,1757857390.256193,5793.079250026494,5.816746082971804,4.25,0.4,2.825,2.725,2.25,2.014476,4.2,4.48,6.65,0.07272727272727274,11,0.0,0.0,cycle,6,exploit,1.1599909288098658,0.10196968704183489
AL,619,87,1757857396.015717,5734.601249918342,5.759577083052136,4.25,0.4,2.95,2.725,2.25,2.027856,3.89,4.48,6.65,0.07272727272727274,11,0.0,0.0,cycle,6,exploit,1.09738536393151,0.12267879356430404
AL,619,88,1757857402.116108,6073.398208944127,6.100434000021778,4.5,0.4,2.825,2.725,2.25,2.117573,3.8,4.04,5.88,0.07272727272727274,11,0.0,0.0,cycle,6,exploit,1.1244779329026093,0.1259157607302641
AL,619,89,1757857408.128732,5987.6899579539895,6.0127352920826524,5.0,0.2,1.2,0.725,0.5,2.102197,4.2,11.67,24.54,0.06666666666666667,12,0.0,0.0,cycle,6,explore,0.01398646905457399,0.012156217359605674
AL,619,90,1757857414.07127,5915.18991603516,5.942609832971357,5.25,0.3,2.825,2.725,2.25,0.145365,2.23,2.31,2.8,0.08888888888888889,9,0.0,0.0,cycle,6,exploit,1.0872724585000302,0.11578219739138881
AL,619,91,1757857419.679442,5580.887458985671,5.608288959017955,5.5,0.3,1.3250000000000002,1.1,1.0,1.851592,6.43,9.42,11.4,0.06666666666666667,12,0.0,0.0,cycle,6,explore,0.19884414924108695,0.02090366864023717
AL,619,92,1757857425.191149,5485.559416003525,5.511759832967073,5.5,0.4,2.95,2.475,2.0,2.35256,2.71,3.41,4.95,0.07272727272727274,11,0.0,0.0,cycle,6,explore,0.4790209437015078,0.09513726734267934
AL,619,93,1757857434.696866,5672.955582966097,5.703529917052947,4.25,0.2,2.45,2.1,2.0,-2.893813,2.11,2.47,2.59,0.08888888888888889,9,0.0,0.0,cycle,7,explore,0.37165108914675726,0.014594478346012763
AL,619,94,1757857440.1785228,5454.524290980771,5.481746000004932,4.5,0.2,1.5750000000000002,1.35,1.125,2.513783,3.21,4.11,5.88,0.06153846153846154,13,0.0,0.0,cycle,7,explore,0.6236310303040332,0.14838681425970507
AL,619,95,1757857445.700077,5491.878999979235,5.521599416970275,4.5,0.3,2.325,1.975,1.75,2.254107,3.28,4.3,5.44,0.06666666666666667,12,0.0,0.0,cycle,7,explore,0.19565402166996115,0.03624783426897592
AL,619,96,1757857451.2958379,5565.840375027619,5.595862457994372,4.75,0.2,2.7,2.225,1.875,-5.258167,1.71,2.08,2.47,0.11428571428571428,7,0.0,0.0,cycle,7,exploit,1.10505128244369,0.043200879422487896
AL,619,97,1757857456.8551931,5517.334916978143,5.559329584008083,4.75,0.2,2.825,2.35,1.875,-5.091675,1.64,1.97,2.47,0.16000000000000003,5,0.0,0.0,cycle,7,exploit,1.1290500840278666,0.11151027911409031
AL,619,98,1757857462.67046,5783.2370409742,5.815266874968074,5.0,0.2,2.7,2.225,1.75,-3.721975,1.63,1.98,2.52,0.16000000000000003,5,0.0,0.0,cycle,7,exploit,1.1457797487179093,0.038021266350403815
AL,619,99,1757857468.1946108,5493.934249971062,5.524241165956482,5.0,0.2,2.7,2.225,1.875,-9.933344,1.63,1.98,2.35,0.16000000000000003,5,0.0,0.0,cycle,7,exploit,1.134238924832555,0.02126231226490664
AL,619,100,1757857473.690871,5463.356791995466,5.496368792024441,5.0,0.2,2.825,2.35,1.875,-9.832322,1.56,1.87,2.35,0.16000000000000003,5,0.0,0.0,cycle,7,exploit,1.1283330605047694,0.0794656686847077
