run_id,run_index,experiment,algo,seed,evaluation,timestamp,t_env_ms,wall_time_s,p1_final_drive_ratio,p2_roll_radius,p3_gear3_diff,p4_gear4_diff,p5_gear5,consumption,ela3,ela4,ela5,reward,rank,cd_raw,cd_tilde,phase,worker_id,rollout_id,loss_actor,loss_critic,entropy_mean,total_loss,update_time_ms,budget,executable_name,start_ts,end_ts
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,4.0,1757954594.820897,2774.879374890588,41.03689062502235,3.9990345121517876,0.23086522219088917,2.6366872591677737,2.2483059958420117,2.0085126143700025,1.974378,2.41,2.84,3.29,1.0,1.0,inf,1.0,rollout,2,1,,,,,,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,2.0,1757954594.821877,2802.1764159202576,41.03689062502235,5.183042633105935,0.2339692998597585,1.4817876496909934,1.0790245414433626,0.6964531835805101,2.08592,3.6,6.66,16.11,0.4,2.0,0.0,0.0,rollout,3,1,,,,,,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,6.0,1757954596.275615,1231.4214579528198,41.03689062502235,3.0797220857040997,0.24692466266461527,3.2162418894084017,2.7231182168686745,2.228997131306346,2.326796,2.75,3.42,4.85,0.4,2.0,0.0,0.0,rollout,3,1,,,,,,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,5.0,1757954596.2762702,1240.1440410176292,41.03689062502235,3.339953387241526,0.24049748721938596,1.9629806130388041,1.516586667229269,1.0325447957204563,1.700416,5.04,8.64,18.65,1.0,1.0,inf,1.0,rollout,2,1,,,,,,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,8.0,1757954596.975898,678.0991249252111,41.03689062502235,3.0295572873321883,0.3992632675783356,3.109927723745307,2.63194650572173,2.1333623051620383,1.564444,6.84,9.61,14.63,1.0,1.0,inf,1.0,rollout,2,1,,,,,,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,7.0,1757954596.9767628,681.6626250511035,41.03689062502235,3.2140649223884274,0.21244328338794674,1.74832524802505,1.5251498029184014,1.0792588227581423,1.772581,5.36,7.18,14.38,0.9999999999999251,1.0,2.6696302001579473,0.9999999999996254,rollout,3,1,,,,,,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,9.0,1757954597.6541178,668.7966249883175,41.03689062502235,3.06049885283207,0.20070721789955445,2.9557595853443392,2.581685883565922,2.084422440701294,2.388816,2.44,2.8,3.8,1.0,1.0,inf,1.0,rollout,2,1,,,,,,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,10.0,1757954597.6564622,668.7908750027418,41.03689062502235,3.0641419480553114,0.3564732211582577,2.9785050481812965,2.5302394918543083,2.0303123040781044,1.639288,5.73,8.1,12.59,0.9999999999998573,1.0,1.4022185640276517,0.9999999999992868,rollout,3,1,,,,,,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,11.0,1757954598.35091,686.6091670235619,41.03689062502235,3.4257244139039758,0.2989474647566269,1.9934760781542111,1.7148131377838103,1.4885356289218747,1.648778,7.33,9.93,13.18,0.4,2.0,0.0,0.0,rollout,2,1,,,,,,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,12.0,1757954598.3545852,684.2570829903707,41.03689062502235,3.1268077056767387,0.3824493232724132,2.797721111544476,2.3164914455206445,1.8191811458736546,1.5348,7.31,10.69,17.33,1.0,1.0,inf,1.0,rollout,3,1,,,,,,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,,1757954598.397818,,41.03689062502235,,,,,,,,,,,,,,update,3,1,35.23782123611667,1.8692822887513045,5.266432703233736,37.05443919783564,39.646249962970614,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,,1757954598.414141,,41.03689062502235,,,,,,,,,,,,,,update,2,1,43.4776896612233,2.132406217673331,5.228148445476423,45.55781439444186,55.308790993876755,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,13.0,1757954599.118643,709.9577089538798,41.03689062502235,3.043270430895682,0.2510365808666791,3.2072850321211774,2.717931668926824,2.2179457871245813,2.279188,2.84,3.58,5.18,0.4,2.0,0.0,0.0,rollout,3,2,,,,,,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,14.0,1757954599.124845,704.09875002224,41.03689062502235,3.076554709555345,0.3966789270155952,3.1067251726617777,2.65903027375128,2.164587757933337,1.588328,6.54,9.01,13.6,0.8926344816488421,1.0,0.5536452038414106,0.4631724082442102,rollout,2,2,,,,,,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,15.0,1757954599.800103,671.2879589758813,41.03689062502235,4.1362265553601585,0.27594534456351977,2.6421912180846574,2.2396352399633974,1.8973516450128658,2.379939,2.78,3.48,4.64,0.4,2.0,0.0,0.0,rollout,3,2,,,,,,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,16.0,1757954599.803275,667.9446659982204,41.03689062502235,3.070107966665174,0.20424555324754723,2.8492132941380404,2.3578841690639125,1.8580485322532783,2.418469,2.57,3.21,4.8,0.4,2.0,0.0,0.0,rollout,2,2,,,,,,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,18.0,1757954600.4944131,678.7602909607813,41.03689062502235,3.371505003943477,0.35398505553368803,2.921493606202035,2.534183810705335,2.163906691045778,1.790434,4.84,6.52,9.02,0.9999999999998941,1.0,1.8892330671678828,0.9999999999994706,rollout,2,2,,,,,,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,17.0,1757954600.495754,685.4076250456274,41.03689062502235,3.2351043793704486,0.24396059373960888,2.3022822459040633,1.9221715024904649,1.4307946861961496,1.856998,4.07,5.79,10.65,0.9999999999998576,1.0,1.4040180399567208,0.9999999999992877,rollout,3,2,,,,,,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,20.0,1757954601.177103,668.0111670866609,41.03689062502235,3.163720405690246,0.20160084479213009,2.9923971224776196,2.598808006995165,2.11486386458126,2.285032,2.34,2.7,3.54,1.0,1.0,inf,1.0,rollout,3,2,,,,,,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,19.0,1757954601.1820328,677.3202090989798,41.03689062502235,3.1273353618701125,0.27740181422069493,3.0383968654553803,2.5437387617848235,2.1311706218589386,2.074409,3.37,4.57,6.58,0.4,2.0,0.0,0.0,rollout,2,2,,,,,,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,21.0,1757954601.857527,668.7165419571102,41.03689062502235,4.422378285737156,0.3662948244447834,2.064236715668165,1.757007718294072,1.3558204990789802,1.679398,6.08,8.52,14.31,0.4,2.0,0.0,0.0,rollout,3,2,,,,,,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,22.0,1757954601.863627,671.1693329270929,41.03689062502235,3.1806363861446907,0.20389945241734475,2.8513528805752015,2.4254351053698224,1.9307095273519215,2.459029,2.47,2.94,4.17,0.26666666666666666,3.0,0.0,0.0,rollout,2,2,,,,,,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,,1757954601.882182,,41.03689062502235,,,,,,,,,,,,,,update,3,2,29.956205713920333,2.0192933319453834,5.2806414698206705,31.92269263116751,22.017332958057523,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,,1757954601.8975492,,41.03689062502235,,,,,,,,,,,,,,update,2,2,36.93679576043347,2.9905377626383958,5.29507303847804,39.874382792687086,29.31725000962615,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,23.0,1757954602.56608,674.817583989352,41.03689062502235,3.0657338501637366,0.3632539910172527,3.2106409765410455,2.7298157210552976,2.2391133069164844,1.697338,5.1,7.2,10.73,0.8593116563393891,1.0,0.38731112704549464,0.29655828169694554,rollout,3,3,,,,,,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,24.0,1757954602.578723,673.4764999710023,41.03689062502235,4.063889794144673,0.37955223515499914,2.4473632857972434,2.0695343802181134,1.6421143659217003,1.694769,5.46,7.8,12.4,0.8590430799626377,1.0,0.3855572960854863,0.29521539981318834,rollout,2,3,,,,,,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,25.0,1757954603.255656,680.2814999828115,41.03689062502235,3.250270178299541,0.30235442748324387,2.5575764855552583,2.1964135839224004,1.7056944111347017,1.738758,4.95,6.83,11.4,0.85421947610979,1.0,0.3540586740612225,0.27109738054894966,rollout,3,3,,,,,,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,26.0,1757954603.265929,679.6052920399234,41.03689062502235,3.15146938002784,0.3995942127701548,2.869807417357787,2.376452730111664,1.8951629406873516,1.527975,7.47,10.91,17.16,1.0,1.0,inf,1.0,rollout,2,3,,,,,,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,27.0,1757954603.947073,683.9359999867156,41.03689062502235,3.2341408157494405,0.34483847303326254,3.0466106824247166,2.55791625424196,2.0793078269535843,1.755886,4.6,6.6,10.08,0.8624314833634291,1.0,0.36223514932241213,0.31215741681714554,rollout,3,3,,,,,,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,28.0,1757954603.95061,677.506290958263,41.03689062502235,3.048196920144055,0.33434360637885313,3.191809325848834,2.7213975175781395,2.223150859218407,1.788692,4.44,6.14,9.33,0.856673840382107,1.0,0.3068748217282424,0.2833692019105347,rollout,2,3,,,,,,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,30.0,1757954604.837218,872.5116250570863,41.03689062502235,3.146881427196915,0.21790954514440702,3.1341451769734836,2.671168268563149,2.17172728310676,2.39475,2.43,2.87,3.89,0.4,2.0,0.0,0.0,rollout,2,3,,,,,,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,29.0,1757954604.850015,891.6001670295373,41.03689062502235,3.255446305147841,0.37547017094520263,2.684019422447038,2.222830883848063,1.7265705780384308,1.551264,7.05,10.32,17.11,0.8788651482317942,1.0,0.4270352624955373,0.39432574115897046,rollout,3,3,,,,,,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,31.0,1757954605.549695,688.2032910361886,41.03689062502235,4.077267416928746,0.23208534624466298,1.8806760116191834,1.451187771760241,0.9882826719522073,1.937818,3.57,5.79,12.72,0.9532878237483062,1.0,0.5870206613644009,0.7664391187415308,rollout,2,3,,,,,,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,32.0,1757954605.554789,686.0001659952104,41.03689062502235,3.044594465981337,0.20630807476164179,3.2364014529435465,2.7402949004452912,2.242807499708773,2.281533,2.3,2.72,3.56,1.0,1.0,inf,1.0,rollout,3,3,,,,,,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,,1757954605.580759,,41.03689062502235,,,,,,,,,,,,,,update,2,3,47.24371397869937,3.7162999025339465,5.36681765786596,50.906345704654655,23.104915977455676,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,,1757954605.599295,,41.03689062502235,,,,,,,,,,,,,,update,3,3,45.06866682442747,6.788801046070354,5.288249295061208,51.80458537754721,41.335999965667725,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,33.0,1757954606.279723,687.5884999753907,41.03689062502235,3.1292672245304205,0.39963089268984037,3.2126542392441757,2.7379397503186667,2.2390879044407765,1.621622,5.95,8.34,12.47,0.8670502189257177,1.0,0.3021296462531191,0.3352510946285883,rollout,2,4,,,,,,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,34.0,1757954606.2927308,682.2921669809148,41.03689062502235,3.320995501304191,0.2591357765527219,2.390911541323313,1.9789078180561244,1.8337758832150395,2.017931,4.05,5.85,6.9,0.4,2.0,0.0,0.0,rollout,3,4,,,,,,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,35.0,1757954606.9693482,680.2723750006407,41.03689062502235,3.177975936795458,0.3799817218765644,3.207263068765712,2.7082247126305607,2.208935773095421,1.678647,5.21,7.46,11.23,0.878068351764428,1.0,0.3517775762713251,0.3903417588221399,rollout,2,4,,,,,,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,36.0,1757954606.9778078,677.1121250931174,41.03689062502235,3.1684715620889037,0.21162303311067715,2.8789168434224015,2.5808433268238624,2.096965171298777,2.382805,2.55,2.86,3.88,0.4,2.0,0.0,0.0,rollout,3,4,,,,,,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,37.0,1757954607.656969,672.9464170057327,41.03689062502235,3.176501902921464,0.20476592777647523,2.656033430067395,2.1884597788017,1.690884691261451,2.358369,2.67,3.42,5.45,0.4,2.0,0.0,0.0,rollout,2,4,,,,,,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
916d5ecc-a5c1-439a-966c-b95b9d2c6e41,10,default_experiment,A3C,833,38.0,1757954607.661244,671.2781670503318,41.03689062502235,3.9807088240845174,0.22040795255885748,2.872586990340719,2.446008153783085,2.0180396567760424,1.669633,2.12,2.49,3.08,1.0,1.0,inf,1.0,rollout,3,4,,,,,,100,ConsumptionCar.exe,1757954594.820897,1757954632.9095218
